t,	etaU
0,	62.3708
0.554477,	63.8665
1.10895,	54.3035
1.66343,	44.5643
2.21791,	44.5643
2.77239,	54.3035
3.32686,	63.8665
3.88134,	62.3708
4.43582,	52.076
4.9903,	41.0493
5.54477,	35.0995
6.09925,	40.2979
6.65373,	53.6904
7.20821,	65.4021
7.76268,	70.8251
8.31716,	69.7779
8.87164,	68.9762
9.42612,	70.4192
9.98059,	70.8201
10.5351,	73.7071
11.0895,	80.8458
11.644,	90.3046
12.1985,	93.5602
12.753,	81.5976
13.3075,	59.8706
13.8619,	40.186
14.4164,	29.9147
14.9709,	29.6071
15.5254,	32.1125
16.0798,	35.8894
16.6343,	41.9564
17.1888,	50.478
17.7433,	58.3641
18.2978,	58.1275
18.8522,	50.5157
19.4067,	41.8607
19.9612,	36.1147
20.5157,	38.3507
21.0701,	48.6698
21.6246,	62.3888
22.1791,	77.4728
22.7336,	89.2938
23.2881,	92.0139
23.8425,	83.3135
24.397,	65.1601
24.9515,	43.7852
25.506,	29.3508
26.0604,	27.1464
26.6149,	31.1668
27.1694,	33.6726
27.7239,	36.2906
28.2783,	44.6642
28.8328,	57.0937
29.3873,	68.6201
29.9418,	75.8934
30.4963,	77.207
31.0507,	73.6835
31.6052,	63.7618
32.1597,	47.3098
32.7142,	33.0991
33.2686,	25.8597
33.8231,	24.4458
34.3776,	27.8818
34.9321,	32.9077
35.4866,	37.2447
36.041,	38.3305
36.5955,	38.1565
37.15,	40.5928
37.7045,	42.0585
38.2589,	47.1309
38.8134,	59.649
39.3679,	73.9136
39.9224,	86.7323
40.4769,	89.769
41.0313,	78.6502
41.5858,	64.7322
42.1403,	53.5787
42.6948,	43.9591
43.2492,	37.6112
43.8037,	34.6125
44.3582,	35.4489
44.9127,	38.6283
45.4671,	41.1802
46.0216,	40.6862
46.5761,	43.0477
47.1306,	55.8701
47.6851,	72.1
48.2395,	80.4534
48.794,	75.5582
49.3485,	59.3851
49.903,	45.0033
50.4574,	38.2802
51.0119,	33.794
51.5664,	29.5594
52.1209,	26.6762
52.6754,	26.1894
53.2298,	27.6744
53.7843,	27.6684
54.3388,	25.2343
54.8933,	23.8442
55.4477,	29.4856
56.0022,	47.6071
56.5567,	72.247
57.1112,	90.1153
57.6657,	91.1195
58.2201,	76.7273
58.7746,	63.0242
59.3291,	58.3578
59.8836,	54.662
60.438,	46.2724
60.9925,	34.6632
61.547,	26.0657
62.1015,	27.5176
62.6559,	37.25
63.2104,	49.8534
63.7649,	64.3932
64.3194,	78.2539
