t	etaU
360	0.0040286
360.556	0.23816
361.111	0.00914057
361.667	0.0364043
362.222	0.152428
362.778	0.0017052
363.333	0.0511456
363.889	0.0567247
364.444	0.109865
365	0.157917
365.556	0.234967
366.111	0.0759721
366.667	0.116252
367.222	0.0726994
367.778	0.0171889
368.333	0.0273341
368.889	0.000823394
369.444	0.0391413
370	0.111064
370.556	0.0748152
371.111	0.0620879
371.667	0.175843
372.222	0.218762
372.778	0.19451
373.333	0.078729
373.889	0.192732
374.444	0.0542187
375	0.0750408
375.556	0.0454643
376.111	0.0288717
376.667	0.240978
377.222	0.0450432
377.778	0.156293
378.333	0.22208
378.889	0.0109108
379.444	0.0148017
380	0.024069
380.556	0.0967905
381.111	0.0955385
381.667	0.00609037
382.222	0.071817
382.778	0.0373073
383.333	0.0981357
383.889	0.0400945
384.444	0.0749797
385	0.108303
385.556	0.0384934
386.111	0.122435
386.667	0.0916966
387.222	0.100297
387.778	0.00139519
388.333	0.158984
388.889	0.019703
389.444	0.0734352
390	0.0412553
390.556	0.131254
391.111	0.0633028
391.667	0.104232
392.222	0.0662042
392.778	0.245337
393.333	0.0388123
393.889	0.0207557
394.444	0.039905
395	0.151555
395.556	0.0478602
396.111	0.0313454
396.667	0.115846
397.222	0.0464865
397.778	0.100085
398.333	0.0459234
398.889	0.045755
399.444	0.00591682
400	0.0649305
400.556	0.0657522
401.111	0.0688558
401.667	0.023488
402.222	0.00412374
402.778	0.0613285
403.333	0.156749
403.889	0.0781126
404.444	0.0280951
405	0.0957923
405.556	0.058362
406.111	0.0632121
406.667	0.0222795
407.222	0.0946408
407.778	0.0660152
408.333	0.0312929
408.889	0.152293
409.444	0.0361461
410	0.0677965
410.556	0.0103608
411.111	0.0704115
411.667	0.0232002
412.222	0.0173985
412.778	0.112705
413.333	0.0126009
413.889	0.0349281
414.444	0.0277926
415	0.153799
415.556	0.107224
416.111	0.0879517
416.667	0.0271126
417.222	0.08677
417.778	0.0654026
418.333	0.102491
418.889	0.0155941
419.444	0.0753042
420	0.125201
420.556	0.0861001
421.111	0.0214778
421.667	0.0287499
422.222	0.0736765
422.778	0.181221
423.333	0.0565346
423.889	0.0253709
424.444	0.140289
425	0.134604
425.556	0.0321704
426.111	0.00371498
426.667	0.0137281
427.222	0.10325
427.778	0.0678661
428.333	0.0297768
428.889	0.0133842
429.444	0.0711522
430	0.132327
430.556	0.0687468
431.111	0.0296537
431.667	0.0488588
432.222	0.0650406
432.778	0.032035
433.333	0.0148877
433.889	0.0176479
434.444	0.118105
435	0.035567
435.556	0.0897405
436.111	0.0280803
436.667	0.0512317
437.222	0.116061
437.778	0.028836
438.333	0.0479449
438.889	0.042141
439.444	0.000367025
440	0.0352517
440.556	0.0915719
441.111	0.0414473
441.667	0.101897
442.222	0.0226704
442.778	0.148115
443.333	0.0665754
443.889	0.0686432
444.444	0.0144867
445	0.0017506
445.556	0.0279909
446.111	0.051268
446.667	0.0696806
447.222	0.122233
447.778	0.0440534
448.333	0.021417
448.889	0.0113719
449.444	0.0898282
450	0.131504
450.556	0.0698542
451.111	0.0456017
451.667	0.018931
452.222	0.101061
452.778	0.0106088
453.333	0.0336006
453.889	0.0100754
454.444	0.162127
455	0.0169236
455.556	0.037012
456.111	0.0921082
456.667	0.114391
457.222	0.108839
457.778	0.0712607
458.333	0.0921445
458.889	0.0864894
459.444	0.0721919
460	0.0601266
460.556	0.0825251
461.111	0.0317565
461.667	0.166333
462.222	0.00646882
462.778	0.124266
463.333	0.00364443
463.889	0.0889423
464.444	0.00842715
465	0.056222
465.556	0.0460332
466.111	0.079419
466.667	0.0571154
467.222	0.179753
467.778	0.0427396
468.333	0.0627825
468.889	0.0542648
469.444	0.0189604
470	0.129786
470.556	0.157037
471.111	0.00659452
471.667	0.0651959
472.222	0.0701733
472.778	0.062107
473.333	0.0484146
473.889	0.0112709
474.444	0.160017
475	0.0347945
475.556	0.00894387
476.111	0.00705199
476.667	0.0307411
477.222	0.103178
477.778	0.132673
478.333	0.0114307
478.889	0.0526937
479.444	0.119327
480	0.00650516
480.556	0.0289298
481.111	0.0531864
481.667	0.156381
482.222	0.0259079
482.778	0.0530275
483.333	0.035219
483.889	0.0372154
484.444	0.0762907
485	0.0169977
485.556	0.0596144
486.111	0.0795755
486.667	0.0430379
487.222	0.0622913
487.778	0.0454704
488.333	0.0896869
488.889	0.11677
489.444	0.0269991
490	0.0640228
490.556	0.0118414
491.111	0.0307646
491.667	0.000234838
492.222	0.0402143
492.778	0.00701561
493.333	0.123245
493.889	0.0253276
494.444	0.0919925
495	0.0313343
495.556	0.025986
496.111	0.0396904
496.667	0.0113139
497.222	0.0738351
497.778	0.0390249
498.333	0.0457817
498.889	0.0616437
499.444	0.105525
500	0.0219096
500.556	0.0559372
501.111	0.00430048
501.667	0.0994954
502.222	0.0397705
502.778	0.0313442
503.333	0.00647246
503.889	0.010228
504.444	0.0938047
505	0.0861586
505.556	0.019831
506.111	0.11648
506.667	0.0860825
507.222	0.0119645
507.778	0.020424
508.333	0.0275804
508.889	0.110178
509.444	0.0162486
510	0.0486958
510.556	0.000206882
511.111	0.0885145
511.667	0.0736233
512.222	0.00721103
512.778	0.021224
513.333	0.158602
513.889	0.103329
514.444	0.00525733
515	0.0343263
515.556	0.0116493
516.111	0.0987555
516.667	0.0351692
517.222	0.0775994
517.778	0.0300523
518.333	0.0763
518.889	0.0604808
519.444	0.0155737
520	0.0108155
520.556	0.154408
521.111	0.0461136
521.667	0.0193093
522.222	0.0182661
522.778	0.0302199
523.333	0.0362699
523.889	0.0196665
524.444	0.0811882
525	0.0783323
525.556	0.0681855
526.111	0.0793897
526.667	0.0816878
527.222	0.00205635
527.778	0.10125
528.333	0.0165752
528.889	0.0746279
529.444	0.0165999
530	0.0196485
530.556	0.0290788
531.111	0.0338757
531.667	0.0724323
532.222	0.0748041
532.778	0.0332099
533.333	0.0415941
533.889	0.0884422
534.444	0.0534684
535	0.0530071
535.556	0.0253768
536.111	0.0946498
536.667	0.00287096
537.222	0.00567127
537.778	0.00763714
538.333	0.0945121
538.889	0.0529886
539.444	0.0372349
540	0.00421762
540.556	0.0840748
541.111	0.0484636
541.667	0.00568682
542.222	0.00460816
542.778	0.00309904
543.333	0.102324
543.889	0.00706328
544.444	0.0401138
545	0.0225803
545.556	0.083621
546.111	0.0101092
546.667	0.0210356
547.222	0.0111349
547.778	0.0934886
548.333	0.0280059
548.889	0.0226296
549.444	0.0240407
550	0.00497815
550.556	0.106133
551.111	0.00608853
551.667	0.0583508
552.222	0.0722235
552.778	0.087151
553.333	0.0449891
553.889	0.00109454
554.444	0.0157124
555	0.0874563
555.556	0.00418314
556.111	0.0840002
556.667	0.0429508
557.222	0.0654229
557.778	0.0358479
558.333	0.0581387
558.889	0.0393884
559.444	0.114299
560	0.0461614
560.556	0.0592103
561.111	0.0465549
561.667	0.00454996
562.222	0.0457899
562.778	0.00735201
563.333	0.107738
563.889	0.0286142
564.444	0.037036
565	0.0581061
565.556	0.0556417
566.111	0.0474818
566.667	0.0966449
567.222	0.0106996
567.778	0.0749109
568.333	0.0881623
568.889	0.00091425
569.444	0.0162845
570	0.0217418
570.556	0.118413
571.111	0.011599
571.667	0.0393777
572.222	0.0450026
572.778	0.0448963
573.333	0.031854
573.889	0.0598081
574.444	0.031304
575	0.0863351
575.556	0.0131137
576.111	0.0104734
576.667	0.0191973
577.222	0.0533095
577.778	0.108348
578.333	0.0211114
578.889	0.0104542
579.444	0.0469682
580	0.0493078
580.556	0.0114015
581.111	0.0184557
581.667	0.0131781
582.222	0.0786337
582.778	0.00581849
583.333	0.0702511
583.889	0.0164411
584.444	0.0811503
585	0.0513297
585.556	0.0159428
586.111	0.044323
586.667	0.0686552
587.222	0.0188211
587.778	0.0136911
588.333	0.0519233
588.889	0.0186091
589.444	0.0769938
590	0.0219872
590.556	0.105479
591.111	0.00437708
591.667	0.0837854
592.222	0.0162473
592.778	0.0244206
593.333	0.0485806
593.889	0.057604
594.444	0.00739839
595	0.0832177
595.556	0.0719048
596.111	0.0114335
596.667	0.0750718
597.222	0.0158386
597.778	0.119895
598.333	0.0471433
598.889	0.0273726
599.444	0.0157554
600	0.0390107
600.556	0.0366299
601.111	0.0509473
601.667	0.0110376
602.222	0.0925257
602.778	0.0547656
603.333	0.0218701
603.889	0.0346044
604.444	0.0582408
605	0.0809092
605.556	0.0439495
606.111	0.0141893
606.667	0.0589897
607.222	0.0392556
607.778	0.0485442
608.333	0.00593817
608.889	0.0172802
609.444	0.123021
610	0.0146728
610.556	0.00321787
611.111	0.0364542
611.667	0.0703513
612.222	0.0534906
612.778	0.00623983
613.333	0.0592927
613.889	0.0585428
614.444	0.0437983
615	0.0299262
615.556	0.0425135
616.111	0.0576568
616.667	0.105295
617.222	0.0303711
617.778	0.0532168
618.333	0.039835
618.889	0.0636816
619.444	0.0104781
620	0.0150645
620.556	0.074721
621.111	0.0847672
621.667	0.0149784
622.222	0.0354515
622.778	0.0359748
623.333	0.0693227
623.889	0.0746644
624.444	0.0112802
625	0.0788825
625.556	0.0194006
626.111	0.0295249
626.667	0.0108625
627.222	0.0599665
627.778	0.0363962
628.333	0.0544449
628.889	0.00556119
629.444	0.0756437
630	0.00316253
630.556	0.031806
631.111	0.0363874
631.667	0.0141559
632.222	0.0681322
632.778	0.032466
633.333	0.025419
633.889	0.0480819
634.444	0.0631647
635	0.0236987
635.556	0.0432691
636.111	0.0171108
636.667	0.0956441
637.222	0.0118276
637.778	0.00636891
638.333	0.000257442
638.889	0.0492449
639.444	0.0462574
640	0.00120706
640.556	0.0499411
641.111	0.0866614
641.667	0.0432472
642.222	0.00998339
642.778	0.00506972
643.333	0.0223954
643.889	0.0919264
644.444	0.0417595
645	0.0343771
645.556	0.00586897
646.111	0.0662621
646.667	0.0483688
647.222	0.016138
647.778	0.0365578
648.333	0.108416
648.889	0.0434851
649.444	0.0195932
650	0.0230837
650.556	0.0398934
651.111	0.05378
651.667	0.0108044
652.222	0.0858929
652.778	0.0238214
653.333	0.0497842
653.889	0.045905
654.444	0.0394017
655	0.0240451
655.556	0.0941312
656.111	0.00156304
656.667	0.0443922
657.222	0.00745423
657.778	0.0366181
658.333	0.0379813
658.889	0.0283998
659.444	0.0817613
660	0.037632
660.556	0.0116475
661.111	0.0420001
661.667	0.0460294
662.222	0.013008
662.778	0.0555911
663.333	0.00882437
663.889	0.0722451
664.444	0.00098576
665	0.00303654
665.556	0.00799782
666.111	0.046874
666.667	0.0570855
667.222	0.0446886
667.778	0.00705119
668.333	0.0722184
668.889	0.0300394
669.444	0.0239648
670	0.00866688
670.556	0.0121627
671.111	0.0784238
671.667	0.0298333
672.222	0.0390061
672.778	0.0141288
673.333	0.0862654
673.889	0.0300795
674.444	0.0182132
675	0.0130858
675.556	0.0979165
676.111	0.0126329
676.667	0.00204494
677.222	0.0291703
677.778	0.0207701
678.333	0.0691049
678.889	0.0162434
679.444	0.0710884
680	0.0391269
680.556	0.0658652
681.111	0.0283067
681.667	0.00712336
682.222	0.0156455
682.778	0.080293
683.333	0.0127663
683.889	0.0292442
684.444	0.026723
685	0.039678
685.556	0.0606171
686.111	0.0143917
686.667	0.0664728
687.222	0.0661442
687.778	0.0338753
688.333	0.0304635
688.889	0.036749
689.444	0.00371377
690	0.048468
690.556	0.0195565
691.111	0.0824259
691.667	0.00408938
692.222	0.0241531
692.778	0.0342131
693.333	0.0539815
693.889	0.0486008
694.444	0.0666996
695	0.0131623
695.556	0.0572541
696.111	0.0264084
696.667	0.0196459
697.222	0.0186096
697.778	0.00615984
698.333	0.101633
698.889	0.0272396
699.444	0.00441497
700	0.0332742
700.556	0.0720479
701.111	0.0179818
701.667	0.0464964
702.222	0.0337909
702.778	0.0783932
703.333	0.0116119
703.889	0.00571362
704.444	0.0120846
705	0.0346712
705.556	0.0998253
706.111	0.0336122
706.667	0.0266291
707.222	0.0486244
707.778	0.0591126
708.333	0.0121709
708.889	0.00917674
709.444	0.0289477
710	0.0802836
710.556	0.000202576
711.111	0.0306566
711.667	0.013484
712.222	0.0600771
712.778	0.0616908
713.333	0.0109677
713.889	0.0378179
714.444	0.0622784
715	0.0222178
715.556	0.00564245
716.111	0.0313609
716.667	0.0115886
717.222	0.0660835
717.778	0.00448035
718.333	0.0648471
718.889	0.00854251
719.444	0.050615
720	0.0305445
720.556	0.0185504
721.111	0.0373853
721.667	0.0620672
722.222	0.017921
722.778	0.0436024
723.333	0.048061
723.889	0.00584968
724.444	0.0307855
725	0.0174286
725.556	0.0914824
726.111	0.0457424
726.667	0.00611181
727.222	0.0223021
727.778	0.0382697
728.333	0.0157088
728.889	0.0380181
729.444	0.0425622
730	0.085469
730.556	0.0270605
731.111	0.011707
731.667	0.00899956
732.222	0.0351487
732.778	0.0893254
733.333	0.058569
733.889	0.0294963
734.444	0.0253761
735	0.0524124
735.556	0.00848512
736.111	0.00922331
736.667	0.0315064
737.222	0.10839
737.778	0.00639732
738.333	0.00844826
738.889	0.00527667
739.444	0.0519466
740	0.0493893
740.556	0.0357555
741.111	0.0442159
741.667	0.0448643
742.222	0.0310182
742.778	0.0145996
743.333	0.0188818
743.889	0.00615386
744.444	0.0882005
745	0.00454304
745.556	0.0387555
746.111	0.0309632
746.667	0.0448971
747.222	0.010632
747.778	0.00422027
748.333	0.0457778
748.889	0.0601075
749.444	0.00362852
750	0.0465679
750.556	0.0324202
751.111	0.0323628
751.667	0.0478236
752.222	0.0074182
752.778	0.056761
753.333	0.0516267
753.889	0.0110469
754.444	0.000242942
755	0.0412125
755.556	0.0248531
756.111	0.0591558
756.667	0.015737
757.222	0.0833363
757.778	0.0189355
758.333	0.0418237
758.889	0.0122114
759.444	0.00820691
760	0.0684174
760.556	0.0521932
761.111	0.0298736
761.667	0.0169722
762.222	0.0578302
762.778	0.0126845
763.333	0.0316585
763.889	0.0153165
764.444	0.0934023
765	0.0102204
765.556	0.0139505
766.111	0.00311033
766.667	0.0255596
767.222	0.047516
767.778	0.0402493
768.333	0.0436322
768.889	0.0492279
769.444	0.0492286
770	0.0115387
770.556	0.00686086
771.111	0.00602108
771.667	0.0845068
772.222	0.0294784
772.778	0.0276231
773.333	0.00621044
773.889	0.0301351
774.444	0.0287245
775	0.000572
775.556	0.045093
776.111	0.0715943
776.667	0.019301
777.222	0.0291768
777.778	0.00964339
778.333	0.0256588
778.889	0.0403108
779.444	0.0292007
780	0.0575974
780.556	0.0313107
781.111	0.0191282
781.667	0.0164401
782.222	0.0352558
782.778	0.0201165
783.333	0.0791718
783.889	0.0128282
784.444	0.0543663
785	0.00229359
785.556	0.0438531
786.111	0.00914059
786.667	0.00462074
787.222	0.0790075
787.778	0.0417595
788.333	0.00213949
788.889	0.022761
789.444	0.0525275
790	0.00040896
790.556	0.0576438
791.111	0.0218819
791.667	0.0677167
792.222	0.0107867
792.778	0.0196008
793.333	0.00822867
793.889	0.0250668
794.444	0.0655311
795	0.0428511
795.556	0.0154168
796.111	0.0537362
796.667	0.0381039
797.222	0.0126918
797.778	0.0244004
798.333	0.0146253
798.889	0.0654134
799.444	0.0234516
800	0.0214937
800.556	0.0036695
801.111	0.0423612
801.667	0.0376301
802.222	0.0185632
802.778	0.0219969
803.333	0.075089
803.889	0.00632893
804.444	0.000531635
805	0.00938631
805.556	0.00982683
806.111	0.0426501
806.667	0.0284955
807.222	0.0585525
807.778	0.0320799
808.333	0.0368184
808.889	0.0139837
809.444	0.011565
810	0.0109499
810.556	0.0773173
811.111	0.0296655
811.667	0.0292588
812.222	0.016894
812.778	0.0257429
813.333	0.0227512
813.889	0.00261146
814.444	0.0747265
815	0.057638
815.556	0.0171921
816.111	0.0107585
816.667	0.0331728
817.222	0.00462289
817.778	0.055917
818.333	0.043062
818.889	0.0596633
819.444	0.00112042
820	0.0235094
820.556	0.0101142
821.111	0.0256201
821.667	0.0601985
822.222	0.0668359
822.778	0.0084627
823.333	0.0312215
823.889	0.0282014
824.444	0.0129823
825	0.0185346
