t,	etaU
0,	41.4861
0.554477,	41.692
1.10895,	36.7941
1.66343,	32.2043
2.21791,	32.2043
2.77239,	36.7941
3.32686,	41.692
3.88134,	41.4861
4.43582,	41.022
4.9903,	45.78
5.54477,	53.9297
6.09925,	59.0598
6.65373,	54.9125
7.20821,	48.4559
7.76268,	47.6722
8.31716,	48.6948
8.87164,	48.3886
9.42612,	50.8896
9.98059,	57.9049
10.5351,	63.3617
11.0895,	61.9838
11.644,	56.6643
12.1985,	58.2352
12.753,	68.7023
13.3075,	71.9063
13.8619,	66.212
14.4164,	65.1218
14.9709,	69.9371
15.5254,	82.8607
16.0798,	97.9439
16.6343,	100
17.1888,	96.5497
17.7433,	95.9349
18.2978,	92.0501
18.8522,	82.4866
19.4067,	61.8111
19.9612,	33.2492
20.5157,	15.7583
21.0701,	13.9264
21.6246,	19.2407
22.1791,	25.882
22.7336,	28.5676
23.2881,	30.6957
23.8425,	38.5868
24.397,	48.2841
24.9515,	53.7066
25.506,	54.8321
26.0604,	55.407
26.6149,	57.744
27.1694,	61.9135
27.7239,	65.9469
28.2783,	69.2523
28.8328,	71.2534
29.3873,	66.2861
29.9418,	55.0149
30.4963,	48.1059
31.0507,	51.8476
31.6052,	64.6112
32.1597,	77.9291
32.7142,	81.3572
33.2686,	73.1028
33.8231,	58.7792
34.3776,	48.2704
34.9321,	43.5607
35.4866,	41.6399
36.041,	46.1049
36.5955,	54.3014
37.15,	56.9069
37.7045,	49.241
38.2589,	34.7007
38.8134,	24.0946
39.3679,	22.2841
39.9224,	24.8093
40.4769,	31.7781
41.0313,	44.9012
41.5858,	58.1294
42.1403,	61.2734
42.6948,	50.4484
43.2492,	34.1354
43.8037,	27.2619
44.3582,	35.1311
44.9127,	50.2596
45.4671,	60.8105
46.0216,	59.7506
46.5761,	53.6909
47.1306,	53.5875
47.6851,	58.5733
48.2395,	60.3907
48.794,	52.3522
49.3485,	39.7718
49.903,	32.6374
50.4574,	30.8387
51.0119,	30.8943
51.5664,	30.4393
52.1209,	28.513
52.6754,	28.7416
53.2298,	31.9719
53.7843,	36.4885
54.3388,	43.8009
54.8933,	50.4573
55.4477,	50.5759
56.0022,	44.0399
56.5567,	37.6016
57.1112,	35.6852
57.6657,	35.9311
