t	etaU
348.333	0.025854
348.889	0.00663535
349.444	0.0297396
350	0.0178877
350.556	0.0316414
351.111	0.00434627
351.667	0.0307894
352.222	0.0384738
352.778	0.00588423
353.333	0.042501
353.889	0.0360493
354.444	0.030445
355	0.00952602
355.556	0.000205623
356.111	0.00487776
356.667	0.0348442
357.222	0.0141584
357.778	0.0085039
358.333	0.0453581
358.889	0.0100699
359.444	0.00995164
360	0.00814784
360.556	0.0486894
361.111	0.00800289
361.667	0.0266607
362.222	0.0155015
362.778	0.0048816
363.333	0.0178087
363.889	0.0226659
364.444	0.0342928
365	0.0011535
365.556	0.0576539
366.111	0.00467728
366.667	0.0180464
367.222	0.00182244
367.778	0.0426931
368.333	0.0181569
368.889	0.0646741
369.444	0.0521017
370	0.00560128
370.556	0.0038322
371.111	0.00240216
371.667	0.0554001
372.222	0.0258488
372.778	0.0364832
373.333	0.0298677
373.889	0.00513617
374.444	0.00500439
375	0.0129421
375.556	0.0318622
376.111	0.0297777
376.667	0.0192963
377.222	0.0192631
377.778	0.00401245
378.333	0.00305639
378.889	0.0234748
379.444	0.00589749
380	0.00141482
380.556	0.00649158
381.111	0.013839
381.667	0.0269986
382.222	0.00200402
382.778	0.0104269
383.333	0.0290392
383.889	0.00113755
384.444	0.0173179
385	0.00485441
385.556	0.00658699
386.111	0.00229305
386.667	0.0331128
387.222	0.00996901
387.778	0.00785513
388.333	0.0197188
388.889	0.0419628
389.444	0.0309777
390	0.0150393
390.556	0.0332091
391.111	0.00416859
391.667	0.00633527
392.222	0.00115581
392.778	0.0470536
393.333	0.0282732
393.889	0.0125248
394.444	0.0440995
395	0.0178933
395.556	0.0174819
396.111	0.0114969
396.667	0.0431825
397.222	0.0113486
397.778	0.0107745
398.333	0.042072
398.889	0.00707768
399.444	0.00087494
400	0.0320598
400.556	0.042398
401.111	0.0212403
401.667	0.0146493
402.222	0.0227742
402.778	0.0150319
403.333	0.0140532
403.889	0.0204268
404.444	0.03387
405	0.00506788
405.556	0.00544234
406.111	0.0173018
406.667	0.00199577
407.222	0.0161874
407.778	0.0251257
408.333	0.0133678
408.889	0.00616323
409.444	0.0145586
410	0.00130424
410.556	0.0249528
411.111	0.0180498
411.667	0.0222696
412.222	0.0031072
412.778	0.0060651
413.333	0.0300716
413.889	0.0243311
414.444	0.0153323
415	0.00509374
415.556	0.0255701
416.111	0.0218331
416.667	0.000886943
417.222	0.00404063
417.778	0.0393925
418.333	0.0295127
418.889	0.0112705
419.444	0.0135686
420	0.0308886
420.556	0.0324699
421.111	0.00664397
421.667	0.0312579
422.222	0.0294218
422.778	0.0244838
423.333	0.0138152
423.889	0.0304478
424.444	0.0265894
425	0.0088776
425.556	0.0426329
426.111	0.0193275
426.667	0.00288491
427.222	0.0161685
427.778	0.0293323
428.333	0.0170051
428.889	0.0223176
429.444	0.00339155
430	0.00335262
430.556	0.0108314
431.111	0.0196508
431.667	0.0279783
432.222	0.0205989
432.778	0.0433721
433.333	0.0208485
433.889	0.0181295
434.444	0.00510076
435	0.0260576
435.556	0.0214916
436.111	0.00153354
436.667	0.00629357
437.222	0.0185352
437.778	0.00784578
438.333	0.0350629
438.889	0.0233108
439.444	0.0420643
440	0.000523718
440.556	0.00468999
441.111	0.00731174
441.667	0.0159168
442.222	0.00656482
442.778	0.0218217
443.333	0.0435179
443.889	0.00382872
444.444	0.00159486
445	0.0132737
445.556	0.0338232
446.111	0.010696
446.667	0.0276165
447.222	0.0214674
447.778	0.0010979
448.333	0.0158634
448.889	0.00226758
449.444	0.0334251
450	0.0124034
450.556	0.027449
451.111	0.0173917
451.667	0.00388817
452.222	0.00910555
452.778	0.0256735
453.333	0.0150895
453.889	0.01839
454.444	0.0449929
455	0.0165367
455.556	0.0146515
456.111	0.013849
456.667	0.0256085
457.222	0.018593
457.778	0.0261988
458.333	0.0201993
458.889	0.0124699
459.444	0.0151015
460	0.000666479
460.556	0.0274178
461.111	0.0112907
461.667	0.00766111
462.222	0.0079324
462.778	0.00258003
463.333	0.0176283
463.889	0.0100329
464.444	0.0443145
465	0.00122575
465.556	0.018812
466.111	0.00551076
466.667	0.0220005
467.222	0.0131132
467.778	0.00524023
468.333	0.0224437
468.889	0.00357898
469.444	0.0148996
470	0.00280851
470.556	0.0281277
471.111	0.0102985
471.667	0.0209675
472.222	0.0128499
472.778	0.00988764
473.333	0.000256744
473.889	0.0279142
474.444	0.0223242
475	0.0113625
475.556	0.0256537
476.111	0.0200508
476.667	0.0220542
477.222	0.00612724
477.778	0.0374123
478.333	0.0421456
478.889	0.00235799
479.444	0.0219777
480	0.0186413
480.556	0.0078601
481.111	0.0157531
481.667	0.0347092
482.222	0.0275069
482.778	0.020021
483.333	0.0119261
483.889	0.0031237
484.444	0.00370898
485	0.0150084
485.556	0.0387422
486.111	0.00193244
486.667	0.0184661
487.222	0.0126416
487.778	0.00174156
488.333	0.0133243
488.889	0.00830775
489.444	0.029224
490	0.00350467
490.556	0.0129901
491.111	0.00830581
491.667	0.0153176
492.222	0.0103904
492.778	0.0171842
493.333	0.0298856
493.889	0.00790627
494.444	0.00410733
495	0.00324538
495.556	0.0332475
496.111	0.0152311
496.667	0.0162254
497.222	0.0202933
497.778	0.0116063
498.333	0.0165817
498.889	0.0227431
499.444	0.0271077
500	0.0148912
500.556	0.0211692
501.111	0.0118222
501.667	0.0232226
502.222	0.0177038
502.778	0.021212
503.333	0.033252
503.889	0.00488723
504.444	0.0202663
505	0.0186356
505.556	0.028722
506.111	0.00424521
506.667	0.0290549
507.222	0.0302867
507.778	0.00844225
508.333	0.0182563
508.889	0.0209864
509.444	0.0206312
510	0.0019258
510.556	0.0348359
511.111	0.00640719
511.667	0.00855112
512.222	0.0111189
512.778	0.0196418
513.333	0.0144478
513.889	0.0171564
514.444	0.020592
515	0.00438743
515.556	0.020193
516.111	0.00299254
516.667	0.0269618
517.222	0.0116663
517.778	0.0146373
518.333	0.0186364
518.889	0.000477668
519.444	0.00016739
520	0.0118427
520.556	0.020371
521.111	0.0133993
521.667	0.0193447
522.222	0.00861222
522.778	0.00520188
523.333	0.0137386
523.889	0.00722787
524.444	0.0252214
525	0.000277729
525.556	0.000422569
526.111	0.00547612
526.667	0.0103819
527.222	0.0251256
527.778	0.0174477
528.333	0.0368806
528.889	0.0118788
529.444	0.00543507
530	0.00633528
530.556	0.0220295
531.111	0.00939715
531.667	0.0243974
532.222	0.0267925
532.778	0.00530236
533.333	0.000645009
533.889	0.0181067
534.444	0.0341643
535	0.00587508
535.556	0.0314901
536.111	0.0209425
536.667	0.00190947
537.222	0.00880634
537.778	0.0302896
538.333	0.0217284
538.889	0.0175861
539.444	0.0392746
540	0.0119062
540.556	0.000474043
541.111	0.0039474
541.667	0.0248743
542.222	0.011824
542.778	0.0267487
543.333	0.0211705
543.889	0.00566143
544.444	0.00447714
545	0.00958449
545.556	0.025189
546.111	0.00956192
546.667	0.0162793
547.222	0.00594716
547.778	0.00647903
548.333	0.010917
548.889	0.00403612
549.444	0.0236503
550	0.00184569
550.556	0.00913035
551.111	0.00511838
551.667	0.0132764
552.222	0.0173196
552.778	0.00889637
553.333	0.0211814
553.889	0.00282989
554.444	0.00110545
555	0.00214432
555.556	0.0279411
556.111	0.0127432
556.667	0.0170291
557.222	0.0211094
557.778	0.00684317
558.333	0.00621788
558.889	0.0150751
559.444	0.0302821
560	0.0163957
560.556	0.0265997
561.111	0.0169778
561.667	0.00515183
562.222	0.00436259
562.778	0.0278914
563.333	0.0348996
563.889	0.00395642
564.444	0.0151591
565	0.018345
565.556	0.0114491
566.111	0.00471289
566.667	0.0268421
567.222	0.0277112
567.778	0.0122096
568.333	0.0175203
568.889	0.0119101
569.444	0.0123434
570	0.0130745
570.556	0.0294726
571.111	0.0184466
571.667	0.0139396
572.222	0.0132046
572.778	0.00842641
573.333	0.0102998
573.889	0.017877
574.444	0.0261208
575	0.00821856
575.556	0.00411712
576.111	0.00115039
576.667	0.013491
577.222	0.0191617
577.778	0.0134694
578.333	0.020176
578.889	0.00524954
579.444	0.000104995
580	0.000809266
580.556	0.023814
581.111	0.01396
581.667	0.0161175
582.222	0.0185434
582.778	0.00671336
583.333	0.0133084
583.889	0.00398419
584.444	0.0262124
585	0.00808552
585.556	0.0134792
586.111	0.0163558
586.667	0.0155532
587.222	0.0116981
587.778	0.0168228
588.333	0.0315361
588.889	0.000400379
589.444	0.0156271
590	0.0156752
590.556	0.0193996
591.111	0.00769429
591.667	0.0244616
592.222	0.0333962
592.778	0.0043856
593.333	0.0218015
593.889	0.0137932
594.444	0.0253605
595	0.00451019
595.556	0.0295369
596.111	0.0198055
596.667	0.00658452
597.222	0.0150926
597.778	0.0188401
598.333	0.0181664
598.889	0.0028601
599.444	0.0330613
600	0.00689321
600.556	0.00300772
601.111	0.00835709
601.667	0.0187949
602.222	0.0176765
602.778	0.011151
603.333	0.0184876
603.889	0.00819186
604.444	0.00091867
605	0.00032708
605.556	0.020189
606.111	0.0170582
606.667	0.0120303
607.222	0.00542194
607.778	0.00880981
608.333	0.00802014
608.889	0.00313544
609.444	0.0277203
610	0.0184418
610.556	0.010132
611.111	0.0107934
611.667	0.0120683
612.222	0.0173721
612.778	0.0132433
613.333	0.0310152
613.889	0.011792
614.444	0.00804386
615	0.0097859
615.556	0.0234394
616.111	0.00897326
616.667	0.0231785
617.222	0.0355243
617.778	0.00881966
618.333	0.00460375
618.889	0.0156784
619.444	0.0293289
620	0.00740641
620.556	0.0287575
621.111	0.0267044
621.667	0.00439011
622.222	0.00227577
622.778	0.0234104
623.333	0.0256261
623.889	0.000166188
624.444	0.0326179
625	0.0185983
625.556	0.00436372
626.111	0.00255083
626.667	0.025471
627.222	0.0167093
627.778	0.011355
628.333	0.0211646
628.889	0.0138917
629.444	0.00701262
630	0.000464368
630.556	0.0218963
631.111	0.0195536
631.667	0.0172306
632.222	0.0121746
632.778	0.00713244
633.333	0.0140861
633.889	0.00277506
634.444	0.0162067
635	0.0126182
635.556	0.00254305
636.111	0.00692272
636.667	0.0096353
637.222	0.02518
637.778	0.00603131
638.333	0.0204189
638.889	0.012195
639.444	0.00255552
640	0.00641007
640.556	0.0236856
641.111	0.025108
641.667	0.00756853
642.222	0.0249933
642.778	0.0129915
643.333	0.0031831
643.889	0.0101341
644.444	0.0362029
645	0.0166627
645.556	0.0166104
646.111	0.0253482
646.667	0.0146268
647.222	0.00730401
647.778	0.0206228
648.333	0.0373602
648.889	0.0100958
649.444	0.0210596
650	0.0214602
650.556	0.0119213
651.111	0.000739111
651.667	0.0293088
652.222	0.0298198
652.778	0.00536012
653.333	0.019559
653.889	0.0147854
654.444	0.0118192
655	0.00585676
655.556	0.0277384
656.111	0.022194
656.667	0.00929355
657.222	0.00960957
657.778	0.0100294
658.333	0.0117284
658.889	0.001501
659.444	0.0245642
660	0.0103982
660.556	0.000852882
661.111	0.00450974
661.667	0.0100365
662.222	0.0163749
662.778	0.003489
663.333	0.0215417
663.889	0.00661195
664.444	0.00358675
665	0.000683493
665.556	0.0167791
666.111	0.0184735
666.667	0.00673161
667.222	0.0185843
667.778	0.0144835
668.333	0.0134641
668.889	0.000694831
669.444	0.0266442
670	0.020441
670.556	0.00996072
671.111	0.0180571
671.667	0.0189498
672.222	0.0180061
672.778	0.00979846
673.333	0.0327063
673.889	0.0178897
674.444	0.0108599
675	0.0213893
675.556	0.0249238
676.111	0.011875
676.667	0.0197852
677.222	0.0334271
677.778	0.00367179
678.333	0.0150607
678.889	0.0175169
679.444	0.0251624
680	0.00334981
680.556	0.0235521
681.111	0.0272224
681.667	0.00361394
682.222	0.0107882
682.778	0.0170018
683.333	0.0241729
683.889	0.000824038
684.444	0.0255918
685	0.0149426
685.556	0.00169627
686.111	0.00544161
686.667	0.0172449
687.222	0.0161551
687.778	0.00264066
688.333	0.0212985
688.889	0.00542435
689.444	0.00106214
690	0.000119207
690.556	0.0190292
691.111	0.0173268
691.667	0.0021939
692.222	0.0111651
692.778	0.00545092
693.333	0.0114379
693.889	0.000354567
694.444	0.0232937
695	0.0208659
695.556	0.00191526
696.111	0.00900703
696.667	0.0148034
697.222	0.0225101
697.778	0.00536358
698.333	0.0263492
698.889	0.0200577
699.444	0.00280616
700	0.0100143
700.556	0.02116
701.111	0.0211319
701.667	0.016564
702.222	0.0335755
702.778	0.0186322
703.333	0.00159034
703.889	0.012956
704.444	0.0304699
705	0.0119738
705.556	0.0205765
706.111	0.0292489
706.667	0.0108882
707.222	0.00402276
707.778	0.015367
708.333	0.0302538
708.889	0.00469532
709.444	0.0221711
710	0.0232854
710.556	0.00697451
711.111	0.00337545
711.667	0.0202009
712.222	0.0219033
712.778	0.00516722
713.333	0.0207964
713.889	0.0148184
714.444	0.00724147
715	0.00228659
715.556	0.0168786
716.111	0.0180533
716.667	0.00677452
717.222	0.0110994
717.778	0.0112967
718.333	0.0122443
718.889	0.00436566
719.444	0.0195649
720	0.014771
720.556	0.00174539
721.111	0.00416314
721.667	0.0123012
722.222	0.0210979
722.778	0.00291926
723.333	0.0211956
723.889	0.0123783
724.444	0.00610262
725	0.00785324
725.556	0.0204863
726.111	0.026955
726.667	0.000883501
727.222	0.0208974
727.778	0.0157383
728.333	0.00700753
728.889	0.00615031
729.444	0.0300159
730	0.0232447
730.556	0.0102621
731.111	0.0240188
731.667	0.0180163
732.222	0.00540267
732.778	0.0136426
733.333	0.0341168
733.889	0.0160308
734.444	0.0174716
735	0.0210048
735.556	0.0163252
736.111	0.0011432
736.667	0.023676
737.222	0.0307219
737.778	0.00574342
738.333	0.0183553
738.889	0.0164763
739.444	0.0135626
740	0.000352265
740.556	0.0214275
741.111	0.0248737
741.667	0.00118572
742.222	0.0081218
742.778	0.0104452
743.333	0.0152784
743.889	0.000592803
744.444	0.0184161
745	0.0184406
745.556	0.00196001
746.111	0.00275339
746.667	0.0111699
747.222	0.0169835
747.778	0.00139667
748.333	0.0168697
748.889	0.0143557
749.444	0.00712623
750	0.00359638
750.556	0.015726
751.111	0.0206716
751.667	0.00276328
752.222	0.0184996
752.778	0.0155078
753.333	0.0142333
753.889	0.00441137
754.444	0.0240407
755	0.0237126
755.556	0.00124128
756.111	0.0179312
756.667	0.0212853
757.222	0.0186392
757.778	0.00537531
758.333	0.0308705
758.889	0.0222766
759.444	0.00781259
760	0.0205189
760.556	0.023067
761.111	0.0166276
761.667	0.0166998
762.222	0.0300732
762.778	0.0140744
763.333	0.0112295
763.889	0.0210421
764.444	0.0218816
765	0.0105402
765.556	0.020425
766.111	0.0255251
766.667	0.00360306
767.222	0.0101703
767.778	0.0160873
768.333	0.0232437
768.889	0.00348771
769.444	0.0183055
770	0.0173038
770.556	0.00156878
771.111	0.0064962
771.667	0.0113888
772.222	0.0209901
772.778	3.75453e-05
773.333	0.0136629
773.889	0.0105956
774.444	0.00588804
775	0.00106521
775.556	0.0138788
776.111	0.020702
776.667	0.00273445
777.222	0.00852863
777.778	0.011435
778.333	0.0120842
778.889	0.00626179
779.444	0.0193097
780	0.0233484
780.556	0.00641025
781.111	0.00531966
781.667	0.0162515
782.222	0.0192007
782.778	0.00241905
783.333	0.0257197
783.889	0.0247751
784.444	0.00526295
785	0.00867253
785.556	0.0209017
786.111	0.0216242
786.667	0.00498359
787.222	0.0306621
787.778	0.020579
788.333	0.00404512
788.889	0.0149289
789.444	0.0256526
790	0.0181164
790.556	0.015745
791.111	0.0316064
791.667	0.0157417
792.222	0.000934853
792.778	0.016109
793.333	0.0264248
793.889	0.0093372
794.444	0.0202501
795	0.0231672
795.556	0.0118868
796.111	0.00150202
796.667	0.0150965
797.222	0.0216004
797.778	0.0040921
798.333	0.0191597
798.889	0.0121511
799.444	0.00929892
800	0.000289286
800.556	0.013862
801.111	0.0178278
801.667	0.000718431
802.222	0.0100841
802.778	0.0114948
803.333	0.0132971
803.889	0.00647211
804.444	0.0123263
805	0.0176946
805.556	0.00266773
806.111	0.00298355
