t	etaU
218.889	0.149991
219.444	0.0648934
220	0.0905263
220.556	0.037092
221.111	0.01645
221.667	0.0816198
222.222	0.0501658
222.778	0.0394824
223.333	0.115352
223.889	0.110062
224.444	0.0116123
225	0.0762018
225.556	0.0284487
226.111	0.145935
226.667	0.00467033
227.222	0.0347419
227.778	0.0607831
228.333	0.0826158
228.889	0.000168561
229.444	0.0417405
230	0.0224447
230.556	0.0958324
231.111	0.00137621
231.667	0.0800944
232.222	0.0695613
232.778	0.0568126
233.333	0.0378313
233.889	0.00609897
234.444	0.0105283
235	0.0269622
235.556	0.10911
236.111	0.0358909
236.667	0.00738268
237.222	0.028221
237.778	0.000428103
238.333	0.0632285
238.889	0.0444343
239.444	0.0820347
240	0.0380915
240.556	0.0303792
241.111	6.06482e-05
241.667	0.00612333
242.222	0.0435061
242.778	0.0700478
243.333	0.0118035
243.889	7.97398e-05
244.444	0.079728
245	0.0662919
245.556	0.129512
246.111	0.0117922
246.667	0.0828512
247.222	0.0612583
247.778	0.0477561
248.333	0.00607013
248.889	0.0457717
249.444	0.0243229
250	0.0273304
250.556	0.00864881
251.111	0.00992986
251.667	0.0283968
252.222	0.00994532
252.778	0.0647911
253.333	0.0425387
253.889	0.0671184
254.444	0.0387681
255	0.0405873
255.556	0.122946
256.111	0.0190562
256.667	0.0363058
257.222	0.000664436
257.778	0.0579875
258.333	0.0261006
258.889	0.0550616
259.444	0.0525715
260	0.0425596
260.556	0.0920177
261.111	0.00985966
261.667	0.0114866
262.222	0.0068973
262.778	0.113734
263.333	0.019263
263.889	0.0813576
264.444	0.00521261
265	0.064278
265.556	0.0388695
266.111	0.0130658
266.667	0.032647
267.222	0.0254372
267.778	0.0602986
268.333	0.0485414
268.889	0.0300248
269.444	0.0441272
270	0.000618918
270.556	0.0313255
271.111	0.00112855
271.667	0.0753734
272.222	0.0613616
272.778	0.0110111
273.333	0.0346268
273.889	0.0192754
274.444	0.0257618
275	0.0110218
275.556	0.0440474
276.111	0.0075161
276.667	0.00172901
277.222	0.0437342
277.778	0.102068
278.333	0.0504146
278.889	0.0238408
279.444	0.0128769
280	0.033506
280.556	0.0616506
281.111	0.00399581
281.667	0.036495
282.222	0.0260529
282.778	0.0337989
283.333	0.0230265
283.889	0.0331123
284.444	0.00335705
285	0.00146663
285.556	0.0280884
286.111	0.0625961
286.667	0.0316506
287.222	0.00335489
287.778	0.0411054
288.333	0.0005592
288.889	0.0368757
289.444	0.0237893
290	0.000882702
290.556	0.0229709
291.111	0.0450858
291.667	0.0218804
292.222	0.0422721
292.778	0.0331559
293.333	0.0353047
293.889	0.0618976
294.444	0.0768001
295	0.0515417
295.556	0.0587042
296.111	0.0148425
296.667	0.0161749
297.222	0.0655964
297.778	0.0416634
298.333	0.0442736
298.889	0.075831
299.444	0.0124886
300	0.00146795
300.556	0.0568399
301.111	0.0227879
301.667	0.0371306
302.222	0.0442497
302.778	0.0483702
303.333	0.0146311
303.889	0.0192001
304.444	0.0556181
305	0.0016813
305.556	0.0181446
306.111	0.0183135
306.667	0.0145122
307.222	0.0101807
307.778	0.0208496
308.333	0.0318668
308.889	0.0272134
309.444	0.00228125
310	0.0457254
310.556	0.00460356
311.111	0.0118476
311.667	0.0318914
312.222	0.0385562
312.778	0.0206924
313.333	0.050754
313.889	0.0273857
314.444	0.0105242
315	0.00672446
315.556	0.0404105
316.111	0.0405046
316.667	0.00969772
317.222	0.00598766
317.778	4.56087e-05
318.333	0.0177298
318.889	0.0582549
319.444	0.0391532
320	0.0182563
320.556	0.00593543
321.111	0.062466
321.667	0.0724025
322.222	0.00831788
322.778	0.00188561
323.333	0.000986114
323.889	0.0563273
324.444	0.0122507
325	0.0332408
325.556	0.0239741
326.111	0.0123915
326.667	0.00466215
327.222	0.0187568
327.778	0.00707037
328.333	0.00960189
328.889	0.0140915
329.444	0.00651869
330	0.00335938
330.556	0.0386381
331.111	0.0521538
331.667	0.0524758
332.222	0.0236609
332.778	0.0341792
333.333	0.0265247
333.889	0.000843979
334.444	0.00958234
335	0.0342087
335.556	0.0135788
336.111	0.00401232
336.667	0.0276654
337.222	0.0237639
337.778	0.0104247
338.333	0.00827269
338.889	0.0029138
339.444	0.0158942
340	0.0130083
340.556	0.0350121
341.111	0.00144214
341.667	0.00799028
342.222	0.0229732
342.778	0.00278377
343.333	0.0376612
343.889	0.0231162
344.444	0.0241974
345	0.0449682
345.556	0.0125338
346.111	0.0246706
346.667	0.0254769
347.222	0.0260217
347.778	0.0127353
348.333	0.020083
348.889	0.0808666
349.444	0.0212363
350	0.00628078
350.556	0.0108401
351.111	0.00244956
351.667	0.0129272
352.222	0.059904
352.778	0.0133434
353.333	0.0207568
353.889	0.0329348
354.444	0.014308
355	0.000895261
355.556	0.0188297
356.111	0.0392566
356.667	0.00864783
357.222	0.0286967
357.778	0.00659095
358.333	0.0354385
358.889	0.00268632
359.444	0.0159275
360	0.0489199
360.556	0.00392139
361.111	0.00310445
361.667	0.00473173
362.222	0.01313
362.778	0.00634621
363.333	0.0550435
363.889	0.00289548
364.444	0.0210434
365	0.00978275
365.556	0.0255712
366.111	0.0182748
366.667	0.021334
367.222	0.0337016
367.778	0.0276749
368.333	0.000146962
368.889	0.0106247
369.444	0.00018244
370	0.00153832
370.556	0.0164545
371.111	0.0184016
371.667	0.0214481
372.222	0.00564405
372.778	0.0050655
373.333	0.0218904
373.889	0.00794713
374.444	0.0137658
375	0.0368224
375.556	0.0100955
376.111	0.00078447
376.667	0.00224053
377.222	0.0282059
377.778	0.0088058
378.333	0.0294175
378.889	0.00725277
379.444	0.00539769
380	0.0258009
380.556	0.00514829
381.111	0.00173327
381.667	0.0136976
382.222	0.00371427
382.778	0.0186424
383.333	0.0264848
383.889	0.00721814
384.444	0.00542184
385	0.0250917
385.556	0.00908249
386.111	0.00704472
386.667	0.00439197
387.222	0.0262488
387.778	0.0304162
388.333	0.0111146
388.889	0.000259023
389.444	0.00607874
390	0.00518196
390.556	0.0116537
391.111	0.000114958
391.667	0.0319302
392.222	0.0103917
392.778	0.0095195
393.333	0.0170699
393.889	0.0175931
394.444	0.030483
395	0.0153196
395.556	0.00110668
396.111	0.00382664
396.667	0.0152514
397.222	0.00508865
397.778	0.00365486
398.333	0.0182557
398.889	0.0287479
399.444	0.0062417
400	0.0451649
400.556	0.00565145
401.111	0.0341484
401.667	0.0187916
402.222	0.0421524
402.778	0.0248353
403.333	0.0108667
403.889	0.00491667
404.444	0.00512247
405	0.00438813
405.556	0.00312904
406.111	0.0325809
406.667	0.0174497
407.222	0.00272237
407.778	0.00254251
408.333	0.0152717
408.889	0.0244539
409.444	0.0196817
410	0.00720999
410.556	0.00966873
411.111	0.00719177
411.667	0.00453947
412.222	0.00628158
412.778	0.0049055
413.333	0.0182979
413.889	0.0258424
414.444	0.0225952
415	0.00615066
415.556	0.00199607
416.111	0.00697003
416.667	0.0229121
417.222	0.0166817
417.778	0.0170754
418.333	0.00920595
418.889	0.00422538
419.444	0.0120652
420	0.0382047
420.556	0.0138802
421.111	0.006657
421.667	0.00252268
422.222	0.0402294
422.778	0.00677363
423.333	0.0108176
423.889	0.0145881
424.444	0.00469489
425	0.00483676
425.556	0.0176453
426.111	0.0173872
426.667	0.0200677
427.222	0.030444
427.778	0.00307384
428.333	0.00302309
428.889	0.0115595
429.444	0.0216786
430	0.011471
430.556	0.0132625
431.111	0.0204993
431.667	0.0385139
432.222	0.00998373
432.778	0.00115716
433.333	0.0320823
433.889	0.0149492
434.444	0.0070365
435	0.00911888
435.556	0.00421224
436.111	0.00087388
436.667	0.0113702
437.222	0.0277401
437.778	0.0417661
438.333	0.00925303
438.889	0.0154795
439.444	0.00078539
440	0.00902519
440.556	0.0334269
441.111	0.0346598
441.667	0.00585274
442.222	0.00192316
442.778	0.0115479
443.333	0.0052214
443.889	0.0105998
444.444	0.00751921
445	0.0306923
445.556	0.00677337
446.111	0.00662316
446.667	0.0106075
447.222	0.00523976
447.778	0.00786015
448.333	0.0232533
448.889	0.00523943
449.444	0.0217317
450	0.000431128
450.556	0.0152113
451.111	0.0119431
451.667	0.00391375
452.222	0.0244477
452.778	0.00962142
453.333	0.00172192
453.889	0.0167263
454.444	0.00080829
455	0.00188823
455.556	0.00373764
456.111	0.00901147
456.667	0.0177925
457.222	0.0118608
457.778	0.0278912
458.333	0.0202958
458.889	0.0210465
459.444	0.00356415
460	0.0143262
460.556	0.0238339
461.111	0.0297272
461.667	0.0141444
462.222	0.00896849
462.778	0.0273563
463.333	0.00357334
463.889	0.0231479
464.444	0.0173552
465	0.0272018
465.556	0.000795169
466.111	0.0431566
466.667	0.000325346
467.222	0.000151302
467.778	0.0142691
468.333	0.0170404
468.889	0.00720217
469.444	0.000272691
470	0.0310161
470.556	0.00368367
471.111	0.0105423
471.667	0.00768082
472.222	0.0270414
472.778	0.00615812
473.333	0.0232371
473.889	8.00096e-05
474.444	0.00720303
475	0.0137143
475.556	0.00786484
476.111	0.0125873
476.667	0.02465
477.222	0.0277358
477.778	0.00337777
478.333	0.00277893
478.889	0.0199313
479.444	0.0245027
480	0.0203127
480.556	0.0165919
481.111	0.000379545
481.667	0.00466742
482.222	0.00830482
482.778	0.00281958
483.333	0.0144695
483.889	0.0373088
484.444	0.00330463
485	0.00671191
485.556	0.00149249
486.111	0.00893799
486.667	0.0082931
487.222	0.0212511
487.778	0.0194678
488.333	0.0112983
488.889	0.00641406
489.444	0.00477029
490	0.0167635
490.556	0.00358359
491.111	0.0269303
491.667	0.0153177
492.222	0.0126833
492.778	0.00114726
493.333	0.0232563
493.889	0.0041195
494.444	0.00121031
495	0.0221058
495.556	0.0239996
496.111	0.00493691
496.667	0.00557089
497.222	0.0227309
497.778	0.0190938
498.333	0.0195521
498.889	0.0274351
499.444	0.00810683
500	0.00754462
500.556	0.00802687
501.111	0.0116931
501.667	0.00564291
502.222	0.0178207
502.778	0.0319199
503.333	0.00333198
503.889	0.0282893
504.444	0.0104376
505	0.0257317
505.556	0.00478506
506.111	0.0120837
506.667	0.0277553
507.222	0.0115073
507.778	0.00428063
508.333	0.00706146
508.889	0.0181261
509.444	0.0104861
510	0.0111499
510.556	0.00174703
511.111	0.0274914
511.667	0.00764351
512.222	0.00708419
512.778	0.015038
513.333	0.00262329
513.889	0.0152287
514.444	0.00615167
515	0.0230918
515.556	0.00968699
516.111	0.0194231
516.667	0.00324249
517.222	0.000980475
517.778	0.00669103
518.333	0.026947
518.889	0.0130376
519.444	0.00263181
520	0.0150381
520.556	0.00848455
521.111	0.0100184
521.667	0.00302783
522.222	0.020195
522.778	0.025407
523.333	0.00606927
523.889	0.00115264
524.444	0.00855393
525	0.00871471
525.556	0.00390452
526.111	0.0206944
526.667	0.0216738
527.222	0.00597261
527.778	0.0115835
528.333	0.000364625
528.889	0.0148409
529.444	0.0112489
530	0.0323315
530.556	0.00465353
531.111	0.00712722
531.667	0.0135643
532.222	0.0122169
532.778	0.00388159
533.333	0.0132005
533.889	0.0282529
534.444	0.00995997
535	0.00101761
535.556	0.00626486
536.111	0.0236282
536.667	0.00921977
537.222	0.0213905
537.778	0.021147
538.333	0.0133391
538.889	0.00335538
539.444	0.0135547
540	0.0105192
540.556	0.00351624
541.111	0.0290798
541.667	0.0184504
542.222	0.00717202
542.778	0.0148186
543.333	0.0166488
543.889	0.0208618
544.444	0.0050781
545	0.0113936
545.556	0.017107
546.111	0.0150499
546.667	0.00242932
547.222	0.00640579
547.778	0.0223687
548.333	0.0157068
548.889	0.0098478
549.444	0.00850226
550	0.0270259
550.556	0.00063973
551.111	0.0108868
551.667	0.00925079
552.222	0.00364124
552.778	0.021342
553.333	0.0167564
553.889	0.0207792
554.444	0.00536118
555	0.0284129
555.556	0.00382568
556.111	0.0011309
556.667	0.00901762
557.222	0.0299247
557.778	0.0113562
558.333	0.00224654
558.889	0.0174743
559.444	0.00968536
560	0.00423505
560.556	0.00287736
561.111	0.029658
561.667	0.0201529
562.222	0.009528
562.778	0.00820566
563.333	0.0112634
563.889	0.00556377
564.444	0.0155941
565	0.0245812
565.556	0.0239454
566.111	0.00326598
566.667	0.0162224
567.222	0.00130364
567.778	0.0114444
568.333	0.0168952
568.889	0.0266709
569.444	0.0071686
570	0.000130339
570.556	0.00983488
571.111	0.015881
571.667	3.10081e-05
572.222	0.013324
572.778	0.0314271
573.333	0.00743485
573.889	0.00892572
574.444	0.00311829
575	0.0301181
575.556	0.00609923
576.111	0.0235476
576.667	0.0206772
577.222	0.0142049
577.778	0.00909044
578.333	0.0140728
578.889	0.0145013
579.444	0.00350594
580	0.0302662
580.556	0.0115753
581.111	0.00785814
581.667	0.00532371
582.222	0.0203414
582.778	0.00942589
583.333	0.00650526
583.889	0.0160312
584.444	0.0190746
585	0.00578466
585.556	0.00866437
586.111	0.0129316
586.667	0.0181536
587.222	0.020101
587.778	0.00879715
588.333	0.0200135
588.889	0.0170103
589.444	0.00170036
590	0.012716
590.556	0.00673295
591.111	0.00462758
591.667	0.018249
592.222	0.00969941
592.778	0.0227121
593.333	0.00702965
593.889	0.0187762
594.444	0.00142901
595	0.00232931
595.556	0.0152978
596.111	0.0205209
596.667	0.0149961
597.222	0.000594203
597.778	0.0151865
598.333	0.00550745
598.889	0.0107179
599.444	0.00680339
600	0.0326679
600.556	0.0128955
601.111	0.012436
601.667	0.00543349
602.222	0.00999564
602.778	0.00358845
603.333	0.0168284
603.889	0.0217571
604.444	0.0172553
605	0.0186067
605.556	0.00919364
606.111	0.00537617
606.667	0.00312545
607.222	0.0250477
607.778	0.025406
608.333	0.00044186
608.889	0.00467108
609.444	0.0129173
610	0.00819296
610.556	0.00841604
611.111	0.0184882
611.667	0.0340293
612.222	0.00528903
612.778	0.00294902
613.333	0.0111515
613.889	0.0115476
614.444	0.0161808
615	0.0245398
615.556	0.0157835
616.111	0.00375011
616.667	0.0101539
617.222	0.00403258
617.778	0.00895488
618.333	0.00864428
618.889	0.0270406
619.444	0.00819186
620	0.0073355
620.556	0.00147612
621.111	0.0168876
621.667	0.00173986
622.222	0.00891341
622.778	0.0213008
623.333	0.0167485
623.889	0.00415313
624.444	0.00324062
625	0.0217886
625.556	0.0101486
626.111	0.0154532
626.667	0.0147096
627.222	0.014296
627.778	0.0129311
628.333	0.00906086
628.889	0.0147729
629.444	0.0103804
630	0.0125794
630.556	0.0205249
631.111	0.0143808
631.667	0.0188638
632.222	0.0164194
632.778	0.0203715
633.333	0.000985486
633.889	0.00954225
634.444	0.0172422
635	0.0247614
635.556	0.00337601
636.111	0.0056043
636.667	0.021935
637.222	0.00189055
637.778	0.0162849
638.333	0.0106401
638.889	0.0284151
639.444	0.000399738
640	0.0155566
640.556	0.00576373
641.111	0.00526251
641.667	0.0162037
642.222	0.0186098
642.778	0.02286
643.333	0.00509349
643.889	0.0194645
644.444	0.002564
645	0.00166866
645.556	0.00354958
646.111	0.0301625
646.667	0.0170404
647.222	0.00062121
647.778	0.00829331
648.333	0.0138121
648.889	0.00412298
649.444	0.00375156
650	0.024095
650.556	0.0199981
651.111	0.00941737
651.667	0.00433731
652.222	0.0094672
652.778	0.00704976
653.333	0.0153226
653.889	0.0230557
654.444	0.0117144
655	0.00123084
655.556	0.0117203
656.111	0.00352931
656.667	0.011971
657.222	0.0166087
657.778	0.028943
658.333	0.0080092
658.889	0.00513352
659.444	0.00828634
660	0.0176898
660.556	0.00174018
661.111	0.0146746
661.667	0.027174
662.222	0.0125427
662.778	0.00114254
663.333	0.00336641
663.889	0.0215013
664.444	0.0031176
665	0.0253206
665.556	0.0145885
666.111	0.0159515
666.667	0.00114564
667.222	0.0159271
667.778	0.0131346
668.333	0.003762
668.889	0.0257695
669.444	0.0156887
670	0.0113858
670.556	0.00818001
671.111	0.0176669
671.667	0.0145101
672.222	0.010576
672.778	0.011267
673.333	0.0211633
673.889	0.0132166
674.444	0.000723046
675	0.0118024
675.556	0.0165487
676.111	0.013197
676.667	0.0094445
677.222	0.0153016
677.778	0.0213973
678.333	0.00664013
678.889	0.0142373
679.444	0.00846209
680	0.0010737
680.556	0.0154933
681.111	0.0205534
681.667	0.0181707
682.222	0.000160448
682.778	0.0225135
683.333	0.00231967
683.889	0.000508618
684.444	0.0117284
685	0.0293835
685.556	0.0104219
686.111	0.00185006
686.667	0.0168709
687.222	0.0084201
687.778	0.00386481
688.333	0.00954654
688.889	0.0272018
689.444	0.0148392
690	0.010068
690.556	0.0107263
691.111	0.00833463
691.667	0.00438138
692.222	0.0243857
692.778	0.0172853
693.333	0.0136793
693.889	0.00702898
694.444	0.0116637
695	0.00503884
695.556	0.00477663
696.111	0.0265297
696.667	0.0226348
697.222	0.00539656
697.778	0.00236958
698.333	0.0115681
698.889	0.0133162
699.444	0.00587415
700	0.0160548
700.556	0.0257675
701.111	0.00552207
701.667	0.00606673
702.222	0.00519766
702.778	0.0184794
703.333	0.00791573
703.889	0.0252065
704.444	0.0159193
705	0.0127285
705.556	0.00365512
706.111	0.0122652
706.667	0.0101403
707.222	0.00546539
707.778	0.0254588
708.333	0.0152725
708.889	0.00869251
709.444	0.00400973
710	0.0228156
710.556	0.00883476
711.111	0.00900254
711.667	0.0141443
712.222	0.0221874
712.778	0.0040546
713.333	0.000329128
713.889	0.0187206
714.444	0.00952968
715	0.0139239
715.556	0.0152978
716.111	0.0184954
716.667	0.0164685
717.222	0.0115383
717.778	0.017118
718.333	0.00557934
718.889	0.00503349
719.444	0.0232192
720	0.0146188
720.556	0.0165243
721.111	0.0110353
721.667	0.0220565
722.222	0.00206614
722.778	0.00325255
723.333	0.0176543
723.889	0.0236536
724.444	0.00498025
725	0.00906976
725.556	0.0164874
726.111	0.00377874
726.667	0.010307
727.222	0.0141563
727.778	0.0253643
728.333	0.0069936
728.889	0.0156178
729.444	0.00253331
730	0.00813757
730.556	0.00812453
731.111	0.020907
731.667	0.0193027
732.222	0.009259
732.778	0.0138979
733.333	0.00778578
733.889	0.00499531
734.444	0.00310547
735	0.0256683
735.556	0.0220617
736.111	0.00147751
736.667	0.00181195
737.222	0.0154029
737.778	0.00536742
738.333	0.00874599
738.889	0.0207245
739.444	0.0246386
740	0.00150717
740.556	0.0047378
741.111	0.0121386
741.667	0.0152285
742.222	0.0139017
742.778	0.0226096
743.333	0.0162474
743.889	0.0075001
744.444	0.00937311
745	0.0148502
745.556	0.00745604
746.111	0.0108189
746.667	0.0297897
747.222	0.0108972
747.778	0.00585818
748.333	0.00497989
748.889	0.0217976
749.444	0.000561071
750	0.0130212
750.556	0.0224506
751.111	0.016041
751.667	0.0032145
752.222	0.00720906
752.778	0.017927
753.333	0.00328016
753.889	0.019423
754.444	0.0160321
755	0.0166624
755.556	0.00923233
756.111	0.0167552
756.667	0.00952873
757.222	0.00441843
757.778	0.0164805
758.333	0.0186784
758.889	0.0127972
759.444	0.0090961
760	0.0162887
760.556	0.0145019
761.111	0.00452587
761.667	0.0103085
762.222	0.0182477
762.778	0.020134
763.333	0.000452221
763.889	0.0084151
764.444	0.0150929
765	0.00225985
765.556	0.0126132
766.111	0.0151638
766.667	0.0258343
767.222	0.00182076
767.778	0.0122449
768.333	0.00837115
768.889	0.00479292
769.444	0.0122969
770	0.0219833
770.556	0.0188518
771.111	0.000775013
771.667	0.0162763
772.222	0.0103858
772.778	0.000823044
773.333	0.00757908
773.889	0.0302844
774.444	0.0140348
775	0.00382223
775.556	0.00801376
776.111	0.0152095
776.667	0.00151581
777.222	0.0117343
777.778	0.0265535
778.333	0.0167063
778.889	0.00573475
779.444	0.00972455
780	0.010547
780.556	0.00511499
781.111	0.021114
781.667	0.023684
782.222	0.0104653
782.778	0.000623853
783.333	0.0145224
783.889	0.00719015
784.444	0.00406818
785	0.0190701
785.556	0.024665
786.111	0.00461667
786.667	0.00191886
787.222	0.0104844
787.778	0.0141922
788.333	0.00363114
788.889	0.0175105
789.444	0.0196838
790	0.0127245
790.556	0.00243993
791.111	0.00724411
791.667	0.0165401
792.222	0.00150214
792.778	0.0234142
793.333	0.0129107
793.889	0.0168733
794.444	0.000221391
795	0.0147309
795.556	0.0107655
796.111	0.00175538
796.667	0.0205029
797.222	0.0187309
797.778	0.013444
798.333	0.00207759
798.889	0.0167625
799.444	0.0135741
800	0.010111
800.556	0.0111398
801.111	0.0237969
801.667	0.0136047
802.222	0.0049485
802.778	0.0133481
803.333	0.0153234
803.889	0.00966173
