t,	etaU
0,	45.3635
0.554477,	30.7981
1.10895,	21.2229
1.66343,	16.9993
2.21791,	16.9993
2.77239,	21.2229
3.32686,	30.7981
3.88134,	45.3635
4.43582,	61.398
4.9903,	73.504
5.54477,	77.5664
6.09925,	75.4902
6.65373,	77.5358
7.20821,	85.5351
7.76268,	92.5982
8.31716,	95.8262
8.87164,	98.3365
9.42612,	100
9.98059,	94.3969
10.5351,	84.4397
11.0895,	76.9988
11.644,	72.5531
12.1985,	69.8326
12.753,	67.1689
13.3075,	67.3286
13.8619,	74.977
14.4164,	78.6755
14.9709,	70.3661
15.5254,	60.3566
16.0798,	56.466
16.6343,	58.1298
17.1888,	62.8558
17.7433,	65.0403
18.2978,	63.0069
18.8522,	58.2313
19.4067,	49.023
19.9612,	38.3148
20.5157,	32.4211
21.0701,	34.3697
21.6246,	42.8427
22.1791,	51.9032
22.7336,	58.0831
23.2881,	59.5943
23.8425,	56.4826
24.397,	52.6346
24.9515,	46.5587
25.506,	38.5046
26.0604,	33.8754
26.6149,	31.3388
27.1694,	28.1573
27.7239,	25.6763
28.2783,	22.7108
28.8328,	23.2121
29.3873,	34.5903
29.9418,	53.4651
30.4963,	69.3816
31.0507,	72.4637
31.6052,	60.263
32.1597,	41.8337
32.7142,	27.3651
33.2686,	22.6673
33.8231,	25.3683
34.3776,	27.9723
34.9321,	28.9358
35.4866,	27.332
36.041,	24.09
36.5955,	24.07
37.15,	29.4087
37.7045,	37.4569
38.2589,	44.4152
38.8134,	46.4073
39.3679,	42.7209
39.9224,	37.1485
40.4769,	32.2257
41.0313,	27.545
41.5858,	26.1574
42.1403,	34.6446
42.6948,	50.5117
43.2492,	62.2851
43.8037,	59.9604
44.3582,	46.388
44.9127,	35.6967
45.4671,	35.2332
46.0216,	37.6185
46.5761,	35.7654
47.1306,	30.7412
47.6851,	26.755
48.2395,	26.1971
48.794,	24.8897
49.3485,	20.0197
49.903,	14.2578
50.4574,	11.1741
51.0119,	11.9023
51.5664,	15.0445
52.1209,	20.2115
52.6754,	27.0905
53.2298,	33.2568
53.7843,	35.326
54.3388,	31.3755
54.8933,	24.9573
55.4477,	23.9321
56.0022,	29.0995
56.5567,	33.1677
57.1112,	33.672
57.6657,	33.0396
58.2201,	32.7247
58.7746,	32.5717
59.3291,	29.2433
59.8836,	21.7867
60.438,	15.6147
60.9925,	12.759
61.547,	14.2487
62.1015,	19.9993
62.6559,	26.5464
63.2104,	32.4003
63.7649,	34.5263
64.3194,	33.2259
64.8739,	33.8903
65.4283,	35.6328
65.9828,	34.098
66.5373,	29.1108
67.0918,	22.2232
67.6462,	18.4412
68.2007,	18.8723
68.7552,	20.2084
69.3097,	24.7527
69.8642,	32.9965
70.4186,	40.7389
70.9731,	44.3067
71.5276,	40.3167
72.0821,	32.6847
72.6365,	27.4027
73.191,	25.1282
73.7455,	26.3152
74.3,	28.8029
74.8544,	28.7202
75.4089,	26.5966
75.9634,	22.8596
76.5179,	18.2256
77.0724,	14.5591
77.6268,	12.4744
78.1813,	12.3362
78.7358,	13.5762
79.2903,	15.3244
79.8447,	19.8717
80.3992,	29.7507
80.9537,	38.9805
81.5082,	41.0674
82.0627,	35.5429
82.6171,	25.5926
83.1716,	18.9257
83.7261,	17.9419
84.2806,	19.3382
84.835,	25.0534
85.3895,	34.5985
85.944,	42.5031
86.4985,	44.9336
87.053,	40.5158
87.6074,	32.1855
88.1619,	26.4775
88.7164,	25.6805
89.2709,	26.2582
89.8253,	24.7631
90.3798,	20.9858
90.9343,	16.0633
91.4888,	12.345
92.0432,	11.3971
92.5977,	11.3683
93.1522,	12.9096
93.7067,	18.8956
94.2612,	26.3591
94.8156,	29.0538
95.3701,	26.0776
95.9246,	21.1593
96.4791,	19.0724
97.0335,	21.9562
97.588,	25.0752
98.1425,	24.6146
98.697,	22.7336
99.2515,	22.472
99.8059,	23.5759
100.36,	22.9855
100.915,	18.4608
101.469,	11.1726
102.024,	5.93919
102.578,	7.84952
103.133,	15.4651
103.687,	22.8121
104.242,	26.7666
104.796,	26.9445
105.351,	24.4137
105.905,	20.1536
106.46,	14.0757
107.014,	7.45936
107.569,	5.43417
108.123,	9.8752
108.678,	18.0936
109.232,	27.1434
109.787,	34.2459
110.341,	36.6396
