t	etaU
102.778	1.49916
103.333	0.785062
103.889	0.307781
104.444	1.0745
105	2.14632
105.556	0.814333
106.111	0.90328
106.667	0.0373508
107.222	0.110803
107.778	0.312312
108.333	0.726814
108.889	0.856762
109.444	0.938148
110	0.00628661
110.556	0.886359
111.111	1.19409
111.667	0.226748
112.222	1.84012
112.778	0.744373
113.333	0.872239
113.889	0.236651
114.444	0.873094
115	1.17825
115.556	0.891491
116.111	0.653419
116.667	1.67662
117.222	0.107145
117.778	1.21894
118.333	0.181972
118.889	0.204653
119.444	0.0289408
120	0.515698
120.556	1.58733
121.111	0.209358
121.667	1.45579
122.222	0.288896
122.778	0.0266705
123.333	0.118475
123.889	0.616561
124.444	0.740689
125	1.27222
125.556	0.100422
126.111	0.845779
126.667	0.0768436
127.222	0.577298
127.778	0.283932
128.333	0.997343
128.889	0.624375
129.444	0.0654915
130	1.89806
130.556	1.53603
131.111	0.591077
131.667	0.109907
132.222	0.484291
132.778	0.67148
133.333	0.000812997
133.889	0.780306
134.444	1.08466
135	0.633044
135.556	0.495904
136.111	0.478705
136.667	1.16255
137.222	1.14437
137.778	1.88554
138.333	0.486815
138.889	0.51731
139.444	0.407655
140	0.32013
140.556	0.804505
141.111	1.00022
141.667	0.377684
142.222	0.42862
142.778	0.350428
143.333	1.30893
143.889	0.11125
144.444	0.160263
145	1.39529
145.556	1.19961
146.111	1.09985
146.667	0.608344
147.222	0.213031
147.778	0.00309432
148.333	0.421208
148.889	1.91374
149.444	0.856824
150	0.188582
150.556	0.370075
151.111	0.636178
151.667	0.915787
152.222	0.894553
152.778	0.228712
153.333	0.580728
153.889	0.939007
154.444	1.29825
155	0.351346
155.556	0.779713
156.111	0.61453
156.667	1.61706
157.222	0.962275
157.778	0.802652
158.333	0.608116
158.889	0.61582
159.444	0.548748
160	0.558849
160.556	0.900064
161.111	1.11315
161.667	0.980912
162.222	0.052428
162.778	0.0228387
163.333	0.578372
163.889	0.444614
164.444	0.0814693
165	0.655504
165.556	0.581777
166.111	0.563107
166.667	0.640939
167.222	0.411455
167.778	1.36315
168.333	1.20629
168.889	0.839036
169.444	0.241629
170	0.186172
170.556	0.263635
171.111	0.222749
171.667	0.584538
172.222	1.1938
172.778	0.360984
173.333	0.38855
173.889	1.07632
174.444	0.628581
175	0.357935
175.556	1.13443
176.111	0.580276
176.667	0.169718
177.222	1.0239
177.778	0.713481
178.333	0.494667
178.889	1.1748
179.444	0.395065
180	0.261449
180.556	0.209223
181.111	0.0425577
181.667	1.14347
182.222	0.30571
182.778	1.14501
183.333	1.18336
183.889	1.04815
184.444	0.018663
185	0.132267
185.556	0.0176209
186.111	0.388494
186.667	0.869916
187.222	0.831684
187.778	0.15022
188.333	1.33305
188.889	1.10779
189.444	0.439522
190	0.886765
190.556	0.397209
191.111	0.99194
191.667	1.02539
192.222	0.0869249
192.778	0.326306
193.333	0.115918
193.889	0.0628558
194.444	0.200061
195	0.335859
195.556	0.542722
196.111	0.0729988
196.667	0.229928
197.222	0.142978
197.778	1.17601
198.333	0.00620327
198.889	1.38302
199.444	0.660122
200	0.0564966
200.556	0.276385
201.111	1.05782
201.667	0.940777
202.222	0.123826
202.778	0.782157
203.333	0.0189813
203.889	0.0806552
204.444	0.174298
205	1.74556
205.556	1.13701
206.111	0.509714
206.667	0.276929
207.222	0.0447261
207.778	0.20838
208.333	0.778668
208.889	1.16932
209.444	1.51338
210	0.27735
210.556	0.272947
211.111	0.404075
211.667	0.0502152
212.222	0.236022
212.778	1.51089
213.333	0.789083
213.889	0.558856
214.444	0.663641
215	1.61222
215.556	1.45001
216.111	1.07634
216.667	0.259878
217.222	1.05426
217.778	1.26486
218.333	0.459147
218.889	0.251729
219.444	0.493918
220	0.450494
220.556	0.410487
221.111	0.925695
221.667	0.243429
222.222	0.193356
222.778	0.515095
223.333	1.06976
223.889	0.426239
224.444	0.944261
225	0.850497
225.556	0.821155
226.111	0.163893
226.667	0.0682638
227.222	0.307049
227.778	0.103245
228.333	0.883221
228.889	0.0471802
229.444	0.261268
230	0.112982
230.556	0.523795
231.111	0.889308
231.667	0.503763
232.222	0.775233
232.778	0.918638
233.333	0.223522
233.889	0.540455
234.444	0.123165
235	0.22884
235.556	0.45899
236.111	1.06646
236.667	0.287801
237.222	0.365745
237.778	1.21471
238.333	0.201618
238.889	0.0107302
239.444	0.260453
240	0.0885618
240.556	0.348311
241.111	0.0327972
241.667	0.187686
242.222	0.772108
242.778	0.180386
243.333	0.12339
243.889	0.0761814
244.444	0.0626899
245	0.433513
245.556	0.122604
246.111	0.0900088
246.667	0.188828
247.222	0.694475
247.778	0.385912
248.333	0.154886
248.889	0.257145
249.444	0.0133218
250	0.177421
250.556	0.33721
251.111	0.50548
251.667	0.0138782
252.222	0.117239
252.778	0.806443
253.333	0.118154
253.889	0.158109
254.444	0.423217
255	0.207856
255.556	0.0661993
256.111	0.234511
256.667	0.17894
257.222	0.164064
257.778	0.154057
258.333	0.595704
258.889	0.0568176
259.444	0.110951
260	0.493668
260.556	0.103958
261.111	0.098997
261.667	0.554751
262.222	0.259489
262.778	0.102459
263.333	0.380146
263.889	0.118681
264.444	0.0981766
265	0.100074
265.556	0.302034
266.111	0.550804
266.667	0.349562
267.222	0.00825849
267.778	0.116285
268.333	0.163867
268.889	0.326039
269.444	0.383044
270	0.783154
270.556	0.70947
271.111	0.364439
271.667	0.332446
272.222	0.0364931
272.778	0.164073
273.333	0.597698
273.889	0.0607155
274.444	0.10325
275	0.180912
275.556	0.229394
276.111	0.740486
276.667	0.309345
277.222	0.0226393
277.778	0.112446
278.333	0.37567
278.889	0.472335
279.444	0.228308
280	0.406102
280.556	0.245523
281.111	0.154508
281.667	0.315578
282.222	0.161272
282.778	0.665088
283.333	0.289719
283.889	0.084256
284.444	0.320175
285	0.074316
285.556	0.280634
286.111	0.0527986
286.667	0.155472
287.222	0.454946
287.778	0.0747367
288.333	0.247672
288.889	0.224821
289.444	0.27605
290	0.00466595
290.556	0.29029
291.111	0.0725903
291.667	0.207327
292.222	0.0132635
292.778	0.00644785
293.333	0.210704
293.889	0.276246
294.444	0.212419
295	0.0597529
295.556	0.0485306
296.111	0.3086
296.667	0.240561
297.222	0.367014
297.778	0.0497547
298.333	0.0922862
298.889	0.0319179
299.444	0.268101
300	0.0940827
300.556	0.284565
301.111	0.125044
301.667	0.16467
302.222	0.344654
302.778	0.0364768
303.333	0.087922
303.889	0.180805
304.444	0.195893
305	0.415034
305.556	0.34987
306.111	0.300623
306.667	0.246371
307.222	0.280138
307.778	0.398102
308.333	0.238797
308.889	0.0427261
309.444	0.245815
310	0.135747
310.556	0.263312
311.111	0.526186
311.667	0.176185
312.222	0.254212
312.778	0.425447
313.333	0.0349065
313.889	0.0957511
314.444	0.548791
315	0.384008
315.556	0.0569022
316.111	0.114265
316.667	0.126165
317.222	0.104909
317.778	0.367773
318.333	0.211326
318.889	0.0885692
319.444	0.330005
320	0.0737813
320.556	0.000361776
321.111	0.0816744
321.667	0.238149
322.222	0.0127868
322.778	0.0593339
323.333	0.0945353
323.889	0.274428
324.444	0.106337
325	0.0513782
325.556	0.0583786
326.111	0.116538
326.667	0.141242
327.222	0.364396
327.778	0.107264
328.333	0.375004
328.889	0.0370174
329.444	0.246813
330	0.295876
330.556	0.0331008
331.111	0.0683261
331.667	0.0818988
332.222	0.0713073
332.778	0.01759
333.333	0.0538325
333.889	0.372849
334.444	0.036828
335	0.140635
335.556	0.315827
336.111	0.242794
336.667	0.0678825
337.222	0.141623
337.778	0.0196039
338.333	0.107114
338.889	0.208437
339.444	0.260829
340	0.0214476
340.556	0.156954
341.111	0.0979913
341.667	0.25793
342.222	0.160769
342.778	0.0545214
343.333	0.0806193
343.889	0.383103
344.444	0.0684937
345	0.225352
345.556	0.234383
346.111	0.209968
346.667	0.125841
347.222	0.0884808
347.778	0.0360827
348.333	0.110429
348.889	0.230353
349.444	0.144898
350	0.0856323
350.556	0.105497
351.111	0.0701567
351.667	0.0908837
352.222	0.366211
352.778	0.063645
353.333	0.00442535
353.889	0.167037
354.444	0.206108
355	0.0495815
355.556	0.133139
356.111	0.0724927
356.667	0.0251877
357.222	0.227278
357.778	0.017885
358.333	0.0862482
358.889	0.0959286
359.444	0.0187471
360	0.022943
360.556	0.259024
361.111	0.0102943
361.667	0.157567
362.222	0.00631286
362.778	0.10806
363.333	0.164231
363.889	0.0724157
364.444	0.0169324
365	0.100946
365.556	0.0242232
366.111	0.193106
366.667	0.0286926
367.222	0.0168007
367.778	0.0217495
368.333	0.0693225
368.889	0.0501984
369.444	0.124519
370	0.00126663
370.556	0.136564
371.111	0.104972
371.667	0.0816459
372.222	0.0636079
372.778	0.100755
373.333	0.181103
373.889	0.0402612
374.444	0.0401853
375	0.0207175
375.556	0.0219005
376.111	0.0242265
376.667	0.255572
377.222	0.0669304
377.778	0.0910271
378.333	0.0512427
378.889	0.130955
379.444	0.114447
380	0.00825039
380.556	0.0699965
381.111	0.0508645
381.667	0.0954065
382.222	0.0894041
382.778	0.120666
383.333	0.00445586
383.889	0.034765
384.444	0.0547436
385	0.126472
385.556	0.154668
386.111	0.0485978
386.667	0.054874
387.222	0.156257
387.778	0.0205517
388.333	0.0971391
388.889	0.132135
389.444	0.200409
390	0.0509598
390.556	0.117206
391.111	0.0216837
391.667	0.0377671
392.222	0.109113
392.778	0.00288966
393.333	0.0295076
393.889	0.0578423
394.444	0.0553174
395	0.0383511
395.556	0.114124
396.111	0.00184735
396.667	0.0153958
397.222	0.175132
397.778	0.304189
398.333	0.121382
398.889	0.0489161
399.444	0.0674303
400	0.140559
400.556	0.130322
401.111	0.0497011
401.667	0.189487
402.222	0.0195778
402.778	0.0607453
403.333	0.0476112
403.889	0.0428467
404.444	0.000438417
405	0.0883841
405.556	0.00271051
406.111	0.0150497
406.667	0.0111352
407.222	0.0444632
407.778	0.178107
408.333	0.00922225
408.889	0.0674046
409.444	0.0213331
410	0.0180371
410.556	0.0298756
411.111	0.0257095
411.667	0.0952385
412.222	0.0808014
412.778	0.0634873
413.333	0.0609684
413.889	0.0397764
414.444	0.037137
415	0.104837
415.556	0.0624483
416.111	0.091141
416.667	0.0303089
417.222	0.118779
417.778	0.0142838
418.333	0.00812528
418.889	0.106564
419.444	0.0537825
420	0.00628227
420.556	0.0418349
421.111	0.00244283
421.667	0.158016
422.222	0.0785351
422.778	0.183359
423.333	0.0361351
423.889	0.087598
424.444	0.0698905
425	0.0773076
425.556	0.10758
426.111	0.060859
426.667	0.0802509
427.222	0.147167
427.778	0.0553881
428.333	0.0429627
428.889	0.0322739
429.444	0.108517
430	0.0452167
430.556	0.00569886
431.111	0.0555206
431.667	0.0480332
432.222	0.0813998
432.778	0.1103
433.333	0.098524
433.889	0.00120154
434.444	0.114826
435	0.107318
435.556	0.0270384
436.111	0.0552762
436.667	0.0688527
437.222	0.110851
437.778	0.00680701
438.333	0.0714688
438.889	0.159817
439.444	0.0982536
440	0.12414
440.556	0.0361386
441.111	0.0812793
441.667	0.0317324
442.222	0.089787
442.778	0.05336
443.333	0.0437537
443.889	0.0440087
444.444	0.131172
445	0.0776076
445.556	0.109003
446.111	0.0143809
446.667	0.0387468
447.222	0.0984741
447.778	0.0329254
448.333	0.113242
448.889	0.0186353
449.444	0.137781
450	0.0859907
450.556	0.0360899
451.111	0.124779
451.667	0.094957
452.222	0.0514973
452.778	0.0149299
453.333	0.0403188
453.889	0.100718
454.444	0.110048
455	0.0870237
455.556	0.035367
456.111	0.0044611
456.667	0.118823
457.222	0.0719433
457.778	0.0749407
458.333	0.00907299
458.889	0.0371631
459.444	0.00481339
460	0.0178551
460.556	0.00542242
461.111	0.035426
461.667	0.112819
462.222	0.0576006
462.778	0.0221467
463.333	0.0728771
463.889	0.0846835
464.444	0.10547
465	0.0501413
465.556	0.036482
466.111	0.0272494
466.667	0.113957
467.222	0.0310622
467.778	0.0530695
468.333	0.00942012
468.889	0.18198
469.444	0.0841761
470	0.0350911
470.556	0.0125623
471.111	0.0182327
471.667	0.0819965
472.222	0.0234228
472.778	0.0782043
473.333	0.00869883
473.889	0.0460028
474.444	0.0861794
475	0.012113
475.556	0.0222289
476.111	0.099384
476.667	0.0323004
477.222	0.0335647
477.778	0.0225669
478.333	0.075774
478.889	0.0287614
479.444	0.0559007
480	0.0874648
480.556	0.0218655
481.111	0.0625492
481.667	0.120806
482.222	0.0425066
482.778	0.00228008
483.333	0.0194925
483.889	0.02084
484.444	0.0344034
485	0.038862
485.556	0.0168455
486.111	0.030279
486.667	0.100558
487.222	0.102928
487.778	0.0472606
488.333	0.0278223
488.889	0.0547637
489.444	0.0145907
490	0.00282913
490.556	0.0145157
491.111	0.00380178
491.667	0.0299501
492.222	0.0513813
492.778	0.0155379
493.333	0.0238523
493.889	0.114724
494.444	0.0662966
495	0.000909223
495.556	0.0554371
496.111	0.0405916
496.667	0.024741
497.222	0.0741002
497.778	0.0189637
498.333	0.00375825
498.889	0.067255
499.444	0.0445733
500	0.0231798
500.556	0.0866632
501.111	0.0443828
501.667	0.104725
502.222	0.0185824
502.778	0.0254547
503.333	0.00715768
503.889	0.0526733
504.444	0.107732
505	0.0185818
505.556	0.0224268
506.111	0.0789537
506.667	0.106137
507.222	0.0628495
507.778	0.0586059
508.333	0.0279758
508.889	0.0338943
509.444	0.0150095
510	0.0531301
510.556	0.00345554
511.111	0.00811624
511.667	0.106789
512.222	0.0161879
512.778	0.0216541
513.333	0.0267175
513.889	0.0813432
514.444	0.0259513
515	0.0329966
515.556	0.000193885
516.111	0.0142871
516.667	0.0619224
517.222	0.0348814
517.778	0.00228426
518.333	0.0642225
518.889	0.0881613
519.444	0.0319573
520	0.073165
520.556	0.00648781
521.111	0.051548
521.667	0.00665831
522.222	0.00704229
522.778	0.0012038
523.333	0.0318188
523.889	0.0153274
524.444	0.0204069
525	0.0252679
525.556	0.0521898
526.111	0.0570769
526.667	0.0195844
527.222	0.0885686
527.778	0.0515117
528.333	0.0107805
528.889	0.0157502
529.444	0.0289691
530	0.0360247
530.556	0.025844
531.111	0.070863
531.667	0.0829189
532.222	0.0262891
532.778	0.0464871
533.333	0.0252046
533.889	0.0476796
534.444	0.0203875
535	0.0638723
535.556	0.00669514
536.111	0.0667528
536.667	0.0566407
537.222	0.028028
537.778	0.0152855
538.333	0.0552775
538.889	0.0665699
539.444	0.0505108
540	0.0671372
540.556	0.0128108
541.111	0.0513873
541.667	0.0221806
542.222	0.0123133
542.778	0.0355247
543.333	0.0409207
543.889	0.0641261
544.444	0.0133683
545	0.00378311
545.556	0.000927159
546.111	0.0688073
546.667	0.0311411
547.222	0.0620846
547.778	0.0171228
548.333	0.0292968
548.889	0.0646039
549.444	0.0187546
550	4.6775e-05
550.556	0.02338
551.111	0.105605
551.667	0.00641294
552.222	0.081357
552.778	0.00488011
553.333	0.0352231
553.889	0.0220448
554.444	0.0428525
555	0.0124628
555.556	0.0170148
556.111	0.126143
556.667	0.0106627
557.222	0.0625856
557.778	0.0217005
558.333	0.0697165
558.889	0.0196246
559.444	0.0727633
560	0.00144396
560.556	0.0103986
561.111	0.0830267
561.667	0.0393325
562.222	0.0221174
562.778	0.0151205
563.333	0.0435981
563.889	0.0375535
564.444	0.0598933
565	0.0399446
565.556	0.0385018
566.111	0.0677344
566.667	0.0590739
567.222	0.0371036
567.778	0.0176372
568.333	0.0531317
568.889	0.0193011
569.444	0.0278224
570	0.032274
570.556	0.0538509
571.111	0.0289153
571.667	0.063048
572.222	0.0109597
572.778	0.0188067
573.333	0.00706006
573.889	0.00793099
574.444	0.0543573
575	0.00165166
575.556	0.0747654
576.111	0.0604673
576.667	0.0613923
577.222	0.0316821
577.778	0.0420863
578.333	0.0345748
578.889	0.0370774
579.444	0.0253042
580	0.0304246
580.556	0.0608662
581.111	0.0114038
581.667	0.0288913
582.222	0.0291288
582.778	0.0484522
583.333	0.0614012
583.889	0.0322369
584.444	0.0511815
585	0.00747783
585.556	0.0404203
586.111	0.0199686
586.667	0.0202573
587.222	0.0183406
587.778	0.0579079
588.333	0.0421353
588.889	0.0186719
589.444	0.0219248
590	0.0275323
590.556	0.0755672
591.111	0.0213058
591.667	0.0812751
592.222	0.00452344
592.778	0.0268017
593.333	0.0406135
593.889	0.0423365
594.444	0.00706287
595	0.0195091
595.556	0.0506952
596.111	0.0154919
596.667	0.0776581
597.222	0.0150105
597.778	0.0306311
598.333	0.0122269
598.889	0.0777694
599.444	0.015153
600	0.00196992
600.556	0.0467105
601.111	0.00535766
601.667	0.0470472
602.222	0.00398161
602.778	0.0592408
603.333	0.00885182
603.889	0.0814682
604.444	0.0253585
605	0.0211115
605.556	0.0389424
606.111	0.00289323
606.667	0.0309965
607.222	0.00507796
607.778	0.0616865
608.333	0.00849218
608.889	0.062096
609.444	0.0435323
610	0.0157437
610.556	0.0120433
611.111	0.0638466
611.667	0.043228
612.222	0.00474955
612.778	0.0217892
613.333	0.000156648
613.889	0.0385708
614.444	0.0351097
615	0.070033
615.556	0.0361621
616.111	0.0559131
616.667	0.0776857
617.222	0.026199
617.778	0.0355176
618.333	0.0201968
618.889	0.030015
619.444	0.0083799
620	0.0156026
620.556	0.034944
621.111	0.0318478
621.667	0.0205585
622.222	0.0435659
622.778	0.0306158
623.333	0.0469053
623.889	0.0387501
624.444	0.0229536
625	0.0266775
625.556	0.0311086
626.111	0.0390635
626.667	0.00260609
627.222	0.0190401
627.778	0.0520277
628.333	0.0418003
628.889	0.0531603
629.444	0.01143
630	0.0139824
630.556	0.0223164
631.111	0.0470491
631.667	0.0225648
632.222	0.0116043
632.778	0.02774
633.333	0.0314662
633.889	0.0354656
634.444	0.0218825
635	0.025397
635.556	0.0245104
636.111	0.0793906
636.667	0.0150523
637.222	0.00575757
637.778	0.0088684
638.333	0.0359511
638.889	0.0323552
639.444	0.0405376
640	0.0412856
640.556	0.00176682
641.111	0.0858224
641.667	0.0281993
642.222	0.0381311
642.778	0.00779713
643.333	0.0426792
643.889	0.0379455
644.444	0.00229099
645	0.061775
645.556	0.0042221
646.111	0.0430025
646.667	0.026745
647.222	0.0214141
647.778	0.0056187
648.333	0.0771345
648.889	0.0546044
649.444	0.00046965
650	0.0134342
650.556	0.0158285
651.111	0.0438712
651.667	0.0106929
652.222	0.0281445
652.778	0.0121909
653.333	0.0552285
653.889	0.0606247
654.444	0.000308482
655	0.00523125
655.556	0.0526809
656.111	0.0355344
656.667	0.0117913
657.222	0.00488494
657.778	0.00232057
658.333	0.0359864
658.889	0.00684576
659.444	0.0320709
660	0.0239438
660.556	0.0611189
661.111	0.0661024
661.667	0.0012623
662.222	0.0182905
662.778	0.0229609
663.333	0.0284068
663.889	0.00605465
664.444	0.00303565
665	0.0220175
665.556	0.0389059
666.111	0.0597557
666.667	0.0162481
667.222	0.00321108
667.778	0.027227
668.333	0.0614638
668.889	0.0080094
669.444	0.00382847
670	0.018916
670.556	0.0355211
671.111	0.017001
671.667	0.00635554
672.222	0.0179425
672.778	0.017113
673.333	0.0739549
673.889	0.0207477
674.444	0.014279
675	0.0104113
675.556	0.043541
676.111	0.0193373
676.667	0.0133442
677.222	0.028719
677.778	8.56828e-05
678.333	0.0669834
678.889	0.0133214
679.444	0.0273926
680	0.00227759
680.556	0.0525624
681.111	0.0120981
681.667	0.0276504
682.222	0.0242114
682.778	0.0278189
683.333	0.0372698
683.889	0.00495613
684.444	0.028396
685	0.00552877
685.556	0.066765
686.111	0.0183809
686.667	0.00453125
687.222	0.00775356
687.778	0.0496262
688.333	0.0263273
688.889	0.020713
689.444	0.0125089
690	0.00772503
690.556	0.0457569
691.111	0.0156082
691.667	0.00835957
692.222	0.00592409
692.778	0.0683405
693.333	0.0431526
693.889	0.0190245
694.444	0.00513576
695	0.016767
695.556	0.0476385
696.111	0.00657596
696.667	0.00675
697.222	0.0341836
697.778	0.0479824
698.333	0.0489689
698.889	0.011126
699.444	0.00547254
700	0.0312459
700.556	0.0639299
701.111	0.0205075
701.667	0.0195556
702.222	0.00251024
702.778	0.0476522
703.333	0.0370174
703.889	0.00280622
704.444	0.0250312
705	0.0430411
705.556	0.0718782
706.111	0.0235963
706.667	0.00180476
707.222	0.0070396
707.778	0.0391444
708.333	0.00437996
708.889	0.0204781
709.444	0.0256186
710	0.0187807
710.556	0.0464049
711.111	0.00903565
711.667	0.0050083
712.222	0.0139899
712.778	0.0747057
713.333	0.00320512
713.889	0.0322012
714.444	0.0195385
715	0.0207036
715.556	0.0218599
716.111	0.0118722
716.667	0.0299926
717.222	0.00553893
717.778	0.0629153
718.333	0.0107839
718.889	0.0383381
719.444	0.00784495
720	0.0420437
720.556	0.0113901
721.111	0.0386768
721.667	0.00407218
722.222	0.0170354
722.778	0.0517333
723.333	0.00371908
723.889	0.00221957
724.444	0.018264
725	0.0621608
725.556	0.0316827
726.111	0.0356054
726.667	0.00154229
727.222	0.0151215
727.778	0.0461524
728.333	0.0129984
728.889	0.0124178
729.444	0.0140278
730	0.065508
730.556	0.0253562
731.111	0.0137654
731.667	0.00439291
732.222	0.0439579
732.778	0.0428109
733.333	0.0317474
733.889	0.00771986
734.444	0.0135977
735	0.0437433
735.556	0.00754609
736.111	0.0048632
736.667	0.0137835
737.222	0.057499
737.778	0.0501216
738.333	0.0236448
738.889	0.0138852
739.444	0.0229033
740	0.0509188
740.556	0.00527345
741.111	0.0117156
741.667	0.0261744
742.222	0.0464465
742.778	0.0399256
743.333	0.0164912
743.889	0.00741239
744.444	0.0284626
745	0.0441155
745.556	0.0241923
746.111	0.0243081
746.667	0.00725621
747.222	0.0350116
747.778	0.0153526
748.333	0.0125747
748.889	0.014728
749.444	0.0244258
750	0.0675445
750.556	0.0151691
751.111	0.0241611
751.667	0.00444043
752.222	0.0406431
752.778	0.00328872
753.333	0.0369045
753.889	0.0265514
754.444	0.0119834
755	0.043609
755.556	0.0167984
756.111	0.00518628
756.667	0.0115331
757.222	0.0641294
757.778	0.00436147
758.333	0.0467793
758.889	0.00934039
759.444	0.0226163
760	0.0321582
760.556	0.0250981
761.111	0.013369
761.667	0.00179908
762.222	0.0531016
762.778	0.00877842
763.333	0.0319527
763.889	0.00227242
764.444	0.0341115
765	0.0166297
765.556	0.0429965
766.111	0.00520507
766.667	0.00289725
767.222	0.0401767
767.778	0.00744751
768.333	0.00532223
768.889	0.00462079
769.444	0.0543747
770	0.0274346
770.556	0.0331542
771.111	0.00955973
771.667	0.0124114
772.222	0.0293202
772.778	0.0151915
773.333	0.0159317
773.889	0.0107177
774.444	0.0411795
775	0.0417966
775.556	0.0306267
776.111	0.00960208
776.667	0.0284745
777.222	0.0420735
777.778	0.0240985
778.333	0.0187655
778.889	0.0165461
779.444	0.0329563
780	0.0119604
780.556	0.0188485
781.111	0.00512813
781.667	0.0368776
782.222	0.0391916
782.778	0.0307707
783.333	0.0283932
783.889	0.00524096
784.444	0.0366168
785	0.0161099
785.556	0.0271278
786.111	0.016567
786.667	0.0288911
787.222	0.0420516
787.778	0.014333
788.333	0.00660809
788.889	0.0134636
789.444	0.0467432
790	0.022549
790.556	0.0361728
791.111	0.0106541
791.667	0.023592
792.222	0.0119167
792.778	0.0201348
793.333	0.00103776
793.889	0.00924076
794.444	0.0497541
795	0.0122996
795.556	0.0314673
796.111	0.00339284
796.667	0.0287738
797.222	0.0133395
797.778	0.0363611
798.333	0.00598462
798.889	0.00178838
799.444	0.0385983
800	0.0163989
800.556	0.0211156
801.111	0.00247149
801.667	0.0421359
802.222	0.0069785
802.778	0.0448111
803.333	0.00152283
803.889	0.00844075
804.444	0.0274387
805	0.0200497
805.556	0.00567205
806.111	0.0113897
806.667	0.0431276
807.222	0.0132931
807.778	0.0349437
808.333	0.00337735
808.889	0.0237962
809.444	0.0221016
810	0.0392638
810.556	0.0164359
811.111	0.0160815
811.667	0.0394369
812.222	0.00748905
812.778	0.0259933
813.333	0.00205906
813.889	0.0336284
814.444	0.0330168
815	0.0374608
815.556	0.0138702
816.111	0.0049288
816.667	0.0248434
817.222	0.0175791
817.778	0.0242152
818.333	0.0184642
818.889	0.0246796
819.444	0.0305589
820	0.0349568
820.556	0.0168002
821.111	0.0099361
821.667	0.0418716
822.222	0.0264821
822.778	0.0350557
823.333	0.0136884
