t,	etaU
0,	34.4771
0.554477,	37.6225
1.10895,	39.5015
1.66343,	38.028
2.21791,	38.028
2.77239,	39.5015
3.32686,	37.6225
3.88134,	34.4771
4.43582,	40.1236
4.9903,	53.8346
5.54477,	61.9325
6.09925,	58.8786
6.65373,	54.188
7.20821,	56.0703
7.76268,	57.6673
8.31716,	48.1455
8.87164,	31.1835
9.42612,	20.606
9.98059,	24.0414
10.5351,	38.4091
11.0895,	53.1757
11.644,	57.33
12.1985,	53.8683
12.753,	52.7852
13.3075,	55.3744
13.8619,	59.2178
14.4164,	59.2678
14.9709,	57.1029
15.5254,	58.9246
16.0798,	63.4658
16.6343,	63.8882
17.1888,	62.801
17.7433,	64.5354
18.2978,	64.8363
18.8522,	61.2908
19.4067,	57.8792
19.9612,	60.936
20.5157,	72.9755
21.0701,	85.3979
21.6246,	83.7036
22.1791,	67.5781
22.7336,	48.4551
23.2881,	41.4169
23.8425,	47.2468
24.397,	54.003
24.9515,	53.9409
25.506,	47.4292
26.0604,	40.171
26.6149,	35.5482
27.1694,	31.0822
27.7239,	27.7671
28.2783,	26.9334
28.8328,	24.8604
29.3873,	20.9469
29.9418,	15.8401
30.4963,	10.8897
31.0507,	9.62818
31.6052,	12.9884
32.1597,	20.9182
32.7142,	33.5665
33.2686,	44.642
33.8231,	51.1428
34.3776,	56.7113
34.9321,	62.2682
35.4866,	64.6383
36.041,	59.7119
36.5955,	49.5632
37.15,	48.5903
37.7045,	60.3581
38.2589,	72.0383
38.8134,	73.363
39.3679,	61.6429
39.9224,	45.6699
40.4769,	34.8778
41.0313,	27.5034
41.5858,	22.4324
42.1403,	22.5132
42.6948,	24.7241
43.2492,	31.3553
43.8037,	41.6552
44.3582,	48.3276
44.9127,	47.8663
45.4671,	38.673
46.0216,	25.5418
46.5761,	18.3433
47.1306,	19.1981
47.6851,	28.541
48.2395,	44.5583
48.794,	62.7984
49.3485,	82.02
49.903,	94.1956
50.4574,	97.3629
51.0119,	99.9072
51.5664,	100
52.1209,	90.9045
52.6754,	75.379
53.2298,	61.565
53.7843,	57.9314
54.3388,	60.6628
54.8933,	59.3904
55.4477,	55.1262
56.0022,	53.192
56.5567,	50.9431
57.1112,	45.5207
57.6657,	41.5162
58.2201,	50.521
58.7746,	75.6969
59.3291,	98.0152
59.8836,	98.2322
60.438,	76.8133
60.9925,	49.8209
61.547,	36.655
62.1015,	39.0641
62.6559,	41.4695
63.2104,	42.2109
63.7649,	46.7585
64.3194,	49.9152
64.8739,	45.677
65.4283,	35.6604
65.9828,	29.5593
66.5373,	32.4463
67.0918,	34.7703
67.6462,	28.348
68.2007,	19.5938
68.7552,	20.9419
69.3097,	32.9393
69.8642,	44.1468
70.4186,	45.2172
70.9731,	34.9328
71.5276,	24.1632
72.0821,	26.1858
72.6365,	39.3611
73.191,	55.1184
73.7455,	64.4575
74.3,	63.588
74.8544,	57.6337
75.4089,	51.7864
75.9634,	48.7422
76.5179,	52.997
77.0724,	62.7278
77.6268,	68.2454
78.1813,	64.812
78.7358,	55.63
79.2903,	49.8833
79.8447,	50.9204
80.3992,	57.3787
80.9537,	65.9361
81.5082,	76.552
82.0627,	84.5087
82.6171,	79.4516
83.1716,	60.3422
83.7261,	39.8053
84.2806,	31.2076
84.835,	38.8614
85.3895,	51.9109
85.944,	60.4501
86.4985,	64.8265
87.053,	64.9006
87.6074,	64.0867
88.1619,	63.8021
88.7164,	66.0364
89.2709,	73.5245
89.8253,	80.5963
90.3798,	79.4929
90.9343,	70.3054
91.4888,	56.7927
92.0432,	44.9088
92.5977,	40.6355
93.1522,	43.5897
93.7067,	45.5744
94.2612,	42.1138
94.8156,	38.9266
95.3701,	40.4532
95.9246,	47.6188
96.4791,	60.4447
97.0335,	74.9121
97.588,	84.7083
98.1425,	83.3366
98.697,	68.9161
99.2515,	50.8626
99.8059,	41.2419
100.36,	41.8156
100.915,	47.2805
101.469,	52.5209
102.024,	53.3233
102.578,	46.3509
103.133,	38.4062
103.687,	36.7985
104.242,	40.9383
104.796,	50.2258
105.351,	59.7364
105.905,	64.0863
106.46,	60.8161
107.014,	50.4923
107.569,	41.9816
108.123,	43.5298
108.678,	50.2266
109.232,	50.4059
109.787,	44.0127
110.341,	46.404
110.895,	62.7027
