t,	etaU
0,	5.76648
0.554477,	3.85647
1.10895,	3.04886
1.66343,	3.30785
2.21791,	3.30785
2.77239,	3.04886
3.32686,	3.85647
3.88134,	5.76648
4.43582,	7.84709
4.9903,	9.9046
5.54477,	11.68
6.09925,	12.5879
6.65373,	12.3226
7.20821,	10.8818
7.76268,	9.53664
8.31716,	9.66669
8.87164,	10.4627
9.42612,	10.9159
9.98059,	11.2385
10.5351,	11.0557
11.0895,	10.4241
11.644,	10.236
12.1985,	10.4244
12.753,	10.5235
13.3075,	10.2932
13.8619,	9.72191
14.4164,	9.58848
14.9709,	10.0929
15.5254,	9.73558
16.0798,	8.13333
16.6343,	6.32167
17.1888,	6.12772
17.7433,	8.83518
18.2978,	12.2522
18.8522,	13.0142
19.4067,	10.208
19.9612,	6.02741
20.5157,	3.84584
21.0701,	5.19792
21.6246,	8.97598
22.1791,	12.6372
22.7336,	13.6274
23.2881,	11.3945
23.8425,	7.49876
24.397,	5.81372
24.9515,	8.43007
25.506,	12.5171
26.0604,	14.8889
26.6149,	14.2883
27.1694,	11.5833
27.7239,	9.25532
28.2783,	8.03824
28.8328,	8.0159
29.3873,	9.36647
29.9418,	11.1907
30.4963,	13.2065
31.0507,	15.1966
31.6052,	16.114
32.1597,	15.2345
32.7142,	12.815
33.2686,	10.5727
33.8231,	10.2896
34.3776,	11.0526
34.9321,	11.1881
35.4866,	10.666
36.041,	10.5726
36.5955,	11.1038
37.15,	11.922
37.7045,	13.5818
38.2589,	15.6148
38.8134,	16.0036
39.3679,	14.3088
39.9224,	11.6444
40.4769,	9.80911
41.0313,	10.1835
41.5858,	11.3973
42.1403,	12.0715
42.6948,	12.2946
43.2492,	11.9467
43.8037,	12.2284
44.3582,	13.6846
44.9127,	14.4491
45.4671,	13.1255
46.0216,	10.5524
46.5761,	8.59456
47.1306,	9.12009
47.6851,	11.5767
48.2395,	13.1925
48.794,	12.8242
49.3485,	10.7433
49.903,	7.90683
50.4574,	6.80135
51.0119,	8.9942
51.5664,	12.1762
52.1209,	13.5905
52.6754,	11.9444
53.2298,	8.44762
53.7843,	7.05309
54.3388,	8.76765
54.8933,	12.2061
55.4477,	18.2048
56.0022,	25.3447
56.5567,	29.8392
57.1112,	30.293
57.6657,	26.2393
58.2201,	19.6652
58.7746,	14.6546
59.3291,	12.4586
59.8836,	12.3921
60.438,	14.6939
60.9925,	17.8388
61.547,	19.5959
62.1015,	19.4668
62.6559,	16.9797
63.2104,	14.0614
63.7649,	13.5539
64.3194,	13.8103
64.8739,	13.4093
65.4283,	14.9987
65.9828,	19.3297
66.5373,	24.2543
67.0918,	26.4113
67.6462,	25.8207
68.2007,	26.3698
68.7552,	32.5061
69.3097,	41.3185
69.8642,	46.8177
70.4186,	52.6061
70.9731,	61.8224
71.5276,	70.8806
72.0821,	83.7796
72.6365,	96.5722
73.191,	100
73.7455,	95.0145
74.3,	81.0835
74.8544,	62.5108
75.4089,	47.6808
75.9634,	33.8015
76.5179,	20.2568
77.0724,	13.5764
77.6268,	13.4224
78.1813,	15.0342
78.7358,	16.4623
79.2903,	19.654
79.8447,	24.3437
80.3992,	28.0789
80.9537,	28.0698
81.5082,	24.395
82.0627,	19.4637
82.6171,	14.9952
83.1716,	11.6588
83.7261,	9.82402
84.2806,	9.2055
84.835,	8.57921
85.3895,	7.07799
85.944,	7.10001
86.4985,	9.22272
87.053,	11.3337
87.6074,	11.7805
88.1619,	9.99346
88.7164,	6.8374
89.2709,	4.50254
89.8253,	4.96083
90.3798,	8.30828
90.9343,	14.2932
91.4888,	20.7826
92.0432,	23.3357
92.5977,	20.8037
93.1522,	15.9642
93.7067,	11.3308
94.2612,	8.9872
94.8156,	9.32297
95.3701,	10.7312
95.9246,	11.7343
96.4791,	10.9344
97.0335,	8.51496
97.588,	6.68035
98.1425,	6.58142
98.697,	6.81794
99.2515,	7.02138
99.8059,	7.93641
100.36,	8.93658
100.915,	9.22362
101.469,	8.25856
102.024,	6.84892
102.578,	6.48465
103.133,	6.5729
103.687,	6.2925
104.242,	5.99305
104.796,	5.82907
105.351,	6.78184
105.905,	8.7954
106.46,	10.2375
107.014,	10.7128
107.569,	10.4723
108.123,	10.0508
108.678,	9.95673
109.232,	9.72231
109.787,	9.06289
110.341,	8.66255
110.895,	8.78005
111.45,	8.83241
112.004,	7.95366
112.559,	6.31002
113.113,	5.26892
113.668,	5.76271
114.222,	7.75012
114.777,	9.7511
115.331,	9.85418
115.886,	7.86816
116.44,	5.16161
116.995,	3.18243
117.549,	3.00103
118.104,	4.45516
118.658,	6.18734
119.213,	7.67576
119.767,	8.78654
120.322,	9.01406
120.876,	8.33229
121.431,	6.95896
121.985,	5.16988
122.54,	3.84158
123.094,	3.25282
123.648,	3.61258
124.203,	4.95631
124.757,	5.91055
125.312,	5.77435
125.866,	5.16739
126.421,	4.70733
126.975,	4.59491
127.53,	4.28292
128.084,	3.41596
128.639,	2.623
129.193,	2.61741
129.748,	3.09399
130.302,	3.18304
130.857,	2.66983
131.411,	1.96393
131.966,	1.69379
132.52,	2.08645
133.075,	2.89128
133.629,	4.11056
134.184,	5.42884
134.738,	6.34733
135.292,	6.39858
135.847,	5.48094
136.401,	4.81401
136.956,	4.98252
137.51,	5.20235
138.065,	5.10837
138.619,	4.62749
139.174,	3.82609
139.728,	3.12823
140.283,	2.54118
140.837,	2.33712
141.392,	3.24359
141.946,	5.1176
142.501,	6.83223
143.055,	7.59464
143.61,	7.14696
144.164,	6.21101
144.719,	5.58066
145.273,	4.85216
145.828,	3.906
146.382,	3.08516
146.937,	2.64689
147.491,	2.99562
148.045,	3.61745
148.6,	4.54493
149.154,	6.32487
149.709,	8.05816
150.263,	8.67156
150.818,	7.65097
151.372,	5.73984
151.927,	4.45014
152.481,	4.13213
153.036,	4.08943
153.59,	3.82793
154.145,	3.32175
154.699,	3.39807
155.254,	4.33992
155.808,	5.48389
156.363,	5.83518
156.917,	4.76338
157.472,	3.0771
158.026,	2.8502
158.581,	4.43941
159.135,	5.79804
159.689,	5.6469
160.244,	4.26027
160.798,	2.99612
161.353,	2.75136
161.907,	2.77377
162.462,	2.52731
163.016,	2.68299
163.571,	3.20852
164.125,	3.37607
164.68,	2.82506
165.234,	2.01387
165.789,	1.64028
166.343,	1.82405
166.898,	2.14523
167.452,	2.42496
168.007,	2.92153
168.561,	3.52554
169.116,	4.03642
169.67,	4.38912
170.225,	4.4783
170.779,	4.22442
171.334,	3.47824
171.888,	2.28253
172.442,	1.32072
172.997,	1.00663
173.551,	1.18193
174.106,	1.55353
174.66,	2.03498
175.215,	2.81735
175.769,	3.5419
176.324,	3.71305
176.878,	3.36617
177.433,	2.96482
177.987,	3.43813
178.542,	4.80054
179.096,	5.6368
179.651,	5.22479
180.205,	3.9146
180.76,	2.47613
181.314,	1.93859
181.869,	2.37805
182.423,	2.95734
182.978,	3.15201
183.532,	2.79844
184.086,	2.33089
184.641,	2.81828
185.195,	4.50459
185.75,	6.08145
186.304,	6.39466
186.859,	5.44496
187.413,	4.05
187.968,	2.98706
188.522,	2.26846
189.077,	1.65186
189.631,	1.21958
190.186,	1.12166
190.74,	1.38391
191.295,	1.72044
191.849,	2.06374
192.404,	2.45104
192.958,	2.48472
193.513,	2.22714
194.067,	2.07939
194.622,	2.08007
195.176,	2.30243
195.731,	2.65573
196.285,	2.87476
196.839,	3.04944
197.394,	3.14697
197.948,	2.86379
198.503,	2.28984
199.057,	1.71814
199.612,	1.23111
200.166,	0.909123
200.721,	0.744893
201.275,	0.649546
201.83,	0.661772
202.384,	0.987752
202.939,	1.61758
203.493,	2.1322
204.048,	2.18838
204.602,	1.93606
205.157,	1.70002
205.711,	1.68738
206.266,	1.81257
206.82,	1.90774
207.375,	2.04126
207.929,	2.16604
208.484,	2.0628
209.038,	1.68463
209.592,	1.46678
210.147,	1.67045
210.701,	1.99137
211.256,	2.01372
211.81,	1.70114
212.365,	1.34365
212.919,	1.16869
213.474,	1.12305
214.028,	1.02308
214.583,	0.901653
215.137,	0.907625
215.692,	1.07413
216.246,	1.29149
216.801,	1.48246
217.355,	1.46901
217.91,	1.26991
218.464,	1.21366
219.019,	1.43089
219.573,	1.69946
220.128,	1.7751
220.682,	1.57028
221.236,	1.43028
221.791,	1.73913
222.345,	2.2883
222.9,	2.56983
223.454,	2.46009
224.009,	2.17489
224.563,	1.96678
225.118,	1.87449
225.672,	1.6641
226.227,	1.33235
226.781,	1.1567
227.336,	1.30461
227.89,	1.58629
228.445,	1.7875
228.999,	1.79944
229.554,	1.63113
230.108,	1.35379
230.663,	1.17524
231.217,	1.24897
231.772,	1.4832
232.326,	1.65527
232.881,	1.60665
233.435,	1.40637
233.989,	1.24349
234.544,	1.17944
235.098,	1.08874
235.653,	0.975978
236.207,	0.884012
236.762,	0.771753
237.316,	0.688079
237.871,	0.661543
238.425,	0.64226
238.98,	0.657358
239.534,	0.679978
240.089,	0.833793
240.643,	1.28821
241.198,	1.82566
241.752,	2.07186
242.307,	1.88719
242.861,	1.38987
243.416,	0.973115
243.97,	0.874227
244.525,	0.93886
245.079,	1.18213
245.633,	1.68209
246.188,	2.15791
246.742,	2.35493
247.297,	2.17893
247.851,	1.70414
248.406,	1.36599
248.96,	1.32831
249.515,	1.38372
250.069,	1.46747
250.624,	1.52647
251.178,	1.54954
251.733,	1.62368
252.287,	1.60547
252.842,	1.40884
253.396,	1.25148
253.951,	1.31613
254.505,	1.50808
255.06,	1.595
255.614,	1.41613
256.169,	1.03078
256.723,	0.653472
257.278,	0.515672
257.832,	0.691121
258.386,	0.979212
258.941,	1.20906
259.495,	1.28582
260.05,	1.23845
260.604,	1.3238
261.159,	1.50035
261.713,	1.5379
262.268,	1.45795
262.822,	1.28373
263.377,	1.09955
263.931,	0.972617
264.486,	0.75991
265.04,	0.519051
265.595,	0.530202
266.149,	0.794856
266.704,	1.05321
267.258,	1.08426
267.813,	0.855325
268.367,	0.593944
268.922,	0.505263
269.476,	0.555568
270.03,	0.747345
270.585,	1.0644
271.139,	1.41446
271.694,	1.67272
272.248,	1.74966
272.803,	1.70505
273.357,	1.58903
273.912,	1.46601
274.466,	1.4298
275.021,	1.4512
275.575,	1.49641
276.13,	1.50572
276.684,	1.41104
277.239,	1.29803
277.793,	1.21742
278.348,	1.15053
278.902,	1.05454
279.457,	0.986088
280.011,	1.01808
280.566,	1.10359
281.12,	1.19014
281.675,	1.17384
282.229,	1.02538
282.783,	0.84467
283.338,	0.677034
283.892,	0.672966
284.447,	0.908234
285.001,	1.21807
285.556,	1.43717
286.11,	1.46864
286.665,	1.34491
287.219,	1.17576
287.774,	1.03385
288.328,	0.970861
288.883,	0.909506
289.437,	0.769612
289.992,	0.567605
290.546,	0.412004
291.101,	0.459502
291.655,	0.62256
292.21,	0.760538
292.764,	0.851554
293.319,	0.902345
293.873,	0.899306
294.428,	0.787761
294.982,	0.635722
295.536,	0.558987
296.091,	0.538295
296.645,	0.56583
297.2,	0.651797
297.754,	0.762876
298.309,	0.837153
298.863,	0.754786
299.418,	0.561308
299.972,	0.47843
300.527,	0.590111
301.081,	0.81824
301.636,	0.979611
302.19,	0.934487
302.745,	0.754046
303.299,	0.637897
303.854,	0.781532
304.408,	1.09344
304.963,	1.22771
305.517,	1.07584
306.072,	0.881924
306.626,	0.897396
307.18,	1.06092
307.735,	1.1313
308.289,	1.02174
308.844,	0.893777
309.398,	0.901328
309.953,	0.952364
310.507,	0.891683
311.062,	0.777829
311.616,	0.7519
312.171,	0.911896
312.725,	1.12954
313.28,	1.15845
313.834,	1.00411
314.389,	0.789777
314.943,	0.699029
315.498,	0.8464
316.052,	1.06003
316.607,	1.10555
317.161,	0.90704
317.716,	0.535529
318.27,	0.298717
318.825,	0.405043
319.379,	0.727992
319.933,	1.06123
320.488,	1.1923
321.042,	1.07043
321.597,	0.893984
322.151,	0.78002
322.706,	0.67152
323.26,	0.535575
323.815,	0.413165
324.369,	0.399231
324.924,	0.517569
325.478,	0.614955
326.033,	0.561313
326.587,	0.482037
327.142,	0.499754
327.696,	0.55014
328.251,	0.573793
328.805,	0.58123
329.36,	0.596977
329.914,	0.638201
330.469,	0.624453
331.023,	0.555489
331.577,	0.595481
332.132,	0.754008
332.686,	0.899626
333.241,	0.946581
333.795,	0.936022
334.35,	0.982332
334.904,	1.1942
335.459,	1.48375
336.013,	1.61431
336.568,	1.44511
337.122,	1.04696
337.677,	0.656472
338.231,	0.485838
338.786,	0.530155
339.34,	0.649823
339.895,	0.775086
340.449,	0.825102
341.004,	0.792763
341.558,	0.723804
342.113,	0.623921
342.667,	0.537626
343.222,	0.481466
343.776,	0.438942
344.33,	0.461438
344.885,	0.513936
345.439,	0.54922
345.994,	0.631218
346.548,	0.755874
347.103,	0.832604
347.657,	0.791933
348.212,	0.635129
348.766,	0.469925
349.321,	0.438884
349.875,	0.518709
350.43,	0.574431
350.984,	0.627738
351.539,	0.776004
352.093,	0.982476
352.648,	1.13866
353.202,	1.1409
353.757,	1.05166
354.311,	1.02859
354.866,	1.05486
355.42,	1.01072
355.974,	0.900558
356.529,	0.811407
357.083,	0.781001
357.638,	0.755176
358.192,	0.684488
358.747,	0.615251
359.301,	0.678443
359.856,	0.843605
360.41,	0.933593
360.965,	0.879303
361.519,	0.696699
362.074,	0.499397
362.628,	0.40155
363.183,	0.425687
363.737,	0.526003
364.292,	0.612846
364.846,	0.62082
365.401,	0.611648
365.955,	0.616096
366.51,	0.6091
367.064,	0.531633
367.619,	0.418409
368.173,	0.374204
368.727,	0.381737
369.282,	0.441276
369.836,	0.536291
370.391,	0.617665
370.945,	0.688415
371.5,	0.719419
372.054,	0.71329
372.609,	0.74117
373.163,	0.738026
373.718,	0.675033
374.272,	0.600276
374.827,	0.491858
375.381,	0.37575
375.936,	0.313571
376.49,	0.331943
377.045,	0.409693
377.599,	0.467568
378.154,	0.454965
378.708,	0.407068
379.263,	0.352998
379.817,	0.28449
380.371,	0.198188
380.926,	0.157999
381.48,	0.20898
382.035,	0.31368
382.589,	0.443438
383.144,	0.543163
383.698,	0.587706
384.253,	0.594647
384.807,	0.554107
385.362,	0.536697
385.916,	0.592017
386.471,	0.64143
387.025,	0.620686
387.58,	0.524014
388.134,	0.401063
388.689,	0.319034
389.243,	0.288435
389.798,	0.304287
390.352,	0.369047
390.907,	0.500001
391.461,	0.66002
392.016,	0.739488
392.57,	0.748526
393.124,	0.721164
393.679,	0.663045
394.233,	0.607351
394.788,	0.535366
395.342,	0.446844
395.897,	0.412793
396.451,	0.446208
397.006,	0.520088
397.56,	0.60473
398.115,	0.653672
398.669,	0.671864
399.224,	0.661832
399.778,	0.631391
400.333,	0.594966
400.887,	0.571438
401.442,	0.581422
401.996,	0.62744
402.551,	0.690335
403.105,	0.740596
403.66,	0.750269
404.214,	0.713387
404.769,	0.639082
405.323,	0.588489
405.877,	0.577049
406.432,	0.537456
406.986,	0.449257
407.541,	0.334971
408.095,	0.269336
408.65,	0.293802
409.204,	0.33172
409.759,	0.362621
410.313,	0.427633
410.868,	0.53142
411.422,	0.641207
411.977,	0.648086
412.531,	0.563168
413.086,	0.499666
413.64,	0.473233
414.195,	0.444756
414.749,	0.371708
415.304,	0.327326
415.858,	0.399923
416.413,	0.495641
416.967,	0.541829
417.521,	0.539686
418.076,	0.526076
418.63,	0.539217
419.185,	0.49216
419.739,	0.411491
420.294,	0.422996
420.848,	0.502904
421.403,	0.553553
421.957,	0.516119
422.512,	0.486804
423.066,	0.566018
423.621,	0.65566
424.175,	0.681712
424.73,	0.659566
425.284,	0.603206
425.839,	0.540687
426.393,	0.43445
426.948,	0.329878
427.502,	0.331518
428.057,	0.424254
428.611,	0.517431
429.166,	0.539765
429.72,	0.519055
430.274,	0.507303
430.829,	0.495086
431.383,	0.505132
431.938,	0.546777
432.492,	0.580608
433.047,	0.599979
433.601,	0.54566
434.156,	0.432047
434.71,	0.354927
435.265,	0.336306
435.819,	0.337941
436.374,	0.342166
436.928,	0.38024
437.483,	0.461563
438.037,	0.520235
438.592,	0.516106
439.146,	0.456698
439.701,	0.417587
440.255,	0.458307
440.81,	0.498496
441.364,	0.485459
441.918,	0.43896
442.473,	0.434411
443.027,	0.52875
443.582,	0.617022
444.136,	0.622956
444.691,	0.593564
445.245,	0.547727
445.8,	0.497028
446.354,	0.424912
446.909,	0.365291
447.463,	0.408372
448.018,	0.500877
448.572,	0.525986
449.127,	0.50751
449.681,	0.556378
450.236,	0.663764
450.79,	0.709971
451.345,	0.655922
451.899,	0.543607
452.454,	0.443397
453.008,	0.369654
453.563,	0.288965
454.117,	0.287708
454.671,	0.391569
455.226,	0.490748
455.78,	0.519984
456.335,	0.49891
456.889,	0.512614
457.444,	0.577468
457.998,	0.606108
458.553,	0.567804
459.107,	0.475277
459.662,	0.384789
460.216,	0.349938
460.771,	0.333594
461.325,	0.352262
461.88,	0.412402
462.434,	0.482511
462.989,	0.562085
463.543,	0.603488
464.098,	0.574564
464.652,	0.514171
465.207,	0.449832
465.761,	0.409179
466.315,	0.37872
466.87,	0.370521
467.424,	0.422739
467.979,	0.485022
468.533,	0.511347
469.088,	0.499994
469.642,	0.486069
470.197,	0.522309
470.751,	0.547114
471.306,	0.493638
471.86,	0.411645
472.415,	0.361174
472.969,	0.37214
473.524,	0.393441
474.078,	0.416703
474.633,	0.465259
475.187,	0.478595
475.742,	0.442151
476.296,	0.412867
476.851,	0.460643
477.405,	0.606387
477.96,	0.710227
478.514,	0.678984
479.068,	0.608187
479.623,	0.581231
480.177,	0.577974
480.732,	0.514479
481.286,	0.427759
481.841,	0.408345
482.395,	0.435678
482.95,	0.453009
483.504,	0.413116
484.059,	0.359989
484.613,	0.367754
485.168,	0.408804
485.722,	0.472404
486.277,	0.577429
486.831,	0.690812
487.386,	0.738791
487.94,	0.648358
488.495,	0.498052
489.049,	0.41592
489.604,	0.406243
490.158,	0.411313
490.713,	0.356528
491.267,	0.268666
491.821,	0.250138
492.376,	0.295408
492.93,	0.365908
493.485,	0.456239
494.039,	0.542554
494.594,	0.576799
495.148,	0.520201
495.703,	0.413829
496.257,	0.328572
496.812,	0.311529
497.366,	0.355332
497.921,	0.379175
498.475,	0.359752
499.03,	0.346991
499.584,	0.355643
500.139,	0.401632
500.693,	0.438513
501.248,	0.425409
501.802,	0.399735
502.357,	0.382301
502.911,	0.370095
503.465,	0.356054
504.02,	0.363458
504.574,	0.412097
505.129,	0.454415
505.683,	0.470465
506.238,	0.504995
506.792,	0.547593
507.347,	0.576017
507.901,	0.540017
508.456,	0.462725
509.01,	0.439876
509.565,	0.452339
510.119,	0.414931
510.674,	0.332687
511.228,	0.30618
511.783,	0.383771
512.337,	0.476068
512.892,	0.516102
513.446,	0.53103
514.001,	0.538715
514.555,	0.524152
515.11,	0.432955
515.664,	0.325667
516.218,	0.30915
516.773,	0.350368
517.327,	0.37297
517.882,	0.372684
518.436,	0.40363
518.991,	0.470721
519.545,	0.483645
520.1,	0.452698
