t	etaU
103.333	0.408803
103.889	0.957315
104.444	1.05486
105	0.173521
105.556	0.44553
106.111	0.671521
106.667	0.319537
107.222	1.01208
107.778	0.186468
108.333	0.310469
108.889	1.02515
109.444	0.153846
110	0.291245
110.556	2.22713
111.111	1.16914
111.667	0.0624263
112.222	0.308919
112.778	0.608549
113.333	0.317595
113.889	0.452309
114.444	0.350255
115	1.11143
115.556	0.262303
116.111	0.146132
116.667	0.187195
117.222	0.379242
117.778	0.26091
118.333	0.724341
118.889	0.367816
119.444	0.168264
120	1.38053
120.556	0.758825
121.111	0.612237
121.667	0.228548
122.222	0.00736275
122.778	0.844402
123.333	0.143306
123.889	0.933204
124.444	1.39423
125	0.0130305
125.556	1.532
126.111	0.0379669
126.667	0.153054
127.222	0.736321
127.778	0.117718
128.333	0.0446115
128.889	0.0938549
129.444	0.198112
130	0.508614
130.556	0.183289
131.111	0.50456
131.667	0.138756
132.222	1.07745
132.778	0.246834
133.333	0.382154
133.889	0.4457
134.444	0.421982
135	0.376588
135.556	1.10401
136.111	0.315724
136.667	1.08684
137.222	0.262256
137.778	0.786037
138.333	1.44068
138.889	0.533234
139.444	2.11395
140	0.77336
140.556	0.884856
141.111	0.153473
141.667	1.17461
142.222	1.63783
142.778	1.62661
143.333	0.124679
143.889	1.06513
144.444	0.287195
145	1.25868
145.556	0.878371
146.111	0.746369
146.667	0.261606
147.222	0.0928124
147.778	0.666146
148.333	0.548536
148.889	0.305413
149.444	0.502294
150	0.396937
150.556	0.314374
151.111	0.530363
151.667	0.109362
152.222	1.14223
152.778	0.148666
153.333	0.301161
153.889	0.234543
154.444	0.170927
155	0.318377
155.556	0.30217
156.111	0.207458
156.667	0.257131
157.222	0.936228
157.778	0.243238
158.333	0.536212
158.889	0.351192
159.444	0.120586
160	0.531894
160.556	0.689367
161.111	0.0954285
161.667	0.0791702
162.222	0.195115
162.778	0.338911
163.333	0.0655881
163.889	0.682688
164.444	0.184173
165	0.103239
165.556	0.148057
166.111	0.307989
166.667	0.217128
167.222	0.0837077
167.778	0.0106875
168.333	0.24987
168.889	0.00840672
169.444	0.0335969
170	0.11866
170.556	0.275396
171.111	0.439648
171.667	0.207601
172.222	0.305211
172.778	0.0953133
173.333	0.405555
173.889	0.887489
174.444	0.401772
175	0.308055
175.556	0.148403
176.111	0.29544
176.667	0.68922
177.222	0.294195
177.778	0.214508
178.333	0.24264
178.889	0.287346
179.444	0.00453679
180	0.0784252
180.556	0.0246499
181.111	0.109337
181.667	0.177848
182.222	0.762129
182.778	0.206236
183.333	0.103429
183.889	0.0605541
184.444	0.0724591
185	0.301432
185.556	0.0662272
186.111	0.3751
186.667	0.0503238
187.222	0.222886
187.778	0.132475
188.333	0.15909
188.889	0.0400633
189.444	0.2216
190	0.0363209
190.556	0.0840479
191.111	0.253621
191.667	0.170146
192.222	0.220126
192.778	0.0173336
193.333	0.534983
193.889	0.513731
194.444	0.00601091
195	0.278021
195.556	0.0993212
196.111	0.0621706
196.667	0.575804
197.222	0.177014
197.778	0.427567
198.333	0.0539519
198.889	0.452509
199.444	0.220711
200	0.513471
200.556	0.0320112
201.111	0.00569307
201.667	0.0675666
202.222	0.134922
202.778	0.0493473
203.333	0.426737
203.889	0.119086
204.444	0.140421
205	0.462354
205.556	0.316844
206.111	0.286482
206.667	0.0339112
207.222	0.156082
207.778	0.102385
208.333	0.0131955
208.889	0.0512016
209.444	0.0307041
210	0.21137
210.556	0.237007
211.111	0.0800752
211.667	0.158144
212.222	0.157742
212.778	0.0768127
213.333	0.199608
213.889	0.262382
214.444	0.00500853
215	0.243201
215.556	0.00116278
216.111	0.173354
216.667	0.212486
217.222	0.212491
217.778	0.0962874
218.333	0.210291
218.889	0.0400165
219.444	0.133938
220	0.0712212
220.556	0.107561
221.111	0.329293
221.667	0.000439548
222.222	0.178225
222.778	0.00955149
223.333	0.00605784
223.889	0.270588
224.444	0.0509122
225	0.0340966
225.556	0.014387
226.111	0.0495422
226.667	0.168649
227.222	0.0441816
227.778	0.0188855
228.333	0.121546
228.889	0.033982
229.444	0.0940286
230	0.0052879
230.556	0.140955
231.111	0.0693747
231.667	0.0761638
232.222	0.236569
232.778	0.169811
233.333	0.142805
233.889	0.298213
234.444	0.209582
235	0.155799
235.556	0.0413463
236.111	0.0971206
236.667	0.0651699
237.222	0.0849469
237.778	0.0531827
238.333	0.253592
238.889	0.48843
239.444	0.210058
240	0.14483
240.556	0.0965794
241.111	0.0389833
241.667	0.118655
242.222	0.112331
242.778	0.156715
243.333	0.0599826
243.889	0.0747343
244.444	0.397201
245	0.12928
245.556	0.0211177
246.111	0.075836
246.667	0.0247888
247.222	0.141689
247.778	0.128506
248.333	0.211292
248.889	0.215412
249.444	0.0805311
250	0.0221591
250.556	0.0935791
251.111	0.181018
251.667	0.169575
252.222	0.0666136
252.778	0.132756
253.333	0.0516195
253.889	0.161905
254.444	0.0181256
255	0.131094
255.556	0.0435447
256.111	0.0962065
256.667	0.178065
257.222	0.0479509
257.778	0.105019
258.333	0.0324314
258.889	0.387215
259.444	0.0185611
260	0.0382494
260.556	0.11246
261.111	0.0139762
261.667	0.0767205
262.222	0.101559
262.778	0.068908
263.333	0.0321226
263.889	0.123986
264.444	0.00346744
265	0.0239336
265.556	0.141741
266.111	0.0955916
266.667	0.0498854
267.222	0.0498614
267.778	0.166988
268.333	0.251663
268.889	0.0333714
269.444	0.204466
270	0.117705
270.556	0.0033264
271.111	0.0646388
271.667	0.129321
272.222	0.107602
272.778	0.0144056
273.333	0.127984
273.889	0.0176143
274.444	0.0570271
275	0.0442942
275.556	0.0459735
276.111	0.170803
276.667	0.0492133
277.222	0.139008
277.778	0.0894336
278.333	0.195501
278.889	0.140026
279.444	0.0369873
280	0.125793
280.556	0.056613
281.111	0.0297067
281.667	0.0489749
282.222	0.0331728
282.778	0.176214
283.333	0.000640434
283.889	0.0190424
284.444	0.0450849
285	0.0815403
285.556	0.126963
286.111	0.213739
286.667	0.0922147
287.222	0.0027605
287.778	0.128796
288.333	0.043163
288.889	0.0106549
289.444	0.00752077
290	0.149073
290.556	0.0732269
291.111	0.0638926
291.667	0.0648163
292.222	0.147675
292.778	0.00807665
293.333	0.0626462
293.889	0.0831358
294.444	0.0677921
295	0.179982
295.556	0.0867586
296.111	0.0357192
296.667	0.106152
297.222	0.139872
297.778	0.0268556
298.333	0.00145026
298.889	0.0232521
299.444	0.0746141
300	0.109951
300.556	0.0382472
301.111	0.0462039
301.667	0.155616
302.222	0.0830262
302.778	0.188923
303.333	0.0879708
303.889	0.0673717
304.444	0.00648627
305	0.00732486
305.556	0.0386108
306.111	0.0127251
306.667	0.114739
307.222	0.0569037
307.778	0.128776
308.333	0.0644652
308.889	0.0159032
309.444	0.0990615
310	0.00103519
310.556	0.000651181
311.111	0.0113758
311.667	0.00226817
312.222	0.0326902
312.778	0.108826
313.333	0.0498308
313.889	0.0777962
314.444	0.0902486
315	0.0940323
315.556	0.056841
316.111	0.0424405
316.667	0.06524
317.222	0.0992193
317.778	0.0669894
318.333	0.0267841
318.889	0.0202918
319.444	0.044135
320	0.136487
320.556	0.0480477
321.111	0.115079
321.667	0.0396123
322.222	0.0143196
322.778	0.0625869
323.333	0.0114139
323.889	0.0684487
324.444	0.101271
325	0.114927
325.556	0.0357802
326.111	0.0991663
326.667	0.0618145
327.222	0.091316
327.778	0.0349767
328.333	0.0346212
328.889	0.075761
329.444	0.0370216
330	0.00500672
330.556	0.111814
331.111	0.00646463
331.667	0.00234542
332.222	0.106814
332.778	0.0146931
333.333	0.0153293
333.889	0.127517
334.444	0.0956858
335	0.067229
335.556	0.0690027
336.111	0.0985893
336.667	0.00381213
337.222	0.0432232
337.778	0.0379835
338.333	0.0717621
338.889	0.103155
339.444	0.142056
340	0.0125211
340.556	0.0621436
341.111	0.0787698
341.667	0.0240929
342.222	0.0140731
342.778	0.0533946
343.333	0.00573472
343.889	0.0898924
344.444	0.106703
345	0.0358895
345.556	0.0932974
346.111	0.0791509
346.667	0.0576269
347.222	0.0315103
347.778	0.00488172
348.333	0.0781775
348.889	0.0411459
349.444	0.0850275
350	0.0715066
350.556	0.033064
351.111	0.0474491
351.667	0.125422
352.222	0.030689
352.778	0.0248911
353.333	0.0110563
353.889	0.0427799
354.444	0.0726536
355	0.0239013
355.556	0.0158373
356.111	0.0231378
356.667	0.0277563
357.222	0.0880079
357.778	0.0410859
358.333	0.0337201
358.889	0.0355455
359.444	0.0402091
360	0.0104033
360.556	0.107161
361.111	0.0698668
361.667	0.0264795
362.222	0.0157681
362.778	0.0431574
363.333	0.0388122
363.889	0.106124
364.444	0.0538623
365	0.0327629
365.556	0.00694794
366.111	0.082983
366.667	0.0721529
367.222	0.00429544
367.778	0.00739691
368.333	0.0580947
368.889	0.0203254
369.444	0.111455
370	0.0496432
370.556	0.052372
371.111	0.0340829
371.667	0.0603235
372.222	0.0125042
372.778	0.0857486
373.333	0.0458002
373.889	0.0559913
374.444	0.0173376
375	0.00736951
375.556	0.0214285
376.111	0.106714
376.667	0.0189857
377.222	0.0425716
377.778	0.0135331
378.333	0.0595614
378.889	0.085207
379.444	0.0390182
380	0.0404151
380.556	0.0300695
381.111	0.0693838
381.667	0.0175288
382.222	0.00782862
382.778	0.0291922
383.333	0.00187966
383.889	0.0189491
384.444	0.0109374
385	0.0421226
385.556	0.0312521
386.111	0.0528936
386.667	0.00318016
387.222	0.0322443
387.778	0.0197926
388.333	0.0527783
388.889	0.0570557
389.444	0.0396797
390	0.0158756
390.556	0.0966494
391.111	0.0425596
391.667	0.0368734
392.222	0.00478163
392.778	0.105022
393.333	0.088142
393.889	0.05677
394.444	0.00529937
395	0.0332593
395.556	0.0447479
396.111	0.0791705
396.667	0.0346447
397.222	0.00282792
397.778	0.015946
398.333	0.0758508
398.889	0.0348358
399.444	0.0334833
400	0.000363239
400.556	0.0134772
401.111	0.042924
401.667	0.0647481
402.222	0.0531921
402.778	0.00679509
403.333	0.124545
403.889	0.0589463
404.444	0.0444439
405	0.045899
405.556	0.0496328
406.111	0.051617
406.667	0.0475186
407.222	0.0252146
407.778	0.0214239
408.333	0.0375437
408.889	0.0565663
409.444	0.0200049
410	0.0467128
410.556	0.0676676
411.111	0.0486223
411.667	0.0135051
412.222	0.00336387
412.778	0.0481298
413.333	0.054756
413.889	0.0331277
414.444	0.0251002
415	0.0261408
415.556	0.0892805
416.111	0.0429421
416.667	0.0207362
417.222	0.0274734
417.778	0.0703879
418.333	0.0492566
418.889	0.0115768
419.444	0.0546594
420	0.0128854
420.556	0.0224468
421.111	0.0120913
421.667	0.0177869
422.222	0.0405812
422.778	0.086965
423.333	0.0301559
423.889	0.00186952
424.444	0.0682037
425	0.0427638
425.556	0.0329687
426.111	0.0454433
426.667	0.0288128
427.222	0.0253782
427.778	0.0308079
428.333	0.0910605
428.889	0.0299461
429.444	0.0429267
430	0.0271722
430.556	0.000951703
431.111	0.0122084
431.667	0.000645247
432.222	0.0425261
432.778	0.0517448
433.333	0.0619783
433.889	0.0349499
434.444	0.0112607
435	0.0650507
435.556	0.0648896
436.111	0.000969076
436.667	0.0896223
437.222	0.0429674
437.778	0.0509987
438.333	0.00465876
438.889	0.0208791
439.444	0.0103413
440	0.0312463
440.556	0.0696361
441.111	0.0143282
441.667	0.0325885
442.222	0.0376891
442.778	0.0919988
443.333	0.00945637
443.889	0.0538463
444.444	0.00696525
445	0.0465075
445.556	0.00427739
446.111	0.0217901
446.667	0.00742075
447.222	0.0572843
447.778	0.0595236
448.333	0.000709662
448.889	0.0097985
449.444	0.0511424
450	0.0487689
450.556	0.0043557
451.111	0.0374454
451.667	0.0313584
452.222	0.0485703
452.778	0.0519905
453.333	0.0476059
453.889	0.0311556
454.444	0.0617005
455	0.0374323
455.556	0.0561899
456.111	0.021823
456.667	0.0900613
457.222	0.0184998
457.778	0.0269969
458.333	0.0169471
458.889	0.0292158
459.444	0.0318028
460	0.0444438
460.556	0.0600858
461.111	0.056675
461.667	0.0516366
462.222	0.0457463
462.778	0.0369951
463.333	0.0116403
463.889	0.0676932
464.444	0.02551
465	0.0538436
465.556	0.000241005
466.111	0.00410422
466.667	0.0178284
467.222	0.0512621
467.778	0.0692906
468.333	0.0491215
468.889	0.0212889
469.444	0.0509926
470	0.0385987
470.556	0.0106119
471.111	0.0414541
471.667	0.0176628
472.222	0.0487059
472.778	0.0210345
473.333	0.0386998
473.889	0.0520794
474.444	0.0805996
475	0.0478925
475.556	0.0110365
476.111	0.0600283
476.667	0.0184846
477.222	0.0504859
477.778	0.0068742
478.333	0.0200846
478.889	0.0148097
479.444	0.0364857
480	0.0291464
480.556	0.019191
481.111	0.0623391
481.667	0.0773694
482.222	0.0165116
482.778	0.00408172
483.333	0.00420369
483.889	0.041483
484.444	0.00638462
485	0.0488024
485.556	0.000396121
486.111	0.0815858
486.667	0.0435289
487.222	0.0304208
487.778	0.0463573
488.333	0.071991
488.889	0.0341473
489.444	0.00825602
490	0.0330993
490.556	0.0197771
491.111	0.0639131
491.667	0.0140183
492.222	0.0520951
492.778	0.0193876
493.333	0.0541701
493.889	0.059627
494.444	0.0170289
495	0.0453079
495.556	0.0379555
496.111	0.0581029
496.667	0.0253894
497.222	0.0224767
497.778	0.029522
498.333	0.0506233
498.889	0.0596245
499.444	0.0842704
500	0.010344
500.556	0.0364692
501.111	0.0323232
501.667	0.0330835
502.222	0.0143507
502.778	0.0118492
503.333	0.0188878
503.889	0.0131365
504.444	0.0283896
505	0.02332
505.556	0.0287337
506.111	0.0598486
506.667	0.047192
507.222	0.00321519
507.778	0.00777635
508.333	0.0658142
508.889	0.0175203
509.444	0.00103824
510	0.00339541
510.556	0.0194631
511.111	0.0581831
511.667	0.0382393
512.222	0.0496051
512.778	0.0430623
513.333	0.0874229
513.889	0.0298643
514.444	0.0129126
515	0.00983264
515.556	0.0522738
516.111	0.04389
516.667	0.00961686
517.222	0.0284817
517.778	0.00568034
518.333	0.063377
518.889	0.0337414
519.444	0.0447993
520	0.0150129
520.556	0.0767147
521.111	0.0139734
521.667	0.00805099
522.222	0.0412813
522.778	0.0484901
523.333	0.0541076
523.889	0.0322949
524.444	0.0418956
525	0.00546014
525.556	0.0689218
526.111	0.0220803
526.667	0.0293684
527.222	0.00719917
527.778	0.0403617
528.333	0.0415182
528.889	0.0237384
529.444	0.0438827
530	0.00270881
530.556	0.039634
531.111	0.0452615
531.667	0.0157158
532.222	0.0104084
532.778	0.0562651
533.333	0.0547001
533.889	0.0169347
534.444	0.0062043
535	0.0202692
535.556	0.0202845
536.111	0.031459
536.667	0.0364085
537.222	0.00721213
537.778	0.0424091
538.333	0.0605343
538.889	0.0129901
539.444	0.0010996
540	0.0251742
540.556	0.0527618
541.111	0.0245683
541.667	0.0031391
542.222	0.0171032
542.778	0.0475548
543.333	0.0574572
543.889	0.0388096
544.444	0.00858166
545	0.0296754
545.556	0.078939
546.111	0.00636845
546.667	0.0117875
547.222	0.00889686
547.778	0.0692118
548.333	0.0176667
548.889	0.00931298
549.444	0.0533328
550	0.0593115
550.556	0.0527807
551.111	0.0110564
551.667	0.0214284
552.222	0.0435769
552.778	0.0638798
553.333	0.00609525
553.889	0.02247
554.444	0.00205851
555	0.0536317
555.556	0.0427637
556.111	0.0136641
556.667	0.044972
557.222	0.0273424
557.778	0.0549346
558.333	0.0243719
558.889	0.00175904
559.444	0.0146754
560	0.0621515
560.556	0.0169988
561.111	0.0205216
561.667	0.0129941
562.222	0.0255968
562.778	0.0422658
563.333	0.0460763
563.889	0.0150226
564.444	0.0170627
565	0.0578084
565.556	0.0374296
566.111	0.00937925
566.667	0.000259876
567.222	0.0124215
567.778	0.0384088
568.333	0.0441565
568.889	0.00981929
569.444	0.0113352
570	0.0553845
570.556	0.0500009
571.111	0.00556613
571.667	0.0118587
572.222	0.0378883
572.778	0.0549817
573.333	0.0197511
573.889	0.0122993
574.444	0.00623983
575	0.0512594
575.556	0.0331836
576.111	0.00339666
576.667	0.00897745
577.222	0.0674658
577.778	0.0479722
578.333	0.00665508
578.889	0.0135584
579.444	0.0230431
580	0.0589165
580.556	0.00808987
581.111	0.026113
581.667	0.000469439
582.222	0.0580116
582.778	0.0476749
583.333	0.00189136
583.889	0.0125095
584.444	0.0477024
585	0.047484
585.556	0.00270974
586.111	0.00438995
586.667	0.00843306
587.222	0.0351039
587.778	0.0231588
588.333	0.0293557
588.889	0.00085555
589.444	0.0448239
590	0.0496924
590.556	0.0167816
591.111	0.000775973
591.667	0.0433978
592.222	0.0297863
592.778	0.0290731
593.333	0.00661487
593.889	0.002274
594.444	0.0256456
595	0.0505475
595.556	0.0305268
596.111	0.0180534
596.667	0.0193944
597.222	0.0544966
597.778	0.0269334
598.333	0.0166895
598.889	0.00949717
599.444	0.0215621
600	0.0523337
600.556	0.00781047
601.111	0.00651157
601.667	0.0156542
602.222	0.0723011
602.778	0.0271001
603.333	0.038141
603.889	0.00565743
604.444	0.0504604
605	0.0295147
605.556	0.0128923
606.111	0.00398216
606.667	0.00837841
607.222	0.0731342
607.778	0.00827029
608.333	0.00606094
608.889	0.0138926
609.444	0.0662056
610	0.0293954
610.556	0.0214013
611.111	0.0017488
611.667	0.033706
612.222	0.0350211
612.778	0.000938028
613.333	0.0065399
613.889	0.0215153
614.444	0.0617463
615	0.020707
615.556	0.0102604
616.111	0.0276123
616.667	0.0461128
617.222	0.0337876
617.778	0.0105709
618.333	0.00167388
618.889	0.0254544
619.444	0.031885
620	0.0381276
620.556	0.00378889
621.111	0.0176942
621.667	0.0456884
622.222	0.0428425
622.778	0.00268126
623.333	0.0405228
623.889	0.0246238
624.444	0.0347024
625	0.0188167
625.556	0.00381664
626.111	0.00869058
626.667	0.0278132
627.222	0.0769589
627.778	0.0160342
628.333	0.0256814
628.889	0.0296129
629.444	0.0461081
630	0.0185828
630.556	0.0404378
631.111	0.00361103
631.667	0.0315131
632.222	0.0357175
632.778	0.00357986
633.333	0.00441109
633.889	0.0261403
634.444	0.0797317
635	0.0108808
635.556	0.023662
636.111	0.00853463
636.667	0.0550321
637.222	0.0237482
637.778	0.028248
638.333	0.0129832
638.889	0.0372439
639.444	0.0408659
640	0.00926442
640.556	0.0109569
641.111	0.0253498
641.667	0.0654788
642.222	0.00454248
642.778	0.0133814
643.333	0.0182797
643.889	0.0275118
644.444	0.0242391
645	0.00430706
645.556	0.00285677
646.111	0.0262529
646.667	0.0472999
647.222	0.0271249
647.778	0.0191268
648.333	0.0325005
648.889	0.0307903
649.444	0.0135447
650	0.000535784
650.556	0.0242099
651.111	0.000224783
651.667	0.0430979
652.222	0.0227346
652.778	0.0146721
653.333	0.0300005
653.889	0.0281853
654.444	0.0539192
655	0.0301516
655.556	0.029756
656.111	0.00629115
656.667	0.0266933
657.222	0.0147672
657.778	0.0296274
658.333	0.00163898
658.889	0.0394435
659.444	0.0351391
660	0.0325325
660.556	0.029012
661.111	0.017996
661.667	0.0516008
662.222	0.0279865
662.778	0.0218349
663.333	0.00536774
663.889	0.0388547
664.444	0.0311581
665	0.0277653
665.556	0.00601714
666.111	0.0513801
666.667	0.038241
667.222	0.0168489
667.778	0.0280803
668.333	0.0138791
668.889	0.052728
669.444	0.00946273
670	0.0129503
670.556	0.00235044
671.111	0.0369078
671.667	0.0401653
672.222	0.00767395
672.778	0.0182282
673.333	0.0440674
673.889	0.0297915
674.444	0.00555607
675	0.027545
675.556	0.0172619
676.111	0.0262904
676.667	0.0150631
677.222	0.00866897
677.778	0.0263013
678.333	0.0154146
678.889	0.039196
679.444	0.00156718
680	0.035091
680.556	0.0348031
681.111	0.0172099
681.667	0.0271053
682.222	0.0213624
682.778	0.0168413
683.333	0.00525882
683.889	0.0329844
684.444	0.0136125
685	0.0442033
685.556	0.0113151
686.111	0.044567
686.667	0.018002
687.222	0.0413133
687.778	0.0243074
688.333	0.00289617
688.889	0.0516764
689.444	0.0181744
690	0.0156568
690.556	0.0080952
691.111	0.0476957
691.667	0.0266838
692.222	0.046543
692.778	0.00605024
693.333	0.0391565
693.889	0.0250582
694.444	0.032608
695	0.017104
695.556	0.000128296
696.111	0.0411556
696.667	0.000891691
697.222	0.0156314
697.778	0.0183084
698.333	0.0393285
698.889	0.022631
699.444	0.0360159
700	0.0164155
700.556	0.0312257
701.111	0.0159874
701.667	0.0015319
702.222	0.0153558
702.778	0.00525455
703.333	0.0366091
703.889	0.016672
704.444	0.0123813
705	0.0371435
705.556	0.0244631
706.111	0.0241654
706.667	0.0142138
707.222	0.0303931
707.778	0.0168836
708.333	0.00881537
708.889	0.0295861
709.444	0.0211778
710	0.0226603
710.556	0.0202894
711.111	0.0290751
711.667	0.000701069
712.222	0.0574592
712.778	0.0058992
713.333	0.0201248
713.889	0.00797979
714.444	0.033606
715	0.0183814
715.556	0.00168287
716.111	0.0493498
716.667	0.0196953
717.222	0.0331316
717.778	0.0104754
718.333	0.0312968
718.889	0.00454094
719.444	0.0529975
720	0.00426297
720.556	0.0197274
721.111	0.0249246
721.667	0.025342
722.222	0.0171844
722.778	0.00422365
723.333	0.0556453
723.889	0.0175454
724.444	0.0373417
725	0.0197781
725.556	0.0270658
726.111	0.0111392
726.667	0.0387185
727.222	0.00569907
727.778	0.0220456
728.333	0.0240931
728.889	0.00257973
729.444	0.0224579
730	0.0187671
730.556	0.034364
731.111	0.00362446
731.667	0.0272404
732.222	0.0339731
732.778	0.00922438
733.333	0.0135179
733.889	0.00937449
734.444	0.0180881
735	0.0266096
735.556	0.0139272
736.111	0.0262063
736.667	0.0296447
737.222	0.0335911
737.778	0.0150668
738.333	0.00814474
738.889	0.00785501
739.444	0.039086
740	0.00996159
740.556	0.0171465
741.111	0.0185432
741.667	0.0270656
742.222	0.0264021
742.778	0.000255537
743.333	0.0348962
743.889	0.0338355
744.444	0.0423942
745	0.00179263
745.556	0.0165035
746.111	0.00678598
746.667	0.0451685
747.222	0.0115116
747.778	0.0245277
748.333	0.0267109
748.889	0.0353259
749.444	0.0350007
750	0.00278844
750.556	0.0345884
751.111	0.0300749
751.667	0.0380408
752.222	0.00155633
752.778	0.0150084
753.333	0.0116484
753.889	0.033893
754.444	0.00635521
755	0.0270957
755.556	0.0221503
756.111	0.0197244
756.667	0.0320524
757.222	0.00845293
757.778	0.0214788
758.333	0.0149895
758.889	0.0187927
759.444	0.0190552
760	0.00687128
760.556	0.0186627
761.111	0.0113459
761.667	0.0273434
762.222	0.0326076
762.778	0.00689754
763.333	0.00264231
763.889	0.0368186
764.444	0.0216611
765	0.000243187
765.556	0.00259153
766.111	0.000607878
766.667	0.038561
767.222	0.00107951
767.778	0.0145028
768.333	0.0084695
768.889	0.0405596
769.444	0.0346809
770	0.0153998
770.556	0.0196938
771.111	0.0353215
771.667	0.0302764
772.222	0.00630761
772.778	0.0166208
773.333	0.0123167
773.889	0.0491874
774.444	0.00250046
775	0.0192246
775.556	0.0193042
776.111	0.0430178
776.667	0.0307067
777.222	0.0188199
777.778	0.0249476
778.333	0.0214936
778.889	0.0275745
779.444	0.000312814
780	0.0196812
780.556	0.0175617
781.111	0.0466924
781.667	0.0109835
782.222	0.0171054
782.778	0.010092
783.333	0.0257351
783.889	0.0297532
784.444	0.0094769
785	0.0183289
785.556	0.00645612
786.111	0.016771
786.667	0.0202685
787.222	0.013388
787.778	0.00986188
788.333	0.0270824
788.889	0.0252776
789.444	0.0175694
790	0.00488268
790.556	0.000733885
791.111	0.0271459
791.667	0.0134694
792.222	0.00473709
792.778	0.00730489
793.333	0.00213581
793.889	0.0451205
794.444	0.00175612
795	0.00250895
795.556	0.00570023
796.111	0.0360149
796.667	0.0198608
797.222	0.0219259
797.778	0.0219023
798.333	0.0208632
798.889	0.0312137
799.444	0.00102554
800	0.0152974
800.556	0.00549579
801.111	0.0577721
801.667	0.00169919
802.222	0.00193373
802.778	0.0084729
803.333	0.0311181
803.889	0.0217683
804.444	0.022882
805	0.0283834
805.556	0.018954
806.111	0.0341182
806.667	0.00241099
807.222	0.00766804
807.778	0.00514006
808.333	0.0550109
808.889	0.000932451
809.444	0.00087858
810	0.0105976
810.556	0.0154959
811.111	0.0201284
811.667	0.00796651
812.222	0.0242799
812.778	0.00831661
813.333	0.0290377
813.889	0.0182927
