t,	etaU
0,	71.1378
0.554477,	70.5726
1.10895,	63.7389
1.66343,	55.9506
2.21791,	55.9506
2.77239,	63.7389
3.32686,	70.5726
3.88134,	71.1378
4.43582,	65.334
4.9903,	59.4404
5.54477,	60.8084
6.09925,	69.4188
6.65373,	85.1839
7.20821,	100
7.76268,	96.4407
8.31716,	77.1994
8.87164,	55.9352
9.42612,	43.2927
9.98059,	42.81
10.5351,	41.9692
11.0895,	38.8991
11.644,	42.9559
12.1985,	51.1711
12.753,	56.4655
13.3075,	51.806
13.8619,	37.5368
14.4164,	25.6819
14.9709,	21.588
15.5254,	25.3847
16.0798,	41.5723
16.6343,	62.8074
17.1888,	76.0161
17.7433,	76.0214
18.2978,	65.5138
18.8522,	55.4553
19.4067,	56.6513
19.9612,	65.9817
20.5157,	74.6847
21.0701,	76.4628
21.6246,	67.009
22.1791,	50.7081
22.7336,	36.3119
23.2881,	33.5648
23.8425,	43.3748
24.397,	57.0542
24.9515,	63.8433
25.506,	59.8403
26.0604,	50.504
26.6149,	44.8604
27.1694,	45.7623
27.7239,	49.7651
28.2783,	51.7054
28.8328,	50.6305
29.3873,	48.5237
29.9418,	44.2203
30.4963,	37.3055
31.0507,	28.0193
31.6052,	18.6207
32.1597,	13.7485
32.7142,	16.3931
33.2686,	25.5823
33.8231,	35.345
34.3776,	40.296
34.9321,	39.3795
35.4866,	33.023
36.041,	25.7499
36.5955,	19.3535
37.15,	13.3376
37.7045,	13.8262
38.2589,	21.3013
38.8134,	29.2616
39.3679,	35.5416
39.9224,	39.171
40.4769,	44.2427
41.0313,	52.6974
41.5858,	55.5781
42.1403,	46.813
42.6948,	31.5189
43.2492,	19.3781
43.8037,	16.7174
44.3582,	19.746
44.9127,	21.7707
45.4671,	20.5114
46.0216,	20.9302
46.5761,	26.2727
47.1306,	32.0865
47.6851,	33.3884
48.2395,	27.6927
48.794,	18.0269
49.3485,	17.0111
49.903,	33.5465
50.4574,	60.264
51.0119,	80.0162
51.5664,	82.7804
52.1209,	73.7248
52.6754,	62.1366
53.2298,	51.6809
53.7843,	39.9256
54.3388,	32.1486
54.8933,	35.8482
55.4477,	46.6907
56.0022,	56.3755
56.5567,	60.5443
57.1112,	57.4794
57.6657,	49.7075
58.2201,	41.7001
58.7746,	38.4428
59.3291,	44.3931
59.8836,	57.0532
60.438,	68.9281
60.9925,	73.107
61.547,	66.4221
62.1015,	51.4282
62.6559,	37.0423
63.2104,	32.4166
63.7649,	38.6862
64.3194,	50.1391
64.8739,	59.2857
65.4283,	61.7919
65.9828,	59.5564
66.5373,	57.9021
67.0918,	56.7815
67.6462,	52.8568
68.2007,	46.3988
68.7552,	40.4511
69.3097,	41.3996
69.8642,	53.9347
70.4186,	70.1987
70.9731,	76.9942
71.5276,	69.2738
72.0821,	54.2927
72.6365,	44.9938
73.191,	47.6883
73.7455,	53.8748
74.3,	52.1714
74.8544,	42.2904
75.4089,	29.1283
75.9634,	17.2279
76.5179,	13.4348
77.0724,	21.0302
77.6268,	35.6695
78.1813,	50.5713
78.7358,	57.8232
79.2903,	58.4225
79.8447,	58.2465
80.3992,	58.6007
80.9537,	57.5799
81.5082,	52.3656
82.0627,	42.2496
82.6171,	30.4573
83.1716,	20.7255
83.7261,	21.1894
84.2806,	40.403
84.835,	71.651
85.3895,	93.5633
85.944,	89.5892
86.4985,	64.4588
87.053,	36.8806
87.6074,	22.8735
88.1619,	22.1002
88.7164,	23.7596
89.2709,	24.8449
89.8253,	28.5718
90.3798,	33.0661
90.9343,	34.602
91.4888,	31.8874
92.0432,	28.0363
92.5977,	27.2355
93.1522,	27.6281
93.7067,	30.7242
94.2612,	38.8613
94.8156,	46.1423
95.3701,	46.354
95.9246,	38.3752
96.4791,	28.1009
97.0335,	23.3467
97.588,	22.4744
98.1425,	22.2105
98.697,	24.6735
99.2515,	31.0848
99.8059,	39.5651
100.36,	47.5159
100.915,	52.8341
101.469,	51.4131
102.024,	43.3702
102.578,	33.2032
103.133,	23.5642
103.687,	19.8733
104.242,	28.0382
104.796,	44.0775
105.351,	57.8945
105.905,	60.0722
106.46,	48.4127
107.014,	33.0251
107.569,	24.258
108.123,	26.763
108.678,	38.9116
109.232,	52.4717
109.787,	60.7068
110.341,	60.0115
110.895,	51.2593
111.45,	42.6209
112.004,	37.2209
112.559,	34.6037
113.113,	34.1527
113.668,	31.3297
114.222,	28.6062
114.777,	34.6425
115.331,	46.6323
115.886,	51.785
116.44,	44.5506
116.995,	29.8206
117.549,	19.1087
118.104,	22.3199
118.658,	34.0507
119.213,	41.0298
119.767,	39.6836
120.322,	32.1131
120.876,	23.273
121.431,	22.2464
121.985,	32.3383
122.54,	46.0885
123.094,	53.0745
123.648,	49.1314
124.203,	41.8962
124.757,	39.8791
125.312,	40.7942
125.866,	39.8818
126.421,	40.6005
126.975,	47.8373
127.53,	57.0257
128.084,	57.8468
128.639,	48.4266
129.193,	38.3235
129.748,	34.0201
130.302,	31.675
130.857,	29.085
131.411,	29.5671
131.966,	31.7285
132.52,	30.9818
133.075,	24.2879
133.629,	15.0203
134.184,	11.6357
134.738,	15.2681
135.292,	21.8953
135.847,	29.0558
136.401,	33.4318
136.956,	32.4274
137.51,	27.6936
138.065,	22.6731
138.619,	21.0794
139.174,	23.3811
139.728,	26.3222
140.283,	27.68
140.837,	27.7128
141.392,	27.2889
141.946,	28.068
142.501,	34.133
143.055,	42.1913
143.61,	43.7073
144.164,	37.8535
144.719,	30.9024
145.273,	28.9583
145.828,	32.0785
146.382,	34.0145
146.937,	34.2362
147.491,	39.4611
148.045,	49.2021
148.6,	57.0892
149.154,	56.8161
149.709,	47.9859
150.263,	39.0355
150.818,	34.1604
151.372,	29.1228
151.927,	23.8922
152.481,	21.2701
153.036,	21.1488
153.59,	22.5676
154.145,	24.0783
154.699,	25.0693
155.254,	25.274
155.808,	22.834
156.363,	18.7487
156.917,	18.233
157.472,	22.2208
158.026,	25.2754
158.581,	25.239
159.135,	26.5173
159.689,	30.8384
160.244,	32.6515
160.798,	27.1683
161.353,	18.2367
161.907,	12.4764
162.462,	11.9573
163.016,	14.3034
163.571,	17.425
164.125,	20.9888
164.68,	26.5627
165.234,	32.701
165.789,	34.9748
166.343,	32.4034
166.898,	27.9422
167.452,	24.7639
168.007,	25.9148
168.561,	30.3624
169.116,	34.6074
169.67,	38.1562
170.225,	38.7709
170.779,	34.34
171.334,	27.2736
171.888,	21.4009
172.442,	20.2602
172.997,	23.9181
173.551,	27.5842
174.106,	29.9325
174.66,	31.0932
175.215,	30.1343
175.769,	27.2574
176.324,	22.5323
176.878,	20.6953
177.433,	25.4297
177.987,	31.8064
178.542,	33.856
179.096,	30.2373
179.651,	23.6554
180.205,	18.4107
180.76,	16.5125
181.314,	17.7894
181.869,	20.0314
182.423,	19.8543
182.978,	19.7711
183.532,	22.9486
184.086,	26.7716
184.641,	28.0416
185.195,	25.7043
185.75,	22.6786
186.304,	22.6633
186.859,	23.3459
187.413,	22.9781
187.968,	24.1385
188.522,	25.7691
189.077,	26.1499
189.631,	25.4363
190.186,	23.6809
190.74,	23.3561
191.295,	23.8171
191.849,	21.2721
192.404,	17.1084
192.958,	14.2499
193.513,	12.8366
194.067,	12.7334
194.622,	11.9775
195.176,	9.42711
195.731,	7.42829
196.285,	6.77167
196.839,	6.95599
197.394,	7.67044
197.948,	8.66099
198.503,	10.2003
199.057,	12.3947
199.612,	15.0439
200.166,	17.0091
200.721,	16.7164
201.275,	16.6195
201.83,	19.0342
202.384,	21.065
202.939,	20.7848
203.493,	17.6778
204.048,	13.8417
204.602,	13.6503
205.157,	16.2571
205.711,	17.6142
206.266,	16.3822
206.82,	12.496
207.375,	8.16035
207.929,	6.43718
208.484,	7.18052
209.038,	8.40049
209.592,	9.45028
210.147,	10.4773
210.701,	10.9806
211.256,	11.0323
211.81,	11.1991
212.365,	12.3783
212.919,	14.1045
213.474,	16.3923
214.028,	19.4104
214.583,	22.5805
215.137,	26.0567
215.692,	27.8
216.246,	26.01
216.801,	22.4477
217.355,	20.2675
217.91,	21.5119
218.464,	23.9846
219.019,	23.3788
219.573,	18.8137
220.128,	13.2927
220.682,	11.3203
221.236,	12.2154
221.791,	13.0052
222.345,	14.0243
222.9,	14.9254
223.454,	16.867
224.009,	19.7423
224.563,	20.0011
225.118,	17.8384
225.672,	14.5358
226.227,	10.3441
226.781,	8.16519
227.336,	8.38512
227.89,	8.70676
228.445,	9.26897
228.999,	9.86933
229.554,	10.3914
230.108,	11.5529
230.663,	11.7862
231.217,	9.71763
231.772,	7.39578
232.326,	6.32642
232.881,	6.96744
233.435,	9.38158
233.989,	12.1036
234.544,	13.5666
235.098,	13.1334
235.653,	11.4061
236.207,	10.5449
236.762,	12.1053
237.316,	14.194
237.871,	14.8189
238.425,	14.0733
238.98,	12.8684
239.534,	12.6831
240.089,	13.421
240.643,	13.3677
241.198,	12.8624
241.752,	12.1977
242.307,	11.0698
242.861,	10.471
243.416,	10.2947
243.97,	10.5332
244.525,	11.6707
245.079,	13.2708
245.633,	16.0336
246.188,	18.9279
246.742,	19.5864
247.297,	18.8026
247.851,	18.6691
248.406,	19.0738
248.96,	18.2428
249.515,	14.9702
250.069,	10.9886
250.624,	8.92214
251.178,	8.35845
251.733,	7.53995
252.287,	6.65691
252.842,	7.60357
253.396,	9.79295
253.951,	11.2509
254.505,	11.5368
255.06,	11.8352
255.614,	12.6997
256.169,	13.0419
256.723,	11.7237
257.278,	9.56363
257.832,	8.19494
258.386,	7.89555
258.941,	7.95912
259.495,	7.80982
260.05,	8.26727
260.604,	9.19472
261.159,	9.07454
261.713,	8.49387
262.268,	8.70912
262.822,	8.85568
263.377,	8.22743
263.931,	6.77073
264.486,	5.04793
265.04,	4.92013
265.595,	7.37828
266.149,	12.4248
266.704,	18.0287
267.258,	20.5639
267.813,	18.3875
268.367,	13.2294
268.922,	8.51381
269.476,	7.08707
270.03,	8.3622
270.585,	10.4102
271.139,	12.3555
271.694,	12.7776
272.248,	11.109
272.803,	8.42653
273.357,	5.715
273.912,	3.77179
274.466,	3.01595
275.021,	2.62671
275.575,	2.72665
276.13,	4.88109
276.684,	8.82286
277.239,	12.4814
277.793,	14.5764
278.348,	14.1531
278.902,	11.8194
279.457,	10.0287
280.011,	9.16678
