t,	etaU
0,	33.1014
0.554477,	39.7336
1.10895,	40.2946
1.66343,	39.8505
2.21791,	39.8505
2.77239,	40.2946
3.32686,	39.7336
3.88134,	33.1014
4.43582,	26.3105
4.9903,	33.5448
5.54477,	56.1116
6.09925,	78.626
6.65373,	83.7515
7.20821,	69.1605
7.76268,	48.8452
8.31716,	38.7759
8.87164,	38.3175
9.42612,	37.6631
9.98059,	35.0312
10.5351,	30.7925
11.0895,	25.845
11.644,	25.736
12.1985,	30.326
12.753,	32.9941
13.3075,	31.8817
13.8619,	28.3074
14.4164,	26.9274
14.9709,	34.589
15.5254,	52.2351
16.0798,	71.0472
16.6343,	82.3983
17.1888,	85.5404
17.7433,	82.2778
18.2978,	74.5157
18.8522,	67.0802
19.4067,	60.3076
19.9612,	55.2091
20.5157,	53.8619
21.0701,	50.0099
21.6246,	46.3947
22.1791,	52.7391
22.7336,	61.8291
23.2881,	61.1858
23.8425,	51.9368
24.397,	41.6894
24.9515,	38.8722
25.506,	41.1542
26.0604,	36.8076
26.6149,	26.8006
27.1694,	20.8771
27.7239,	20.3297
28.2783,	26.5873
28.8328,	39.9539
29.3873,	51.4368
29.9418,	55.1801
30.4963,	49.602
31.0507,	37.978
31.6052,	35.5338
32.1597,	52.5829
32.7142,	78.6374
33.2686,	98.3932
33.8231,	100
34.3776,	81.8723
34.9321,	57.9648
35.4866,	39.9844
36.041,	28.9012
36.5955,	24.9185
37.15,	26.7126
37.7045,	31.9799
38.2589,	38.5853
38.8134,	41.294
39.3679,	37.9036
39.9224,	31.6656
40.4769,	29.3237
41.0313,	32.5458
41.5858,	37.5042
42.1403,	41.3366
42.6948,	43.9747
43.2492,	46.7992
43.8037,	50.2086
44.3582,	53.7117
44.9127,	58.3144
45.4671,	59.9811
46.0216,	57.0102
46.5761,	56.9861
47.1306,	62.2308
47.6851,	69.3579
48.2395,	70.4613
48.794,	64.3049
49.3485,	60.0065
49.903,	57.4233
50.4574,	55.1711
51.0119,	55.5754
51.5664,	58.9778
52.1209,	63.5105
52.6754,	60.5214
53.2298,	49.0175
53.7843,	38.9093
54.3388,	31.5061
54.8933,	28.0278
55.4477,	33.4503
56.0022,	45.281
56.5567,	54.3704
57.1112,	53.0753
57.6657,	45.0505
58.2201,	38.6751
58.7746,	36.3098
59.3291,	37.227
59.8836,	39.7346
60.438,	42.6481
60.9925,	47.2998
61.547,	53.1021
62.1015,	57.5895
62.6559,	59.882
63.2104,	55.5585
63.7649,	44.1039
64.3194,	34.6988
64.8739,	30.5383
65.4283,	30.8973
65.9828,	36.8871
66.5373,	46.3887
67.0918,	55.2608
67.6462,	64.4961
68.2007,	76.588
68.7552,	87.6269
69.3097,	87.3898
69.8642,	74.9929
70.4186,	58.6854
70.9731,	49.1601
71.5276,	49.1627
72.0821,	48.6706
72.6365,	41.9525
73.191,	33.7275
73.7455,	27.6611
74.3,	25.8207
74.8544,	29.3467
75.4089,	33.0728
75.9634,	34.5812
76.5179,	34.509
77.0724,	31.7981
77.6268,	25.831
