t,	etaU
0,	74.7878
0.554477,	62.6623
1.10895,	53.2261
1.66343,	47.6998
2.21791,	47.6998
2.77239,	53.2261
3.32686,	62.6623
3.88134,	74.7878
4.43582,	84.1006
4.9903,	88.0647
5.54477,	84.7074
6.09925,	73.8718
6.65373,	72.1348
7.20821,	84.5
7.76268,	94.273
8.31716,	95.1046
8.87164,	90.279
9.42612,	83.3546
9.98059,	77.118
10.5351,	72.0022
11.0895,	71.7779
11.644,	78.2115
12.1985,	86.7127
12.753,	89.0597
13.3075,	79.5304
13.8619,	63.0974
14.4164,	52.7597
14.9709,	54.4682
15.5254,	68.9952
16.0798,	89.4456
16.6343,	100
17.1888,	97.5239
17.7433,	88.9999
18.2978,	75.4316
18.8522,	64.9908
19.4067,	62.0235
19.9612,	63.703
20.5157,	67.3699
21.0701,	64.1742
21.6246,	57.9061
22.1791,	53.9378
22.7336,	48.4203
23.2881,	42.707
23.8425,	36.2366
24.397,	30.3755
24.9515,	36.4388
25.506,	57.1096
26.0604,	82.2015
26.6149,	93.6573
27.1694,	83.0199
27.7239,	61.9047
28.2783,	47.0819
28.8328,	42.9963
29.3873,	41.1279
29.9418,	38.2797
30.4963,	41.661
31.0507,	50.4803
31.6052,	54.2164
32.1597,	46.813
32.7142,	32.2514
33.2686,	20.6073
33.8231,	15.6968
34.3776,	13.8073
34.9321,	18.7456
35.4866,	35.1705
36.041,	54.1533
36.5955,	61.3973
37.15,	51.4267
37.7045,	32.8808
38.2589,	19.7109
38.8134,	16.0541
39.3679,	16.8153
39.9224,	17.6021
40.4769,	21.0024
41.0313,	30.0682
41.5858,	42.0142
42.1403,	52.1649
42.6948,	52.8164
43.2492,	44.7477
43.8037,	39.1873
44.3582,	39.0865
44.9127,	42.8761
45.4671,	46.8617
46.0216,	43.4415
46.5761,	34.064
47.1306,	23.3879
47.6851,	18.2122
48.2395,	24.7764
48.794,	36.794
49.3485,	43.7009
49.903,	46.4737
50.4574,	49.0901
51.0119,	55.2535
51.5664,	64.0995
52.1209,	67.6175
52.6754,	62.0277
53.2298,	50.4965
53.7843,	36.6019
54.3388,	27.8284
54.8933,	28.5046
55.4477,	32.0325
56.0022,	34.6803
56.5567,	33.8788
57.1112,	29.9154
57.6657,	28.4871
58.2201,	29.926
58.7746,	31.2623
59.3291,	31.5296
59.8836,	27.7287
60.438,	24.2645
60.9925,	25.4292
61.547,	29.6743
62.1015,	34.8412
62.6559,	37.8114
63.2104,	39.0905
63.7649,	41.6262
64.3194,	47.7549
64.8739,	55.6899
65.4283,	56.8425
65.9828,	48.8797
66.5373,	38.3301
67.0918,	29.2259
67.6462,	25.4431
68.2007,	29.0643
68.7552,	40.121
69.3097,	53.5017
69.8642,	57.9528
70.4186,	48.9995
70.9731,	33.7618
71.5276,	23.985
72.0821,	25.1511
72.6365,	31.9663
73.191,	38.3686
73.7455,	40.6244
74.3,	36.1717
74.8544,	32.0277
75.4089,	33.4746
75.9634,	36.9219
76.5179,	37.6639
77.0724,	35.4634
77.6268,	36.0555
78.1813,	42.3417
78.7358,	46.6491
79.2903,	46.9246
79.8447,	51.565
