t	etaU
75.5556	0.351564
76.1111	1.76159
76.6667	0.28142
77.2222	0.788299
77.7778	0.175934
78.3333	0.0118063
78.8889	0.806089
79.4444	0.455641
80	0.23182
80.5556	0.741392
81.1111	0.320097
81.6667	1.02364
82.2222	0.487138
82.7778	0.000531893
83.3333	0.660455
83.8889	0.324483
84.4444	0.293465
85	0.697264
85.5556	0.370606
86.1111	0.679537
86.6667	0.453762
87.2222	0.509423
87.7778	1.15111
88.3333	0.202289
88.8889	1.11766
89.4444	0.422873
90	0.721981
90.5556	0.569378
91.1111	0.469842
91.6667	0.138446
92.2222	0.0360701
92.7778	0.57942
93.3333	0.242016
93.8889	0.497701
94.4444	1.08814
95	0.00577626
95.5556	0.660903
96.1111	0.603588
96.6667	0.920607
97.2222	0.63882
97.7778	0.942721
98.3333	0.352325
98.8889	0.713714
99.4444	0.361433
100	0.0778373
100.556	0.918901
101.111	0.972574
101.667	0.162505
102.222	0.382489
102.778	0.210322
103.333	0.295383
103.889	0.404876
104.444	0.297775
105	0.466057
105.556	0.326121
106.111	1.05823
106.667	0.9166
107.222	0.00373277
107.778	1.26606
108.333	0.318318
108.889	0.729806
109.444	0.208705
110	0.178348
110.556	0.12947
111.111	0.0187695
111.667	1.27542
112.222	0.153189
112.778	0.752325
113.333	0.0826545
113.889	0.710843
114.444	0.790193
115	0.132536
115.556	0.251134
116.111	0.266986
116.667	0.332693
117.222	0.0247734
117.778	0.130952
118.333	0.0845863
118.889	0.540881
119.444	0.359555
120	0.0822342
120.556	0.409738
121.111	0.528207
121.667	0.250112
122.222	0.640552
122.778	0.466784
123.333	0.285869
123.889	0.0159233
124.444	0.113539
125	0.104482
125.556	0.0998512
126.111	0.0727514
126.667	0.309528
127.222	0.190372
127.778	0.500201
128.333	0.638648
128.889	0.777004
129.444	0.0555862
130	0.623531
130.556	0.577852
131.111	1.06006
131.667	0.281295
132.222	0.113026
132.778	0.726259
133.333	0.170111
133.889	0.168462
134.444	0.413579
135	0.766706
135.556	0.436453
136.111	0.119547
136.667	0.093155
137.222	0.454425
137.778	0.0389317
138.333	0.379117
138.889	0.603663
139.444	0.182051
140	0.709576
140.556	0.17792
141.111	0.809471
141.667	0.017919
142.222	0.754052
142.778	0.609564
143.333	0.408056
143.889	0.418214
144.444	0.347861
145	0.428556
145.556	0.0140876
146.111	0.3395
146.667	0.676788
147.222	0.75962
147.778	0.036509
148.333	0.112005
148.889	0.661853
149.444	0.746362
150	0.365156
150.556	0.570541
151.111	0.0621098
151.667	0.463853
152.222	0.303252
152.778	0.385157
153.333	0.321065
153.889	0.414062
154.444	0.257594
155	0.0253105
155.556	0.140043
156.111	0.156796
156.667	0.403745
157.222	0.272603
157.778	0.248822
158.333	0.0592067
158.889	0.647535
159.444	0.254933
160	0.347696
160.556	0.113893
161.111	0.316168
161.667	0.0189748
162.222	0.114954
162.778	0.0187782
163.333	0.0644415
163.889	0.49919
164.444	0.0687689
165	0.232036
165.556	0.0124751
166.111	0.139554
166.667	0.0113067
167.222	0.173068
167.778	0.155383
168.333	0.175427
168.889	0.205396
169.444	0.026055
170	0.0879261
170.556	0.54015
171.111	0.268723
171.667	0.0679192
172.222	0.203002
172.778	0.128689
173.333	0.403556
173.889	0.378872
174.444	0.276305
175	0.41074
175.556	0.301315
176.111	0.479882
176.667	0.108358
177.222	0.201515
177.778	0.171064
178.333	0.0406786
178.889	0.349981
179.444	0.102951
180	0.0776808
180.556	0.216789
181.111	0.0360072
181.667	0.0892193
182.222	0.137183
182.778	0.0912918
183.333	0.436251
183.889	0.0263373
184.444	0.256093
185	0.375097
185.556	0.0944029
186.111	0.181471
186.667	0.0584926
187.222	0.0418787
187.778	0.00499416
188.333	0.198796
188.889	0.440836
189.444	0.0734144
190	0.00618169
190.556	0.219142
191.111	0.293529
191.667	0.177293
192.222	0.0774001
192.778	0.184045
193.333	0.0235832
193.889	0.192726
194.444	0.24041
195	0.115806
195.556	0.206949
196.111	0.0419003
196.667	0.231802
197.222	0.330492
197.778	0.36853
198.333	0.173452
198.889	0.302297
199.444	0.201524
200	0.00571599
200.556	0.198205
201.111	0.392083
201.667	0.00371336
202.222	0.0536456
202.778	0.0312557
203.333	0.416578
203.889	0.0433812
204.444	0.23784
205	0.101852
205.556	0.448756
206.111	0.264921
206.667	0.118693
207.222	0.428972
207.778	0.05714
208.333	0.124033
208.889	0.00456793
209.444	0.272014
210	0.104675
210.556	0.0111569
211.111	0.13645
211.667	0.524552
212.222	0.108058
212.778	0.159494
213.333	0.0188761
213.889	0.040517
214.444	0.0611416
215	0.107939
215.556	0.0297406
216.111	0.202036
216.667	0.301646
217.222	0.129342
217.778	0.0454816
218.333	0.0630092
218.889	0.0288576
219.444	0.0494415
220	0.105847
220.556	0.0229824
221.111	0.0498103
221.667	0.414414
222.222	0.110178
222.778	0.0972319
223.333	0.0660078
223.889	0.0174407
224.444	0.00203262
225	0.0474746
225.556	0.076547
226.111	0.149434
226.667	0.265078
227.222	0.0290296
227.778	0.267558
228.333	0.0365525
228.889	0.116064
229.444	0.0368525
230	0.12686
230.556	0.10615
231.111	0.0226098
231.667	0.111816
232.222	0.0407082
232.778	0.219524
233.333	0.112702
233.889	0.0494846
234.444	0.0273161
235	0.0324223
235.556	0.262657
236.111	0.0852391
236.667	0.0781899
237.222	0.00787115
237.778	0.123161
238.333	0.0963713
238.889	0.096137
239.444	0.0230034
240	0.286835
240.556	0.0133782
241.111	0.0973457
241.667	0.0266071
242.222	0.101133
242.778	0.325841
243.333	0.131974
243.889	0.012652
244.444	0.010744
245	0.117854
245.556	0.192857
246.111	0.0695203
246.667	0.194303
247.222	0.0581555
247.778	0.0343355
248.333	0.014967
248.889	0.0697306
249.444	0.158772
250	0.13639
250.556	0.118184
251.111	0.0366255
251.667	0.177932
252.222	0.066485
252.778	0.117001
253.333	0.215933
253.889	0.167972
254.444	0.121928
255	0.0439995
255.556	0.0621127
256.111	0.0421821
256.667	0.0940723
257.222	0.0370818
257.778	0.0466159
258.333	0.130683
258.889	0.126511
259.444	0.0223402
260	0.0243225
260.556	0.0758369
261.111	0.179579
261.667	0.0405514
262.222	0.193529
262.778	0.0290055
263.333	0.0701032
263.889	0.0770652
264.444	0.194114
265	0.0329117
265.556	0.00686969
266.111	0.313532
266.667	0.104747
267.222	0.101397
267.778	0.121432
268.333	0.0475103
268.889	0.0832336
269.444	0.00895114
270	0.0899359
270.556	0.00763183
271.111	0.162757
271.667	0.00744681
272.222	0.0466875
272.778	0.104812
273.333	0.0324846
273.889	0.0650094
274.444	0.0550999
275	0.0371209
275.556	0.124001
276.111	0.0192954
276.667	0.0114086
277.222	0.035599
277.778	0.166515
278.333	0.0386142
278.889	0.0860573
279.444	0.0658084
280	0.0970468
280.556	0.0687791
281.111	0.108343
281.667	0.0434106
282.222	0.0563893
282.778	0.0338312
283.333	0.136174
283.889	0.120461
284.444	0.0197214
285	0.106105
285.556	0.0805589
286.111	0.142422
286.667	0.00743358
287.222	0.0244773
287.778	0.0506584
288.333	0.0835083
288.889	0.12577
289.444	0.00676749
290	0.0344117
290.556	0.0861935
291.111	0.0806165
291.667	0.0678849
292.222	0.0182322
292.778	0.127844
293.333	0.10591
293.889	0.020422
294.444	0.0097959
295	0.0974005
295.556	0.0894075
296.111	0.021692
296.667	0.00974326
297.222	0.0549245
297.778	0.136624
298.333	0.061411
298.889	0.0564132
299.444	0.019108
300	0.0410708
300.556	0.0612968
301.111	0.120997
301.667	0.103784
302.222	0.073447
302.778	0.00454114
303.333	0.0455849
303.889	0.0497267
304.444	0.076769
305	0.106099
305.556	0.0228463
306.111	0.0425718
306.667	0.00705362
307.222	0.0474856
307.778	0.12074
308.333	0.0190659
308.889	0.073408
309.444	0.133111
310	0.0272461
310.556	0.070589
311.111	0.0613322
311.667	0.114869
312.222	0.0517405
312.778	0.081756
313.333	0.0946927
313.889	0.0448821
314.444	0.0713111
315	0.0370382
315.556	0.0630175
316.111	0.0445578
316.667	0.12813
317.222	0.0604383
317.778	0.0236144
318.333	0.0450606
318.889	0.0444558
319.444	0.072395
320	0.0714284
320.556	0.0654223
321.111	0.0263616
321.667	0.0237938
322.222	0.066068
322.778	0.0616077
323.333	0.00766411
323.889	0.00129824
324.444	0.107186
325	0.0123505
325.556	0.00160967
326.111	0.0355495
326.667	0.0113299
327.222	0.0206308
327.778	0.0136799
328.333	0.0505405
328.889	0.10527
329.444	0.0519698
330	0.0291787
330.556	0.00864547
331.111	0.0143084
331.667	0.0905634
332.222	0.00428856
332.778	0.107719
333.333	0.0135069
333.889	0.072258
334.444	0.0464835
335	0.131899
335.556	0.00343792
336.111	0.0593807
336.667	0.0433161
337.222	0.0885093
337.778	0.0185019
338.333	0.0743162
338.889	0.0283231
339.444	0.0142996
340	0.0865593
340.556	0.030038
341.111	0.0347733
341.667	0.0453681
342.222	0.0146608
342.778	0.072207
343.333	0.066754
343.889	0.0361354
344.444	0.0895536
345	0.0823711
345.556	0.0434595
346.111	0.0407702
346.667	0.0374457
347.222	0.00230823
347.778	0.0115048
348.333	0.0450486
348.889	0.00828725
349.444	0.0204923
350	0.0153039
350.556	0.0749919
351.111	0.0104049
351.667	0.0961356
352.222	0.000497722
352.778	0.116365
353.333	0.0392936
353.889	0.0446011
354.444	0.0302989
355	0.0466942
355.556	0.0409344
356.111	0.0408097
356.667	0.0779085
357.222	0.103318
357.778	0.0366236
358.333	0.0384067
358.889	0.117092
359.444	0.0451999
360	0.0899591
360.556	0.062355
361.111	0.0554209
361.667	0.0191553
362.222	0.0164936
362.778	0.0217658
363.333	0.00436243
363.889	0.00245254
364.444	0.0110356
365	0.0022469
365.556	0.0350134
366.111	0.0417459
366.667	0.0601917
367.222	0.0241482
367.778	0.00637942
368.333	0.000259746
368.889	0.0781429
369.444	0.0293704
370	0.00857083
370.556	0.076962
371.111	0.0816202
371.667	0.0450444
372.222	0.044581
372.778	0.0114391
373.333	0.0591053
373.889	0.0722061
374.444	0.0101724
375	0.0215838
375.556	0.00635057
376.111	0.0566661
376.667	0.0261932
377.222	0.0165414
377.778	0.0180038
378.333	0.0672149
378.889	0.027448
379.444	0.0856902
380	0.0103099
380.556	0.051185
381.111	0.0194725
381.667	0.00320577
382.222	0.0193666
382.778	0.0635894
383.333	0.0756112
383.889	0.030189
384.444	0.0270353
385	0.0245608
385.556	0.039575
386.111	0.0786486
386.667	0.0512614
387.222	0.0162033
387.778	0.013621
388.333	0.0395093
388.889	0.0102477
389.444	0.0303305
390	0.0149838
390.556	0.0379463
391.111	0.0293175
391.667	0.0394868
392.222	0.00534853
392.778	0.0339123
393.333	0.0315646
393.889	0.00839495
394.444	0.0239189
395	0.0347633
395.556	0.0320114
396.111	0.0622263
396.667	0.0337092
397.222	0.0336378
397.778	0.0495953
398.333	0.0339721
398.889	0.0470033
399.444	0.0241109
400	0.0344499
400.556	0.0613231
401.111	0.0186033
401.667	0.00610591
402.222	0.0192629
402.778	0.0232332
403.333	0.0569457
403.889	0.00168188
404.444	0.0055225
405	0.00307514
405.556	0.0342121
406.111	0.0680497
406.667	0.00844253
407.222	0.0147774
407.778	0.0223817
408.333	0.057361
408.889	0.0267959
409.444	0.00164571
410	0.044765
410.556	0.101474
411.111	0.0165122
411.667	0.00562226
412.222	0.015052
412.778	0.0261874
413.333	0.0342
413.889	0.00334323
414.444	0.0259021
415	0.0637636
415.556	0.0857408
416.111	0.0168125
416.667	7.20511e-05
417.222	0.068421
417.778	0.0446678
418.333	0.0283233
418.889	0.057965
419.444	0.0064386
420	0.0247121
420.556	0.0363271
421.111	0.00607193
421.667	0.0414978
422.222	0.0130934
422.778	0.0167611
423.333	0.0224638
423.889	0.0182646
424.444	0.0279566
425	0.0675068
425.556	0.0611601
426.111	0.0343882
426.667	0.031427
427.222	0.0154669
427.778	0.00849204
428.333	0.0024704
428.889	0.0092068
429.444	0.0231761
430	0.00450445
430.556	0.0443129
431.111	0.0112746
431.667	0.0445573
432.222	0.00512373
432.778	0.0146055
433.333	0.0338272
433.889	0.0248097
434.444	0.0155601
435	0.0263351
435.556	0.0389252
436.111	0.00347863
436.667	0.0324467
437.222	0.0211844
437.778	0.00640394
438.333	0.025869
438.889	0.00432023
439.444	0.0151587
440	0.0320328
440.556	0.0194458
441.111	0.00891474
441.667	0.00144324
442.222	0.0650761
442.778	0.0260454
443.333	0.0163564
443.889	0.0306347
444.444	0.00498587
445	0.0661071
445.556	0.000348613
446.111	0.0193293
446.667	0.0126731
447.222	0.00541285
447.778	0.0334528
448.333	0.0338519
448.889	0.00320989
449.444	0.0508718
450	0.0401686
450.556	0.0112152
451.111	0.0190054
451.667	0.0345202
452.222	0.0119098
452.778	0.00909154
453.333	0.0308615
453.889	0.0385436
454.444	0.048574
455	0.0285093
455.556	0.0122225
456.111	0.0220071
456.667	0.0609237
457.222	0.00710389
457.778	0.00790139
458.333	0.0013025
458.889	0.042177
459.444	0.0157637
460	0.0295272
460.556	0.0385653
461.111	0.00953986
461.667	0.032981
462.222	0.00234855
462.778	0.0264254
463.333	0.00437717
463.889	0.0447507
464.444	0.00550289
465	0.0477049
465.556	0.0455738
466.111	0.0114369
466.667	0.0199329
467.222	0.00590405
467.778	0.0154377
468.333	0.037028
468.889	0.0164263
469.444	0.0479986
470	0.00383161
470.556	0.00111342
471.111	0.0200697
471.667	0.00555591
472.222	0.017935
472.778	0.0119579
473.333	0.0117081
473.889	0.00541909
474.444	0.0331832
475	0.0371175
475.556	0.00465824
476.111	0.00763971
476.667	0.0483395
477.222	0.00300721
477.778	0.00277998
478.333	0.0122323
478.889	0.00155885
479.444	0.0327308
480	0.0190367
480.556	0.00079682
481.111	0.0431061
481.667	0.0247765
482.222	0.027281
482.778	0.00308756
483.333	0.0102965
483.889	0.027256
484.444	0.0106069
485	0.0390602
485.556	0.0258388
486.111	0.0394111
486.667	0.0472211
487.222	0.0216146
487.778	0.0146033
488.333	0.0352512
488.889	0.023907
489.444	0.0277749
490	0.00349117
490.556	0.00381197
491.111	0.0543579
491.667	0.00344879
492.222	0.0386068
492.778	0.00728614
493.333	0.0328691
493.889	0.0407398
494.444	0.0275698
495	0.0318641
495.556	0.0272243
496.111	0.00623207
496.667	0.00506463
497.222	0.0292561
497.778	0.00702759
498.333	0.0506955
498.889	0.00261092
499.444	0.0450182
500	0.0155221
500.556	0.0261675
501.111	0.0334131
501.667	0.000933089
502.222	0.00838039
502.778	0.0210898
503.333	0.0115128
503.889	0.00347562
504.444	0.036536
505	0.03459
505.556	0.00876949
506.111	0.00632424
506.667	0.029145
507.222	0.013581
507.778	0.0275211
508.333	0.030403
508.889	0.0125347
509.444	0.00842588
510	0.00886039
510.556	0.0167293
511.111	0.0382841
511.667	0.0177251
512.222	0.0117992
512.778	0.00498277
513.333	0.0155986
513.889	0.0103447
514.444	0.00807328
515	0.00378894
515.556	0.03498
516.111	0.0050977
516.667	0.0200131
517.222	0.0307891
517.778	0.00496315
518.333	0.0405564
518.889	0.00798826
519.444	0.0301871
520	0.00948615
520.556	0.0383621
521.111	0.00250204
521.667	0.00495429
522.222	0.0204346
522.778	0.0414791
523.333	0.0103714
523.889	0.0109016
524.444	0.0381211
525	0.00968753
525.556	0.06297
526.111	0.0267761
526.667	0.0192774
527.222	0.000976769
527.778	0.0550897
528.333	0.00844442
528.889	0.00456282
529.444	0.0191821
530	0.016762
530.556	0.00727816
531.111	0.0302473
531.667	0.0287537
532.222	0.0137852
532.778	0.0413878
533.333	0.000212458
533.889	0.0244025
534.444	0.0152965
535	0.0040463
535.556	0.016505
536.111	0.023008
536.667	0.0348431
537.222	0.0176492
537.778	0.0232413
538.333	0.0353763
538.889	0.0197684
539.444	0.00050484
540	0.0231491
540.556	0.0257105
541.111	0.00335309
541.667	0.0209992
542.222	0.00725806
542.778	0.0358736
543.333	0.0154474
543.889	0.0218186
544.444	0.00440161
545	0.00434248
545.556	0.0597941
546.111	0.00332529
546.667	0.000277482
547.222	0.00260734
547.778	0.0198829
548.333	0.00595994
548.889	0.00626563
549.444	0.0105357
550	0.0243171
550.556	0.0387579
551.111	0.00597047
551.667	0.012229
552.222	0.0228516
552.778	0.0538483
553.333	0.00173712
553.889	0.00194246
554.444	0.0105556
555	0.0229761
555.556	0.0133245
556.111	0.0145129
556.667	0.0309444
557.222	0.0482617
557.778	0.0171362
558.333	0.00787663
558.889	0.00728647
559.444	0.0143716
560	0.0310803
560.556	0.00721039
561.111	0.0158705
561.667	0.00193184
562.222	0.0228023
562.778	0.0310025
563.333	0.0252098
563.889	0.0248263
564.444	0.0244282
565	0.0162648
565.556	0.0172625
566.111	0.00189658
566.667	0.0187656
567.222	0.0166259
567.778	0.0091066
568.333	0.0327573
568.889	0.00814271
569.444	0.0060788
570	0.0314516
570.556	0.0320019
571.111	0.00162503
571.667	0.0129014
572.222	0.00631979
572.778	0.031244
573.333	0.00274625
573.889	0.014205
574.444	0.0125069
575	0.0215551
575.556	0.0304845
576.111	0.0025531
576.667	0.0224849
577.222	0.0414084
577.778	0.0213292
578.333	0.0091157
578.889	0.00175328
579.444	0.0184471
580	0.046108
580.556	0.00424784
581.111	0.0134762
581.667	0.00367148
582.222	0.0368704
582.778	0.0279104
583.333	0.00550422
583.889	0.0172637
584.444	0.0408795
585	0.0082916
585.556	0.00985059
586.111	0.001157
586.667	0.0128536
587.222	0.0309659
587.778	0.00435745
588.333	0.0276429
588.889	0.0139387
589.444	0.0308081
590	0.0250251
590.556	0.0159969
591.111	0.00134879
591.667	0.0283686
592.222	0.000463679
592.778	0.0198732
593.333	0.00027824
593.889	0.0220285
594.444	0.0142411
595	0.0213798
595.556	0.0293175
596.111	0.0326505
596.667	0.0165025
597.222	0.0283703
597.778	0.0193625
598.333	0.0206914
598.889	0.0183242
599.444	0.00361044
600	0.0406629
600.556	0.00191229
601.111	0.00356581
601.667	0.00186592
602.222	0.0336642
602.778	0.0206685
603.333	0.0247167
603.889	0.00436374
604.444	0.0325979
605	0.0146826
605.556	0.016568
606.111	0.00472302
606.667	0.0023769
607.222	0.0531794
607.778	0.001003
608.333	0.0230572
608.889	0.0210116
609.444	0.0337117
610	0.0178411
610.556	0.0141777
611.111	0.0167002
611.667	0.0330851
612.222	0.0116437
612.778	0.0043931
613.333	0.00728177
613.889	0.00282032
614.444	0.0261448
615	0.00629489
615.556	0.0109669
616.111	0.0248873
616.667	0.0287326
617.222	0.0100486
617.778	0.0100948
618.333	0.00145829
618.889	0.0257589
619.444	0.00401839
620	0.0232983
620.556	0.00233281
621.111	0.0141027
621.667	0.0255411
622.222	0.0174965
622.778	0.0137014
623.333	0.0324201
623.889	0.00897273
624.444	0.0206164
625	0.014703
625.556	0.00993034
626.111	0.015133
626.667	0.00369799
627.222	0.0398135
627.778	0.00130109
628.333	0.0208827
628.889	0.0123654
629.444	0.0246871
630	0.0144642
630.556	0.0290469
631.111	0.0110341
631.667	0.0208596
632.222	0.0193026
632.778	0.00684959
633.333	0.011232
633.889	0.00937468
634.444	0.0538619
635	0.00853168
635.556	0.00588089
636.111	0.0169246
636.667	0.0246569
637.222	0.00363064
637.778	0.0115896
638.333	0.0185705
638.889	0.0214965
639.444	0.0223987
640	0.00695049
640.556	0.00294151
641.111	0.022115
641.667	0.0335174
642.222	0.0093626
642.778	0.010393
643.333	0.0234829
643.889	0.020962
644.444	0.0137012
645	0.000973173
645.556	0.0134043
646.111	0.0295411
646.667	0.013742
647.222	0.0180256
647.778	0.0124899
648.333	0.0207668
648.889	0.0218456
649.444	8.31748e-05
650	0.00117336
650.556	0.019929
651.111	0.00465214
651.667	0.0115956
652.222	0.0191496
652.778	0.00985855
653.333	0.0258399
653.889	0.00886423
654.444	0.0377354
655	0.0138574
655.556	0.0177925
656.111	0.000124297
656.667	0.0117903
657.222	0.0132984
657.778	0.0271595
658.333	0.0157776
658.889	0.0243353
659.444	0.0242009
660	0.015688
660.556	0.0197491
661.111	0.0113758
661.667	0.0330824
662.222	0.0163974
662.778	0.014074
663.333	0.00693184
663.889	0.0234964
664.444	0.0131761
665	0.0156171
665.556	0.0102072
666.111	0.0310793
666.667	0.021642
667.222	0.0175209
667.778	0.0147719
668.333	0.00636979
668.889	0.0265286
669.444	0.0202094
670	0.00280334
670.556	0.00724943
671.111	0.023086
671.667	0.0207709
672.222	0.00689585
672.778	0.000790058
673.333	0.041344
673.889	0.0093337
674.444	0.00268443
675	0.011654
675.556	0.0124971
676.111	0.0162913
676.667	0.00403072
677.222	0.00964803
677.778	0.0221353
678.333	0.0198127
678.889	0.0180576
679.444	0.00211351
680	0.0182344
680.556	0.0342377
681.111	0.00279261
681.667	0.0186222
682.222	0.0123336
682.778	0.00609223
683.333	0.00505102
683.889	0.0124576
684.444	0.0169045
685	0.0287369
685.556	0.00212689
686.111	0.0186765
686.667	0.00974941
687.222	0.0341968
687.778	0.0244643
688.333	0.00385217
688.889	0.0246208
689.444	0.0133301
690	0.019216
690.556	0.00292579
691.111	0.0308432
691.667	0.0183724
692.222	0.0361353
692.778	0.000679953
693.333	0.0230814
693.889	0.00763743
694.444	0.0251151
695	0.00893897
695.556	0.00443115
696.111	0.0323667
696.667	0.0155419
697.222	0.000836532
697.778	0.0141522
698.333	0.0288966
698.889	0.00785098
699.444	0.024068
700	0.00235065
700.556	0.0289097
701.111	0.00739348
701.667	0.00156857
702.222	0.0029792
702.778	0.0121293
703.333	0.0239684
703.889	0.00120461
704.444	0.00540024
705	0.0248243
705.556	0.0169424
706.111	0.00596897
706.667	0.0108711
707.222	0.00927798
707.778	0.0259402
708.333	0.00727336
708.889	0.0173165
709.444	0.00472078
710	0.0149964
710.556	0.0111858
711.111	0.00717418
711.667	0.0118783
712.222	0.0407553
712.778	0.000751218
713.333	0.00498377
713.889	0.00763464
714.444	0.025351
715	0.0132153
715.556	0.0119245
716.111	0.0366789
716.667	0.016517
717.222	0.0253476
717.778	0.0147749
718.333	0.0242759
718.889	0.012063
719.444	0.0381604
720	0.00821835
720.556	0.0155792
721.111	0.010687
721.667	0.0137004
722.222	0.00645146
722.778	0.00124768
723.333	0.0335513
723.889	0.0225918
724.444	0.0145687
725	0.00898429
725.556	0.0189192
726.111	0.00371388
726.667	0.0217742
727.222	0.00704118
727.778	0.0202408
728.333	0.00840581
728.889	0.00256363
729.444	0.0025781
730	0.0117244
730.556	0.0225357
731.111	0.0151084
731.667	0.00611033
732.222	0.0181906
732.778	0.00645838
733.333	0.00833867
733.889	0.00995407
734.444	0.00624555
735	0.0255888
735.556	0.00132243
736.111	0.0140524
736.667	0.0117068
737.222	0.0232072
737.778	0.00661693
738.333	0.00300579
738.889	0.00492959
739.444	0.0346403
740	0.00507525
740.556	0.0012297
741.111	0.00879724
741.667	0.0182192
742.222	0.023746
742.778	0.00566773
743.333	0.0261753
743.889	0.0262166
744.444	0.0284259
745	0.000252621
745.556	0.0102592
746.111	0.00999255
746.667	0.0284474
747.222	0.0134527
747.778	0.0156706
748.333	0.0188132
748.889	0.0191195
749.444	0.0131677
750	0.00345456
750.556	0.0257239
751.111	0.0260401
751.667	0.0186255
752.222	0.00294829
752.778	0.0099926
753.333	0.00095423
753.889	0.0237161
754.444	0.0061804
755	0.0261025
755.556	0.011105
756.111	0.00812324
756.667	0.013376
757.222	0.00439866
757.778	0.0112285
758.333	0.0220099
758.889	0.00356882
759.444	0.0127643
760	0.00600722
760.556	0.00192956
761.111	0.00774483
761.667	0.0108152
762.222	0.0328827
762.778	0.00380372
763.333	0.00165997
763.889	0.0141777
764.444	0.0155137
765	0.00126014
765.556	0.00731885
766.111	0.0122491
766.667	0.0249651
767.222	0.000495572
767.778	0.00426497
768.333	0.00450161
768.889	0.0233384
769.444	0.025711
770	0.0146421
770.556	0.0116674
771.111	0.0226087
771.667	0.0215438
772.222	0.00683407
772.778	0.0112698
773.333	0.0124844
773.889	0.032453
774.444	0.00855207
775	0.00543507
775.556	0.0105724
776.111	0.025071
776.667	0.0177572
777.222	0.0160593
777.778	0.0150773
778.333	0.0243945
778.889	0.0160547
779.444	0.00275329
780	0.0118279
780.556	0.00599839
781.111	0.0342243
781.667	0.00111959
782.222	0.0212941
782.778	0.00109212
783.333	0.0175679
783.889	0.00857536
784.444	0.00607466
785	0.0133137
785.556	0.0161602
786.111	0.00116318
786.667	0.0104832
787.222	0.0113462
787.778	0.00250293
788.333	0.0214561
788.889	0.00676745
789.444	0.0204185
790	0.0134053
790.556	0.00420918
791.111	0.00645181
791.667	0.0102841
792.222	0.00604619
792.778	0.00295345
793.333	0.0135456
793.889	0.0236555
794.444	0.00204329
795	0.00483937
795.556	0.00359328
796.111	0.0176276
796.667	0.0146205
797.222	0.0206393
797.778	0.00937514
798.333	0.0131226
798.889	0.0231712
799.444	0.00271346
800	0.00376936
800.556	0.00939097
801.111	0.0372486
801.667	0.00491055
802.222	0.00178423
802.778	0.00554916
803.333	0.0177802
803.889	0.00773441
804.444	0.0219707
805	0.0198311
805.556	0.0182662
806.111	0.0196116
806.667	0.000176739
807.222	0.00617658
807.778	0.000882334
808.333	0.0383456
808.889	0.00615215
809.444	0.00740515
810	0.00535426
810.556	0.012899
811.111	0.00487333
811.667	0.00792357
812.222	0.0207805
