t,	etaU
0,	39.2518
0.554477,	36.1464
1.10895,	29.7056
1.66343,	25.5722
2.21791,	25.5722
2.77239,	29.7056
3.32686,	36.1464
3.88134,	39.2518
4.43582,	36.4717
4.9903,	31.2054
5.54477,	27.4981
6.09925,	28.0133
6.65373,	31.1085
7.20821,	31.7425
7.76268,	29.2309
8.31716,	27.0822
8.87164,	26.8605
9.42612,	28.4375
9.98059,	30.7213
10.5351,	30.9999
11.0895,	29.2029
11.644,	26.2098
12.1985,	21.6616
12.753,	16.7494
13.3075,	13.7951
13.8619,	18.0841
14.4164,	31.5607
14.9709,	46.1198
15.5254,	51.1179
16.0798,	43.6198
16.6343,	30.0161
17.1888,	21.6203
17.7433,	22.4271
18.2978,	27.2969
18.8522,	34.0067
19.4067,	42.1531
19.9612,	48.2023
20.5157,	48.9733
21.0701,	42.9056
21.6246,	32.5881
22.1791,	25.581
22.7336,	24.1809
23.2881,	24.2035
23.8425,	21.8075
24.397,	17.3023
24.9515,	15.907
25.506,	19.7577
26.0604,	24.5137
26.6149,	27.2862
27.1694,	29.303
27.7239,	33.3881
28.2783,	38.8214
28.8328,	41.4846
29.3873,	39.3769
29.9418,	34.2402
30.4963,	28.3811
31.0507,	24.1167
31.6052,	23.4473
32.1597,	24.6776
32.7142,	23.8079
33.2686,	20.6666
33.8231,	17.7707
34.3776,	16.1566
34.9321,	16.5651
35.4866,	17.5695
36.041,	17.2299
36.5955,	16.4585
37.15,	14.6949
37.7045,	11.5883
38.2589,	11.0001
38.8134,	14.2206
39.3679,	18.6527
39.9224,	23.3033
40.4769,	26.5262
41.0313,	26.4235
41.5858,	23.71
42.1403,	21.3972
42.6948,	22.711
43.2492,	28.6925
43.8037,	37.076
44.3582,	45.0978
44.9127,	50.3168
45.4671,	52.004
46.0216,	49.9264
46.5761,	45.3129
47.1306,	40.8696
47.6851,	35.8284
48.2395,	28.3147
48.794,	19.3025
49.3485,	12.6871
49.903,	11.8215
50.4574,	15.1527
51.0119,	17.5588
51.5664,	17.0967
52.1209,	14.203
52.6754,	12.0679
53.2298,	13.8762
53.7843,	18.2829
54.3388,	22.1271
54.8933,	23.3741
55.4477,	21.3092
56.0022,	18.513
56.5567,	16.4875
57.1112,	14.4267
57.6657,	13.2724
58.2201,	13.6216
58.7746,	15.6079
59.3291,	19.1693
59.8836,	22.9829
60.438,	26.5932
60.9925,	28.8361
61.547,	29.6425
62.1015,	29.7387
62.6559,	27.8128
63.2104,	23.7388
63.7649,	18.9811
64.3194,	16.2696
64.8739,	17.8331
65.4283,	20.3246
65.9828,	18.8977
66.5373,	13.7059
67.0918,	8.19201
67.6462,	7.62395
68.2007,	12.3895
68.7552,	17.2838
69.3097,	18.6802
69.8642,	19.0328
70.4186,	23.0031
70.9731,	29.4421
71.5276,	31.8591
72.0821,	26.848
72.6365,	17.8927
73.191,	11.1774
73.7455,	11.4506
74.3,	16.4955
74.8544,	21.7014
75.4089,	24.96
75.9634,	25.4657
76.5179,	25.1123
77.0724,	25.7473
77.6268,	24.2532
78.1813,	19.1125
78.7358,	13.9654
79.2903,	12.0125
79.8447,	15.1712
80.3992,	21.6439
80.9537,	27.3394
81.5082,	29.1865
82.0627,	26.0358
82.6171,	18.9791
83.1716,	11.2782
83.7261,	7.46334
84.2806,	9.17557
84.835,	13.0224
85.3895,	15.4362
85.944,	16.5957
86.4985,	17.7181
87.053,	19.867
87.6074,	22.1155
88.1619,	23.1967
88.7164,	23.1376
89.2709,	21.2704
89.8253,	19.3619
90.3798,	20.0775
90.9343,	22.9082
91.4888,	25.5971
92.0432,	25.9091
92.5977,	23.6404
93.1522,	20.2516
93.7067,	15.2795
94.2612,	9.5797
94.8156,	9.95579
95.3701,	17.9178
95.9246,	25.8104
96.4791,	26.7118
97.0335,	21.083
97.588,	15.1297
98.1425,	13.378
98.697,	13.5315
99.2515,	13.9534
99.8059,	15.2994
100.36,	15.9358
100.915,	14.2204
101.469,	10.3121
102.024,	8.05514
102.578,	9.53554
103.133,	12.1741
103.687,	12.8524
104.242,	12.64
104.796,	13.3089
105.351,	15.841
105.905,	18.9193
106.46,	20.4721
107.014,	20.4637
107.569,	20.0507
108.123,	20.5141
108.678,	23.9175
109.232,	28.7227
109.787,	30.2909
110.341,	27.3891
110.895,	22.4882
111.45,	19.0141
112.004,	17.005
112.559,	14.6408
113.113,	13.4552
113.668,	17.8539
114.222,	25.9159
114.777,	30.9874
115.331,	32.083
115.886,	31.9166
116.44,	31.7118
116.995,	30.6009
117.549,	25.464
118.104,	18.9853
118.658,	18.2881
119.213,	22.4708
119.767,	25.3707
120.322,	24.4115
120.876,	19.8986
121.431,	15.3933
121.985,	14.9815
122.54,	17.6539
123.094,	19.4864
123.648,	18.2532
124.203,	15.1925
124.757,	13.8896
125.312,	16.5038
125.866,	20.5497
126.421,	23.6411
126.975,	26.6424
127.53,	28.9782
128.084,	27.4373
128.639,	21.1296
129.193,	14.1562
129.748,	11.9072
130.302,	14.8578
130.857,	18.9453
131.411,	20.8712
131.966,	21.0069
132.52,	21.7084
133.075,	24.9608
133.629,	30.6527
134.184,	35.5979
134.738,	35.6869
135.292,	29.9815
135.847,	22.2919
136.401,	19.6544
136.956,	23.3655
137.51,	27.5577
138.065,	27.1061
138.619,	24.6971
139.174,	27.1016
139.728,	32.8856
140.283,	39.3965
140.837,	51.3356
141.392,	68.1957
141.946,	84.3373
142.501,	93.2824
143.055,	95.0764
143.61,	96.5413
