t	etaU
0	1.76091e-14
0.555556	0.778539
1.11111	1.03232
1.66667	2.81851
2.22222	0.893948
2.77778	1.0518
3.33333	0.926
3.88889	1.12806
4.44444	0.250081
5	1.12074
5.55556	0.509068
6.11111	1.66149
6.66667	1.40135
7.22222	1.03113
7.77778	0.455422
8.33333	0.854358
8.88889	0.141097
9.44444	0.135439
10	0.357717
10.5556	0.639699
11.1111	0.180652
11.6667	0.539479
12.2222	0.851102
12.7778	0.191944
13.3333	1.75857
13.8889	0.293869
14.4444	0.657421
15	0.448039
15.5556	1.627
16.1111	0.505317
16.6667	0.642314
17.2222	0.162841
17.7778	0.727934
18.3333	2.09368
18.8889	0.486352
19.4444	0.0944033
20	0.848135
20.5556	1.10992
21.1111	0.0380323
21.6667	1.17263
22.2222	2.43357
22.7778	1.95021
23.3333	0.61545
23.8889	0.999825
24.4444	0.133904
25	1.1101
25.5556	1.73139
26.1111	0.0136879
26.6667	0.791297
27.2222	0.822545
27.7778	0.876254
28.3333	0.250817
28.8889	0.284631
29.4444	1.26417
30	1.97521
30.5556	1.93486
31.1111	0.316676
31.6667	0.630156
32.2222	0.816124
32.7778	0.618974
33.3333	1.81039
33.8889	0.064311
34.4444	0.333395
35	1.94146
35.5556	0.116609
36.1111	0.357891
36.6667	0.147406
37.2222	0.476047
37.7778	0.0549833
38.3333	0.945919
38.8889	0.183309
39.4444	1.6523
40	0.12443
40.5556	0.19052
41.1111	0.874708
41.6667	1.07194
42.2222	0.505241
42.7778	0.0421437
43.3333	1.51411
43.8889	0.452253
44.4444	1.46896
45	1.27387
45.5556	0.786467
46.1111	0.602067
46.6667	1.20926
47.2222	0.598837
47.7778	0.410104
48.3333	1.50419
48.8889	1.00519
49.4444	0.200956
50	1.17434
50.5556	1.40135
51.1111	0.814888
51.6667	1.05876
52.2222	1.10024
52.7778	0.628535
53.3333	0.922062
53.8889	0.669525
54.4444	0.656303
55	0.831038
55.5556	1.55755
56.1111	0.229478
56.6667	0.784421
57.2222	0.244407
57.7778	0.745107
58.3333	1.13346
58.8889	0.365579
59.4444	0.294355
60	0.808085
60.5556	0.24288
61.1111	0.860615
61.6667	0.276831
62.2222	0.148836
62.7778	0.689848
63.3333	0.938408
63.8889	0.13519
64.4444	2.31
65	0.514164
65.5556	0.306139
66.1111	0.52325
66.6667	1.26114
67.2222	1.50534
67.7778	0.421375
68.3333	2.71989
68.8889	0.332424
69.4444	0.185314
70	0.366832
70.5556	0.0160699
71.1111	0.214039
71.6667	0.203103
72.2222	2.08673
72.7778	0.680484
73.3333	1.58412
73.8889	0.562792
74.4444	0.377095
75	0.220077
75.5556	0.835263
76.1111	0.984342
76.6667	0.319078
77.2222	0.537994
77.7778	0.151013
78.3333	0.0703644
78.8889	0.69572
79.4444	1.3246
80	1.17531
80.5556	0.327074
81.1111	0.00523209
81.6667	0.0295581
82.2222	0.233392
82.7778	1.0215
83.3333	0.0883907
83.8889	0.822176
84.4444	1.43815
85	0.375825
85.5556	1.48534
86.1111	1.52147
86.6667	0.036618
87.2222	0.386346
87.7778	1.48487
88.3333	0.907349
88.8889	0.134236
89.4444	0.0709882
90	1.1298
90.5556	1.53367
91.1111	2.09003
91.6667	1.75649
92.2222	0.056765
92.7778	1.34047
93.3333	1.08712
93.8889	0.821652
94.4444	0.276174
95	0.456611
95.5556	0.292613
96.1111	0.356565
96.6667	0.330932
97.2222	0.185471
97.7778	0.0655283
98.3333	0.613041
98.8889	1.66385
99.4444	0.490724
100	1.05318
100.556	0.269719
101.111	0.465112
101.667	1.38216
102.222	0.773257
102.778	0.687428
103.333	0.604171
103.889	0.534825
104.444	0.658412
105	0.430591
105.556	0.577808
106.111	0.764934
106.667	0.90474
107.222	0.478567
107.778	0.577353
108.333	0.303562
108.889	0.304519
109.444	0.104823
110	1.13301
110.556	0.961873
111.111	0.0380364
111.667	0.196203
112.222	0.266785
112.778	1.06773
113.333	0.575216
113.889	2.09263
114.444	1.36026
115	1.23147
115.556	1.09548
116.111	1.46058
116.667	0.592801
117.222	0.152821
117.778	0.369797
118.333	0.358964
118.889	0.0720225
119.444	0.9605
120	0.890308
120.556	1.34719
121.111	1.57872
121.667	0.382348
122.222	0.0402809
122.778	0.179512
123.333	0.469087
123.889	0.774548
124.444	0.601445
125	0.0664882
125.556	0.373126
126.111	1.43367
126.667	0.285836
127.222	1.38881
127.778	0.642482
128.333	0.943276
128.889	0.892142
129.444	0.0571371
130	0.861758
130.556	0.0851238
131.111	1.10659
131.667	1.79677
132.222	0.373868
132.778	1.29706
133.333	0.416008
133.889	0.152945
134.444	0.932029
135	0.568741
135.556	0.522347
136.111	1.11875
136.667	1.62781
137.222	0.171549
137.778	1.01934
138.333	0.568044
138.889	0.456725
139.444	0.675618
140	1.44825
140.556	1.41063
141.111	0.946828
141.667	0.788524
142.222	0.0274343
142.778	0.489113
143.333	0.196891
143.889	0.151836
144.444	0.912201
145	0.344102
145.556	0.168794
146.111	1.85757
146.667	0.025634
147.222	0.283804
147.778	0.772508
148.333	0.302636
148.889	0.175038
149.444	0.0341383
150	1.44655
150.556	0.06823
151.111	0.120784
151.667	0.533077
152.222	0.176517
152.778	0.638737
153.333	0.856037
153.889	0.870483
154.444	0.543653
155	0.353319
155.556	0.494982
156.111	0.434293
156.667	0.767961
157.222	0.186499
157.778	2.17511
158.333	0.728099
158.889	0.0477184
159.444	0.714793
160	0.233345
160.556	0.442351
161.111	0.34442
161.667	0.0338756
162.222	0.633742
162.778	0.577969
163.333	0.961846
163.889	0.650074
164.444	1.4853
165	0.60566
165.556	1.09133
166.111	0.601033
166.667	0.319978
167.222	0.289402
167.778	0.726549
168.333	0.467846
168.889	0.947736
169.444	0.134034
170	2.2916
170.556	0.269246
171.111	0.207827
171.667	0.443805
172.222	0.146263
172.778	0.436231
173.333	0.652806
173.889	0.497744
174.444	0.957203
175	1.51042
175.556	1.3559
176.111	0.094242
176.667	1.08517
177.222	0.0550566
177.778	0.611515
178.333	0.142846
178.889	0.350838
179.444	1.05904
180	0.546273
180.556	0.112127
181.111	0.374083
181.667	0.0315822
182.222	0.81544
182.778	0.411216
183.333	0.756218
183.889	0.416226
184.444	0.75975
185	0.852437
185.556	0.356313
186.111	0.607644
186.667	0.00440576
187.222	0.713944
187.778	0.692627
188.333	0.925117
188.889	0.187664
189.444	0.279556
190	0.153944
190.556	0.236061
191.111	0.76113
191.667	0.129346
192.222	0.240765
192.778	0.481941
193.333	0.158941
193.889	0.120696
194.444	0.427683
195	0.0858842
195.556	0.741229
196.111	0.712479
