t,	etaU
0,	69.9353
0.49925,	45.4162
0.9985,	21.9017
1.49775,	11.3134
1.997,	11.3134
2.49625,	21.9017
2.9955,	45.4162
3.49475,	69.9353
3.994,	83.1014
4.49325,	77.6116
4.9925,	57.3424
5.49175,	42.1086
5.991,	49.0783
6.49025,	72.3922
6.9895,	92.833
7.48875,	97.3737
7.988,	86.1475
8.48725,	70.1095
8.9865,	60.45
9.48575,	54.6682
9.985,	50.8067
10.4842,	52.1241
10.9835,	55.2788
11.4827,	57.411
11.982,	56.7395
12.4812,	55.8114
12.9805,	60.1994
13.4797,	67.187
13.979,	69.1355
14.4782,	64.8659
14.9775,	58.7397
15.4767,	54.6929
15.976,	50.8078
16.4752,	41.4987
16.9745,	29.9342
17.4737,	27.3552
17.973,	40.6987
18.4722,	59.9649
18.9715,	69.7233
19.4707,	64.9064
19.97,	50.5467
20.4692,	36.8743
20.9685,	30.171
21.4677,	25.3864
21.967,	23.5726
22.4662,	36.6478
22.9655,	59.2875
23.4647,	75.2302
23.964,	76.9538
24.4632,	69.0936
24.9625,	69.6172
25.4617,	82.8957
25.961,	89.8124
26.4602,	77.9569
26.9595,	51.8597
27.4587,	30.4288
27.958,	28.1707
28.4572,	34.6139
28.9565,	36.902
29.4557,	38.1893
29.955,	46.017
30.4542,	63.0164
30.9535,	79.3151
31.4527,	79.7762
31.952,	63.5033
32.4512,	42.1785
32.9505,	27.4627
33.4497,	23.4469
33.949,	27.9952
34.4482,	36.2249
34.9475,	46.1589
35.4467,	58.675
35.946,	73.2822
36.4452,	84.7598
36.9445,	87.6908
37.4437,	81.8933
37.943,	70.0008
38.4422,	54.869
38.9415,	39.4433
39.4407,	28.3107
39.94,	24.3033
40.4392,	26.4304
40.9385,	30.4697
41.4377,	34.6989
41.937,	41.3532
42.4362,	50.3984
42.9355,	54.6418
43.4347,	49.4146
43.934,	40.6742
44.4332,	34.9857
44.9325,	34.9815
45.4317,	37.147
45.931,	34.1306
46.4302,	28.6707
46.9295,	28.1802
47.4287,	36.5194
47.928,	51.0552
48.4272,	59.0271
48.9265,	53.553
49.4257,	40.1497
49.925,	32.5146
50.4242,	41.6877
50.9235,	58.7661
51.4227,	68.4108
51.922,	69.0081
52.4212,	66.4393
52.9205,	65.7378
53.4197,	64.5682
53.919,	55.0688
54.4182,	38.1273
54.9175,	25.7501
55.4167,	27.1962
55.916,	41.2096
56.4152,	61.8462
56.9145,	76.5319
57.4137,	76.4095
57.913,	68.1619
58.4122,	60.7725
58.9115,	56.3039
59.4107,	53.8037
59.91,	49.0214
60.4092,	39.8483
60.9085,	32.7831
61.4077,	31.8359
61.907,	37.5634
62.4062,	48.9526
62.9055,	56.1086
63.4047,	52.0529
63.904,	43.4942
64.4032,	36.767
64.9025,	35.6718
65.4017,	42.1201
65.901,	48.8883
66.4002,	49.9026
66.8995,	45.3414
67.3987,	35.9902
67.898,	29.7879
68.3972,	36.524
68.8965,	51.0405
69.3957,	67.9476
69.895,	81.1012
70.3942,	80.2224
70.8935,	68.7022
71.3927,	53.3168
71.892,	37.5257
72.3912,	26.636
72.8905,	18.7764
73.3897,	15.4162
73.889,	20.8153
74.3882,	29.1792
74.8875,	34.7667
75.3867,	36.2052
75.886,	33.8845
76.3852,	29.4786
76.8845,	28.3239
77.3837,	32.7991
77.883,	41.3506
78.3822,	48.7418
78.8815,	51.1525
79.3807,	56.5556
79.88,	71.6112
80.3792,	85.3236
80.8785,	85.2605
81.3777,	68.9666
81.877,	48.4442
82.3762,	37.4757
82.8755,	32.1215
83.3747,	25.4194
83.874,	17.0225
84.3732,	12.4676
84.8725,	16.4947
85.3717,	29.1784
85.871,	44.9692
86.3702,	54.234
86.8695,	52.4505
87.3687,	43.4245
87.868,	33.08
88.3672,	28.6406
88.8665,	28.6569
89.3657,	28.8634
89.865,	30.1365
90.3642,	29.174
90.8635,	24.0148
91.3627,	18.7968
91.862,	17.2849
92.3612,	19.9662
92.8605,	24.6635
93.3597,	29.3307
93.859,	32.7204
94.3582,	33.5617
94.8575,	32.5227
95.3567,	29.769
95.856,	27.6093
96.3552,	28.7925
96.8545,	30.3795
97.3537,	30.2327
97.853,	29.9223
98.3522,	30.3868
98.8515,	31.7028
99.3507,	31.2363
99.85,	26.5924
100.349,	22.2337
100.848,	24.058
101.348,	32.8649
101.847,	43.1431
102.346,	51.2906
102.845,	57.7115
103.345,	60.3711
103.844,	58.6541
104.343,	52.0835
104.842,	44.3846
105.342,	42.6686
105.841,	45.6875
106.34,	47.1561
106.839,	45.6711
107.339,	41.263
107.838,	36.0216
108.337,	31.4715
108.836,	26.3799
109.336,	23.2182
109.835,	25.0932
110.334,	30.6898
110.833,	39.2107
111.333,	48.708
111.832,	53.0464
112.331,	49.4548
112.83,	39.516
113.33,	28.4237
113.829,	24.459
114.328,	30.2878
114.827,	41.7914
115.327,	54.9498
115.826,	61.9399
116.325,	56.7018
116.824,	44.5327
117.324,	32.6646
117.823,	24.8686
118.322,	21.9265
118.821,	20.9946
119.321,	21.2526
119.82,	24.3194
120.319,	30.4861
120.818,	37.8379
121.318,	41.5168
121.817,	38.5714
122.316,	29.8988
122.815,	20.5835
123.315,	19.014
123.814,	25.6523
124.313,	32.6944
124.812,	33.2551
125.312,	33.7271
125.811,	41.1187
126.31,	51.2062
126.809,	55.9844
127.309,	53.2165
127.808,	52.8155
128.307,	62.4658
128.806,	70.5428
129.306,	65.2163
129.805,	51.2918
130.304,	37.7881
130.803,	34.2211
131.303,	43.3928
131.802,	57.2571
132.301,	65.0899
132.8,	65.0898
133.3,	61.098
133.799,	61.4807
134.298,	69.1619
134.797,	73.7943
135.297,	71.8519
135.796,	73.615
136.295,	83.9983
136.794,	96.6272
137.294,	100
137.793,	92.7894
138.292,	85.179
138.791,	78.7311
139.291,	67.7275
139.79,	53.8595
140.289,	46.826
140.788,	55.6038
141.288,	77.4722
141.787,	95.6573
142.286,	97.1953
142.785,	83.8821
143.285,	65.5985
143.784,	52.616
144.283,	49.6997
144.782,	50.8338
145.282,	49.1926
145.781,	45.5311
146.28,	41.8808
146.779,	38.4709
147.279,	36.5865
147.778,	36.6899
148.277,	37.4229
148.776,	36.7769
149.276,	33.6038
149.775,	27.2525
150.274,	18.5069
150.773,	13.4838
151.273,	16.3429
151.772,	21.8581
152.271,	24.4942
152.77,	24.2723
153.27,	24.2624
153.769,	26.4389
154.268,	28.7534
154.767,	27.8633
155.267,	25.401
155.766,	25.2461
156.265,	27.7575
156.764,	31.116
157.264,	33.5682
157.763,	31.671
158.262,	27.2231
158.761,	27.5171
159.261,	32.1349
159.76,	34.7293
160.259,	30.4973
160.758,	19.8433
161.258,	10.0386
161.757,	6.86442
162.256,	8.35485
162.755,	12.1034
163.255,	15.8737
163.754,	16.3385
164.253,	15.1546
164.752,	14.8653
165.252,	14.5607
165.751,	13.9865
166.25,	13.5303
166.749,	14.7781
167.249,	19.6394
167.748,	23.7162
168.247,	23.2405
168.746,	21.891
169.246,	22.1357
169.745,	22.5437
170.244,	20.0838
170.743,	13.9493
171.243,	10.2853
171.742,	12.8611
172.241,	16.9169
172.74,	17.6527
173.24,	14.9634
173.739,	12.223
174.238,	11.7844
174.737,	12.138
175.237,	12.1771
175.736,	13.5165
176.235,	16.7131
176.734,	19.8657
