t,	etaU
0,	76.3533
0.49925,	86.6425
0.9985,	83.694
1.49775,	80.3268
1.997,	80.3268
2.49625,	83.694
2.9955,	86.6425
3.49475,	76.3533
3.994,	55.1569
4.49325,	36.9533
4.9925,	29.2446
5.49175,	35.1227
5.991,	44.6569
6.49025,	44.3266
6.9895,	33.9337
7.48875,	20.6726
7.988,	10.7819
8.48725,	11.0016
8.9865,	23.8047
9.48575,	45.7449
9.985,	67.8407
10.4842,	76.7832
10.9835,	70.6385
11.4827,	61.8594
11.982,	60.1656
12.4812,	62.6289
12.9805,	66.8498
13.4797,	76.6809
13.979,	90.9598
14.4782,	100
14.9775,	97.7667
15.4767,	85.0356
15.976,	75.8631
16.4752,	77.7435
16.9745,	81.7929
17.4737,	82.3405
17.973,	79.8571
18.4722,	74.079
18.9715,	65.4573
19.4707,	55.2739
19.97,	47.1729
20.4692,	43.8612
20.9685,	43.4134
21.4677,	44.2334
21.967,	46.7374
22.4662,	54.8681
22.9655,	62.8724
23.4647,	60.6864
23.964,	52.2125
24.4632,	45.9152
24.9625,	46.1158
25.4617,	51.0121
25.961,	54.0437
26.4602,	53.5809
26.9595,	52.4662
27.4587,	52.1566
27.958,	57.4936
28.4572,	68.3432
28.9565,	75.6691
29.4557,	72.0723
29.955,	62.6582
30.4542,	57.993
30.9535,	63.3197
31.4527,	74.0043
31.952,	82.508
32.4512,	87.1345
32.9505,	85.1447
33.4497,	72.4193
33.949,	57.871
34.4482,	51.7609
34.9475,	51.8437
35.4467,	54.8232
35.946,	52.3883
36.4452,	50.7923
36.9445,	62.4279
37.4437,	75.6621
37.943,	74.993
38.4422,	60.4657
38.9415,	43.9859
39.4407,	46.1074
39.94,	68.4567
40.4392,	89.6545
40.9385,	90.2993
41.4377,	68.9358
41.937,	43.6586
42.4362,	28.7633
42.9355,	23.2942
43.4347,	20.4775
43.934,	20.066
44.4332,	30.8728
44.9325,	53.1222
45.4317,	71.762
45.931,	74.5007
46.4302,	62.9143
46.9295,	47.7881
47.4287,	41.173
47.928,	45.1772
48.4272,	52.7975
48.9265,	64.3303
49.4257,	76.03
49.925,	81.3664
50.4242,	84.2996
50.9235,	82.6413
51.4227,	72.8499
51.922,	59.8026
52.4212,	45.3489
52.9205,	37.4985
53.4197,	47.1895
53.919,	62.755
54.4182,	70.9693
54.9175,	77.8349
55.4167,	87.9553
55.916,	95.9673
56.4152,	98.9417
56.9145,	93.1658
57.4137,	80.9248
57.913,	70.3517
58.4122,	57.0095
58.9115,	41.5108
59.4107,	35.9566
59.91,	43.1661
60.4092,	57.7631
60.9085,	71.9448
61.4077,	77.5459
61.907,	72.5618
62.4062,	58.5148
62.9055,	43.4896
63.4047,	36.3889
63.904,	36.566
64.4032,	38.8757
64.9025,	42.3439
65.4017,	47.5459
65.901,	53.2247
66.4002,	55.6327
66.8995,	53.9152
67.3987,	52.7153
67.898,	52.7643
68.3972,	49.4439
68.8965,	39.5681
69.3957,	32.0346
69.895,	34.419
70.3942,	39.4227
70.8935,	36.5178
71.3927,	24.8286
71.892,	11.3974
72.3912,	9.4443
72.8905,	21.9679
73.3897,	36.2697
73.889,	45.0802
74.3882,	48.2104
74.8875,	48.3832
75.3867,	50.0443
75.886,	51.3007
76.3852,	50.1333
76.8845,	51.9936
77.3837,	57.502
77.883,	63.1635
78.3822,	65.1246
78.8815,	65.1823
79.3807,	66.9546
79.88,	65.3743
80.3792,	55.7457
80.8785,	45.4786
81.3777,	43.3408
81.877,	51.0922
82.3762,	59.6742
82.8755,	60.0966
83.3747,	53.8169
83.874,	44.6957
84.3732,	37.2181
84.8725,	35.054
85.3717,	39.3881
85.871,	50.9439
86.3702,	63.7939
86.8695,	67.0108
87.3687,	64.6261
87.868,	63.8974
88.3672,	64.6918
88.8665,	66.7574
89.3657,	63.1467
89.865,	49.9088
90.3642,	39.9355
90.8635,	38.2438
91.3627,	37.0147
91.862,	33.0126
92.3612,	27.2416
92.8605,	27.8336
93.3597,	40.6215
93.859,	55.9677
94.3582,	63.3055
94.8575,	60.5026
95.3567,	52.6111
95.856,	46.3438
96.3552,	42.5802
96.8545,	44.302
97.3537,	54.3054
97.853,	63.9554
98.3522,	62.2907
98.8515,	47.7725
99.3507,	32.4215
99.85,	30.8248
100.349,	41.2705
100.848,	53.2957
101.348,	59.5884
101.847,	59.7218
102.346,	63.2032
102.845,	70.7272
103.345,	72.4674
103.844,	65.8735
104.343,	53.5737
104.842,	44.8435
105.342,	48.2322
105.841,	52.7834
106.34,	47.5473
106.839,	36.6515
107.339,	26.4125
107.838,	21.6922
108.337,	22.1817
108.836,	24.2354
109.336,	28.0956
109.835,	35.7756
110.334,	42.88
110.833,	42.854
111.333,	35.1233
111.832,	30.7636
112.331,	38.0976
112.83,	49.0288
113.33,	50.1948
113.829,	39.7429
114.328,	32.5778
114.827,	38.3079
115.327,	49.9628
115.826,	54.957
116.325,	49.1724
116.824,	40.2069
117.324,	39.8328
117.823,	46.513
118.322,	49.6433
118.821,	43.2146
119.321,	31.2591
119.82,	23.5618
120.319,	24.5687
120.818,	27.8818
121.318,	25.1675
121.817,	19.5192
122.316,	20.6799
122.815,	30.3186
123.315,	39.5263
123.814,	41.1819
124.313,	34.5961
124.812,	26.7903
125.312,	24.4924
125.811,	23.3285
126.31,	19.7099
126.809,	17.0926
127.309,	15.0218
127.808,	12.4587
128.307,	10.621
128.806,	11.8158
129.306,	17.7477
129.805,	24.1433
130.304,	25.5315
130.803,	22.4118
131.303,	19.7203
131.802,	20.3852
132.301,	23.7145
132.8,	28.6648
133.3,	33.8919
133.799,	37.7909
134.298,	41.8568
134.797,	45.9756
135.297,	46.3961
135.796,	43.8677
136.295,	42.7551
136.794,	43.6366
137.294,	44.0046
137.793,	41.0565
138.292,	36.7165
138.791,	37.5443
139.291,	42.2763
139.79,	42.6312
140.289,	39.8805
140.788,	40.6286
141.288,	47.0231
141.787,	54.0864
142.286,	55.5867
142.785,	52.095
143.285,	46.0001
143.784,	38.808
144.283,	32.8886
144.782,	28.5806
145.282,	26.3053
145.781,	25.2903
146.28,	21.2244
146.779,	15.2562
147.279,	10.3324
147.778,	8.01144
148.277,	10.9405
148.776,	19.0116
149.276,	31.3765
149.775,	47.2325
150.274,	59.5791
150.773,	60.9534
151.273,	52.0188
151.772,	40.0696
152.271,	33.8454
152.77,	35.1411
153.27,	39.6069
153.769,	44.0616
154.268,	44.4385
154.767,	38.4976
155.267,	27.9803
155.766,	16.9139
156.265,	9.67648
156.764,	7.36178
157.264,	8.48751
157.763,	11.4856
158.262,	13.387
158.761,	13.3294
159.261,	14.0998
159.76,	18.5825
160.259,	25.7048
160.758,	30.4591
161.258,	30.3176
161.757,	26.7468
162.256,	22.5114
162.755,	18.9352
163.255,	16.1108
163.754,	14.2958
164.253,	13.0934
164.752,	12.787
165.252,	14.354
165.751,	16.4447
166.25,	17.7274
166.749,	18.6031
167.249,	18.4015
167.748,	16.4843
168.247,	13.931
168.746,	12.2025
169.246,	13.756
169.745,	19.6067
170.244,	27.0453
170.743,	32.6478
171.243,	33.8601
171.742,	30.9912
172.241,	26.5841
172.74,	24.0061
173.24,	25.3404
173.739,	27.7279
174.238,	27.4563
174.737,	24.9528
175.237,	21.2212
175.736,	20.3729
176.235,	24.1407
176.734,	28.2071
177.234,	28.875
177.733,	26.0297
178.232,	21.8501
178.731,	18.2691
179.231,	17.2123
179.73,	18.858
180.229,	21.0159
180.728,	21.5505
181.228,	20.5885
181.727,	19.5263
182.226,	19.3106
182.725,	19.3766
183.225,	19.0958
183.724,	17.9138
184.223,	16.1315
184.722,	15.3644
185.222,	15.9765
185.721,	16.9061
186.22,	16.3706
186.719,	14.5466
187.219,	14.9955
187.718,	19.7005
188.217,	24.7829
188.716,	25.2688
189.216,	23.7032
189.715,	23.2966
190.214,	22.25
190.713,	18.7286
191.213,	13.9147
191.712,	10.8345
192.211,	13.5845
192.71,	19.9746
193.21,	23.3449
193.709,	22.4091
194.208,	19.1954
194.707,	18.1572
195.207,	22.747
195.706,	28.8389
196.205,	31.7836
196.704,	31.8919
197.204,	30.9885
197.703,	32.1003
198.202,	32.9413
198.701,	29.5349
199.201,	24.5004
199.7,	20.6233
200.199,	18.1024
200.698,	16.3604
201.198,	13.3198
201.697,	11.0006
202.196,	14.2425
202.695,	22.4048
203.195,	31.3235
203.694,	35.8931
204.193,	32.6275
204.692,	25.6908
205.192,	21.2667
205.691,	19.7435
206.19,	19.041
206.689,	16.9929
207.189,	14.6688
207.688,	14.7328
208.187,	15.7452
208.686,	16.5967
209.186,	16.9459
209.685,	18.4935
210.184,	21.9715
210.683,	22.9857
211.183,	20.2202
211.682,	16.7749
212.181,	14.2384
212.68,	14.9734
213.18,	17.754
213.679,	18.136
214.178,	16.517
214.677,	14.3444
215.177,	11.9233
215.676,	10.2161
216.175,	9.35649
216.674,	8.37695
217.174,	9.86943
217.673,	14.3087
218.172,	17.2962
218.671,	17.298
219.171,	15.3423
219.67,	13.0911
220.169,	12.8576
220.668,	13.1649
221.168,	13.4181
221.667,	15.0696
222.166,	16.5143
222.665,	17.7062
223.165,	19.6462
223.664,	21.1599
224.163,	21.7758
224.662,	20.1786
225.162,	15.5958
225.661,	11.4798
226.16,	10.0005
226.659,	10.6158
227.159,	12.9302
227.658,	16.0433
228.157,	18.0692
228.656,	17.4866
229.156,	14.0526
229.655,	9.8429
230.154,	8.90545
230.653,	12.0606
231.153,	14.7309
231.652,	13.9727
232.151,	12.0651
232.65,	12.7434
233.15,	16.4203
233.649,	18.6982
234.148,	17.0634
234.647,	13.6955
