t,	etaU
0,	14.0881
0.49925,	7.70364
0.9985,	4.85711
1.49775,	3.85954
1.997,	3.85954
2.49625,	4.85711
2.9955,	7.70364
3.49475,	14.0881
3.994,	23.7593
4.49325,	31.7893
4.9925,	34.297
5.49175,	31.2188
5.991,	24.3873
6.49025,	18.8331
6.9895,	16.2309
7.48875,	15.1182
7.988,	16.326
8.48725,	19.2108
8.9865,	21.1663
9.48575,	20.8522
9.985,	18.1527
10.4842,	16.3998
10.9835,	17.5393
11.4827,	18.1294
11.982,	16.6915
12.4812,	14.8256
12.9805,	14.8444
13.4797,	17.3132
13.979,	19.0277
14.4782,	18.4939
14.9775,	17.4031
15.4767,	16.7459
15.976,	17.7478
16.4752,	19.7946
16.9745,	20.2175
17.4737,	17.8924
17.973,	13.5187
18.4722,	10.3725
18.9715,	9.92261
19.4707,	9.77638
19.97,	9.94754
20.4692,	11.2452
20.9685,	12.9296
21.4677,	14.0402
21.967,	12.8857
22.4662,	9.43971
22.9655,	7.74033
23.4647,	10.0743
23.964,	13.9646
24.4632,	16.9694
24.9625,	18.2634
25.4617,	18.6428
25.961,	19.7608
26.4602,	20.5455
26.9595,	18.8009
27.4587,	15.476
27.958,	13.2409
28.4572,	13.6593
28.9565,	18.7345
29.4557,	26.3926
29.955,	30.2531
30.4542,	28.8225
30.9535,	27.2572
31.4527,	28.2461
31.952,	30.2893
32.4512,	29.9899
32.9505,	25.9289
33.4497,	21.4379
33.949,	18.6797
34.4482,	16.7757
34.9475,	15.057
35.4467,	14.6373
35.946,	15.5027
36.4452,	15.8557
36.9445,	15.4913
37.4437,	15.7437
37.943,	16.4873
38.4422,	17.7811
38.9415,	19.1208
39.4407,	20.2455
39.94,	21.9562
40.4392,	22.4405
40.9385,	20.0184
41.4377,	16.0592
41.937,	12.3583
42.4362,	12.1172
42.9355,	16.5367
43.4347,	22.2381
43.934,	27.7228
44.4332,	32.988
44.9325,	35.5291
45.4317,	35.7556
45.931,	35.0563
46.4302,	33.2179
46.9295,	30.7374
47.4287,	26.5801
47.928,	22.2688
48.4272,	22.3182
48.9265,	25.9313
49.4257,	31.5481
49.925,	36.6195
50.4242,	36.2842
50.9235,	33.9744
51.4227,	31.8558
51.922,	27.765
52.4212,	24.4345
52.9205,	22.3942
53.4197,	26.6349
53.919,	42.4046
54.4182,	57.053
54.9175,	56.8922
55.4167,	43.8562
55.916,	30.8573
56.4152,	29.2969
56.9145,	36.7582
57.4137,	41.9032
57.913,	40.7778
58.4122,	36.1366
58.9115,	34.6217
59.4107,	38.2099
59.91,	44.0183
60.4092,	47.8658
60.9085,	45.0639
61.4077,	38.2591
61.907,	33.1399
62.4062,	33.0283
62.9055,	40.0282
63.4047,	55.3451
63.904,	70.3488
64.4032,	81.464
64.9025,	87.9994
65.4017,	86.6311
65.901,	78.5373
66.4002,	64.852
66.8995,	47.8825
67.3987,	36.4895
67.898,	33.9557
68.3972,	34.6237
68.8965,	34.0569
69.3957,	30.2102
69.895,	28.1283
70.3942,	29.9283
70.8935,	41.5676
71.3927,	66.3748
71.892,	91.1982
72.3912,	100
72.8905,	86.2267
73.3897,	57.5417
73.889,	36.5738
74.3882,	35.4749
74.8875,	43.9902
75.3867,	48.2858
75.886,	42.4076
76.3852,	30.9847
76.8845,	24.791
77.3837,	28.5732
77.883,	37.2101
78.3822,	43.4885
78.8815,	44.9734
79.3807,	43.369
79.88,	40.3984
80.3792,	40.4503
80.8785,	43.9181
81.3777,	44.2996
81.877,	38.0982
82.3762,	26.479
82.8755,	14.7083
83.3747,	8.93683
83.874,	8.41897
84.3732,	13.4161
84.8725,	24.9185
85.3717,	36.7493
85.871,	40.284
86.3702,	32.2645
86.8695,	18.848
87.3687,	10.7755
87.868,	11.3721
88.3672,	14.7565
88.8665,	15.6105
89.3657,	14.4433
89.865,	14.2943
90.3642,	16.0182
90.8635,	17.3788
91.3627,	16.9183
91.862,	15.4396
92.3612,	13.7485
92.8605,	11.816
93.3597,	9.62155
93.859,	7.88386
94.3582,	7.03125
94.8575,	6.87959
95.3567,	7.04579
95.856,	8.28088
96.3552,	12.1245
96.8545,	17.8288
97.3537,	23.5619
97.853,	27.29
98.3522,	26.9927
98.8515,	23.249
99.3507,	17.9009
99.85,	12.3555
100.349,	8.26236
100.848,	6.82916
101.348,	7.85647
101.847,	10.7471
102.346,	13.8032
102.845,	14.6139
103.345,	13.2355
103.844,	12.1125
104.343,	12.6421
104.842,	14.2144
105.342,	15.563
105.841,	15.4959
106.34,	13.7591
106.839,	10.8376
107.339,	8.56619
107.838,	9.28698
108.337,	12.614
108.836,	16.1286
109.336,	18.3078
109.835,	18.1736
110.334,	17.3947
110.833,	17.3321
111.333,	16.304
111.832,	14.6172
112.331,	13.666
112.83,	14.0087
113.33,	15.5854
113.829,	16.8288
114.328,	16.7866
114.827,	16.811
115.327,	18.0544
115.826,	18.5037
116.325,	16.4189
116.824,	14.43
117.324,	14.0941
117.823,	14.0022
118.322,	13.2095
118.821,	11.9174
119.321,	11.142
119.82,	11.2561
120.319,	12.0298
120.818,	13.0987
121.318,	13.8293
121.817,	13.5855
122.316,	12.2823
122.815,	10.9801
123.315,	12.1797
123.814,	15.4138
124.313,	16.9819
124.812,	15.6197
125.312,	12.4988
125.811,	9.97925
126.31,	10.3693
126.809,	13.2642
127.309,	16.2378
127.808,	17.6312
128.307,	17.0715
128.806,	15.1504
129.306,	12.9897
129.805,	12.1158
130.304,	12.7382
130.803,	13.9693
131.303,	15.6332
131.802,	16.4839
132.301,	16.088
132.8,	15.3839
133.3,	14.5256
133.799,	13.8618
134.298,	13.6666
134.797,	13.1038
135.297,	11.9909
135.796,	11.0356
136.295,	10.3534
136.794,	9.47145
137.294,	7.75886
137.793,	6.00432
138.292,	5.65445
138.791,	6.90007
139.291,	8.57374
139.79,	9.67388
140.289,	10.0129
140.788,	9.83587
141.288,	10.4163
141.787,	12.0849
142.286,	13.3546
142.785,	12.8028
143.285,	10.3943
143.784,	8.83851
144.283,	10.1315
144.782,	12.1358
145.282,	13.2398
145.781,	14.0009
146.28,	14.2374
146.779,	13.5255
147.279,	10.9866
147.778,	7.13777
148.277,	5.91088
148.776,	8.18292
149.276,	10.5267
149.775,	10.7765
150.274,	9.71425
150.773,	9.45743
151.273,	11.045
151.772,	13.0413
152.271,	13.3796
152.77,	11.7742
153.27,	8.84439
153.769,	5.75856
154.268,	4.21087
154.767,	5.0341
155.267,	6.82659
155.766,	8.6206
156.265,	10.3824
156.764,	12.2364
157.264,	13.9579
157.763,	14.7667
158.262,	15.1464
158.761,	16.1277
159.261,	16.706
159.76,	15.2244
160.259,	12.9537
160.758,	12.2954
161.258,	14.7145
161.757,	18.0913
162.256,	18.1619
162.755,	14.4664
163.255,	9.90329
163.754,	6.30063
164.253,	4.44653
164.752,	3.90254
165.252,	3.9331
165.751,	5.25697
166.25,	7.95605
166.749,	11.1781
167.249,	13.5466
167.748,	13.4078
168.247,	10.8756
168.746,	8.18695
169.246,	7.28508
169.745,	8.47224
170.244,	10.2344
170.743,	10.4047
171.243,	8.46455
171.742,	5.60219
172.241,	4.5622
172.74,	7.07321
173.24,	11.6657
173.739,	15.3654
174.238,	15.8576
174.737,	13.9017
175.237,	11.9949
175.736,	11.1833
176.235,	10.5228
176.734,	8.66953
177.234,	5.70481
177.733,	3.38406
178.232,	3.02647
178.731,	5.09037
179.231,	9.03044
179.73,	12.5546
180.229,	13.0837
180.728,	11.0801
181.228,	8.70246
181.727,	7.66266
182.226,	8.08492
182.725,	7.85966
183.225,	6.89194
183.724,	7.34922
184.223,	9.42176
184.722,	11.6366
185.222,	12.0655
185.721,	10.3735
186.22,	8.68977
186.719,	8.24848
187.219,	9.21341
187.718,	11.6729
188.217,	15.1783
188.716,	17.901
189.216,	17.5786
189.715,	14.0973
190.214,	9.92888
190.713,	7.6709
191.213,	7.89042
191.712,	9.24146
192.211,	11.2642
192.71,	13.6759
193.21,	14.4859
193.709,	13.8199
194.208,	13.9568
194.707,	15.5705
195.207,	19.0819
195.706,	23.1613
196.205,	24.6691
196.704,	23.7042
197.204,	20.8558
197.703,	17.4336
198.202,	16.7092
198.701,	18.7122
199.201,	21.2031
199.7,	24.1159
200.199,	27.2781
200.698,	29.4459
201.198,	28.2762
201.697,	23.5428
202.196,	21.1335
202.695,	26.3995
203.195,	35.4846
203.694,	39.7304
204.193,	36.7197
204.692,	30.2352
205.192,	26.7657
205.691,	27.5938
206.19,	26.9111
206.689,	21.9022
207.189,	16.8158
207.688,	17.4681
208.187,	26.967
208.686,	40.0513
209.186,	45.8414
209.685,	40.7821
210.184,	29.7442
210.683,	20.7151
211.183,	17.3654
211.682,	17.6346
212.181,	17.7573
212.68,	17.0822
213.18,	17.4875
213.679,	20.0621
214.178,	24.362
214.677,	27.1022
215.177,	25.4519
215.676,	20.7344
216.175,	15.9354
216.674,	12.8626
217.174,	11.8821
217.673,	10.5724
218.172,	8.24412
218.671,	6.90956
219.171,	6.93749
219.67,	8.07983
220.169,	9.49292
220.668,	9.56735
221.168,	8.10291
221.667,	6.29583
222.166,	5.26687
222.665,	6.33201
223.165,	8.87176
223.664,	10.9034
224.163,	11.7123
224.662,	11.2289
225.162,	11.0409
225.661,	12.373
226.16,	13.5615
226.659,	13.1081
227.159,	10.7829
227.658,	7.79815
228.157,	6.76523
228.656,	7.59714
229.156,	8.48605
229.655,	8.94054
230.154,	8.62113
230.653,	7.79524
231.153,	7.24429
231.652,	7.48343
232.151,	8.36924
232.65,	9.19609
233.15,	9.67097
233.649,	10.3313
234.148,	11.1843
234.647,	11.0708
235.147,	8.98653
235.646,	6.05515
236.145,	4.25994
236.644,	4.24433
237.144,	5.33472
237.643,	6.39314
238.142,	6.95753
238.641,	7.41377
239.141,	8.11303
239.64,	9.12563
240.139,	10.0426
240.638,	9.45533
241.138,	7.69315
241.637,	6.59238
242.136,	6.65299
242.635,	7.81713
243.135,	9.32378
243.634,	10.1775
244.133,	10.4313
244.632,	9.956
245.132,	9.00448
245.631,	8.13234
246.13,	7.03144
246.629,	5.38415
247.129,	4.10585
247.628,	4.18968
248.127,	5.49125
248.626,	7.17712
249.126,	8.22146
249.625,	8.01685
250.124,	6.8734
250.623,	4.98327
251.123,	3.33296
251.622,	3.4914
252.121,	5.11978
252.62,	6.6043
253.12,	7.19499
253.619,	6.76941
254.118,	5.90904
254.617,	5.37537
255.117,	5.17973
255.616,	5.37153
256.115,	6.30604
256.614,	7.31752
257.114,	7.63517
257.613,	7.16462
258.112,	5.91186
258.611,	4.42473
259.111,	3.61389
259.61,	3.59507
260.109,	3.57943
260.608,	3.24864
261.108,	2.77706
261.607,	3.35103
262.106,	5.55457
262.605,	7.56746
263.105,	7.74006
263.604,	6.28457
264.103,	4.23948
264.602,	3.12158
265.102,	3.37242
265.601,	4.57857
266.1,	6.21628
266.599,	7.17944
267.099,	7.43186
267.598,	8.20008
268.097,	9.8295
268.596,	11.3144
269.096,	11.3116
269.595,	9.73341
270.094,	8.09182
270.593,	7.09208
271.093,	6.10552
271.592,	4.94069
272.091,	3.94953
272.59,	3.42006
273.09,	3.67261
273.589,	4.32377
274.088,	4.61777
274.587,	4.31025
275.087,	3.53246
275.586,	3.19395
276.085,	4.0846
276.584,	6.51239
277.084,	9.67734
277.583,	11.3247
278.082,	10.057
278.581,	6.57817
279.081,	3.31921
279.58,	2.28722
280.079,	2.93351
280.578,	3.97737
281.078,	4.85091
281.577,	5.10467
282.076,	4.82301
282.575,	4.7461
283.075,	5.59494
283.574,	7.00012
