t,	etaU
0,	49.7783
0.49925,	33.2904
0.9985,	22.5625
1.49775,	19.3722
1.997,	19.3722
2.49625,	22.5625
2.9955,	33.2904
3.49475,	49.7783
3.994,	69.1616
4.49325,	82.1692
4.9925,	81.3903
5.49175,	72.3911
5.991,	60.9509
6.49025,	51.3488
6.9895,	47.5216
7.48875,	52.5691
7.988,	64.8833
8.48725,	71.1657
8.9865,	60.2671
9.48575,	38.7839
9.985,	23.5749
10.4842,	24.7049
10.9835,	33.2015
11.4827,	35.5455
11.982,	32.1288
12.4812,	30.7988
12.9805,	36.142
13.4797,	45.083
13.979,	53.3949
14.4782,	55.8738
14.9775,	49.6229
15.4767,	41.2456
15.976,	39.951
16.4752,	49.7195
16.9745,	68.6623
17.4737,	88.7432
17.973,	100
18.4722,	98.7409
18.9715,	87.1381
19.4707,	71.3483
19.97,	61.4279
20.4692,	58.5379
20.9685,	56.9646
21.4677,	54.1564
21.967,	49.1833
22.4662,	45.1762
22.9655,	43.7351
23.4647,	44.9064
23.964,	50.8553
24.4632,	56.3813
24.9625,	57.3215
25.4617,	54.9761
25.961,	48.5442
26.4602,	41.3052
26.9595,	36.596
27.4587,	34.4331
27.958,	33.9725
28.4572,	31.4892
28.9565,	25.6036
29.4557,	18.2299
29.955,	13.6134
30.4542,	15.33
30.9535,	28.4074
31.4527,	50.9415
31.952,	66.3619
32.4512,	66.799
32.9505,	57.7426
33.4497,	52.5401
33.949,	59.0858
34.4482,	65.0792
34.9475,	59.5978
35.4467,	51.9221
35.946,	50.3223
36.4452,	56.2027
36.9445,	62.3196
37.4437,	59.9602
37.943,	51.2786
38.4422,	41.2514
38.9415,	32.4729
39.4407,	28.3056
39.94,	32.2031
40.4392,	45.105
40.9385,	59.2799
41.4377,	63.1712
41.937,	56.8888
42.4362,	51.3273
42.9355,	52.4478
43.4347,	55.9892
43.934,	56.6199
44.4332,	51.9184
44.9325,	46.0573
45.4317,	42.6616
45.931,	38.8112
46.4302,	35.0063
46.9295,	36.4996
47.4287,	39.2343
47.928,	40.4806
48.4272,	43.9635
48.9265,	49.4774
49.4257,	54.0581
49.925,	53.5328
50.4242,	42.9807
50.9235,	29.5402
51.4227,	24.2463
51.922,	29.0565
52.4212,	39.3429
52.9205,	45.1804
53.4197,	44.1929
53.919,	41.9941
54.4182,	45.6394
54.9175,	55.6644
55.4167,	61.6897
55.916,	56.7657
56.4152,	46.2914
56.9145,	36.9478
57.4137,	32.0054
57.913,	30.8895
58.4122,	31.0883
58.9115,	40.8204
59.4107,	63.8656
59.91,	83.3169
60.4092,	83.2624
60.9085,	65.5696
61.4077,	45.3748
61.907,	43.9257
62.4062,	59.7056
