t,	etaU
0,	89.5647
0.49925,	89.4438
0.9985,	84.838
1.49775,	81.8318
1.997,	81.8318
2.49625,	84.838
2.9955,	89.4438
3.49475,	89.5647
3.994,	81.0844
4.49325,	66.7977
4.9925,	54.3087
5.49175,	50.8074
5.991,	52.5822
6.49025,	54.2486
6.9895,	54.0441
7.48875,	52.4693
7.988,	47.3026
8.48725,	36.7396
8.9865,	27.1799
9.48575,	24.8251
9.985,	27.9742
10.4842,	33.1701
10.9835,	37.7936
11.4827,	42.0605
11.982,	50.0878
12.4812,	57.4736
12.9805,	55.8496
13.4797,	47.4752
13.979,	39.1141
14.4782,	41.4525
14.9775,	54.891
15.4767,	69.6349
15.976,	79.1167
16.4752,	79.9752
16.9745,	73.1293
17.4737,	59.4076
17.973,	40.8769
18.4722,	29.1461
18.9715,	33.2832
19.4707,	48.2578
19.97,	67.2933
20.4692,	79.9845
20.9685,	83.8846
21.4677,	82.8241
21.967,	76.7292
22.4662,	66.1495
22.9655,	53.3415
23.4647,	41.7786
23.964,	37.4714
24.4632,	42.3599
24.9625,	55.558
25.4617,	70.996
25.961,	83.8091
26.4602,	95.3493
26.9595,	100
27.4587,	94.1893
27.958,	79.4973
28.4572,	60.3875
28.9565,	47.2297
29.4557,	44.7733
29.955,	48.8045
30.4542,	58.9006
30.9535,	70.3698
31.4527,	72.589
31.952,	66.7768
32.4512,	63.6124
32.9505,	66.3925
33.4497,	74.0536
33.949,	80.1493
34.4482,	76.4446
34.9475,	66.6173
35.4467,	54.9046
35.946,	45.1159
36.4452,	41.0067
36.9445,	43.7513
37.4437,	52.979
37.943,	62.077
38.4422,	63.2731
38.9415,	54.1268
39.4407,	44.0847
39.94,	48.3708
40.4392,	63.2087
40.9385,	69.3737
41.4377,	63.681
41.937,	54.2737
42.4362,	48.5307
42.9355,	49.9098
43.4347,	50.9985
43.934,	51.5131
44.4332,	61.7934
44.9325,	77.1806
45.4317,	86.7531
45.931,	86.2468
46.4302,	72.5814
46.9295,	52.9559
47.4287,	38.8113
47.928,	32.6212
48.4272,	33.3329
48.9265,	39.3818
49.4257,	49.6617
49.925,	62.9319
50.4242,	75.8822
50.9235,	79.4541
51.4227,	67.4926
51.922,	46.8218
52.4212,	27.6771
52.9205,	20.5065
53.4197,	28.814
53.919,	42.5623
54.4182,	53.2935
54.9175,	58.2279
55.4167,	58.5733
55.916,	57.8647
56.4152,	54.2923
56.9145,	45.592
57.4137,	38.9558
57.913,	40.7794
58.4122,	47.7293
58.9115,	50.3488
59.4107,	42.5602
59.91,	27.5414
60.4092,	14.4071
60.9085,	8.08701
61.4077,	8.4084
61.907,	14.7434
62.4062,	25.1658
62.9055,	37.4601
63.4047,	46.5191
63.904,	48.1096
64.4032,	43.339
