t,	etaU
0,	79.3731
0.49925,	65.8274
0.9985,	40.5411
1.49775,	22.729
1.997,	22.729
2.49625,	40.5411
2.9955,	65.8274
3.49475,	79.3731
3.994,	74.5611
4.49325,	58.7922
4.9925,	42.1275
5.49175,	33.3521
5.991,	32.2516
6.49025,	36.1808
6.9895,	43.404
7.48875,	46.9771
7.988,	48.7173
8.48725,	52.7099
8.9865,	60.3817
9.48575,	70.1712
9.985,	75.7571
10.4842,	77.1465
10.9835,	74.2758
11.4827,	64.0684
11.982,	50.9434
12.4812,	39.6027
12.9805,	32.6524
13.4797,	31.6976
13.979,	31.7746
14.4782,	31.6914
14.9775,	32.5503
15.4767,	35.6011
15.976,	39.4184
16.4752,	39.0399
16.9745,	32.7069
17.4737,	29.5683
17.973,	39.1741
18.4722,	54.7242
18.9715,	62.1098
19.4707,	56.0406
19.97,	42.7999
20.4692,	34.1542
20.9685,	39.0555
21.4677,	50.9151
21.967,	57.7784
22.4662,	53.5626
22.9655,	40.6576
23.4647,	31.4467
23.964,	33.8178
24.4632,	39.8518
24.9625,	44.1281
25.4617,	46.8333
25.961,	45.3279
26.4602,	39.7412
26.9595,	33.1506
27.4587,	32.6709
27.958,	40.8552
28.4572,	49.6651
28.9565,	49.5555
29.4557,	44.0547
29.955,	44.3981
30.4542,	55.9974
30.9535,	68.8256
31.4527,	69.7508
31.952,	57.8665
32.4512,	44.349
32.9505,	41.0432
33.4497,	46.8789
33.949,	50.6164
34.4482,	44.485
34.9475,	33.3096
35.4467,	25.1601
35.946,	25.2613
36.4452,	31.6757
36.9445,	37.5888
37.4437,	42.2076
37.943,	46.7207
38.4422,	46.6551
38.9415,	44.5498
39.4407,	43.2484
39.94,	43.8352
40.4392,	49.495
40.9385,	56.0041
41.4377,	61.0028
41.937,	64.8887
42.4362,	65.1499
42.9355,	64.0325
43.4347,	61.6303
43.934,	58.4039
44.4332,	58.2245
44.9325,	58.9717
45.4317,	60.7761
45.931,	67.4694
46.4302,	74.9606
46.9295,	76.6017
47.4287,	69.4941
47.928,	60.946
48.4272,	62.1322
48.9265,	73.6344
49.4257,	83.2048
49.925,	77.5878
50.4242,	64.3378
50.9235,	60.3313
51.4227,	68.7439
51.922,	84.6085
52.4212,	99.5939
52.9205,	100
53.4197,	87.5543
53.919,	74.351
54.4182,	64.6864
54.9175,	57.621
55.4167,	52.4262
55.916,	47.7904
56.4152,	45.7556
56.9145,	49.7592
57.4137,	51.8131
57.913,	47.3143
58.4122,	40.5088
58.9115,	30.8487
59.4107,	23.7317
59.91,	26.0841
60.4092,	37.8327
60.9085,	56.502
61.4077,	73.5397
61.907,	82.8277
62.4062,	83.7526
62.9055,	73.9354
63.4047,	67.2458
63.904,	74.4569
64.4032,	88.0286
64.9025,	97.4941
65.4017,	90.4139
65.901,	73.4599
66.4002,	63.7019
66.8995,	59.1529
67.3987,	52.6596
67.898,	45.3856
68.3972,	39.1004
68.8965,	38.6391
69.3957,	41.5216
69.895,	40.8138
70.3942,	37.7132
70.8935,	35.8828
71.3927,	38.1814
71.892,	47.4
72.3912,	62.6391
72.8905,	77.9143
73.3897,	88.786
73.889,	89.3511
74.3882,	76.966
74.8875,	56.6276
75.3867,	39.6652
75.886,	37.0987
76.3852,	51.051
76.8845,	68.1613
77.3837,	72.6832
77.883,	63.9297
78.3822,	49.6383
78.8815,	40.4458
79.3807,	40.1459
79.88,	41.2349
80.3792,	38.4852
80.8785,	32.326
81.3777,	23.3874
81.877,	16.8813
82.3762,	14.9234
82.8755,	19.6563
83.3747,	34.2387
83.874,	54.7828
84.3732,	73.2429
84.8725,	78.5451
85.3717,	70.7485
85.871,	60.8992
86.3702,	53.5859
86.8695,	47.1067
87.3687,	38.7744
87.868,	32.3528
88.3672,	33.9766
88.8665,	38.9718
89.3657,	39.1447
89.865,	35.7112
90.3642,	33.4242
90.8635,	35.5764
91.3627,	45.592
91.862,	62.8259
92.3612,	77.5027
92.8605,	77.9787
93.3597,	65.0475
93.859,	51.7385
94.3582,	48.3213
94.8575,	48.7728
95.3567,	44.2601
95.856,	36.4438
96.3552,	35.3584
96.8545,	40.7766
97.3537,	44.8975
97.853,	48.6224
98.3522,	53.461
98.8515,	56.9871
99.3507,	54.8916
99.85,	43.8319
100.349,	30.8754
100.848,	25.195
101.348,	23.9834
101.847,	21.3836
102.346,	16.9465
102.845,	15.2765
103.345,	18.5294
103.844,	27.7319
104.343,	43.0802
104.842,	61.011
105.342,	72.9347
105.841,	71.2363
106.34,	57.1041
106.839,	42.3993
107.339,	33.9438
107.838,	30.7761
108.337,	30.152
108.836,	27.8649
109.336,	26.7559
109.835,	29.8495
110.334,	33.601
110.833,	36.7224
111.333,	36.8546
111.832,	30.7543
112.331,	25.1805
112.83,	22.8082
113.33,	21.1375
113.829,	20.7006
114.328,	18.7986
114.827,	14.6868
115.327,	16.5382
115.826,	25.0901
116.325,	33.0322
116.824,	35.4702
117.324,	33.2341
117.823,	30.7052
118.322,	29.3636
118.821,	28.9046
119.321,	33.2409
119.82,	42.7244
120.319,	49.1728
120.818,	45.9049
121.318,	33.3503
121.817,	22.1163
122.316,	20.0584
122.815,	25.3064
123.315,	32.496
123.814,	37.1082
124.313,	36.1501
124.812,	29.9872
125.312,	21.4872
125.811,	15.4649
126.31,	13.7494
126.809,	15.7306
127.309,	23.4421
127.808,	34.5849
128.307,	41.7465
128.806,	41.7982
129.306,	35.3782
129.805,	30.3507
130.304,	35.652
130.803,	44.9272
131.303,	48.8798
131.802,	46.7244
132.301,	43.277
132.8,	47.2929
133.3,	56.0898
133.799,	58.1826
134.298,	54.7687
134.797,	52.6523
135.297,	56.3488
135.796,	63.4264
136.295,	63.4388
136.794,	53.3705
137.294,	42.2234
137.793,	37.5723
138.292,	39.436
138.791,	41.1981
139.291,	36.0086
139.79,	26.3051
140.289,	20.2821
140.788,	20.0082
141.288,	21.5345
141.787,	22.9444
142.286,	25.3283
142.785,	29.49
143.285,	31.9861
143.784,	30.3711
144.283,	26.4672
144.782,	22.1519
145.282,	18.1555
145.781,	16.1476
146.28,	17.3498
146.779,	21.5428
147.279,	26.6737
147.778,	30.6019
148.277,	33.0872
148.776,	33.5603
149.276,	33.3197
149.775,	37.3088
150.274,	46.0985
150.773,	54.2577
151.273,	57.546
151.772,	56.3408
152.271,	53.1461
152.77,	46.9815
153.27,	37.7745
153.769,	29.3041
154.268,	23.646
154.767,	21.2854
155.267,	22.3091
155.766,	24.3578
156.265,	28.0386
156.764,	31.8
157.264,	32.6969
157.763,	32.5695
158.262,	30.4162
158.761,	25.0299
159.261,	20.273
159.76,	18.1319
160.259,	17.444
160.758,	17.606
161.258,	18.0829
161.757,	18.8824
162.256,	19.7348
162.755,	20.8525
163.255,	23.1336
163.754,	26.5999
164.253,	30.662
164.752,	33.742
165.252,	33.8487
165.751,	30.9072
166.25,	26.4552
166.749,	22.0457
167.249,	19.5753
167.748,	19.1534
168.247,	17.9032
168.746,	15.3221
169.246,	13.901
169.745,	16.4184
170.244,	23.3033
170.743,	31.6882
171.243,	36.4538
171.742,	34.4576
172.241,	27.6783
172.74,	20.2393
173.24,	16.6162
173.739,	17.7792
174.238,	19.2737
174.737,	16.9372
175.237,	11.9498
175.736,	9.54342
176.235,	15.126
176.734,	25.1834
177.234,	33.182
177.733,	35.8128
178.232,	30.9792
178.731,	22.1645
179.231,	16.6213
179.73,	17.5954
180.229,	24.6042
180.728,	31.8514
181.228,	31.5578
181.727,	24.6637
182.226,	17.4504
182.725,	14.2297
183.225,	15.0808
183.724,	16.3544
184.223,	14.4624
184.722,	13.119
185.222,	17.2149
185.721,	24.4638
186.22,	28.6095
186.719,	25.6483
187.219,	18.6324
187.718,	14.7514
188.217,	14.8445
188.716,	15.2605
189.216,	15.3794
189.715,	15.5282
190.214,	15.9276
190.713,	18.0325
191.213,	20.7043
191.712,	23.5199
192.211,	28.2348
192.71,	31.418
193.21,	29.179
193.709,	22.1931
194.208,	12.9229
194.707,	6.64955
195.207,	7.99122
195.706,	15.8161
196.205,	27.9562
196.704,	39.3608
197.204,	44.4378
197.703,	42.2047
198.202,	36.0098
198.701,	30.1557
199.201,	25.2198
199.7,	19.7902
200.199,	16.3611
200.698,	16.4023
201.198,	19.0479
201.697,	22.8721
202.196,	26.2856
202.695,	31.6109
203.195,	39.2244
203.694,	46.0868
204.193,	51.1303
204.692,	52.9569
205.192,	51.3721
205.691,	46.8601
206.19,	38.0663
206.689,	27.0344
207.189,	18.0579
207.688,	15.958
208.187,	20.0609
208.686,	23.2327
209.186,	22.306
209.685,	20.0003
210.184,	22.8032
210.683,	31.5659
211.183,	37.4146
211.682,	35.563
212.181,	28.3519
212.68,	23.3462
213.18,	24.7906
213.679,	26.2535
214.178,	24.5009
214.677,	22.5709
215.177,	22.4701
215.676,	24.5037
216.175,	24.2958
216.674,	22.066
217.174,	21.9496
217.673,	23.1755
218.172,	24.3098
218.671,	25.7866
219.171,	27.5069
219.67,	27.3007
220.169,	21.7723
220.668,	13.0088
221.168,	7.34732
221.667,	7.06735
222.166,	9.31061
222.665,	11.8755
223.165,	15.4971
223.664,	21.3173
224.163,	28.3153
224.662,	32.9435
225.162,	32.0892
225.661,	25.6005
226.16,	16.8144
226.659,	9.92535
227.159,	7.753
227.658,	9.48155
228.157,	12.509
228.656,	15.1087
229.156,	15.8549
229.655,	13.8125
230.154,	10.9012
230.653,	9.51145
231.153,	11.0604
231.652,	15.9102
232.151,	20.673
232.65,	21.971
233.15,	19.9281
233.649,	18.0124
234.148,	20.0104
234.647,	24.5939
235.147,	27.0285
235.646,	24.4991
236.145,	17.9527
236.644,	12.5999
237.144,	12.2972
237.643,	15.4218
238.142,	19.5801
238.641,	22.0709
239.141,	21.8674
239.64,	20.1122
240.139,	16.9463
240.638,	13.0015
241.138,	10.8122
241.637,	12.4579
242.136,	16.1663
242.635,	18.4449
243.135,	18.182
243.634,	15.9756
244.133,	13.6463
244.632,	13.0751
245.132,	14.1164
245.631,	15.5275
246.13,	15.4262
246.629,	13.1402
247.129,	11.2271
247.628,	11.5476
248.127,	13.2187
248.626,	13.7689
249.126,	13.091
249.625,	12.9498
250.124,	14.0826
250.623,	16.663
251.123,	18.5602
251.622,	17.1524
252.121,	12.7345
252.62,	7.49943
253.12,	5.30249
253.619,	7.9622
254.118,	12.4622
254.617,	15.8379
255.117,	16.4239
255.616,	15.4213
256.115,	14.7685
256.614,	14.5597
257.114,	14.9647
257.613,	15.0779
258.112,	14.3841
258.611,	13.5929
259.111,	12.0366
259.61,	10.1273
260.109,	8.71761
260.608,	7.51237
261.108,	6.67363
261.607,	5.98107
262.106,	5.86465
262.605,	9.91138
263.105,	19.282
263.604,	28.3657
264.103,	31.0769
264.602,	27.5035
265.102,	23.6742
265.601,	25.389
266.1,	29.6747
266.599,	30.4621
267.099,	27.4641
267.598,	23.2106
268.097,	19.9374
268.596,	17.2372
269.096,	14.7757
269.595,	15.1011
270.094,	18.7032
270.593,	22.0504
271.093,	22.1505
271.592,	19.2265
272.091,	16.2697
272.59,	15.0244
273.09,	14.5492
273.589,	13.847
274.088,	13.3995
274.587,	13.2334
275.087,	12.8827
275.586,	13.7253
276.085,	15.8186
276.584,	16.8638
277.084,	14.9976
277.583,	10.5782
278.082,	6.91831
278.581,	6.76137
279.081,	8.70541
279.58,	10.7825
280.079,	12.3989
280.578,	12.6291
281.078,	11.4156
281.577,	10.2158
282.076,	9.77111
282.575,	9.81319
283.075,	9.67535
283.574,	9.59109
284.073,	10.1332
284.572,	10.2186
285.072,	8.46058
285.571,	5.353
286.07,	2.89944
286.569,	3.49672
287.069,	6.68223
287.568,	9.31226
288.067,	10.1528
288.566,	9.64798
289.066,	8.88994
289.565,	9.63425
290.064,	12.0211
290.563,	13.9185
291.063,	13.6964
291.562,	11.5813
292.061,	9.09729
292.56,	8.37952
293.06,	9.89246
293.559,	13.2751
294.058,	17.9514
294.557,	21.8937
295.057,	22.327
295.556,	18.1082
296.055,	12.5343
296.554,	9.40138
297.054,	8.66873
297.553,	8.8272
298.052,	8.62306
298.551,	8.35123
299.051,	9.99544
299.55,	12.9828
300.049,	14.9859
300.548,	14.1738
301.048,	10.678
301.547,	7.08311
302.046,	6.67001
302.545,	10.6082
303.045,	15.5741
303.544,	17.1644
304.043,	14.2604
304.542,	9.89778
305.042,	8.08153
305.541,	9.0193
306.04,	10.1013
306.539,	9.42884
307.039,	7.81634
307.538,	7.51567
308.037,	8.66458
308.536,	10.5398
309.036,	12.1281
309.535,	11.8316
310.034,	10.1959
310.533,	8.46381
311.033,	6.95196
311.532,	5.94636
312.031,	5.42609
312.53,	5.99664
313.03,	8.06942
313.529,	10.0225
314.028,	10.4677
314.527,	9.69272
315.027,	8.73489
315.526,	8.9972
316.025,	10.4769
316.524,	11.7639
317.024,	12.1818
317.523,	11.3762
318.022,	9.96387
318.521,	9.01663
319.021,	8.99213
319.52,	9.78432
320.019,	11.0406
320.518,	12.1281
321.018,	12.3072
321.517,	12.3056
322.016,	12.6467
322.515,	12.5697
323.015,	11.349
323.514,	8.77303
324.013,	6.76793
324.512,	7.74361
325.012,	10.9324
325.511,	13.9073
326.01,	14.6952
326.509,	12.7985
327.009,	9.54884
327.508,	6.73177
328.007,	5.32381
328.506,	5.69495
329.006,	7.17425
329.505,	8.91445
330.004,	10.2695
330.503,	10.4477
331.003,	8.99319
331.502,	6.72894
332.001,	4.96404
332.5,	4.33104
333,	4.15115
333.499,	4.54033
333.998,	7.46074
334.497,	11.9878
334.997,	15.1192
335.496,	15.2199
335.995,	13.8533
336.494,	13.9411
336.994,	16.1143
337.493,	17.9085
337.992,	18.1248
338.491,	17.2388
338.991,	14.7794
339.49,	11.4201
339.989,	9.64545
340.488,	10.0948
340.988,	11.728
341.487,	13.3911
341.986,	13.5671
342.485,	12.4398
342.985,	10.3177
343.484,	7.85264
343.983,	7.09895
344.482,	8.90595
344.982,	11.1254
345.481,	11.4803
345.98,	9.55599
346.479,	6.61424
346.979,	4.39928
347.478,	3.71437
347.977,	4.00336
348.476,	5.84612
348.976,	9.39245
349.475,	13.2348
349.974,	16.2395
350.473,	17.1127
350.973,	16.6379
351.472,	16.8243
351.971,	16.7148
352.47,	14.9313
352.97,	11.8426
353.469,	8.82441
353.968,	8.29524
354.467,	9.75836
354.967,	11.0275
355.466,	10.8347
355.965,	8.80309
356.464,	6.61714
356.964,	6.64366
357.463,	9.15399
357.962,	12.4676
358.461,	14.1852
358.961,	12.9378
359.46,	9.58124
359.959,	5.89842
360.458,	4.11292
360.958,	5.17071
361.457,	8.53138
361.956,	12.5061
362.455,	14.6724
362.955,	13.9726
363.454,	11.545
363.953,	8.86856
364.452,	7.84695
364.952,	9.37468
365.451,	11.2151
365.95,	11.5478
366.449,	10.2331
366.949,	8.89641
367.448,	9.34529
367.947,	10.9958
368.446,	11.723
368.946,	10.4223
369.445,	8.0879
369.944,	6.94821
370.443,	7.78572
370.943,	10.2297
371.442,	12.9462
371.941,	14.0847
372.44,	13.3172
372.94,	11.3668
373.439,	9.81257
373.938,	9.73488
374.437,	10.067
374.937,	9.93113
375.436,	9.64994
375.935,	9.40388
376.434,	8.93797
376.934,	7.91008
377.433,	7.15292
377.932,	8.1215
378.431,	9.9728
378.931,	10.5976
379.43,	9.279
379.929,	6.84776
380.428,	5.30188
380.928,	5.7651
381.427,	7.00985
381.926,	7.74345
382.425,	8.08634
382.925,	8.12909
383.424,	7.55819
383.923,	6.12743
384.422,	3.91465
384.922,	2.1877
385.421,	1.95108
385.92,	2.78518
386.419,	4.09978
386.919,	5.13831
387.418,	5.3427
387.917,	4.79397
388.416,	3.87555
388.916,	3.24467
389.415,	3.25429
389.914,	4.19664
390.413,	6.51478
390.913,	9.37682
391.412,	12.0499
391.911,	13.9673
392.41,	13.8944
392.91,	11.4728
393.409,	7.7636
393.908,	4.92578
394.407,	4.59761
394.907,	6.05204
395.406,	7.62127
395.905,	8.18329
396.404,	7.47185
396.904,	6.65758
397.403,	6.33615
397.902,	6.99768
398.401,	8.29773
398.901,	8.72647
399.4,	8.09997
399.899,	7.11191
400.398,	6.25305
400.898,	6.17511
401.397,	7.01094
401.896,	7.75813
402.395,	8.03073
402.895,	8.59657
403.394,	9.5652
403.893,	10.2256
404.392,	9.81525
404.892,	7.62325
405.391,	5.22566
405.89,	4.72491
406.389,	5.52693
406.889,	6.6928
407.388,	7.44214
407.887,	7.47552
408.386,	7.60013
408.886,	7.54617
409.385,	6.68125
409.884,	5.7718
410.383,	5.42897
410.883,	6.46054
411.382,	9.82263
411.881,	13.9126
412.38,	16.1494
412.88,	14.8717
413.379,	10.7929
413.878,	7.36266
414.377,	6.7135
414.877,	8.43708
415.376,	10.8545
415.875,	11.927
416.374,	11.0129
416.874,	8.58093
417.373,	5.65543
417.872,	4.5842
418.371,	5.67415
418.871,	7.42026
419.37,	8.53983
419.869,	7.79288
420.368,	5.72135
420.868,	4.40302
421.367,	4.77575
421.866,	6.26504
422.365,	8.21354
422.865,	9.97104
423.364,	10.8295
423.863,	10.9648
424.362,	10.6096
424.862,	9.06027
425.361,	7.19806
425.86,	5.82891
426.359,	5.15122
426.859,	5.60253
427.358,	5.90094
427.857,	4.99888
428.356,	3.9018
428.856,	3.37897
429.355,	3.76796
429.854,	4.57942
430.353,	4.834
430.853,	4.64191
431.352,	4.44089
431.851,	5.26559
432.35,	7.21137
432.85,	8.54241
433.349,	8.29751
433.848,	6.95914
434.347,	6.6914
434.847,	9.26863
435.346,	12.6949
435.845,	13.8715
436.344,	12.2883
436.844,	9.27798
437.343,	6.91438
437.842,	6.1938
438.341,	6.17577
438.841,	5.9828
439.34,	5.58724
439.839,	5.3398
440.338,	5.30649
440.838,	5.61995
441.337,	5.86782
441.836,	5.48165
442.335,	5.13933
442.835,	5.62512
443.334,	6.59716
443.833,	7.82493
444.332,	9.57695
444.832,	11.5207
445.331,	13.6321
445.83,	15.0151
446.329,	14.6085
446.829,	12.6681
447.328,	10.2337
447.827,	8.54911
448.326,	7.96487
448.826,	8.05589
449.325,	8.90241
449.824,	10.2808
450.323,	11.2843
450.823,	11.1156
451.322,	9.5533
451.821,	7.64477
452.32,	6.23744
452.82,	4.99973
453.319,	3.78368
453.818,	3.38329
454.317,	4.23792
454.817,	5.23195
455.316,	5.30019
455.815,	4.52872
456.314,	3.56661
456.814,	3.9119
457.313,	5.78521
457.812,	7.89208
