t,	etaU
0,	70.6086
0.49925,	51.6639
0.9985,	36.9983
1.49775,	30.8637
1.997,	30.8637
2.49625,	36.9983
2.9955,	51.6639
3.49475,	70.6086
3.994,	86.8913
4.49325,	94.5049
4.9925,	97.134
5.49175,	99.7087
5.991,	100
6.49025,	96.2704
6.9895,	85.0143
7.48875,	69.8859
7.988,	57.694
8.48725,	46.4354
8.9865,	35.5212
9.48575,	28.8121
9.985,	28.3772
10.4842,	43.6182
10.9835,	69.2409
11.4827,	84.966
11.982,	83.9174
12.4812,	71.7131
12.9805,	59.8578
13.4797,	58.3814
13.979,	62.3762
14.4782,	63.7751
14.9775,	63.333
15.4767,	57.9456
15.976,	50.2349
16.4752,	43.9135
16.9745,	39.1507
17.4737,	35.1195
17.973,	29.756
18.4722,	24.3076
18.9715,	23.493
19.4707,	28.7202
19.97,	39.0392
20.4692,	49.4501
20.9685,	54.0704
21.4677,	52.3129
21.967,	45.5245
22.4662,	38.7814
22.9655,	33.8572
23.4647,	28.2799
23.964,	25.483
24.4632,	26.3713
24.9625,	26.8934
25.4617,	24.8579
25.961,	22.3255
26.4602,	25.3713
26.9595,	35.6748
27.4587,	46.4017
27.958,	51.9175
28.4572,	51.8479
28.9565,	54.0279
29.4557,	64.3162
29.955,	76.7838
30.4542,	86.0006
30.9535,	86.3297
31.4527,	74.9924
31.952,	59.477
32.4512,	45.5084
32.9505,	33.8618
33.4497,	27.5637
33.949,	24.1553
34.4482,	23.4745
34.9475,	29.6881
35.4467,	39.0363
35.946,	45.1172
36.4452,	44.2919
36.9445,	35.8602
37.4437,	26.8365
37.943,	24.4802
38.4422,	29.1486
38.9415,	36.557
39.4407,	40.5237
39.94,	37.9681
40.4392,	34.8739
40.9385,	38.5715
41.4377,	45.6119
41.937,	45.5167
42.4362,	35.2661
42.9355,	22.2372
43.4347,	16.7209
43.934,	23.41
44.4332,	33.6087
44.9325,	36.3378
45.4317,	32.7893
45.931,	29.1384
46.4302,	28.5514
46.9295,	31.0667
47.4287,	30.9247
47.928,	26.4439
48.4272,	24.8926
48.9265,	29.0915
49.4257,	37.2793
49.925,	45.4118
50.4242,	47.0853
50.9235,	42.6737
51.4227,	36.3811
51.922,	29.7362
52.4212,	23.8479
52.9205,	20.5973
53.4197,	21.6327
53.919,	25.7535
54.4182,	28.7886
54.9175,	28.7818
55.4167,	31.5202
55.916,	39.4574
56.4152,	45.0606
56.9145,	42.0661
57.4137,	33.5047
57.913,	25.8217
58.4122,	23.8888
58.9115,	25.0449
59.4107,	23.6147
59.91,	20.9327
60.4092,	18.7374
60.9085,	18.3607
61.4077,	23.0548
61.907,	31.5356
62.4062,	38.5772
62.9055,	43.3726
63.4047,	46.3298
63.904,	47.6334
64.4032,	48.0461
64.9025,	47.9956
65.4017,	47.7363
65.901,	45.5831
66.4002,	38.0462
66.8995,	27.1411
67.3987,	21.1779
67.898,	24.7889
68.3972,	32.8042
68.8965,	36.3793
69.3957,	33.2008
69.895,	28.0978
70.3942,	25.1447
70.8935,	23.6903
71.3927,	22.7558
71.892,	22.0722
72.3912,	21.1086
72.8905,	19.0931
73.3897,	16.105
73.889,	15.7871
74.3882,	19.883
74.8875,	25.2919
75.3867,	28.2809
75.886,	26.4064
76.3852,	21.0771
76.8845,	16.0976
77.3837,	13.5753
77.883,	14.2565
78.3822,	16.5882
78.8815,	17.5905
79.3807,	16.4274
79.88,	15.3098
80.3792,	16.256
80.8785,	18.4529
81.3777,	21.2317
81.877,	24.2702
82.3762,	27.1971
82.8755,	30.1451
83.3747,	30.2698
83.874,	25.4788
84.3732,	20.2372
84.8725,	18.2373
85.3717,	18.4864
85.871,	19.9788
86.3702,	21.536
86.8695,	21.8392
87.3687,	20.4762
87.868,	15.5324
88.3672,	9.80164
88.8665,	10.1861
89.3657,	16.4523
89.865,	23.8188
90.3642,	28.1073
90.8635,	27.695
91.3627,	24.9062
91.862,	21.2225
92.3612,	17.9235
92.8605,	17.6754
93.3597,	18.9849
93.859,	18.8231
94.3582,	17.0885
94.8575,	14.6343
95.3567,	13.8141
95.856,	14.4952
96.3552,	14.4552
96.8545,	14.6719
97.3537,	16.0321
97.853,	16.6644
98.3522,	14.8477
98.8515,	11.5894
99.3507,	9.5089
99.85,	10.3373
100.349,	14.5092
100.848,	20.4815
