t,	etaU
0,	100
0.49925,	79.5527
0.9985,	48.4548
1.49775,	30.6078
1.997,	30.6078
2.49625,	48.4548
2.9955,	79.5527
3.49475,	100
3.994,	94.4452
4.49325,	71.0204
4.9925,	48.8621
5.49175,	39.0639
5.991,	36.5666
6.49025,	32.0591
6.9895,	27.639
7.48875,	30.0916
7.988,	37.9626
8.48725,	44.3669
8.9865,	46.534
9.48575,	43.7675
9.985,	39.6157
10.4842,	40.3383
10.9835,	45.6743
11.4827,	47.6512
11.982,	43.0023
12.4812,	36.7063
12.9805,	30.8739
13.4797,	25.2437
13.979,	19.339
14.4782,	12.9044
14.9775,	8.85388
15.4767,	8.11152
15.976,	9.32369
16.4752,	11.8807
16.9745,	16.2323
17.4737,	23.5279
17.973,	31.5114
18.4722,	38.108
18.9715,	43.1586
19.4707,	43.1906
19.97,	37.0809
20.4692,	28.549
20.9685,	20.4915
21.4677,	18.38
21.967,	29.4881
22.4662,	51.284
22.9655,	70.3609
23.4647,	74.9076
23.964,	67.1138
24.4632,	56.3339
24.9625,	52.8843
25.4617,	54.8841
25.961,	55.0574
26.4602,	55.1626
26.9595,	55.4033
27.4587,	50.8516
27.958,	41.8706
28.4572,	32.2268
28.9565,	25.2907
29.4557,	23.1228
29.955,	22.5795
30.4542,	23.3318
30.9535,	26.3768
31.4527,	30.0559
31.952,	33.3105
32.4512,	38.6142
32.9505,	45.3993
33.4497,	49.7269
33.949,	48.663
34.4482,	42.7945
34.9475,	35.2239
35.4467,	28.1137
35.946,	21.6098
36.4452,	14.664
36.9445,	10.4808
37.4437,	11.8641
37.943,	21.1975
38.4422,	37.0923
38.9415,	49.4915
39.4407,	50.8646
39.94,	44.7512
40.4392,	37.7979
40.9385,	37.3103
41.4377,	42.2363
41.937,	43.1723
42.4362,	41.7655
42.9355,	41.1432
43.4347,	37.707
43.934,	31.5749
44.4332,	25.6191
44.9325,	20.7586
45.4317,	21.4742
45.931,	24.7954
46.4302,	24.8327
46.9295,	22.993
47.4287,	21.0486
47.928,	18.616
48.4272,	18.2937
48.9265,	23.3064
49.4257,	33.4078
49.925,	44.1585
50.4242,	48.414
50.9235,	44.3265
51.4227,	34.7948
51.922,	25.393
52.4212,	21.5125
52.9205,	24.2832
53.4197,	34.3163
53.919,	47.0048
54.4182,	53.1505
54.9175,	53.0389
55.4167,	49.8002
55.916,	46.0642
56.4152,	45.105
56.9145,	43.9452
57.4137,	39.8399
57.913,	34.0841
58.4122,	25.8975
58.9115,	18.0979
59.4107,	16.5001
59.91,	22.3599
60.4092,	31.5493
60.9085,	37.1229
61.4077,	35.7618
61.907,	29.5548
62.4062,	23.7105
62.9055,	21.2477
63.4047,	20.3251
63.904,	19.2894
64.4032,	21.3886
64.9025,	29.0587
65.4017,	46.1059
65.901,	67.1031
66.4002,	74.5309
66.8995,	63.3051
67.3987,	42.6415
67.898,	27.0192
68.3972,	29.1162
68.8965,	41.9792
69.3957,	52.8986
69.895,	59.2224
70.3942,	60.1393
70.8935,	58.7115
71.3927,	56.8556
71.892,	52.3068
72.3912,	44.2167
72.8905,	33.4558
73.3897,	23.216
73.889,	20.1596
74.3882,	28.2893
74.8875,	43.5145
75.3867,	53.8669
75.886,	52.3972
76.3852,	41.441
76.8845,	29.6858
77.3837,	24.5253
77.883,	25.2965
78.3822,	31.9213
78.8815,	43.1768
79.3807,	50.462
79.88,	47.3031
80.3792,	34.6547
80.8785,	19.3425
81.3777,	10.9437
81.877,	11.0126
82.3762,	14.2368
82.8755,	17.1225
83.3747,	19.7192
83.874,	22.1601
84.3732,	22.8679
84.8725,	21.8028
85.3717,	19.8146
85.871,	18.0755
86.3702,	17.2396
86.8695,	15.5744
87.3687,	13.1389
87.868,	12.8174
88.3672,	14.7124
88.8665,	16.3386
89.3657,	17.5445
89.865,	19.9894
90.3642,	24.4769
90.8635,	29.1114
91.3627,	29.9177
91.862,	24.9486
92.3612,	16.4072
92.8605,	8.43051
93.3597,	5.65558
93.859,	10.6223
94.3582,	21.2127
94.8575,	31.0987
95.3567,	33.2483
95.856,	28.2221
96.3552,	21.9407
96.8545,	18.1773
97.3537,	16.8887
97.853,	15.9515
98.3522,	14.2421
98.8515,	12.7888
99.3507,	11.5986
99.85,	11.0309
100.349,	12.1865
100.848,	14.2237
101.348,	15.8736
101.847,	17.3287
102.346,	19.6978
102.845,	23.0577
103.345,	24.722
103.844,	22.3709
104.343,	18.4267
104.842,	16.8886
105.342,	18.5155
105.841,	21.1884
106.34,	22.0806
106.839,	20.2124
107.339,	16.8548
107.838,	14.2889
108.337,	14.2209
108.836,	16.7139
109.336,	19.617
109.835,	19.3001
110.334,	15.8691
110.833,	13.165
111.333,	12.7511
111.832,	12.8708
112.331,	11.4971
112.83,	9.27934
113.33,	8.46287
113.829,	9.98502
114.328,	13.3707
114.827,	16.4406
115.327,	18.2656
115.826,	19.179
116.325,	20.0146
116.824,	21.9565
117.324,	23.9164
117.823,	25.5775
118.322,	27.5964
118.821,	27.9525
119.321,	28.284
119.82,	30.4183
120.319,	31.8592
120.818,	31.6475
121.318,	28.3686
121.817,	22.3087
122.316,	17.4389
122.815,	15.431
123.315,	15.2346
123.814,	15.9067
124.313,	15.9729
124.812,	15.6471
125.312,	17.6121
125.811,	21.6784
126.31,	23.397
126.809,	19.8305
127.309,	15.8044
127.808,	17.4315
128.307,	22.2273
128.806,	22.8382
129.306,	18.698
129.805,	15.2711
130.304,	15.8667
130.803,	19.9321
131.303,	25.0241
131.802,	28.8554
132.301,	31.4055
132.8,	31.2913
133.3,	28.0742
133.799,	25.8803
134.298,	28.113
134.797,	36.4176
135.297,	48.6335
135.796,	59.1812
136.295,	64.0099
136.794,	63.9878
137.294,	61.1248
137.793,	56.4462
138.292,	50.3391
138.791,	43.4551
139.291,	36.428
139.79,	29.8364
140.289,	23.7407
140.788,	20.6918
141.288,	21.8816
141.787,	23.7363
142.286,	24.5149
142.785,	23.5922
143.285,	21.4792
143.784,	20.2552
144.283,	20.8877
144.782,	22.2221
145.282,	23.9458
145.781,	25.0914
146.28,	24.9918
146.779,	25.4642
147.279,	26.288
147.778,	25.0212
148.277,	22.8486
148.776,	22.9422
149.276,	25.555
149.775,	28.2849
150.274,	26.9439
150.773,	22.0108
151.273,	19.0873
151.772,	19.6299
152.271,	19.4136
152.77,	16.7875
153.27,	13.6368
153.769,	12.0691
154.268,	12.6841
154.767,	13.9317
155.267,	15.044
155.766,	15.369
156.265,	13.4708
156.764,	9.46876
157.264,	5.79834
157.763,	3.9243
158.262,	3.54776
158.761,	3.60588
159.261,	4.3098
159.76,	5.96654
160.259,	7.32947
160.758,	7.90762
161.258,	8.82953
161.757,	10.61
162.256,	12.0538
162.755,	12.4476
163.255,	11.6571
163.754,	9.97677
164.253,	8.2661
164.752,	6.91261
165.252,	6.20219
165.751,	7.13183
166.25,	8.86002
166.749,	11.3944
167.249,	14.5544
167.748,	15.9995
168.247,	15.683
168.746,	14.3563
169.246,	12.2415
169.745,	10.6402
170.244,	9.39317
170.743,	8.72342
171.243,	10.802
171.742,	14.0486
172.241,	15.4838
172.74,	15.6447
173.24,	15.4746
173.739,	16.0578
174.238,	18.0794
174.737,	20.1387
175.237,	21.4162
175.736,	23.3086
176.235,	25.9252
176.734,	27.1279
177.234,	24.6715
177.733,	18.7073
178.232,	12.4129
178.731,	8.4625
179.231,	7.49964
179.73,	7.99393
180.229,	8.12758
180.728,	7.31404
181.228,	6.4826
181.727,	7.15358
182.226,	10.3395
182.725,	14.1366
183.225,	16.1568
183.724,	15.736
184.223,	13.5378
184.722,	11.3919
185.222,	10.58
185.721,	10.7567
186.22,	11.1562
186.719,	10.5794
187.219,	9.5261
187.718,	9.99545
188.217,	11.8682
188.716,	13.1494
189.216,	13.6161
189.715,	14.5285
190.214,	15.6144
190.713,	15.0791
191.213,	11.6275
191.712,	8.61345
192.211,	10.2605
192.71,	14.6451
193.21,	16.8623
193.709,	16.5007
194.208,	17.0942
194.707,	19.9742
195.207,	20.9353
195.706,	17.4011
196.205,	13.208
196.704,	13.5808
197.204,	17.8645
197.703,	22.324
198.202,	25.7993
198.701,	28.9001
199.201,	31.9697
199.7,	32.4462
200.199,	27.8306
200.698,	21.1852
201.198,	16.6078
201.697,	16.1144
202.196,	20.5524
202.695,	26.6269
203.195,	30.756
203.694,	31.8995
204.193,	30.7281
204.692,	28.8576
205.192,	26.2006
205.691,	22.7006
206.19,	19.54
206.689,	18.1805
207.189,	20.2983
207.688,	23.2204
208.187,	22.4437
208.686,	18.6727
209.186,	14.2278
209.685,	10.8382
210.184,	10.256
210.683,	11.4955
211.183,	13.6909
211.682,	15.9615
212.181,	15.5593
212.68,	15.2285
213.18,	19.2
213.679,	24.7489
214.178,	26.7489
214.677,	22.7351
215.177,	15.425
215.676,	11.5215
216.175,	11.3073
216.674,	10.694
217.174,	9.44418
217.673,	9.32179
218.172,	11.2504
218.671,	14.3306
219.171,	16.1136
219.67,	15.8615
220.169,	14.7059
220.668,	13.3251
221.168,	11.7147
221.667,	9.34936
222.166,	8.09541
222.665,	10.0148
223.165,	12.9101
223.664,	14.0439
224.163,	12.9333
224.662,	10.4727
225.162,	9.22038
225.661,	9.42842
226.16,	9.14482
226.659,	7.79913
227.159,	5.69289
227.658,	4.846
228.157,	7.08054
228.656,	11.0362
229.156,	14.8035
229.655,	17.2924
230.154,	18.2923
230.653,	18.0768
231.153,	15.6751
231.652,	11.4271
232.151,	8.15817
232.65,	6.77554
233.15,	7.03389
233.649,	8.07343
234.148,	9.28502
234.647,	10.5803
235.147,	11.8274
235.646,	13.2139
236.145,	14.7383
236.644,	15.5817
237.144,	14.5593
237.643,	11.5895
238.142,	8.08449
238.641,	5.79385
239.141,	5.58471
239.64,	6.53895
240.139,	6.5817
240.638,	5.79293
241.138,	4.95091
241.637,	4.6655
242.136,	5.60187
242.635,	7.08993
243.135,	8.63412
243.634,	10.4238
244.133,	11.5856
244.632,	11.2814
245.132,	9.90368
245.631,	7.7328
246.13,	5.47188
246.629,	4.03739
247.129,	4.40696
247.628,	6.95604
248.127,	10.4498
248.626,	13.2446
249.126,	14.7323
249.625,	15.3864
250.124,	15.6909
250.623,	14.7774
251.123,	12.2937
251.622,	9.58856
252.121,	8.42325
252.62,	8.98959
253.12,	9.5891
253.619,	9.57949
254.118,	9.17675
254.617,	8.49575
255.117,	7.64802
255.616,	7.20365
256.115,	8.37493
256.614,	10.8679
257.114,	12.611
257.613,	12.5281
258.112,	10.6984
258.611,	8.16656
259.111,	5.98619
259.61,	4.38456
260.109,	4.47993
260.608,	6.13236
261.108,	7.25285
261.607,	6.82233
262.106,	5.47373
262.605,	5.50706
263.105,	8.58323
263.604,	12.3882
264.103,	14.363
264.602,	15.6143
265.102,	17.2786
265.601,	19.2223
266.1,	19.9041
266.599,	17.2109
267.099,	12.5577
267.598,	9.07414
268.097,	7.60169
268.596,	8.36425
269.096,	10.2804
269.595,	10.6472
270.094,	9.18464
270.593,	7.44549
271.093,	6.49551
271.592,	6.25396
272.091,	5.8573
272.59,	5.25733
273.09,	6.66362
273.589,	11.7227
274.088,	17.3612
274.587,	19.236
275.087,	16.8093
275.586,	13.1586
276.085,	11.3555
276.584,	11.9508
277.084,	12.6054
277.583,	12.4506
278.082,	12.6194
278.581,	12.7816
279.081,	12.1882
279.58,	11.586
280.079,	10.8814
280.578,	10.2207
281.078,	10.103
281.577,	10.5115
282.076,	11.6125
282.575,	12.0529
283.075,	10.9348
283.574,	9.67271
284.073,	9.14353
284.572,	9.04197
285.072,	8.7266
285.571,	7.62166
286.07,	7.22432
286.569,	8.09072
287.069,	8.86831
287.568,	8.87517
288.067,	8.55277
288.566,	8.54391
289.066,	8.8813
289.565,	8.56233
290.064,	7.68263
290.563,	7.07159
291.063,	6.53788
291.562,	5.56012
292.061,	4.28989
292.56,	3.57592
293.06,	3.68212
293.559,	4.14542
294.058,	4.45006
294.557,	4.48775
295.057,	4.68863
295.556,	5.35661
296.055,	6.40439
296.554,	7.68115
297.054,	8.56772
297.553,	8.70136
298.052,	8.21045
298.551,	8.1984
299.051,	9.18771
299.55,	9.99708
300.049,	9.75408
300.548,	8.1084
301.048,	5.53006
301.547,	3.55932
302.046,	2.91263
302.545,	3.68232
303.045,	5.74839
303.544,	7.99534
304.043,	9.79353
304.542,	10.7563
305.042,	10.4522
305.541,	9.06944
306.04,	7.8354
306.539,	8.31312
307.039,	10.0951
307.538,	11.0459
308.037,	9.85861
308.536,	7.86787
309.036,	7.12971
309.535,	7.16851
310.034,	6.74828
310.533,	6.42808
311.033,	6.98596
311.532,	7.95683
312.031,	8.00818
312.53,	6.50558
313.03,	4.76419
313.529,	4.07382
314.028,	4.18761
314.527,	4.18966
315.027,	3.63592
315.526,	2.61232
316.025,	1.69916
316.524,	2.04127
317.024,	3.7627
317.523,	5.7434
318.022,	6.83543
318.521,	6.7388
319.021,	6.40608
319.52,	6.94794
320.019,	7.99338
320.518,	8.26945
321.018,	7.87527
321.517,	7.79897
322.016,	8.27516
322.515,	8.81023
323.015,	9.2388
323.514,	9.75439
324.013,	10.6289
324.512,	11.0995
325.012,	10.1782
325.511,	8.09511
326.01,	5.63347
326.509,	3.60626
327.009,	2.56394
327.508,	2.87495
328.007,	4.04247
328.506,	4.72791
329.006,	4.33356
329.505,	4.08741
330.004,	4.80377
330.503,	5.70363
331.003,	5.78602
331.502,	4.92615
332.001,	4.39004
332.5,	4.87378
333,	5.34314
333.499,	4.85646
333.998,	3.86736
334.497,	3.62601
334.997,	4.66303
335.496,	6.26048
335.995,	7.58113
336.494,	7.73156
336.994,	6.62474
337.493,	5.6622
337.992,	6.49477
338.491,	9.02445
338.991,	10.9818
339.49,	10.5651
339.989,	9.05339
340.488,	8.39346
340.988,	8.41666
341.487,	8.12496
341.986,	7.26111
342.485,	6.30298
342.985,	5.53011
343.484,	4.4015
343.983,	3.19206
344.482,	3.25756
344.982,	4.37633
345.481,	5.25532
345.98,	5.35197
346.479,	4.96033
346.979,	5.01003
347.478,	5.80659
347.977,	6.81801
348.476,	7.23052
348.976,	6.3047
349.475,	4.63553
349.974,	3.40318
350.473,	2.92878
350.973,	2.88916
351.472,	2.77506
351.971,	2.49862
352.47,	2.62328
352.97,	3.06249
353.469,	3.41144
353.968,	3.29393
354.467,	2.59234
354.967,	2.0139
355.466,	2.67136
355.965,	4.63998
356.464,	6.34396
356.964,	6.30265
357.463,	4.59149
357.962,	2.73708
358.461,	2.37506
358.961,	3.27132
359.46,	3.86953
359.959,	3.5616
360.458,	2.63342
360.958,	1.63458
361.457,	1.04747
361.956,	0.947662
362.455,	1.3459
362.955,	2.32221
363.454,	3.53456
363.953,	4.58632
364.452,	5.17316
364.952,	5.13943
365.451,	4.51553
365.95,	3.84798
366.449,	4.20401
366.949,	5.47752
367.448,	6.38472
367.947,	6.26927
368.446,	5.51711
368.946,	4.87204
369.445,	4.54732
369.944,	4.02199
370.443,	3.64074
370.943,	3.86733
371.442,	4.88339
371.941,	6.31072
372.44,	6.94156
372.94,	6.61079
373.439,	6.09535
373.938,	5.54839
374.437,	5.46168
374.937,	5.91407
375.436,	6.15018
375.935,	6.296
376.434,	6.41121
376.934,	6.49094
377.433,	6.71825
377.932,	6.84076
378.431,	6.28686
378.931,	5.1304
379.43,	4.33066
379.929,	4.63532
380.428,	5.47632
380.928,	6.32825
381.427,	6.70387
381.926,	6.04859
382.425,	4.97165
382.925,	4.13396
383.424,	3.70643
383.923,	3.7573
384.422,	3.86518
384.922,	4.22757
385.421,	5.15213
385.92,	6.03439
386.419,	6.3942
386.919,	6.04989
387.418,	5.18599
387.917,	4.1248
388.416,	2.88323
388.916,	2.33574
389.415,	3.22305
389.914,	4.67781
390.413,	5.49604
