t,	etaU
0,	37.0418
0.49925,	29.2332
0.9985,	21.6679
1.49775,	17.0271
1.997,	17.0271
2.49625,	21.6679
2.9955,	29.2332
3.49475,	37.0418
3.994,	47.0512
4.49325,	63.8831
4.9925,	85.3221
5.49175,	100
5.991,	99.8589
6.49025,	90.0168
6.9895,	77.6579
7.48875,	66.194
7.988,	53.6583
8.48725,	43.2396
8.9865,	45.6593
9.48575,	57.7278
9.985,	67.092
10.4842,	67.6924
10.9835,	64.8623
11.4827,	67.7819
11.982,	72.595
12.4812,	71.5283
12.9805,	65.0607
13.4797,	59.8583
13.979,	60.1243
14.4782,	59.8737
14.9775,	57.9874
15.4767,	65.7373
15.976,	81.1869
16.4752,	86.9961
16.9745,	73.9753
17.4737,	49.4199
17.973,	33.9094
18.4722,	34.8532
18.9715,	38.9719
19.4707,	38.7322
19.97,	40.9372
20.4692,	45.963
20.9685,	47.6988
21.4677,	40.333
21.967,	27.6986
22.4662,	22.1348
22.9655,	25.0463
23.4647,	33.6916
23.964,	44.4315
24.4632,	49.4492
24.9625,	50.5133
25.4617,	50.6629
25.961,	56.326
26.4602,	71.5192
26.9595,	79.5108
27.4587,	70.4517
27.958,	53.2429
28.4572,	38.905
28.9565,	37.5603
29.4557,	41.8512
29.955,	38.7514
30.4542,	37.2338
30.9535,	44.4122
31.4527,	56.4765
31.952,	65.2197
32.4512,	62.2385
32.9505,	49.3432
33.4497,	38.8085
33.949,	41.1546
34.4482,	56.9125
34.9475,	77.3211
35.4467,	87.6004
35.946,	79.9689
36.4452,	62.6992
36.9445,	48.4235
37.4437,	39.8241
37.943,	34.5903
38.4422,	34.898
38.9415,	45.0418
39.4407,	61.9807
39.94,	74.6183
40.4392,	73.6699
40.9385,	64.3151
41.4377,	65.018
41.937,	80.136
42.4362,	91.6947
42.9355,	83.8689
43.4347,	61.9775
43.934,	44.6969
44.4332,	39.32
44.9325,	40.074
45.4317,	43.4987
45.931,	50.8027
46.4302,	62.2424
46.9295,	68.0125
47.4287,	58.7112
47.928,	42.5388
48.4272,	31.2601
48.9265,	27.7827
49.4257,	31.7812
49.925,	37.6654
50.4242,	42.9515
50.9235,	48.6845
51.4227,	49.96
51.922,	44.0038
52.4212,	34.3024
52.9205,	27.7115
53.4197,	37.5582
53.919,	60.323
54.4182,	75.1447
54.9175,	71.3571
55.4167,	52.8724
55.916,	35.4054
56.4152,	31.3582
56.9145,	33.4218
57.4137,	31.5227
57.913,	27.9672
58.4122,	28.2376
58.9115,	35.7509
59.4107,	48.2742
59.91,	60.6387
60.4092,	65.3823
60.9085,	58.0552
61.4077,	46.0037
61.907,	41.1285
62.4062,	49.0697
62.9055,	62.7466
63.4047,	68.5532
63.904,	62.3137
64.4032,	49.3182
64.9025,	35.6297
65.4017,	23.8619
65.901,	15.8541
66.4002,	16.9483
66.8995,	27.9515
67.3987,	40.6238
67.898,	47.0334
68.3972,	42.5358
68.8965,	33.0495
69.3957,	27.3394
69.895,	25.1704
70.3942,	23.3024
70.8935,	20.3945
71.3927,	17.2349
71.892,	16.5809
72.3912,	16.3564
72.8905,	15.1564
73.3897,	15.9835
73.889,	20.3446
74.3882,	28.9498
74.8875,	39.5202
75.3867,	49.0092
75.886,	55.8136
76.3852,	55.9296
76.8845,	47.5583
77.3837,	33.9335
77.883,	24.4788
78.3822,	25.6633
78.8815,	32.3922
79.3807,	36.6876
79.88,	35.7049
80.3792,	31.6328
80.8785,	32.473
81.3777,	41.8571
81.877,	54.6061
82.3762,	63.578
82.8755,	60.8433
83.3747,	48.6438
83.874,	37.1181
84.3732,	31.0356
84.8725,	27.5803
85.3717,	22.9405
85.871,	16.4013
86.3702,	11.5576
86.8695,	10.2472
87.3687,	16.1369
87.868,	32.3845
88.3672,	52.1364
88.8665,	64.5084
89.3657,	63.7966
89.865,	54.8427
90.3642,	45.5498
90.8635,	38.2142
91.3627,	33.184
91.862,	30.3499
92.3612,	28.8715
92.8605,	27.7206
93.3597,	24.0038
93.859,	21.4695
94.3582,	25.9474
94.8575,	34.8486
95.3567,	40.6064
95.856,	39.592
96.3552,	34.2407
96.8545,	28.0577
97.3537,	23.044
97.853,	21.2964
98.3522,	24.6354
98.8515,	30.9974
99.3507,	33.5634
99.85,	29.9207
100.349,	25.8093
100.848,	24.9127
101.348,	25.4904
101.847,	27.5189
102.346,	34.5864
102.845,	45.2385
103.345,	49.8763
103.844,	41.5035
104.343,	27.2041
104.842,	19.9436
105.342,	22.6471
105.841,	28.1867
106.34,	32.8043
106.839,	36.1732
107.339,	37.2475
107.838,	36.4314
108.337,	34.9803
108.836,	33.1664
109.336,	30.9107
109.835,	26.6397
110.334,	21.9656
110.833,	22.1149
111.333,	24.9996
111.832,	24.9026
112.331,	20.1991
112.83,	14.2642
113.33,	12.4609
113.829,	16.4449
114.328,	22.3973
114.827,	26.6816
115.327,	28.7868
115.826,	28.3193
116.325,	24.5982
116.824,	19.4829
117.324,	14.9829
117.823,	14.155
118.322,	18.2459
118.821,	22.6654
119.321,	23.5953
119.82,	22.1358
120.319,	20.0987
120.818,	20.8038
121.318,	23.8495
121.817,	24.7923
122.316,	24.8504
122.815,	27.8993
123.315,	34.7473
123.814,	41.4316
124.313,	41.0106
124.812,	32.0046
125.312,	21.5238
125.811,	15.5998
126.31,	17.9727
126.809,	27.128
127.309,	34.765
127.808,	35.4841
128.307,	31.291
128.806,	29.2064
129.306,	35.5713
129.805,	44.3395
130.304,	44.7176
130.803,	35.7855
131.303,	25.6685
131.802,	22.9428
132.301,	26.1293
132.8,	28.3128
133.3,	29.7136
133.799,	35.219
134.298,	47.4626
134.797,	62.2272
135.297,	68.4057
135.796,	61.2214
136.295,	51.839
136.794,	49.7678
137.294,	53.7247
137.793,	64.1177
138.292,	78.6508
138.791,	87.6295
139.291,	82.7781
139.79,	66.1213
140.289,	51.8357
140.788,	50.3556
141.288,	53.1838
141.787,	47.1522
142.286,	33.8866
142.785,	26.7531
143.285,	27.5629
143.784,	28.2471
144.283,	27.6786
144.782,	30.6799
145.282,	41.2472
145.781,	53.8121
146.28,	58.6472
146.779,	52.5385
147.279,	40.524
147.778,	32.5338
148.277,	33.9765
148.776,	38.299
149.276,	37.674
149.775,	30.7634
150.274,	21.5774
150.773,	16.3863
151.273,	16.7639
151.772,	19.533
152.271,	22.3512
152.77,	24.3041
153.27,	24.0064
153.769,	23.704
154.268,	25.8916
154.767,	28.6453
155.267,	29.2921
155.766,	26.6979
156.265,	23.2188
156.764,	22.7115
