t,	etaU
0,	1.08395
0.49925,	1.49544
0.9985,	1.86891
1.49775,	2.11586
1.997,	2.11586
2.49625,	1.86891
2.9955,	1.49544
3.49475,	1.08395
3.994,	0.955085
4.49325,	1.19955
4.9925,	1.42518
5.49175,	1.39359
5.991,	1.14572
6.49025,	0.963214
6.9895,	1.12867
7.48875,	1.56697
7.988,	2.00553
8.48725,	2.27519
8.9865,	2.31225
9.48575,	2.11937
9.985,	1.82684
10.4842,	1.6654
10.9835,	1.69247
11.4827,	1.74825
11.982,	1.74813
12.4812,	1.79105
12.9805,	1.89348
13.4797,	1.91669
13.979,	1.75595
14.4782,	1.50375
14.9775,	1.41031
15.4767,	1.65645
15.976,	2.06872
16.4752,	2.36275
16.9745,	2.34844
17.4737,	2.00935
17.973,	1.66488
18.4722,	1.67372
18.9715,	1.88946
19.4707,	1.95462
19.97,	1.88401
20.4692,	2.02408
20.9685,	2.51721
21.4677,	2.99353
21.967,	3.14402
22.4662,	2.9336
22.9655,	2.48776
23.4647,	1.98241
23.964,	1.46656
24.4632,	1.12133
24.9625,	1.29553
25.4617,	1.73269
25.961,	1.87961
26.4602,	1.68417
26.9595,	1.44935
27.4587,	1.47661
27.958,	1.68944
28.4572,	1.71498
28.9565,	1.53641
29.4557,	1.40418
29.955,	1.38055
30.4542,	1.52552
30.9535,	1.79637
31.4527,	2.05194
31.952,	2.32433
32.4512,	2.59995
32.9505,	2.83389
33.4497,	3.20964
33.949,	3.72346
34.4482,	4.27496
34.9475,	4.63192
35.4467,	4.34878
35.946,	3.41389
36.4452,	2.54282
36.9445,	2.22143
37.4437,	2.32437
37.943,	2.44195
38.4422,	2.16813
38.9415,	1.67261
39.4407,	1.29582
39.94,	1.21073
40.4392,	1.45391
40.9385,	1.72425
41.4377,	1.67871
41.937,	1.37658
42.4362,	1.0587
42.9355,	1.1698
43.4347,	1.62826
43.934,	1.98182
44.4332,	2.49401
44.9325,	3.36375
45.4317,	4.26124
45.931,	4.57717
46.4302,	3.77958
46.9295,	2.39819
47.4287,	1.76685
47.928,	2.1181
48.4272,	2.84372
48.9265,	3.46684
49.4257,	4.3911
49.925,	5.86543
50.4242,	7.08617
50.9235,	7.11849
51.4227,	6.22232
51.922,	5.97758
