t,	etaU
0,	95.5126
0.49925,	78.1331
0.9985,	49.6764
1.49775,	32.1295
1.997,	32.1295
2.49625,	49.6764
2.9955,	78.1331
3.49475,	95.5126
3.994,	94.4068
4.49325,	82.9545
4.9925,	67.1352
5.49175,	58.9405
5.991,	60.5838
6.49025,	61.9888
6.9895,	61.0631
7.48875,	53.2142
7.988,	42.7559
8.48725,	47.8764
8.9865,	67.0105
9.48575,	81.6683
9.985,	84.2947
10.4842,	76.9964
10.9835,	65.7287
11.4827,	59.2569
11.982,	61.4314
12.4812,	68.2655
12.9805,	76.1544
13.4797,	81.8209
13.979,	81.0632
14.4782,	74.79
14.9775,	63.3226
15.4767,	50.2182
15.976,	47.1726
16.4752,	59.2458
16.9745,	71.4608
17.4737,	70.8381
17.973,	72.173
18.4722,	85.278
18.9715,	95.0036
19.4707,	89.1192
19.97,	71.1027
20.4692,	56.0224
20.9685,	60.1384
21.4677,	79.0828
21.967,	94.3063
22.4662,	97.0748
22.9655,	87.1453
23.4647,	69.3552
23.964,	58.7408
24.4632,	61.9517
24.9625,	68.5936
25.4617,	75.0042
25.961,	80.9326
26.4602,	84.0152
26.9595,	85.9755
27.4587,	82.9755
27.958,	72.803
28.4572,	60.5564
28.9565,	48.4492
29.4557,	43.0438
29.955,	47.6783
30.4542,	51.4101
30.9535,	45.5957
31.4527,	35.4551
31.952,	29.4381
32.4512,	36.0377
32.9505,	52.0173
33.4497,	64.3101
33.949,	66.583
34.4482,	56.5977
34.9475,	37.5639
35.4467,	19.7012
35.946,	14.5734
36.4452,	21.842
36.9445,	34.9586
37.4437,	48.1779
37.943,	59.7064
38.4422,	68.0687
38.9415,	73.1813
39.4407,	71.1847
39.94,	61.9484
40.4392,	50.4395
40.9385,	42.2911
41.4377,	42.9657
41.937,	50.2279
42.4362,	57.1598
42.9355,	59.4153
43.4347,	56.1542
43.934,	47.7235
44.4332,	36.5843
44.9325,	27.539
45.4317,	34.4835
45.931,	61.2839
46.4302,	88.8693
46.9295,	94.7625
47.4287,	75.1385
47.928,	47.5072
48.4272,	33.1306
48.9265,	34.0115
49.4257,	37.2243
49.925,	34.0101
50.4242,	28.2467
50.9235,	31.3327
51.4227,	44.3538
51.922,	54.9043
52.4212,	58.6578
52.9205,	59.0942
53.4197,	60.8113
53.919,	69.159
54.4182,	80.1534
54.9175,	90.5028
55.4167,	100
55.916,	97.0954
56.4152,	77.7122
56.9145,	54.6114
57.4137,	38.4827
57.913,	31.4539
58.4122,	27.1454
58.9115,	24.8209
59.4107,	28.9124
59.91,	35.0416
60.4092,	42.5442
60.9085,	53.7428
61.4077,	62.3227
61.907,	63.234
62.4062,	55.458
62.9055,	47.4416
63.4047,	49.2557
63.904,	53.2122
64.4032,	47.0648
64.9025,	35.1308
65.4017,	39.4289
65.901,	64.5928
66.4002,	86.5401
66.8995,	87.308
67.3987,	67.1265
67.898,	40.4997
68.3972,	25.4858
68.8965,	24.7108
69.3957,	32.6544
69.895,	41.3618
70.3942,	43.925
70.8935,	42.3972
71.3927,	40.1408
71.892,	40.3001
72.3912,	37.9516
72.8905,	28.9725
73.3897,	23.6303
73.889,	28.6894
74.3882,	39.0432
74.8875,	49.7844
75.3867,	56.1129
75.886,	55.8495
76.3852,	53.6024
76.8845,	49.1898
77.3837,	39.5718
77.883,	30.1271
78.3822,	27.8975
78.8815,	35.5419
79.3807,	51.2465
79.88,	62.7947
80.3792,	63.2044
80.8785,	58.4757
81.3777,	52.4442
81.877,	49.576
82.3762,	52.7101
82.8755,	54.8866
83.3747,	51.7018
83.874,	44.866
84.3732,	36.3574
84.8725,	35.2548
85.3717,	47.1438
85.871,	60.8154
86.3702,	65.6005
86.8695,	61.3718
87.3687,	53.5692
87.868,	50.4352
88.3672,	50.155
88.8665,	43.8228
89.3657,	33.1904
89.865,	29.3438
90.3642,	37.5594
90.8635,	48.9737
91.3627,	51.2232
91.862,	41.2716
92.3612,	25.9977
92.8605,	18.214
93.3597,	22.8611
93.859,	31.7911
94.3582,	36.1558
94.8575,	36.5526
95.3567,	37.0744
95.856,	38.4036
96.3552,	38.4196
96.8545,	32.6005
97.3537,	22.8878
97.853,	15.9271
98.3522,	15.8174
98.8515,	22.4855
99.3507,	29.5498
99.85,	32.0121
100.349,	30.3994
100.848,	26.977
101.348,	29.3393
101.847,	38.3587
102.346,	45.0008
102.845,	47.6395
103.345,	46.4806
103.844,	41.2405
104.343,	36.1971
104.842,	30.9642
105.342,	26.6056
105.841,	28.188
106.34,	32.4101
106.839,	34.3968
107.339,	34.3354
107.838,	35.7432
108.337,	40.4954
108.836,	42.9745
109.336,	38.9954
109.835,	34.8823
110.334,	37.9629
110.833,	44.9986
111.333,	45.4346
111.832,	38.0281
112.331,	30.3269
112.83,	28.178
113.33,	32.6568
113.829,	36.8082
114.328,	36.1516
114.827,	33.2844
115.327,	28.6966
115.826,	25.5117
116.325,	31.2125
116.824,	44.427
117.324,	55.4248
117.823,	56.0594
118.322,	45.6283
118.821,	32.6838
119.321,	25.6713
119.82,	24.0778
120.319,	22.4938
120.818,	19.7365
121.318,	17.9373
121.817,	20.4521
122.316,	28.8899
122.815,	38.7945
123.315,	43.3896
123.814,	39.7974
124.313,	32.0747
124.812,	29.6426
125.312,	34.6963
125.811,	40.4568
126.31,	43.9027
126.809,	49.2983
127.309,	57.6143
127.808,	62.1382
128.307,	56.2692
128.806,	41.0383
129.306,	26.9177
129.805,	20.9353
130.304,	19.6429
130.803,	20.2048
131.303,	25.7553
131.802,	33.6063
132.301,	39.3681
132.8,	40.6986
133.3,	36.4889
133.799,	34.3931
134.298,	38.5083
134.797,	41.014
135.297,	40.0844
135.796,	39.9317
136.295,	43.4752
136.794,	50.5943
137.294,	54.9433
137.793,	51.619
138.292,	44.9513
