t	tSc	energy	enScaled
16.584	2.24265825	2.4338E-06	1.00005909526938
16.599	2.2640169	2.4338E-06	1.00005909526938
16.614	2.28537555	2.4338E-06	1.00005909526938
16.629	2.3067342	2.4338E-06	1.00005909526938
16.644	2.32809285	2.4338E-06	1.00005909526938
16.659	2.3494515	2.4338E-06	1.00005909526938
16.674	2.37081015	2.4338E-06	1.00005909526938
16.689	2.3921688	2.4338E-06	1.00005909526938
16.704	2.41352745	2.4338E-06	1.00005909526938
16.719	2.4348861	2.4338E-06	1.00005909526938
16.734	2.45624475	2.4338E-06	1.00005909526938
16.749	2.4776034	2.4338E-06	1.00005909526938
16.764	2.49896205	2.4338E-06	1.00005909526938
16.779	2.5203207	2.4338E-06	1.00005909526938
16.794	2.54167935	2.4338E-06	1.00005909526938
16.809	2.563038	2.4338E-06	1.00005909526938
16.824	2.58439665	2.4338E-06	1.00005909526938
16.839	2.6057553	2.4338E-06	1.00005909526938
16.854	2.62711395	2.4338E-06	1.00005909526938
16.869	2.6484726	2.4338E-06	1.00005909526938
16.884	2.66983125	2.4338E-06	1.00005909526938
16.899	2.6911899	2.4338E-06	1.00005909526938
16.914	2.71254855	2.4338E-06	1.00005909526938
16.929	2.7339072	2.4338E-06	1.00005909526938
16.944	2.75526585	2.4338E-06	1.00005909526938
16.959	2.7766245	2.4338E-06	1.00005909526938
16.974	2.79798315	2.4338E-06	1.00005909526938
16.989	2.8193418	2.4338E-06	1.00005909526938
17.004	2.84070045	2.4338E-06	1.00005909526938
17.019	2.8620591	2.4338E-06	1.00005909526938
17.034	2.88341775	2.4338E-06	1.00005909526938
17.049	2.9047764	2.4338E-06	1.00005909526938
17.064	2.92613505	2.4338E-06	1.00005909526938
17.079	2.9474937	2.4338E-06	1.00005909526938
17.094	2.96885235	2.4338E-06	1.00005909526938
17.109	2.990211	2.4338E-06	1.00005909526938
17.124	3.01156965	2.4338E-06	1.00005909526938
17.139	3.0329283	2.4338E-06	1.00005909526938
17.154	3.05428695	2.4338E-06	1.00005909526938
17.169	3.0756456	2.4338E-06	1.00005909526938
17.184	3.09700425	2.4338E-06	1.00005909526938
17.199	3.1183629	2.4338E-06	1.00005909526938
17.214	3.13972155	2.4338E-06	1.00005909526938
17.229	3.1610802	2.4338E-06	1.00005909526938
17.244	3.18243885	2.4338E-06	1.00005909526938
17.259	3.2037975	2.4338E-06	1.00005909526938
17.274	3.22515615	2.4338E-06	1.00005909526938
17.289	3.2465148	2.4338E-06	1.00005909526938
17.304	3.26787345	2.4338E-06	1.00005909526938
17.319	3.2892321	2.4338E-06	1.00005909526938
17.334	3.31059075	2.4338E-06	1.00005909526938
17.349	3.3319494	2.4338E-06	1.00005909526938
17.364	3.35330805	2.4338E-06	1.00005909526938
17.379	3.3746667	2.4338E-06	1.00005909526938
17.394	3.39602535	2.4338E-06	1.00005909526938
17.409	3.417384	2.4338E-06	1.00005909526938
17.424	3.43874265	2.4338E-06	1.00005909526938
17.439	3.4601013	2.4338E-06	1.00005909526938
17.454	3.48145995	2.4338E-06	1.00005909526938
17.469	3.5028186	2.4338E-06	1.00005909526938
17.484	3.52417725	2.4338E-06	1.00005909526938
17.499	3.5455359	2.4338E-06	1.00005909526938
17.514	3.56689455	2.4338E-06	1.00005909526938
17.529	3.5882532	2.4338E-06	1.00005909526938
17.544	3.60961185	2.4338E-06	1.00005909526938
17.559	3.6309705	2.4338E-06	1.00005909526938
17.574	3.65232915	2.4338E-06	1.00005909526938
17.589	3.6736878	2.4338E-06	1.00005909526938
17.604	3.69504645	2.4338E-06	1.00005909526938
17.619	3.7164051	2.4338E-06	1.00005909526938
17.634	3.73776375	2.4338E-06	1.00005909526938
17.649	3.7591224	2.4339E-06	1.00010018570801
17.664	3.78048105	2.4339E-06	1.00010018570801
17.679	3.8018397	2.4338E-06	1.00005909526938
17.694	3.82319835	2.4338E-06	1.00005909526938
17.709	3.844557	2.4338E-06	1.00005909526938
17.724	3.86591565	2.4338E-06	1.00005909526938
17.739	3.8872743	2.4338E-06	1.00005909526938
17.754	3.90863295	2.4338E-06	1.00005909526938
17.769	3.9299916	2.4338E-06	1.00005909526938
17.784	3.95135025	2.4338E-06	1.00005909526938
17.799	3.9727089	2.4338E-06	1.00005909526938
17.814	3.99406755	2.4338E-06	1.00005909526938
17.829	4.0154262	2.4338E-06	1.00005909526938
17.844	4.03678485	2.4338E-06	1.00005909526938
17.859	4.0581435	2.4338E-06	1.00005909526938
17.874	4.07950215	2.4338E-06	1.00005909526938
17.889	4.1008608	2.4338E-06	1.00005909526938
17.904	4.12221945	2.4338E-06	1.00005909526938
17.919	4.1435781	2.4338E-06	1.00005909526938
17.934	4.16493675	2.4338E-06	1.00005909526938
17.949	4.1862954	2.4338E-06	1.00005909526938
17.964	4.20765405	2.4338E-06	1.00005909526938
17.979	4.2290127	2.4339E-06	1.00010018570801
17.994	4.25037135	2.4339E-06	1.00010018570801
18.009	4.27173	2.4339E-06	1.00010018570801
18.024	4.29308865	2.4339E-06	1.00010018570801
18.039	4.3144473	2.4339E-06	1.00010018570801
18.054	4.33580595	2.4339E-06	1.00010018570801
18.069	4.3571646	2.4338E-06	1.00005909526938
18.084	4.37852325	2.4338E-06	1.00005909526938
18.099	4.3998819	2.4338E-06	1.00005909526938
18.114	4.42124055	2.4338E-06	1.00005909526938
18.129	4.4425992	2.4338E-06	1.00005909526938
18.144	4.46395785	2.4338E-06	1.00005909526938
18.159	4.4853165	2.4338E-06	1.00005909526938
18.174	4.50667515	2.4338E-06	1.00005909526938
18.189	4.5280338	2.4338E-06	1.00005909526938
18.204	4.54939245	2.4338E-06	1.00005909526938
18.219	4.5707511	2.4338E-06	1.00005909526938
18.234	4.59210975	2.4338E-06	1.00005909526938
18.249	4.6134684	2.4338E-06	1.00005909526938
18.264	4.63482705	2.4338E-06	1.00005909526938
18.279	4.6561857	2.4338E-06	1.00005909526938
18.294	4.67754435	2.4338E-06	1.00005909526938
18.309	4.698903	2.4339E-06	1.00010018570801
18.324	4.72026165	2.4339E-06	1.00010018570801
18.339	4.7416203	2.4339E-06	1.00010018570801
18.354	4.76297895	2.4339E-06	1.00010018570801
18.369	4.7843376	2.4339E-06	1.00010018570801
18.384	4.80569625	2.4339E-06	1.00010018570801
18.399	4.8270549	2.4339E-06	1.00010018570801
18.414	4.84841355	2.4339E-06	1.00010018570801
18.429	4.8697722	2.4339E-06	1.00010018570801
18.444	4.89113085	2.4338E-06	1.00005909526938
18.459	4.9124895	2.4338E-06	1.00005909526938
18.474	4.93384815	2.4338E-06	1.00005909526938
18.489	4.9552068	2.4338E-06	1.00005909526938
18.504	4.97656545	2.4338E-06	1.00005909526938
18.519	4.9979241	2.4338E-06	1.00005909526938
18.534	5.01928275	2.4338E-06	1.00005909526938
18.549	5.0406414	2.4338E-06	1.00005909526938
18.564	5.06200005	2.4338E-06	1.00005909526938
18.579	5.0833587	2.4338E-06	1.00005909526938
18.594	5.10471735	2.4338E-06	1.00005909526938
18.609	5.126076	2.4338E-06	1.00005909526938
18.624	5.14743465	2.4338E-06	1.00005909526938
18.639	5.1687933	2.4339E-06	1.00010018570801
18.654	5.19015195	2.4339E-06	1.00010018570801
18.669	5.2115106	2.4339E-06	1.00010018570801
18.684	5.23286925	2.4339E-06	1.00010018570801
18.699	5.2542279	2.4339E-06	1.00010018570801
18.714	5.27558655	2.4339E-06	1.00010018570801
18.729	5.2969452	2.4339E-06	1.00010018570801
18.744	5.31830385	2.4339E-06	1.00010018570801
18.759	5.3396625	2.4339E-06	1.00010018570801
18.774	5.36102115	2.4339E-06	1.00010018570801
18.789	5.3823798	2.4339E-06	1.00010018570801
18.804	5.40373845	2.4339E-06	1.00010018570801
18.819	5.4250971	2.4338E-06	1.00005909526938
18.834	5.44645575	2.4338E-06	1.00005909526938
18.849	5.4678144	2.4338E-06	1.00005909526938
18.864	5.48917305	2.4338E-06	1.00005909526938
18.879	5.5105317	2.4338E-06	1.00005909526938
18.894	5.53189035	2.4338E-06	1.00005909526938
18.909	5.553249	2.4338E-06	1.00005909526938
18.924	5.57460765	2.4338E-06	1.00005909526938
18.939	5.5959663	2.4338E-06	1.00005909526938
18.954	5.61732495	2.4338E-06	1.00005909526938
18.969	5.6386836	2.4339E-06	1.00010018570801
18.984	5.66004225	2.4339E-06	1.00010018570801
18.999	5.6814009	2.4339E-06	1.00010018570801
19.014	5.70275955	2.4339E-06	1.00010018570801
19.029	5.7241182	2.4339E-06	1.00010018570801
19.044	5.74547685	2.4339E-06	1.00010018570801
19.059	5.7668355	2.4339E-06	1.00010018570801
