x	ux	uy
39.1	0.9469270396549652	0.6653205753473168
39.3	0.9378219719659752	0.603111519966189
39.6	0.719300347430214	0.5145426953557695
39.8	0.5963819336288483	0.48396536304979143
40	0.5645141967173831	0.998508058405561
40.3	0.4415957829160175	1.9822546460427186
40.5	0.3496345992572179	2.25639624602735
40.8	0.35418713310171296	1.433971446073456
41	0.3173116089613032	0.7802491691870276
41.3	0.24765784114052936	1.128198123013675
41.5	0.2863543788187371	1.7186569537498038
41.7	0.40836228585120377	1.8768155691255526
42	0.46435845213849253	2.1615010768019007
42.2	0.5645141967173831	2.435642676786532
42.5	0.883191565832035	1.950622922967569
42.7	1.220079070324667	1.128198123013675
43	1.220079070324667	0.6505591045789135
43.2	0.8376662273870846	0.38907019382434216
43.5	0.4242961543069364	0.19611668306592855
43.7	0.39607044447106715	0.13179884614645737
43.9	0.7875883550976394	0.16870252306746544
44.2	1.1017131903677961	0.23934670460196655
44.4	0.9605846411884503	0.29417502459889283
44.7	0.6373547382293036	0.3932877569010288
44.9	0.44842458368276	0.5725341876602107
45.2	0.3350664909548339	0.7043330338066681
45.4	0.26586797651850946	0.9236463137943732
45.7	0.25903917575176694	1.3496201845397235
45.9	0.2330897328381453	1.5077787999154721
46.1	0.18893015454654355	1.412883630690023
46.4	0.2909069126632321	1.7502886768249537
46.6	0.555409129028393	2.1404132614184674
46.9	0.7466155504971842	1.9295351075841358
47.1	0.7284054151192041	1.6764813229829376
47.4	0.6737750089852637	1.697569138366371
47.6	0.6874326105187488	1.5604983383740552
47.9	0.6646699412962737	1.3601640922314397
48.1	0.5371989936504129	1.5921300614492049
48.3	0.3983467113933147	2.0666059075764514
48.6	0.3305139571103388	1.950622922967569
48.8	0.268144243440757	1.2547250153142742
49.1	0.1989457290044326	1.0965663999385251
49.3	0.1975799688510841	1.9295351075841358
49.6	0.2899964058943331	2.794135538304896
49.8	0.38423385647538016	2.762503815229746
50	0.3423505451060259	2.129869353726751
50.3	0.2153348508446147	1.412883630690023
50.5	0.15205463040613384	0.6948435168841232
50.8	0.15615191086617936	0.2172044984493617
51	0.19029591469989204	0.12336371999308408
51.3	0.29819096681442414	0.401722883054402
51.5	0.47801605367197764	0.9331358307169182
51.8	0.541751527494908	1.307444553772857
52	0.4010782317000117	1.5921300614492049
52.2	0.2549418952917214	2.203676707568767
52.5	0.2863543788187371	2.541081753703698
52.7	0.44114052953156796	2.024430276809585
53	0.5007787228944528	1.4445153537651725
53.2	0.3619264406373545	1.2863567383894237
53.5	0.19575895531328608	1.1176542153219584
53.7	0.14932311009943683	1.0860224922468087
54	0.15159937702168436	1.2863567383894237
54.2	0.1611596980951239	1.1809176614722579
54.4	0.22170839822690774	0.7085505968833548
54.7	0.26541272313405995	0.47447584612724647
54.9	0.20805079669342263	1.2336371999308409
55.2	0.1789145800886545	3.0050136921392276
55.4	0.3737630286330416	4.08049227669432
55.7	0.7010902120522339	3.3213309228907253
55.9	0.7921408889421343	2.2247645229522
56.2	0.523541392116928	1.8662716614338364
56.4	0.23172397268479678	1.5921300614492049
56.6	0.17845932670420497	1.339076276848007
56.9	0.2517551216005749	1.2441811076225575
57.1	0.2968252066610756	0.9373533937936047
57.4	0.3874206301665266	0.45233363997464165
57.6	0.5098837905834428	0.20771498152681678
57.9	0.5508565951838981	0.23512914152527992
58.1	0.5963819336288483	0.4143755722844619
58.3	0.6601174074517786	0.6147098184270771
58.6	0.7420630166526891	0.6094378645812187
58.8	1.0197675811668856	0.4554968122821566
59.1	1.292919611836587	0.4860741445881347
59.3	1.251946807236132	0.7486174461118779
59.6	1.0425302503893608	0.8667092122591036
59.8	0.8467712950760747	0.6199817722729354
60.1	0.6328022043848086	0.3447857815191324
60.3	0.49167365520546275	0.46393193843552993
60.5	0.453887624296154	0.9310270491785748
60.8	0.35873966694620796	1.2336371999308409
61	0.23172397268479678	1.0649346768633754
61.3	0.22580567868695325	0.7612701353419377
61.5	0.4151910866179463	0.5672622338143524
61.8	0.7875883550976394	1.0153783107123076
62	1.110818258056786	3.1209966767481103
62.3	1.0743979873008258	5.894044399669573
62.5	0.7602731520306693	8.298055353380956
62.7	0.6236971366958185	12.230932922391242
63	0.9196118365879952	15.710422460657718
63.2	1.5342039055948236	14.023397229983063
63.5	2.0714028992452365	8.62491649182417
63.7	1.980352222355336	5.250866030474861
64	1.2246316041691618	6.0627469227370385
64.2	0.4871211213609677	8.867426368733652
64.5	0.19803522223553358	9.58441209177038
64.7	0.31822211573020226	7.380735384201612
64.9	0.7875883550976394	5.556639353534643
65.2	1.261051874925122	5.84132486121099
65.4	1.2018689349466867	7.032786430374964
65.7	0.7056427458967289	9.98508058405561
65.9	0.31913262249910124	14.339714460734559
66.2	0.18255660716425048	16.23761784524355
66.4	0.14750209656163882	15.499544306823385
66.7	0.13384449502815374	16.975691383663708
66.9	0.11654486641907265	22.458523383356333
67.1	0.11973164011021917	26.676086460042967
67.4	0.15205463040613384	26.465208306208638
67.6	0.1798250868575535	25.41081753703698
67.9	0.27679405774529753	27.730477229214628
68.1	0.5007787228944528	39.961410151605875
68.4	0.6555648736072835	55.98814984301509
68.6	0.6464598059182936	64.63415415022268
68.8	0.6419072720737985	78.97386861095724
69.1	0.6191446028513234	88.56882461041936
69.3	0.4689109859829876	64.9504713809742
69.6	0.2904516592787826	51.98146492016278
69.8	0.26040493590511543	105.43907691716589
70.1	0.4734635198274826	188.73594768172694
70.3	0.8012459566311244	347.9489538266474
70.6	0.8740864981430448	720.1488953442431
70.8	0.6009344674733433	1054.3907691716588
71	0.33870851803042984	904.6672799492833
71.3	0.40335449862225925	428.0826522836935
71.5	0.723852881274709	108.60224922468086
71.8	0.892296633521025	45.76055938205
72	0.732957948963699	66.84837476548317
72.3	0.6236971366958185	69.69522984224666
72.5	0.7147478135857189	50.61075692023962
72.8	0.6328022043848086	39.01245845935138
73	0.34098478495267737	47.55302368964182
73.2	0.19257218162213954	61.57642091962488
73.5	0.24401581406493336	57.99149230444124
73.7	0.3286929435725408	36.4819206133394
74	0.5144363244279379	19.18991199892419
74.2	0.8877440996765299	14.445153537651727
74.5	1.1791062657242115	12.230932922391242
74.7	1.078950521145321	7.602157445727661
75	0.6965376782077388	5.103251322790829
75.2	0.3924284173954712	5.809693138135841
75.4	0.3100275548101112	7.897386861095725
75.7	0.36420270755960205	13.496201845397234
75.9	0.541751527494908	20.982376306516013
76.2	0.7693782197196594	23.934670460196656
76.4	0.8057984904756195	20.560619998847347
76.7	0.5781717982508682	13.812519076148732
76.9	0.3086617946567627	7.844667322637142
77.1	0.17390679285970995	6.621574030398017
77.4	0.20440876961782664	7.897386861095725
77.6	0.30775128788786366	6.842996091924066
77.9	0.35236611956391495	3.743087230559389
78.1	0.3255061698813943	1.9611668306592855
78.4	0.2827123517431411	1.8979033845089859
78.6	0.26222594944291344	2.003342461426152
78.9	0.43886426260932043	1.9189911998924192
79.1	0.9332694381214801	1.7081130460580873
79.3	1.3156822810590623	1.3285323691562902
79.6	1.097160656523301	1.0427924707107707
79.8	0.5963819336288483	1.0491188153258006
80.1	0.3127590751168082	1.307444553772857
80.3	0.2535761351383729	1.4023397229983063
80.6	0.40654127231340575	1.0533363784024874
80.8	0.8149035581646095	0.7096049876525264
81.1	1.106265724212291	0.670592529193175
81.3	0.9196118365879952	0.7254208491901013
81.5	0.5007787228944528	0.7781403876486843
81.8	0.30729603450341425	1.0965663999385251
82	0.3591949203306575	1.9400790152758522
82.3	0.3956151910866177	2.7730477229214627
82.5	0.38332334970648113	2.6570647383125805
82.8	0.48256858751647264	1.7292008614415204
83	0.719300347430214	1.0079975753281059
83.3	0.892296633521025	0.8772531199508201
83.5	0.9196118365879952	1.1914615691639745
83.7	0.9651371750329453	1.6870252306746543
84	0.9696897088774403	1.7081130460580873
84.2	0.8331136935425896	1.2336371999308409
84.5	0.7375104828081941	0.9067760614876266
84.7	0.8103510243201144	0.763378916880281
85	1.0379777165448658	0.8382406614914688
85.2	1.1654486641907265	1.8030082152835365
85.4	0.8422187612315797	3.5638407998002073
85.7	0.35054510602611694	4.734214553580748
85.9	0.11836587995687065	4.375721692062385
86.2	0.1088055588834311	3.1631723075149765
86.4	0.1971247154666346	2.203676707568767
86.7	0.44432730322271446	1.6553935075995043
86.9	0.732957948963699	1.2230932922391242
87.2	0.8649814304540548	0.9805834153296428
87.4	1.0197675811668856	0.9510604737928363
87.6	1.1654486641907265	0.8730355568741335
87.9	0.89684916736552	0.995344886098046
88.1	0.4106385527734513	1.6026739691409215
88.4	0.2535761351383729	1.9295351075841358
88.6	0.3737630286330416	1.4234275383817396
88.9	0.3860548700131781	0.8825250737966784
89.1	0.24401581406493336	0.7876299045712292
89.4	0.20486402300227613	0.9869097599446727
89.6	0.40790703246675425	1.6870252306746543
89.8	0.6419072720737985	2.4778183075533984
90.1	0.5918293997843533	2.4145548614030985
90.3	0.3459925721816219	1.6764813229829376
90.6	0.261770696058464	1.0069431845589343
90.8	0.4347669821492749	0.633688852272167
91.1	0.5872768659398583	0.5145426953557695
91.3	0.5280939259614229	0.5493375907384342
91.6	0.39971247154666323	0.8624916491824169
91.8	0.3482688391038694	1.5815861537574882
92	0.3041092608122677	2.1615010768019007
92.3	0.25630765544506995	2.0666059075764514
92.5	0.2854438720498381	2.129869353726751
92.8	0.3104828081945607	3.4373139074996075
93	0.23035821253144828	4.618231568971866
93.3	0.15660716425062887	3.996141015160587
93.5	0.18665388762429605	2.8468550767634793
93.8	0.2189768779202107	2.2880279691024996
94	0.17936983347310398	1.5499544306823385
94.2	0.13429974841260323	0.8582740861057304
94.5	0.12064214687911816	1.1492859383971081
94.7	0.12246316041691618	1.971710738351002
95	0.13657601533485075	2.1193254460350346
95.2	0.16844375224631591	1.4445153537651725
95.5	0.21670061099796323	0.9183743599485149
95.7	0.2827123517431411	1.1176542153219584
95.9	0.3815023361686831	1.4234275383817396
96.2	0.48256858751647264	1.1387420307053915
96.4	0.5918293997843533	0.5978395661203306
96.7	0.7966934227866294	0.48501975381896306
96.9	0.9196118365879952	0.7486174461118779
97.2	0.7010902120522339	1.0185414830198225
97.4	0.34098478495267737	1.0965663999385251
97.7	0.1989457290044326	0.9299726584094031
97.9	0.2858991254342876	0.7233120676517579
98.1	0.4174673535401938	0.7043330338066681
98.4	0.4598059182939976	0.6505591045789135
98.6	0.36921049478854656	0.3975053199777154
98.9	0.22261890499580672	0.3005013692139228
99.1	0.15751767101952788	0.5451200276617476
99.4	0.29591469989217667	0.8139896738005207
99.6	0.5371989936504129	0.992181713790531
99.9	0.6874326105187488	1.2230932922391242
100	0.8467712950760747	1.2969006460811403
100	1.0698454534563309	1.0649346768633754
101	1.065292919611836	0.760215744572766
101	0.9560321073439553	0.5788605322752407
101	0.9924523780999155	0.577806141506069
101	0.9241643704324902	0.630525679964652
102	0.6919851443632438	0.6505591045789135
102	0.6236971366958185	0.7813035599561993
102	1.047082784233856	0.8688179937974468
102	1.8392236731759903	0.8751443384124769
103	2.116928237690187	1.3179884614645736
103	1.4795734994608833	1.9611668306592855
103	0.7284054151192041	2.024430276809585
103	0.4734635198274826	1.8030082152835365
104	0.5280939259614229	1.644849599907788
104	0.5508565951838981	1.1598298460888248
104	0.523541392116928	0.6695381384240034
104	0.555409129028393	1.075478584555092
104	0.5827243320953632	2.0666059075764514
105	0.541751527494908	2.3196596921776496
105	0.4129148196956988	1.4550592614568891
105	0.2144243440757157	0.5335217292008594
105	0.09469270396549652	0.21931327998770503
106	0.11608961303462313	0.2741415999846313
106	0.19166167485324057	0.38274384920931215
106	0.23263447945369578	0.3711455507484239
106	0.20440876961782664	0.29733819690640784
107	0.1465915897927398	0.38063506767096883
107	0.13885228225709825	0.7243664584209296
107	0.16070444471067438	1.2020054768556911
107	0.17572780639750799	1.4972348922237557
108	0.3095723014256617	1.4656031691486058
108	0.6100395351623334	1.2758128306977072
108	0.7921408889421343	1.0343573445573975
108	0.6464598059182936	0.7559981814960793
109	0.33734275787708135	0.8308599261072671
109	0.13020246795255772	1.5183227076071888
109	0.055085659518389805	2.108781538343318
109	0.03154905954235053	1.8346399383586864
110	0.018392236731759902	1.0649346768633754
110	0.010288726488558756	0.571479796891039
110	0.01265604408769617	0.3869614122859988
110	0.045525338444950256	0.30261015075226605
111	0.10516353180783508	0.3405682184424458
111	0.18346711393314952	0.5788605322752407
111	0.40790703246675425	0.9658219445612396
111	0.7830358212531443	1.1809176614722579
112	0.89684916736552	0.995344886098046
112	0.5963819336288483	0.8772531199508201
112	0.37649454893973855	1.2652689230059906
112	0.6510123397627886	1.6764813229829376
113	1.1608961303462315	1.5077787999154721
113	1.256499341080627	1.0343573445573975
113	0.8467712950760747	0.7296384122667879
113	0.5280939259614229	0.6052203015045321
114	0.541751527494908	0.580969313813584
114	0.5508565951838981	0.531412947662516
114	0.4129148196956988	0.35322090767250575
114	0.2526656283694739	0.25199939383202646
115	0.1465915897927398	0.43968095074458174
115	0.14750209656163882	0.806608938416319
115	0.33916377141487936	1.0248678276348524
115	0.5827243320953632	0.90888484302597
115	0.5781717982508682	0.7422911014968478
116	0.42611716784473436	0.8424582245681554
116	0.4871211213609677	0.9911273230213593
116	0.7056427458967289	0.8814706830275069
116	0.723852881274709	0.6937891261149515
117	0.5144363244279379	0.6885171722690933
117	0.4242961543069364	0.7813035599561993
117	0.6828800766742538	0.8371862707222971
117	1.0152150473223907	0.8899058091808801
118	0.9924523780999155	1.0058887937897625
118	0.8012459566311244	1.1703737537805414
118	0.8012459566311244	1.1703737537805414
118	0.9196118365879952	0.8793619014891635
119	1.0288726488558757	0.6452871507330552
119	0.9787947765664304	0.6347432430413387
119	0.7284054151192041	0.7929018584170874
119	0.49622618904995774	1.1914615691639745
120	0.40790703246675425	1.5077787999154721
120	0.45525338444950253	1.2125493845474076
120	0.6054870013178384	0.6083834738120472
120	0.6419072720737985	0.26043451998539974
121	0.46435845213849253	0.20666059075764512
121	0.3582844135617585	0.41964752613032025
121	0.43749850245597194	1.1071103076302418
121	0.4734635198274826	2.034974184501302
122	0.41974362046244135	2.382923138327949
122	0.49622618904995774	1.8030082152835365
122	0.7966934227866294	0.8825250737966784
122	1.065292919611836	0.312099667674811
123	0.9469270396549652	0.17292008614415205
123	0.5053312567389479	0.32580674767404255
123	0.18119084701090202	0.6526678861172568
123	0.13202348149035573	1.0111607476356208
124	0.17345153947526046	1.2125493845474076
124	0.17026476578411395	1.054390769171659
124	0.18119084701090202	0.6252537261187937
124	0.2667784832874085	0.25727134767788473
125	0.3496345992572179	0.14761470768403223
125	0.33734275787708135	0.1539410522990622
125	0.2371870132981908	0.13707079999231564
125	0.13065772133700723	0.15815861537574882
125	0.08285611596980946	0.41542996305363356
126	0.09878998442554204	0.9637131630228962
126	0.15751767101952788	1.4445153537651725
126	0.2299029591469988	1.4445153537651725
126	0.2895411525098836	1.0470100337874573
127	0.3045645141967172	0.630525679964652
127	0.28407811189648957	0.32580674767404255
127	0.3109380615790102	0.13390762768480066
127	0.35054510602611694	0.06199817722729354
128	0.31366958188570726	0.0716985723036728
128	0.2667784832874085	0.12969006460811405
128	0.24538157421828188	0.2836311169071762
128	0.24811309452497887	0.5767517507368973
129	0.3173116089613032	0.8551109137982154
129	0.36238169402180403	0.9004497168725967
129	0.3459925721816219	0.763378916880281
129	0.3591949203306575	0.6189273815037637
130	0.33734275787708135	0.44917046766712665
130	0.24492632083383237	0.24040109537113824
130	0.22535042530250377	0.12758128306977073
130	0.34098478495267737	0.1771376492208387
131	0.45525338444950253	0.3099908861364677
131	0.40380975200670877	0.537739292277546
131	0.24583682760273137	0.8793619014891635
131	0.15569665748172987	0.9974536676363893
132	0.15342039055948237	0.6684837476548318
132	0.1953037019288366	0.29733819690640784
132	0.34553731879717237	0.3437313907499608
132	0.6328022043848086	0.7770859968795126
133	0.8422187612315797	1.1598298460888248
133	0.89684916736552	1.0649346768633754
133	0.9287169042769851	0.6347432430413387
133	0.8604288966095598	0.3331874830582442
134	0.6601174074517786	0.40383166459274533
134	0.732957948963699	0.7886842953404007
134	1.3748652210374976	1.0860224922468087
134	1.9621420869773558	0.9289182676402314
135	1.8893015454654354	0.6326344615029953
135	1.789145800886545	0.5503919815076059
135	1.8847490116209404	0.5250866030474861
135	1.5114412363723484	0.49556366151067965
135	0.89684916736552	0.5799149230444124
136	0.6874326105187488	0.636852024579682
136	0.9059542350545101	0.5366849015083743
136	1.1973164011021917	0.404886055361917
136	1.1017131903677961	0.318426012289841
137	0.7284054151192041	0.29417502459889283
137	0.5827243320953632	0.36165603382587896
137	0.6828800766742538	0.42175630766866357
137	0.6555648736072835	0.3563840799800207
138	0.46435845213849253	0.21825888921853337
138	0.4124595663112493	0.11703737537805413
138	0.6510123397627886	0.09531692553311796
138	0.9332694381214801	0.11809176614722579
139	0.9469270396549652	0.14972348922237558
139	0.8558763627650647	0.20455180921930183
139	0.8604288966095598	0.23407475075610826
139	0.8467712950760747	0.20455180921930183
140	0.9241643704324902	0.2024430276809585
140	1.2064214687911818	0.268869646138773
140	1.4294956271714379	0.3247523569048709
140	1.6798849886186642	0.312099667674811
141	2.494788546783274	0.33951382767327415
141	3.61471187252905	0.5155970861249412
141	4.060860189289563	0.6473959322713985
141	4.170121001557443	0.5177058676632845
142	4.53887624296154	0.2836311169071762
142	3.978914580088652	0.24672743998616817
142	2.153348508446147	0.5324673384316877
142	0.7557206181861742	0.982692196867986
143	0.6282496705403136	1.2230932922391242
143	1.0288726488558757	1.0501732060949722
143	1.1608961303462315	0.726475239959273
143	1.0243201150113808	0.6452871507330552
144	1.047082784233856	0.8540565230290437
144	1.2064214687911818	0.9995624491747326
144	1.229184138013657	0.8023913753396323
144	1.1381334611237564	0.494509270741508
145	1.0152150473223907	0.36165603382587896
145	0.9560321073439553	0.2804679445996613
145	1.0015574457889056	0.13390762768480066
145	0.9150593027435001	0.03848526307476555
146	0.8331136935425896	0.0676918873808205
146	1.1973164011021917	0.24040109537113824
146	1.6935425901521495	0.45022485843629834
146	1.643464717862704	0.5018900061257097
146	1.261051874925122	0.45233363997464165
147	1.1153707919012812	0.45233363997464165
147	1.1700011980352216	0.47342145535807484
147	1.097160656523301	0.5039987876640529
147	0.8194560920091045	0.5419568553542327
148	0.541751527494908	0.5155970861249412
148	0.5007787228944528	0.40699483690026034
148	0.6965376782077388	0.35111212613416243
148	0.9105067688990051	0.5788605322752407
149	0.9833473104109255	0.9478973014853213
149	0.9833473104109255	0.9584412091770379
149	0.892296633521025	0.5946763938128157
149	0.6282496705403136	0.2920662430605495
150	0.3733077752485921	0.22669401537190664
150	0.3437163052593744	0.44178973228292506
150	0.39015215047322366	0.9510604737928363
150	0.30547502096561624	1.3496201845397235
151	0.16935425901521492	1.2652689230059906
151	0.17572780639750799	0.899395326103425
151	0.3487240924883189	0.6231449445804504
151	0.5189888582724329	0.41648435382280524
152	0.5007787228944528	0.2741415999846313
152	0.31458008865460624	0.3700911599792523
152	0.14431532287049229	0.7296384122667879
152	0.13657601533485075	1.0143239199431358
153	0.3496345992572179	0.9015041076417682
153	0.6464598059182936	0.5967851753511589
153	0.7010902120522339	0.4713126738197315
153	0.44751407691386097	0.5029443968948812
154	0.18255660716425048	0.4871285353573064
154	0.08604288966095598	0.38379823997848383
154	0.06555648736072836	0.29944697844475116
154	0.048256858751647265	0.265706473831258
155	0.03947046843177187	0.24989061229368315
155	0.03692104947885465	0.2309115784485933
155	0.04069965256978553	0.19189911998924192
155	0.05417515274949081	0.2003342461426152
156	0.07056427458967289	0.4228106984378352
156	0.09742422427219354	0.9109936245643132
156	0.1429495627171438	1.381251907614873
156	0.20213250269557914	1.4023397229983063
156	0.29409368635437866	0.9436797384086346
157	0.3801365760153346	0.4280826522836935
157	0.3469030789505209	0.19189911998924192
157	0.2485683479094284	0.24040109537113824
157	0.27907032466754506	0.4027772738235737
158	0.4689109859829876	0.44811607689795496
158	0.6601174074517786	0.318426012289841
158	0.6692224751407687	0.19822546460427184
158	0.45525338444950253	0.1665937415291221
159	0.2380975200670898	0.13812519076148733
159	0.19257218162213954	0.16553935075995044
159	0.28225709835869156	0.3721999415175956
159	0.4056307655445067	0.6727013107315184
160	0.44705882352941145	0.8213704091847223
160	0.35236611956391495	0.7222576768825862
160	0.27998083143644403	0.4892373168956497
160	0.36374745417515253	0.2815223353688329
161	0.454798131065053	0.18030082152835367
161	0.40745177908230473	0.17819203999001035
161	0.3095723014256617	0.22669401537190664
161	0.24128429375823632	0.3279155292123859
162	0.16844375224631591	0.603111519966189
162	0.09833473104109255	0.9721482891762694
162	0.07375104828081941	1.0522819876333156
162	0.10425302503893608	0.8023913753396323
163	0.15342039055948237	0.534576119970031
163	0.19348268839103858	0.34162260921161747
163	0.270875763747454	0.19295351075841358
163	0.3619264406373545	0.12863567383894237
164	0.35191086617946543	0.1433971446073456
164	0.24993410806277688	0.20666059075764512
164	0.18437762070204852	0.2667608646004297
