t,	etaU
0,	44.1042
0.554477,	35.8585
1.10895,	23.8767
1.66343,	16.1688
2.21791,	16.1688
2.77239,	23.8767
3.32686,	35.8585
3.88134,	44.1042
4.43582,	43.872
4.9903,	40.8539
5.54477,	42.7738
6.09925,	48.88
6.65373,	52.2772
7.20821,	49.7781
7.76268,	44.7541
8.31716,	43.0617
8.87164,	44.8396
9.42612,	44.6464
9.98059,	44.9201
10.5351,	52.4999
11.0895,	64.3085
11.644,	70.6392
12.1985,	67.1267
12.753,	57.0475
13.3075,	51.2919
13.8619,	52.4523
14.4164,	52.2921
14.9709,	46.6453
15.5254,	38.9876
16.0798,	34.0335
16.6343,	34.0594
17.1888,	37.5451
17.7433,	39.7123
18.2978,	40.1532
18.8522,	39.5562
19.4067,	37.6507
19.9612,	37.6105
20.5157,	39.6347
21.0701,	48.7709
21.6246,	69.4408
22.1791,	85.1049
22.7336,	84.2723
23.2881,	71.6291
23.8425,	53.936
24.397,	40.8019
24.9515,	34.0199
25.506,	31.1436
26.0604,	36.0037
26.6149,	43.8253
27.1694,	46.8636
27.7239,	43.8613
28.2783,	44.4352
28.8328,	53.8012
29.3873,	60.5137
29.9418,	55.0042
30.4963,	39.1498
31.0507,	25.9709
31.6052,	27.2157
32.1597,	37.5842
32.7142,	45.1979
33.2686,	45.818
33.8231,	40.7163
34.3776,	38.7506
34.9321,	45.4671
35.4866,	58.8096
36.041,	74.2984
36.5955,	82.0969
37.15,	76.0376
37.7045,	64.7485
38.2589,	57.0359
38.8134,	53.4955
39.3679,	59.7529
39.9224,	72.4475
40.4769,	79.0569
41.0313,	77.5498
41.5858,	71.9588
42.1403,	67.9332
42.6948,	67.7951
43.2492,	62.5647
43.8037,	48.2502
44.3582,	41.7743
44.9127,	51.8429
45.4671,	64.8294
46.0216,	68.7894
46.5761,	61.8562
47.1306,	47.8725
47.6851,	38.6176
48.2395,	37.0777
48.794,	40.358
49.3485,	47.5139
49.903,	53.1681
50.4574,	55.6639
51.0119,	56.6646
51.5664,	58.3358
52.1209,	59.4455
52.6754,	65.2566
53.2298,	77.6342
53.7843,	84.2139
54.3388,	78.392
54.8933,	66.2937
55.4477,	54.2453
56.0022,	47.0402
56.5567,	42.4299
57.1112,	39.3788
57.6657,	44.6169
58.2201,	55.8079
58.7746,	65.8131
59.3291,	68.0793
59.8836,	60.2906
60.438,	47.4928
60.9925,	36.1405
61.547,	30.4168
62.1015,	30.9522
62.6559,	38.2619
63.2104,	55.941
63.7649,	81.8642
64.3194,	100
64.8739,	96.836
65.4283,	76.9939
65.9828,	60.5715
66.5373,	60.9134
67.0918,	68.2168
67.6462,	68.4669
68.2007,	61.9427
68.7552,	57.2581
69.3097,	57.9715
69.8642,	59.8879
70.4186,	58.1664
70.9731,	53.0369
71.5276,	45.0576
72.0821,	33.7149
72.6365,	24.5921
73.191,	24.9614
73.7455,	31.5413
74.3,	37.0528
74.8544,	39.32
75.4089,	41.5456
75.9634,	46.5798
76.5179,	50.9512
77.0724,	50.2206
77.6268,	45.9737
78.1813,	42.0344
78.7358,	38.9815
79.2903,	34.1726
79.8447,	30.3383
80.3992,	32.71
80.9537,	40.7936
81.5082,	48.1029
82.0627,	45.802
82.6171,	34.8718
83.1716,	28.8015
83.7261,	37.1886
84.2806,	53.6813
84.835,	61.9712
85.3895,	56.4101
85.944,	47.6915
86.4985,	47.3751
87.053,	53.5558
87.6074,	55.7986
88.1619,	50.1019
88.7164,	40.1947
89.2709,	29.9075
89.8253,	23.7366
90.3798,	24.734
90.9343,	31.332
91.4888,	40.468
92.0432,	47.4712
92.5977,	54.7779
93.1522,	63.6569
93.7067,	65.0731
94.2612,	54.8083
94.8156,	40.0858
95.3701,	33.1892
95.9246,	37.8521
96.4791,	46.1918
97.0335,	51.4908
97.588,	54.6956
98.1425,	59.4618
98.697,	63.1081
99.2515,	56.7574
99.8059,	41.9739
100.36,	29.0474
100.915,	32.2329
101.469,	52.6022
102.024,	75.7419
102.578,	90.8535
103.133,	94.8984
103.687,	90.5632
104.242,	79.8512
104.796,	64.5106
105.351,	50.3477
105.905,	43.7988
106.46,	43.4762
107.014,	42.1632
107.569,	35.7347
108.123,	29.9388
108.678,	27.7733
109.232,	26.8339
109.787,	22.485
110.341,	14.38
110.895,	9.73765
111.45,	14.9605
112.004,	26.5703
112.559,	34.5553
113.113,	34.0711
113.668,	29.9694
114.222,	29.7773
114.777,	34.6044
115.331,	38.209
115.886,	35.7983
116.44,	29.5713
116.995,	25.2204
117.549,	23.8869
118.104,	25.1269
118.658,	27.9654
119.213,	28.7004
119.767,	25.9502
120.322,	23.4347
120.876,	24.0766
121.431,	25.9584
121.985,	26.4389
122.54,	25.2221
123.094,	24.2661
123.648,	23.4493
124.203,	20.8467
124.757,	18.7044
125.312,	22.2757
125.866,	31.7307
126.421,	43.9526
126.975,	54.514
127.53,	57.8075
128.084,	50.9696
128.639,	37.6556
129.193,	25.1371
129.748,	19.143
130.302,	21.8055
130.857,	29.4072
131.411,	35.0035
131.966,	34.0515
132.52,	27.5125
133.075,	21.4042
133.629,	21.5185
134.184,	27.0069
134.738,	35.6746
135.292,	46.0974
135.847,	51.965
136.401,	47.2672
136.956,	36.1112
137.51,	29.8335
138.065,	34.1888
138.619,	43.6791
139.174,	49.0792
139.728,	52.4749
140.283,	60.4977
140.837,	68.3509
141.392,	68.2047
141.946,	60.1845
142.501,	49.1431
143.055,	40.9933
143.61,	34.6374
144.164,	27.2606
