t,	etaU
0,	84.7683
0.554477,	75.7613
1.10895,	64.854
1.66343,	54.2165
2.21791,	54.2165
2.77239,	64.854
3.32686,	75.7613
3.88134,	84.7683
4.43582,	90.7893
4.9903,	91.5227
5.54477,	81.3456
6.09925,	57.9288
6.65373,	35.8867
7.20821,	29.5301
7.76268,	34.6462
8.31716,	41.494
8.87164,	42.8998
9.42612,	44.4323
9.98059,	51.5805
10.5351,	65.8682
11.0895,	82.6029
11.644,	87.4773
12.1985,	75.0029
12.753,	53.3735
13.3075,	34.525
13.8619,	28.6944
14.4164,	29.744
14.9709,	28.4199
15.5254,	28.8195
16.0798,	36.086
16.6343,	52.3639
17.1888,	69.6515
17.7433,	74.178
18.2978,	65.6081
18.8522,	56.7118
19.4067,	56.6714
19.9612,	62.3552
20.5157,	64.831
21.0701,	64.2643
21.6246,	65.7488
22.1791,	66.9893
22.7336,	60.1521
23.2881,	46.5549
23.8425,	37.9682
24.397,	37.9159
24.9515,	44.9682
25.506,	55.8627
26.0604,	61.842
26.6149,	57.0168
27.1694,	42.3372
27.7239,	24.4262
28.2783,	17.0303
28.8328,	22.654
29.3873,	31.8751
29.9418,	36.4769
30.4963,	36.998
31.0507,	42.4575
31.6052,	54.5462
32.1597,	63.2001
32.7142,	60.3417
33.2686,	48.8523
33.8231,	37.7991
34.3776,	34.6049
34.9321,	37.3878
35.4866,	39.3714
36.041,	37.9501
36.5955,	31.6369
37.15,	21.8846
37.7045,	20.3247
38.2589,	29.812
38.8134,	46.2814
39.3679,	66.3914
39.9224,	78.8249
40.4769,	76.3074
41.0313,	62.9398
41.5858,	48.5809
42.1403,	47.3012
42.6948,	64.5713
43.2492,	87.8516
43.8037,	100
44.3582,	90.5566
44.9127,	64.071
45.4671,	42.297
46.0216,	40.2647
46.5761,	53.8908
47.1306,	74.1929
47.6851,	87.0371
48.2395,	82.9044
48.794,	69.6377
49.3485,	54.6374
49.903,	44.2569
50.4574,	39.565
51.0119,	32.8314
51.5664,	30.3901
52.1209,	37.3106
52.6754,	46.9513
53.2298,	57.2848
53.7843,	70.7618
54.3388,	85.795
54.8933,	96.8707
55.4477,	99.5137
56.0022,	98.0142
