t,	etaU
0,	39.8656
0.554477,	36.2923
1.10895,	29.526
1.66343,	25.019
2.21791,	25.019
2.77239,	29.526
3.32686,	36.2923
3.88134,	39.8656
4.43582,	43.2071
4.9903,	48.8393
5.54477,	50.3126
6.09925,	47.7415
6.65373,	45.0201
7.20821,	43.0688
7.76268,	42.4559
8.31716,	40.36
8.87164,	39.3011
9.42612,	43.4964
9.98059,	48.2447
10.5351,	48.3809
11.0895,	46.8752
11.644,	48.8431
12.1985,	52.0164
12.753,	47.0724
13.3075,	34.1045
13.8619,	22.0705
14.4164,	20.0921
14.9709,	26.545
15.5254,	32.027
16.0798,	36.0998
16.6343,	40.2935
17.1888,	44.6777
17.7433,	47.9971
18.2978,	45.2504
18.8522,	39.6051
19.4067,	38.8319
19.9612,	45.1373
20.5157,	59.6826
21.0701,	72.0463
21.6246,	71.537
22.1791,	60.0104
22.7336,	43.3463
23.2881,	29.7719
23.8425,	23.6908
24.397,	25.1871
24.9515,	31.6328
25.506,	37.3585
26.0604,	37.8309
26.6149,	32.4274
27.1694,	24.6615
27.7239,	20.1228
28.2783,	17.8432
28.8328,	19.5575
29.3873,	26.8906
29.9418,	35.4553
30.4963,	43.6728
31.0507,	48.6006
31.6052,	47.6173
32.1597,	46.1824
32.7142,	49.7432
33.2686,	58.7874
33.8231,	66.5622
34.3776,	61.8933
34.9321,	47.5519
35.4866,	43.4911
36.041,	57.9176
36.5955,	74.0491
37.15,	72.0643
37.7045,	50.4145
38.2589,	27.8554
38.8134,	22.0456
39.3679,	30.5123
39.9224,	43.6021
40.4769,	54.5035
41.0313,	58.9585
41.5858,	60.3612
42.1403,	60.2225
42.6948,	57.4519
43.2492,	50.4459
43.8037,	48.3931
44.3582,	58.8067
44.9127,	69.8513
45.4671,	75.5624
46.0216,	76.4587
46.5761,	70.9174
47.1306,	63.4749
47.6851,	50.0069
48.2395,	30.7412
48.794,	23.6838
49.3485,	29.9093
49.903,	38.0966
50.4574,	42.8128
51.0119,	42.3848
51.5664,	38.8983
52.1209,	35.9699
52.6754,	36.8271
53.2298,	39.4397
53.7843,	40.1934
