t,	etaU
0,	60.6378
0.554477,	42.9899
1.10895,	24.3789
1.66343,	14.9241
2.21791,	14.9241
2.77239,	24.3789
3.32686,	42.9899
3.88134,	60.6378
4.43582,	72.7596
4.9903,	76.6275
5.54477,	72.3389
6.09925,	66.0438
6.65373,	57.0898
7.20821,	51.694
7.76268,	62.2322
8.31716,	79.3894
8.87164,	90.4451
9.42612,	88.2103
9.98059,	74.0816
10.5351,	63.4182
11.0895,	58.1565
11.644,	49.2743
12.1985,	39.5493
12.753,	37.6595
13.3075,	46.1336
13.8619,	58.2581
14.4164,	63.9701
14.9709,	59.7203
15.5254,	51.9624
16.0798,	48.8811
16.6343,	47.6819
17.1888,	45.2789
17.7433,	45.0107
18.2978,	46.0933
18.8522,	47.7813
19.4067,	47.9895
19.9612,	44.8427
20.5157,	43.3107
21.0701,	47.5235
21.6246,	53.4162
22.1791,	55.2978
22.7336,	57.1397
23.2881,	63.9029
23.8425,	70.7303
24.397,	71.0372
24.9515,	60.5149
25.506,	44.2886
26.0604,	38.4131
26.6149,	45.3601
27.1694,	52.8003
27.7239,	54.6343
28.2783,	54.8399
28.8328,	58.9445
29.3873,	67.6263
29.9418,	76.011
30.4963,	75.8971
31.0507,	66.3203
31.6052,	61.0422
32.1597,	66.574
32.7142,	74.8439
33.2686,	77.6355
33.8231,	69.4299
34.3776,	56.9692
34.9321,	56.1876
35.4866,	71.4093
36.041,	90.1306
36.5955,	97.2799
37.15,	86.6142
37.7045,	64.9794
38.2589,	47.2636
38.8134,	41.4047
39.3679,	39.4306
39.9224,	40.4661
40.4769,	49.306
41.0313,	57.4476
41.5858,	57.659
42.1403,	49.1684
42.6948,	38.9628
43.2492,	37.9858
43.8037,	45.1444
44.3582,	52.4985
44.9127,	62.1857
45.4671,	75.4919
46.0216,	83.2715
46.5761,	79.3556
47.1306,	67.1047
47.6851,	54.6076
48.2395,	48.8529
48.794,	51.756
49.3485,	61.5662
49.903,	72.1928
50.4574,	73.0426
51.0119,	61.0155
51.5664,	46.3591
52.1209,	43.9588
52.6754,	52.6818
53.2298,	58.1753
53.7843,	55.5865
54.3388,	52.119
54.8933,	54.3479
55.4477,	65.4442
56.0022,	79.9034
56.5567,	91.1875
57.1112,	98.0363
57.6657,	100
58.2201,	95.7563
58.7746,	86.5552
59.3291,	74.0931
59.8836,	63.3748
60.438,	58.2994
60.9925,	56.6007
61.547,	56.1062
62.1015,	52.4006
62.6559,	46.9129
63.2104,	42.7616
63.7649,	41.7479
64.3194,	45.3409
64.8739,	48.121
65.4283,	42.9027
65.9828,	35.2147
66.5373,	35.1236
67.0918,	42.74
67.6462,	47.5054
68.2007,	42.2318
68.7552,	30.117
69.3097,	20.7
69.8642,	21.8375
70.4186,	27.6485
70.9731,	35.2668
71.5276,	44.8839
72.0821,	53.5842
72.6365,	60.1361
73.191,	57.5979
73.7455,	45.1195
74.3,	35.596
74.8544,	35.707
75.4089,	45.0559
75.9634,	55.8605
76.5179,	57.8172
77.0724,	53.6136
77.6268,	50.2004
78.1813,	50.2531
78.7358,	50.328
79.2903,	47.3932
79.8447,	42.0211
80.3992,	38.7352
80.9537,	44.4252
81.5082,	56.5789
82.0627,	64.6756
82.6171,	63.923
83.1716,	54.7811
83.7261,	42.5943
84.2806,	34.0647
84.835,	32.2773
85.3895,	35.1148
85.944,	38.8842
86.4985,	39.8856
87.053,	39.1711
87.6074,	41.8985
88.1619,	51.9676
88.7164,	64.9104
89.2709,	69.5046
89.8253,	62.386
90.3798,	49.3874
90.9343,	35.2532
91.4888,	29.5656
92.0432,	34.4135
92.5977,	38.0315
93.1522,	41.3519
93.7067,	46.2061
94.2612,	49.4567
94.8156,	50.723
95.3701,	43.3991
95.9246,	28.2078
96.4791,	19.495
97.0335,	22.5849
97.588,	35.3553
98.1425,	51.0527
98.697,	61.6066
99.2515,	67.3436
99.8059,	68.7347
100.36,	63.4041
100.915,	51.4306
101.469,	35.6955
102.024,	25.3605
102.578,	25.6557
103.133,	29.9968
103.687,	34.7456
104.242,	40.1671
104.796,	43.8597
105.351,	45.6546
105.905,	51.8223
106.46,	65.5527
107.014,	79.491
107.569,	79.0942
108.123,	61.5305
108.678,	40.6182
109.232,	28.434
109.787,	24.4264
110.341,	25.362
110.895,	29.9964
111.45,	35.5647
112.004,	39.3595
112.559,	41.1875
113.113,	45.7553
113.668,	54.3177
114.222,	58.7785
114.777,	54.988
115.331,	48.1895
115.886,	40.6337
116.44,	34.3997
116.995,	33.8592
117.549,	37.2871
118.104,	43.4366
118.658,	47.8025
119.213,	43.8787
119.767,	37.7514
120.322,	35.2337
120.876,	32.7666
121.431,	29.0317
121.985,	24.5342
122.54,	21.9119
123.094,	25.1767
123.648,	34.0006
124.203,	45.2764
124.757,	52.0732
125.312,	48.6204
125.866,	39.6817
126.421,	34.028
126.975,	37.9412
127.53,	48.5635
128.084,	53.3325
128.639,	49.0141
129.193,	42.162
129.748,	35.2858
130.302,	31.257
130.857,	30.2607
131.411,	28.9829
131.966,	31.4162
132.52,	36.5795
133.075,	37.5629
133.629,	33.7891
134.184,	29.8236
134.738,	31.3235
135.292,	36.745
135.847,	36.535
136.401,	32.8468
136.956,	37.0304
137.51,	49.916
138.065,	59.4741
138.619,	58.009
139.174,	51.5824
139.728,	47.9475
140.283,	48.7357
140.837,	51.0927
141.392,	53.2538
141.946,	57.2922
142.501,	59.6128
143.055,	54.5185
143.61,	47.0151
144.164,	42.5973
144.719,	41.2895
145.273,	44.1522
145.828,	48.9984
146.382,	51.4276
146.937,	50.7596
147.491,	46.8363
148.045,	39.7623
148.6,	32.0616
149.154,	28.3483
149.709,	30.0888
150.263,	35.0435
150.818,	41.4654
151.372,	48.3643
151.927,	52.0582
152.481,	49.5866
153.036,	40.7009
153.59,	29.5951
154.145,	22.7977
154.699,	20.6046
155.254,	18.7179
155.808,	17.4349
156.363,	20.8332
156.917,	27.5583
157.472,	31.8728
158.026,	29.926
158.581,	22.6555
159.135,	15.2746
159.689,	12.0538
160.244,	12.2947
160.798,	15.9526
161.353,	22.2942
161.907,	26.7326
162.462,	26.9223
163.016,	26.4778
163.571,	29.2839
164.125,	35.9161
164.68,	39.9202
165.234,	34.8007
165.789,	24.3
166.343,	15.575
166.898,	13.7379
167.452,	19.5278
168.007,	27.3511
168.561,	31.039
169.116,	30.4352
169.67,	30.1231
170.225,	33.1257
170.779,	35.162
171.334,	31.3634
171.888,	22.7306
172.442,	15.6316
172.997,	16.2742
173.551,	23.7993
174.106,	30.5836
174.66,	30.6286
175.215,	25.5083
175.769,	19.3945
176.324,	15.409
176.878,	13.7391
177.433,	12.7195
177.987,	14.1521
178.542,	19.7525
179.096,	27.1477
179.651,	31.7732
180.205,	29.9975
180.76,	23.5988
181.314,	16.4894
181.869,	11.3953
182.423,	10.528
182.978,	13.144
183.532,	16.7054
184.086,	18.1386
184.641,	16.4144
185.195,	15.4402
185.75,	18.2663
186.304,	23.2895
186.859,	25.5019
187.413,	22.0751
187.968,	17.107
188.522,	15.4586
189.077,	17.9158
189.631,	21.4611
190.186,	21.1699
190.74,	16.4243
191.295,	12.5697
191.849,	12.629
192.404,	16.6685
192.958,	22.5874
193.513,	25.9723
194.067,	26.3455
194.622,	25.1505
195.176,	22.4544
195.731,	19.7418
196.285,	17.462
196.839,	14.2788
197.394,	10.9841
197.948,	11.9591
198.503,	18.6339
199.057,	25.1277
199.612,	26.9961
200.166,	24.8137
200.721,	22.0157
201.275,	23.8445
201.83,	27.7304
202.384,	29.0035
202.939,	28.9649
203.493,	27.0895
204.048,	22.4201
204.602,	16.3279
205.157,	10.0372
205.711,	7.86741
206.266,	12.6885
206.82,	19.1478
207.375,	21.7719
207.929,	19.4746
208.484,	14.7107
209.038,	11.2654
209.592,	9.25444
210.147,	7.00778
210.701,	7.94149
211.256,	12.8889
211.81,	17.1805
212.365,	18.0037
212.919,	17.1826
213.474,	17.626
214.028,	20.0221
214.583,	21.3497
215.137,	19.7845
215.692,	16.8734
216.246,	15.0318
216.801,	16.1196
217.355,	18.6027
217.91,	19.464
218.464,	16.8482
219.019,	11.2433
219.573,	6.20567
220.128,	4.58954
220.682,	5.57328
221.236,	8.68722
221.791,	12.4248
222.345,	15.8528
222.9,	18.8685
223.454,	19.989
224.009,	19.569
224.563,	17.9217
225.118,	15.211
225.672,	12.9587
226.227,	10.7414
226.781,	9.01309
227.336,	9.92675
227.89,	12.1754
228.445,	15.7349
228.999,	20.0243
229.554,	21.6956
230.108,	20.4626
230.663,	18.6025
231.217,	17.2754
231.772,	18.0992
232.326,	20.4949
232.881,	20.7586
233.435,	18.9545
233.989,	16.5849
234.544,	13.4145
235.098,	10.6282
235.653,	9.48649
236.207,	10.7356
236.762,	16.1643
237.316,	23.9899
237.871,	28.5353
238.425,	26.2644
238.98,	19.5502
239.534,	13.4121
240.089,	10.3156
240.643,	10.3956
241.198,	12.5761
241.752,	14.9322
242.307,	15.6888
242.861,	14.947
243.416,	14.1586
243.97,	14.7767
244.525,	16.0633
245.079,	16.066
245.633,	15.3881
246.188,	14.763
246.742,	12.9309
247.297,	9.81837
247.851,	7.27341
248.406,	7.68408
248.96,	10.9391
249.515,	13.77
250.069,	14.167
250.624,	12.0688
251.178,	9.27621
251.733,	7.44733
252.287,	6.25942
252.842,	6.9807
253.396,	10.8709
253.951,	15.5958
254.505,	17.8876
255.06,	15.5578
255.614,	9.95406
256.169,	8.01271
256.723,	12.2809
257.278,	17.5478
257.832,	19.0269
258.386,	16.2602
258.941,	13.1056
259.495,	13.185
260.05,	15.9912
260.604,	20.3195
261.159,	24.7496
261.713,	26.7666
262.268,	24.7864
262.822,	18.8747
263.377,	13.9085
263.931,	14.0663
264.486,	17.4163
265.04,	19.6204
265.595,	18.1521
266.149,	14.3354
