t,	etaU
0,	56.4955
0.554477,	51.4521
1.10895,	34.9384
1.66343,	19.9921
2.21791,	19.9921
2.77239,	34.9384
3.32686,	51.4521
3.88134,	56.4955
4.43582,	46.4255
4.9903,	29.2754
5.54477,	18.8494
6.09925,	18.9392
6.65373,	23.0641
7.20821,	26.896
7.76268,	33.021
8.31716,	44.0331
8.87164,	56.4442
9.42612,	64.6131
9.98059,	66.4852
10.5351,	62.0515
11.0895,	55.9828
11.644,	53.0283
12.1985,	54.8918
12.753,	58.3983
13.3075,	57.4327
13.8619,	53.127
14.4164,	51.6394
14.9709,	57.6303
15.5254,	67.7106
16.0798,	73.0532
16.6343,	72.9746
17.1888,	70.9894
17.7433,	63.5696
18.2978,	49.4099
18.8522,	35.2664
19.4067,	34.9756
19.9612,	51.5819
20.5157,	67.8993
21.0701,	67.6283
21.6246,	54.3956
22.1791,	42.2851
22.7336,	38.0517
23.2881,	34.8961
23.8425,	26.9018
24.397,	21.2831
24.9515,	23.3822
25.506,	27.5928
26.0604,	33.1611
26.6149,	43.4437
27.1694,	57.3252
27.7239,	69.149
28.2783,	67.9918
28.8328,	56.4832
29.3873,	47.2537
29.9418,	43.8338
30.4963,	48.0405
31.0507,	54.8254
31.6052,	60.4176
32.1597,	69.4149
32.7142,	75.1635
33.2686,	72.2725
33.8231,	64.096
34.3776,	51.4081
34.9321,	41.7771
35.4866,	44.0217
36.041,	55.2234
36.5955,	70.9656
37.15,	85.8578
37.7045,	95.3715
38.2589,	100
38.8134,	98.2645
39.3679,	84.9078
39.9224,	65.7437
40.4769,	51.1269
41.0313,	47.9185
41.5858,	59.0948
42.1403,	72.1665
42.6948,	73.8516
43.2492,	63.0971
43.8037,	46.0125
44.3582,	34.4475
44.9127,	32.4017
45.4671,	35.4764
46.0216,	43.3602
46.5761,	53.9532
47.1306,	64.2611
47.6851,	66.7814
48.2395,	56.8534
48.794,	46.0377
49.3485,	44.6765
49.903,	50.9402
50.4574,	57.4618
51.0119,	60.6214
51.5664,	62.1683
52.1209,	60.8111
52.6754,	56.8279
53.2298,	50.8901
53.7843,	44.0999
54.3388,	42.2879
54.8933,	44.1777
55.4477,	43.7541
56.0022,	41.3911
56.5567,	35.7415
57.1112,	28.5155
57.6657,	27.1608
58.2201,	32.3642
58.7746,	39.6959
59.3291,	43.6095
59.8836,	41.1925
60.438,	41.5693
60.9925,	50.4366
61.547,	60.1218
62.1015,	62.3298
62.6559,	52.5566
63.2104,	36.8191
63.7649,	26.4905
64.3194,	20.5657
64.8739,	15.5933
65.4283,	16.6665
65.9828,	24.0696
66.5373,	31.4325
67.0918,	34.3072
67.6462,	33.326
68.2007,	32.5187
68.7552,	35.3992
69.3097,	42.5343
69.8642,	50.3345
70.4186,	54.8009
70.9731,	54.5462
71.5276,	54.0911
72.0821,	58.3884
72.6365,	63.3334
73.191,	59.7797
73.7455,	48.7238
74.3,	45.4058
74.8544,	55.5031
75.4089,	69.9391
75.9634,	81.4381
76.5179,	91.3767
77.0724,	97.4545
77.6268,	93.4962
78.1813,	75.2577
78.7358,	50.4347
79.2903,	32.8074
79.8447,	26.5304
80.3992,	26.8656
80.9537,	28.8248
81.5082,	30.9526
82.0627,	30.0042
82.6171,	27.6956
83.1716,	28.503
83.7261,	32.0217
84.2806,	36.9322
84.835,	48.6637
85.3895,	63.4566
85.944,	71.489
86.4985,	67.7865
87.053,	55.8849
87.6074,	47.2078
88.1619,	46.004
88.7164,	43.9299
89.2709,	35.4965
89.8253,	26.4797
90.3798,	21.7499
90.9343,	20.7328
91.4888,	20.0716
92.0432,	20.2297
92.5977,	23.131
93.1522,	29.5567
93.7067,	38.5745
94.2612,	46.2717
94.8156,	48.269
95.3701,	46.4251
95.9246,	43.4577
96.4791,	39.1108
97.0335,	37.3808
97.588,	38.9949
98.1425,	41.3118
98.697,	43.2427
99.2515,	40.4295
99.8059,	35.3985
100.36,	35.0217
100.915,	37.5125
101.469,	38.19
102.024,	33.908
102.578,	27.7628
103.133,	29.1908
103.687,	37.2344
104.242,	44.7913
104.796,	48.0899
105.351,	46.8682
105.905,	48.3807
106.46,	56.4399
107.014,	65.3992
107.569,	68.3917
108.123,	64.7384
108.678,	56.97
109.232,	49.2998
109.787,	43.935
110.341,	42.5388
110.895,	48.3788
111.45,	58.8021
112.004,	62.8199
112.559,	55.4107
113.113,	45.8303
113.668,	43.3906
114.222,	49.1923
114.777,	54.1593
115.331,	51.7955
115.886,	45.4837
116.44,	39.454
116.995,	35.5303
117.549,	35.3015
118.104,	35.7847
118.658,	33.1522
119.213,	29.0097
119.767,	30.539
120.322,	41.9486
120.876,	56.0788
121.431,	61.6616
121.985,	53.8125
122.54,	38.4955
123.094,	26.4875
123.648,	26.6433
124.203,	37.3314
124.757,	46.6849
125.312,	45.4943
125.866,	34.6706
126.421,	22.7351
126.975,	17.4934
127.53,	19.4074
128.084,	25.3996
128.639,	30.6527
129.193,	33.3281
129.748,	36.9286
130.302,	42.8798
130.857,	51.7703
131.411,	58.2225
131.966,	55.533
132.52,	46.5225
133.075,	40.1431
133.629,	41.1915
134.184,	47.5974
134.738,	53.7553
135.292,	52.9407
135.847,	44.5207
136.401,	34.1677
136.956,	25.1028
137.51,	18.521
138.065,	17.0544
138.619,	18.5118
139.174,	21.5127
139.728,	26.0177
140.283,	29.2701
140.837,	29.5923
141.392,	31.6526
141.946,	40.0513
142.501,	51.1094
143.055,	58.8357
143.61,	57.9244
144.164,	46.932
144.719,	35.1466
145.273,	30.7298
145.828,	31.3976
146.382,	32.2247
146.937,	28.4288
147.491,	20.545
148.045,	14.6056
148.6,	12.3781
149.154,	13.4045
149.709,	17.7873
150.263,	23.0294
150.818,	29.0559
151.372,	35.7434
151.927,	43.039
152.481,	54.9602
153.036,	67.5454
153.59,	71.6648
154.145,	65.2028
154.699,	50.6471
155.254,	36.876
155.808,	33.6665
156.363,	39.2138
156.917,	45.0102
