t,	etaU
0,	48.0323
0.554477,	55.1026
1.10895,	58.8229
1.66343,	62.3266
2.21791,	62.3266
2.77239,	58.8229
3.32686,	55.1026
3.88134,	48.0323
4.43582,	43.0618
4.9903,	47.9329
5.54477,	55.8174
6.09925,	60.3453
6.65373,	61.8088
7.20821,	61.4929
7.76268,	60.5465
8.31716,	55.9058
8.87164,	46.3615
9.42612,	38.0006
9.98059,	33.9204
10.5351,	35.1758
11.0895,	41.387
11.644,	48.617
12.1985,	52.0714
12.753,	46.8586
13.3075,	36.0136
13.8619,	29.1675
14.4164,	29.5749
14.9709,	33.0933
15.5254,	35.5915
16.0798,	35.6245
16.6343,	32.7425
17.1888,	30.2101
17.7433,	38.3473
18.2978,	55.504
18.8522,	68.5347
19.4067,	75.2906
19.9612,	77.8872
20.5157,	78.1254
21.0701,	74.9319
21.6246,	61.8663
22.1791,	45.6286
22.7336,	38.833
23.2881,	37.1504
23.8425,	34.2986
24.397,	31.0294
24.9515,	30.7545
25.506,	39.9006
26.0604,	57.6563
26.6149,	72.8897
27.1694,	77.6142
27.7239,	72.0408
28.2783,	62.3593
28.8328,	59.6782
29.3873,	62.4398
29.9418,	58.1387
30.4963,	44.7006
31.0507,	30.2854
31.6052,	29.5809
32.1597,	45.2049
32.7142,	58.3995
33.2686,	58.7551
33.8231,	51.8889
34.3776,	46.0309
34.9321,	43.5042
35.4866,	36.6656
36.041,	27.5475
36.5955,	26.9902
37.15,	38.7138
37.7045,	56.0363
38.2589,	67.6359
38.8134,	71.2793
39.3679,	67.7698
39.9224,	55.2193
40.4769,	41.3227
41.0313,	36.7966
41.5858,	40.0499
42.1403,	44.9854
42.6948,	47.4441
43.2492,	48.1859
43.8037,	51.067
44.3582,	55.95
44.9127,	55.1538
45.4671,	46.7368
46.0216,	41.5194
46.5761,	44.4025
47.1306,	52.3001
47.6851,	58.6194
48.2395,	56.8695
48.794,	48.5145
49.3485,	42.2073
49.903,	39.4046
50.4574,	39.3326
51.0119,	45.1626
51.5664,	57.346
52.1209,	76.4212
52.6754,	94.6291
53.2298,	100
53.7843,	98.4662
54.3388,	96.3671
54.8933,	91.4589
55.4477,	86.2945
56.0022,	79.2667
