t,	etaU
0,	31.4186
0.554477,	25.5573
1.10895,	16.3556
1.66343,	8.90627
2.21791,	8.90627
2.77239,	16.3556
3.32686,	25.5573
3.88134,	31.4186
4.43582,	34.1191
4.9903,	33.125
5.54477,	29.5994
6.09925,	28.0121
6.65373,	32.7914
7.20821,	44.1121
7.76268,	54.8878
8.31716,	56.2718
8.87164,	47.7443
9.42612,	37.2601
9.98059,	31.0827
10.5351,	27.4687
11.0895,	23.674
11.644,	23.3451
12.1985,	28.6709
12.753,	37.4596
13.3075,	44.9614
13.8619,	46.3564
14.4164,	47.5292
14.9709,	57.4754
15.5254,	70.7355
16.0798,	75.2372
16.6343,	64.7615
17.1888,	49.3417
17.7433,	43.8339
18.2978,	45.865
18.8522,	50.015
19.4067,	54.7437
19.9612,	56.9371
20.5157,	57.4265
21.0701,	51.206
21.6246,	35.7713
22.1791,	21.9163
22.7336,	14.5689
23.2881,	12.9099
23.8425,	19.5054
24.397,	30.0523
24.9515,	35.8781
25.506,	36.8326
26.0604,	36.8423
26.6149,	39.1624
27.1694,	43.5093
27.7239,	45.809
28.2783,	44.954
28.8328,	44.6078
29.3873,	44.2906
29.9418,	43.4426
30.4963,	42.689
31.0507,	39.5031
31.6052,	32.9697
32.1597,	26.473
32.7142,	25.6012
33.2686,	39.4247
33.8231,	61.7755
34.3776,	73.7484
34.9321,	69.1512
35.4866,	51.9386
36.041,	34.7029
36.5955,	27.3726
37.15,	26.8454
37.7045,	28.0678
38.2589,	28.4492
38.8134,	26.8207
39.3679,	25.4675
39.9224,	23.8273
40.4769,	27.428
41.0313,	39.8724
41.5858,	54.2552
42.1403,	65.6796
42.6948,	71.1651
43.2492,	69.1911
43.8037,	61.9754
44.3582,	50.4722
44.9127,	36.594
45.4671,	28.3684
46.0216,	28.6486
46.5761,	30.8289
47.1306,	32.8356
47.6851,	38.1431
48.2395,	45.5158
48.794,	52.228
49.3485,	56.4131
49.903,	55.5968
50.4574,	49.385
51.0119,	37.8195
51.5664,	24.9914
52.1209,	22.2405
52.6754,	33.8639
53.2298,	49.5084
53.7843,	55.2905
54.3388,	47.5645
54.8933,	34.114
55.4477,	27.0298
56.0022,	28.7808
