t,	etaU
0,	44.8843
0.554477,	45.9917
1.10895,	43.4139
1.66343,	39.679
2.21791,	39.679
2.77239,	43.4139
3.32686,	45.9917
3.88134,	44.8843
4.43582,	45.3243
4.9903,	52.3075
5.54477,	61.42
6.09925,	66.6523
6.65373,	66.4653
7.20821,	64.7014
7.76268,	64.6755
8.31716,	64.0759
8.87164,	59.5241
9.42612,	53.323
9.98059,	46.8347
10.5351,	41.648
11.0895,	46.1444
11.644,	63.916
12.1985,	86.2929
12.753,	100
13.3075,	99.4997
13.8619,	92.5973
14.4164,	85.4954
14.9709,	73.7491
15.5254,	57.1465
16.0798,	41.6113
16.6343,	32.5426
17.1888,	31.0641
17.7433,	29.9542
18.2978,	25.3029
18.8522,	22.5034
19.4067,	26.2219
19.9612,	35.511
20.5157,	43.9577
21.0701,	42.5855
21.6246,	35.6844
22.1791,	38.7882
22.7336,	52.2188
23.2881,	61.7844
23.8425,	57.6095
24.397,	41.5891
24.9515,	27.2023
25.506,	21.7601
26.0604,	22.4058
26.6149,	25.6697
27.1694,	31.7471
27.7239,	41.7833
28.2783,	54.5605
28.8328,	64.731
29.3873,	65.1937
29.9418,	55.2984
30.4963,	42.6238
31.0507,	34.4542
31.6052,	32.7427
32.1597,	34.3848
32.7142,	35.0101
33.2686,	37.2846
33.8231,	40.6293
34.3776,	40.9141
34.9321,	42.3272
35.4866,	47.7984
36.041,	55.4446
36.5955,	60.3506
37.15,	56.7534
37.7045,	48.2926
38.2589,	43.1978
38.8134,	44.6266
39.3679,	50.4352
39.9224,	56.0493
40.4769,	61.5774
41.0313,	65.7739
41.5858,	64.9127
42.1403,	59.9301
42.6948,	50.7731
43.2492,	41.5503
43.8037,	41.3413
44.3582,	49.9264
44.9127,	63.1041
45.4671,	75.1752
46.0216,	77.8514
46.5761,	68.7975
47.1306,	54.5787
47.6851,	41.3312
48.2395,	33.4959
48.794,	37.1695
49.3485,	49.256
49.903,	60.7188
50.4574,	66.6631
51.0119,	65.5385
51.5664,	58.2565
52.1209,	48.5278
52.6754,	36.1975
53.2298,	24.0363
53.7843,	19.8446
54.3388,	23.8851
54.8933,	28.6132
55.4477,	31.2186
56.0022,	33.3641
56.5567,	34.8669
57.1112,	33.6873
57.6657,	32.928
58.2201,	36.153
58.7746,	42.1532
59.3291,	49.912
59.8836,	54.2564
60.438,	51.5984
60.9925,	45.8369
61.547,	41.9304
62.1015,	44.227
62.6559,	52.1024
63.2104,	56.4699
63.7649,	54.3824
64.3194,	48.7279
64.8739,	42.6768
65.4283,	38.311
