t,	etaU
0,	43.0075
0.554477,	37.9725
1.10895,	31.4282
1.66343,	30.623
2.21791,	30.623
2.77239,	31.4282
3.32686,	37.9725
3.88134,	43.0075
4.43582,	39.93
4.9903,	29.1487
5.54477,	18.4955
6.09925,	20.2793
6.65373,	33.272
7.20821,	46.8082
7.76268,	56.7049
8.31716,	60.8247
8.87164,	55.8475
9.42612,	45.3097
9.98059,	36.1725
10.5351,	33.9697
11.0895,	43.0249
11.644,	58.9299
12.1985,	70.2398
12.753,	70.2557
13.3075,	60.1091
13.8619,	46.37
14.4164,	37.2823
14.9709,	33.8929
15.5254,	32.1677
16.0798,	32.7199
16.6343,	39.3549
17.1888,	53.2702
17.7433,	69.8902
18.2978,	80.8384
18.8522,	81.4782
19.4067,	73.77
19.9612,	62.2901
20.5157,	52.4314
21.0701,	44.9424
21.6246,	39.0886
22.1791,	36.0649
22.7336,	34.1042
23.2881,	29.8305
23.8425,	24.0046
24.397,	21.6537
24.9515,	25.5499
25.506,	31.7116
26.0604,	33.045
26.6149,	28.8347
27.1694,	28.4151
27.7239,	37.1313
28.2783,	47.2394
28.8328,	49.3653
29.3873,	41.973
29.9418,	30.7322
30.4963,	24.2854
31.0507,	23.2977
31.6052,	22.9832
32.1597,	22.3186
32.7142,	20.6298
33.2686,	17.7715
33.8231,	14.8783
34.3776,	12.2133
34.9321,	10.2307
35.4866,	11.1378
36.041,	13.5732
36.5955,	16.8225
37.15,	23.9641
37.7045,	33.0448
38.2589,	37.8983
38.8134,	35.3129
39.3679,	26.7241
39.9224,	20.1074
40.4769,	21.7323
41.0313,	26.1229
41.5858,	26.0066
42.1403,	20.8506
42.6948,	17.1819
43.2492,	20.3967
43.8037,	25.7284
44.3582,	25.993
44.9127,	20.1608
45.4671,	14.2798
46.0216,	15.233
46.5761,	22.6567
47.1306,	33.123
47.6851,	44.3561
48.2395,	52.3222
48.794,	52.8832
49.3485,	45.4104
49.903,	37.0618
50.4574,	32.808
51.0119,	30.5339
51.5664,	26.8642
52.1209,	21.3301
52.6754,	19.4341
53.2298,	23.607
53.7843,	30.8297
54.3388,	39.3702
54.8933,	46.6241
55.4477,	48.472
56.0022,	45.2937
56.5567,	40.0254
57.1112,	36.7701
57.6657,	37.25
58.2201,	38.1542
58.7746,	39.8705
59.3291,	44.8658
59.8836,	49.3651
60.438,	47.4494
60.9925,	38.2315
61.547,	27.3015
62.1015,	23.6361
62.6559,	28.5915
63.2104,	36.6706
63.7649,	46.311
64.3194,	57.046
64.8739,	65.8576
65.4283,	68.2793
65.9828,	60.8802
66.5373,	48.1869
67.0918,	38.546
67.6462,	34.5813
68.2007,	35.3761
68.7552,	40.5351
69.3097,	48.7347
69.8642,	56.3729
70.4186,	60.2072
70.9731,	62.9534
71.5276,	71.5628
72.0821,	87.4434
72.6365,	100
73.191,	96.1638
73.7455,	76.733
74.3,	54.4733
74.8544,	42.7196
75.4089,	41.2692
75.9634,	42.7637
76.5179,	44.5918
77.0724,	44.9645
77.6268,	43.7429
78.1813,	42.5533
78.7358,	40.2871
79.2903,	37.0041
79.8447,	32.4602
80.3992,	28.8046
80.9537,	33.2978
81.5082,	44.5054
82.0627,	53.6186
82.6171,	54.6361
83.1716,	48.6014
83.7261,	48.0936
84.2806,	58.8825
84.835,	71.2483
85.3895,	77.6372
85.944,	74.4377
86.4985,	64.0642
87.053,	53.842
87.6074,	44.8352
88.1619,	38.6702
88.7164,	37.4845
89.2709,	37.1897
89.8253,	35.2766
90.3798,	30.3279
90.9343,	27.4649
91.4888,	31.4279
92.0432,	35.2212
92.5977,	32.9188
93.1522,	26.0853
93.7067,	18.8346
94.2612,	16.459
94.8156,	18.822
95.3701,	22.6308
95.9246,	26.5553
96.4791,	29.1171
97.0335,	29.1673
97.588,	27.1322
98.1425,	26.7326
98.697,	28.5987
99.2515,	30.2439
99.8059,	30.8449
100.36,	29.2273
100.915,	26.0741
101.469,	24.2113
102.024,	24.6814
102.578,	26.3069
103.133,	25.3573
103.687,	21.1233
104.242,	18.4633
104.796,	21.9172
105.351,	29.645
105.905,	35.2287
106.46,	36.6884
107.014,	35.4237
107.569,	36.1616
108.123,	41.5404
108.678,	45.4516
109.232,	43.625
109.787,	38.5282
110.341,	32.9734
110.895,	30.032
111.45,	28.3554
112.004,	24.5691
112.559,	22.7828
113.113,	28.0108
113.668,	37.2817
114.222,	42.9346
114.777,	40.8531
115.331,	32.3612
115.886,	24.3283
116.44,	21.6337
116.995,	21.8196
117.549,	21.4818
118.104,	20.5605
118.658,	22.297
119.213,	27.903
119.767,	33.3324
120.322,	33.7485
120.876,	28.291
121.431,	20.5766
121.985,	14.4675
122.54,	11.1824
123.094,	10.4685
123.648,	10.9724
124.203,	11.8223
124.757,	13.1281
125.312,	14.0481
125.866,	14.7178
126.421,	16.2008
126.975,	21.4715
127.53,	29.3832
128.084,	32.8537
128.639,	28.5492
129.193,	20.5161
129.748,	15.1373
130.302,	14.1294
130.857,	15.3506
131.411,	17.82
131.966,	20.9657
132.52,	22.3287
133.075,	20.5937
133.629,	19.0906
134.184,	21.5363
134.738,	24.9811
135.292,	24.0804
135.847,	17.7533
136.401,	10.6975
136.956,	7.8465
137.51,	8.25579
138.065,	8.98721
138.619,	8.63173
139.174,	7.78112
139.728,	8.1559
140.283,	11.0699
140.837,	15.8543
141.392,	18.9098
141.946,	18.1296
142.501,	15.1312
143.055,	13.1853
143.61,	14.9322
144.164,	19.0633
144.719,	21.7838
145.273,	21.9592
145.828,	20.4689
146.382,	20.3259
146.937,	22.9531
147.491,	25.391
148.045,	25.4589
148.6,	22.8702
149.154,	18.5231
149.709,	16.8411
150.263,	18.4466
150.818,	19.7781
151.372,	19.7232
151.927,	17.2774
152.481,	14.2305
153.036,	13.9201
153.59,	14.4458
154.145,	14.5499
