t,	etaU
0,	17.5676
0.554477,	17.5811
1.10895,	17.7368
1.66343,	16.8121
2.21791,	16.8121
2.77239,	17.7368
3.32686,	17.5811
3.88134,	17.5676
4.43582,	20.1045
4.9903,	22.9718
5.54477,	22.9556
6.09925,	19.482
6.65373,	14.0625
7.20821,	11.9933
7.76268,	14.1207
8.31716,	16.4112
8.87164,	17.5048
9.42612,	17.1322
9.98059,	16.0094
10.5351,	16.6957
11.0895,	18.9272
11.644,	19.4103
12.1985,	17.6911
12.753,	16.1563
13.3075,	16.1233
13.8619,	17.4654
14.4164,	19.5565
14.9709,	21.9219
15.5254,	25.1573
16.0798,	28.6044
16.6343,	28.9485
17.1888,	24.5764
17.7433,	18.7005
18.2978,	14.6284
18.8522,	12.6283
19.4067,	12.5612
19.9612,	12.9888
20.5157,	12.3699
21.0701,	11.8632
21.6246,	12.5829
22.1791,	14.4641
22.7336,	17.4984
23.2881,	20.34
23.8425,	20.6678
24.397,	18.3904
24.9515,	14.965
25.506,	10.9454
26.0604,	7.76146
26.6149,	7.58874
27.1694,	9.27607
27.7239,	10.9446
28.2783,	11.6926
28.8328,	10.694
29.3873,	8.50467
29.9418,	6.47587
30.4963,	5.27274
31.0507,	5.65611
31.6052,	8.07003
32.1597,	11.974
32.7142,	15.7088
33.2686,	16.7075
33.8231,	14.4408
34.3776,	10.8409
34.9321,	8.52399
35.4866,	9.23896
36.041,	11.2917
36.5955,	11.9704
37.15,	11.7259
37.7045,	12.1985
38.2589,	13.0982
38.8134,	12.7523
39.3679,	10.3933
39.9224,	7.9256
40.4769,	7.71242
41.0313,	9.02662
41.5858,	9.14959
42.1403,	7.34499
42.6948,	5.35852
43.2492,	4.76953
43.8037,	5.40055
44.3582,	6.21435
44.9127,	6.79138
45.4671,	6.94446
46.0216,	7.1961
46.5761,	8.58704
47.1306,	10.2402
47.6851,	11.2601
48.2395,	11.3689
48.794,	10.0806
49.3485,	8.59998
49.903,	7.99962
50.4574,	9.4843
51.0119,	13.2871
51.5664,	16.0712
52.1209,	15.6594
52.6754,	13.8807
53.2298,	12.3925
53.7843,	12.003
54.3388,	12.9931
54.8933,	14.4882
55.4477,	15.9708
56.0022,	17.3151
56.5567,	17.9441
57.1112,	17.9686
57.6657,	17.9956
58.2201,	17.051
58.7746,	14.5719
59.3291,	11.9154
59.8836,	9.96919
60.438,	9.07282
60.9925,	10.1491
61.547,	12.2369
62.1015,	12.4717
62.6559,	9.90249
63.2104,	6.4798
63.7649,	5.16924
64.3194,	7.35646
64.8739,	11.6807
65.4283,	14.8073
65.9828,	14.4126
66.5373,	11.8867
67.0918,	9.80661
67.6462,	8.99927
68.2007,	8.71263
68.7552,	7.6015
69.3097,	7.10877
69.8642,	9.04056
70.4186,	11.9593
70.9731,	13.0698
71.5276,	11.247
72.0821,	8.80269
72.6365,	7.87297
73.191,	8.75016
73.7455,	10.6326
74.3,	12.1554
74.8544,	12.8277
75.4089,	12.6054
75.9634,	10.9385
76.5179,	9.00653
77.0724,	8.17381
77.6268,	8.65812
78.1813,	10.8527
78.7358,	14.0244
79.2903,	16.4219
79.8447,	16.6584
80.3992,	14.3877
80.9537,	11.1832
81.5082,	9.99046
82.0627,	11.1304
82.6171,	13.0505
83.1716,	14.518
83.7261,	14.6178
84.2806,	14.6105
84.835,	15.4573
85.3895,	16.4556
85.944,	18.0902
86.4985,	19.5809
87.053,	20.276
87.6074,	20.7012
88.1619,	19.546
88.7164,	17.0531
89.2709,	14.6983
89.8253,	12.9959
90.3798,	12.1995
90.9343,	11.099
91.4888,	9.01544
92.0432,	7.77303
92.5977,	8.69076
93.1522,	11.8849
93.7067,	15.7291
94.2612,	17.1609
94.8156,	15.4164
95.3701,	12.6227
95.9246,	10.8156
96.4791,	10.6456
97.0335,	11.6114
97.588,	11.5381
98.1425,	10.5856
98.697,	10.6438
99.2515,	11.2243
99.8059,	11.2544
100.36,	11.0604
100.915,	11.4666
101.469,	12.6136
102.024,	12.7507
102.578,	10.0083
103.133,	6.16509
103.687,	6.05562
104.242,	10.9348
104.796,	16.275
105.351,	17.9153
105.905,	15.7181
106.46,	12.7698
107.014,	11.36
107.569,	10.3819
108.123,	9.38175
108.678,	10.2184
109.232,	12.9839
109.787,	15.0989
110.341,	14.7239
110.895,	13.374
111.45,	13.174
112.004,	13.688
112.559,	13.2518
113.113,	11.786
113.668,	11.1553
114.222,	11.5711
114.777,	11.4684
115.331,	10.9047
115.886,	10.3633
116.44,	10.6294
116.995,	12.1289
117.549,	13.472
118.104,	13.4376
118.658,	11.3633
119.213,	8.20309
119.767,	6.23593
120.322,	5.81729
120.876,	5.57831
121.431,	4.47439
121.985,	3.81309
122.54,	5.65851
123.094,	8.46075
123.648,	10.9794
124.203,	13.7141
124.757,	17.1052
125.312,	20.3501
125.866,	20.4556
126.421,	16.4628
126.975,	11.2049
127.53,	7.27972
