t,	etaU
0,	91.0612
0.554477,	81.1263
1.10895,	54.598
1.66343,	32.8397
2.21791,	32.8397
2.77239,	54.598
3.32686,	81.1263
3.88134,	91.0612
4.43582,	77.6067
4.9903,	52.8483
5.54477,	35.3142
6.09925,	31.4611
6.65373,	33.1908
7.20821,	37.9159
7.76268,	45.1726
8.31716,	53.302
8.87164,	59.9765
9.42612,	57.1727
9.98059,	49.1573
10.5351,	46.4753
11.0895,	50.1954
11.644,	62.8099
12.1985,	77.1626
12.753,	77.9662
13.3075,	66.85
13.8619,	52.1042
14.4164,	42.494
14.9709,	40.7623
15.5254,	40.6001
16.0798,	43.7028
16.6343,	51.8853
17.1888,	56.2249
17.7433,	50.1927
18.2978,	38.1028
18.8522,	28.8504
19.4067,	29.2853
19.9612,	41.0569
20.5157,	59.2031
21.0701,	81.8981
21.6246,	100
22.1791,	98.4628
22.7336,	80.6819
23.2881,	61.3578
23.8425,	54.5046
24.397,	63.6113
24.9515,	76.4417
25.506,	81.0118
26.0604,	75.1479
26.6149,	63.3413
27.1694,	55.7064
27.7239,	53.5091
28.2783,	54.2943
28.8328,	59.4322
29.3873,	65.7205
29.9418,	70.7944
30.4963,	72.8174
31.0507,	65.8771
31.6052,	48.8966
32.1597,	32.2987
32.7142,	23.6836
33.2686,	26.6219
33.8231,	37.9384
34.3776,	45.9043
34.9321,	46.1753
35.4866,	44.5961
36.041,	46.8734
36.5955,	49.4151
37.15,	52.7607
37.7045,	57.6393
38.2589,	59.668
38.8134,	55.9518
39.3679,	44.1823
39.9224,	32.7736
40.4769,	36.4517
41.0313,	50.0319
41.5858,	57.787
42.1403,	59.0499
42.6948,	57.6882
43.2492,	55.7561
43.8037,	52.8013
44.3582,	49.8931
44.9127,	54.5681
45.4671,	69.8398
46.0216,	86.8418
46.5761,	95.0069
47.1306,	92.2659
47.6851,	82.6502
48.2395,	72.928
48.794,	66.886
49.3485,	67.5855
49.903,	70.2832
50.4574,	67.2385
51.0119,	59.9117
51.5664,	52.9761
52.1209,	51.8385
52.6754,	58.0291
53.2298,	67.0524
53.7843,	71.8738
54.3388,	70.5764
54.8933,	64.3601
55.4477,	54.0292
56.0022,	42.9227
56.5567,	35.6942
57.1112,	31.4315
57.6657,	27.2862
58.2201,	21.396
58.7746,	13.5162
59.3291,	8.51071
59.8836,	8.94358
60.438,	11.9964
60.9925,	18.918
61.547,	36.0897
62.1015,	56.8353
62.6559,	67.4729
63.2104,	65.223
63.7649,	55.5551
64.3194,	47.5649
64.8739,	47.0652
65.4283,	48.6587
65.9828,	55.3314
66.5373,	72.2536
67.0918,	87.6639
67.6462,	88.7437
68.2007,	72.8221
68.7552,	50.7509
69.3097,	41.0833
69.8642,	45.1735
70.4186,	49.9545
70.9731,	47.2037
71.5276,	35.9806
72.0821,	24.1449
72.6365,	19.8929
73.191,	24.102
73.7455,	35.9393
74.3,	52.2741
74.8544,	67.0851
75.4089,	76.1262
75.9634,	78.026
76.5179,	73.6427
77.0724,	64.3902
77.6268,	55.6573
78.1813,	49.7366
78.7358,	42.7535
79.2903,	33.5765
79.8447,	25.0948
80.3992,	23.417
80.9537,	33.3671
81.5082,	44.6909
82.0627,	44.9024
82.6171,	37.1378
83.1716,	28.4128
83.7261,	26.9109
84.2806,	32.748
84.835,	37.2977
85.3895,	37.2025
85.944,	31.9773
86.4985,	25.3798
87.053,	24.2579
87.6074,	31.9717
88.1619,	45.6559
88.7164,	57.8966
89.2709,	63.0989
89.8253,	64.3423
90.3798,	61.9727
90.9343,	57.8612
91.4888,	58.0893
92.0432,	64.1651
92.5977,	74.0733
93.1522,	79.789
93.7067,	75.0353
94.2612,	62.598
94.8156,	47.9562
95.3701,	38.1682
95.9246,	37.7675
96.4791,	46.0359
97.0335,	59.483
97.588,	67.5001
98.1425,	62.1817
98.697,	46.3687
99.2515,	27.7355
99.8059,	18.5804
100.36,	22.2673
100.915,	29.2972
101.469,	32.3099
102.024,	30.8294
102.578,	32.107
103.133,	41.6916
103.687,	52.126
104.242,	52.627
104.796,	43.5543
105.351,	32.5388
105.905,	26.1724
106.46,	25.182
107.014,	29.0763
107.569,	37.4521
108.123,	46.4443
108.678,	51.2286
109.232,	48.4233
109.787,	39.7839
110.341,	32.2981
110.895,	27.4739
111.45,	26.9673
112.004,	32.9296
112.559,	42.5777
113.113,	50.5669
113.668,	51.4496
114.222,	44.2214
114.777,	33.0243
115.331,	25.9301
115.886,	26.3776
116.44,	29.445
116.995,	29.232
117.549,	25.943
118.104,	22.177
118.658,	22.8997
119.213,	30.3103
119.767,	42.1248
120.322,	51.5658
120.876,	55.4202
121.431,	59.5063
121.985,	70.0766
122.54,	84.8971
123.094,	91.0594
123.648,	81.7295
124.203,	63.5794
124.757,	49.6062
125.312,	50.1158
125.866,	61.909
126.421,	72.398
126.975,	72.3824
127.53,	59.2011
128.084,	41.4848
128.639,	33.1138
129.193,	35.091
129.748,	38.5898
130.302,	36.476
130.857,	30.8534
131.411,	28.4869
131.966,	33.0498
132.52,	40.746
133.075,	42.1175
133.629,	37.7406
134.184,	35.3084
134.738,	37.0209
135.292,	42.5581
135.847,	49.1126
136.401,	49.6428
136.956,	45.8519
137.51,	45.1697
138.065,	46.7734
138.619,	46.8999
139.174,	45.9557
139.728,	43.0255
140.283,	38.9122
140.837,	40.0768
141.392,	50.4779
141.946,	67.8325
142.501,	82.6418
143.055,	82.227
143.61,	65.446
144.164,	44.8857
144.719,	29.8758
145.273,	20.5179
145.828,	19.2772
146.382,	26.0573
146.937,	37.4996
147.491,	49.3707
148.045,	54.8514
148.6,	51.8125
149.154,	42.2902
149.709,	29.4718
150.263,	22.6512
150.818,	25.6203
151.372,	30.7201
151.927,	32.0725
152.481,	27.9234
153.036,	21.6381
153.59,	18.2593
154.145,	17.7265
154.699,	18.0656
155.254,	18.9968
155.808,	18.5929
156.363,	17.8771
156.917,	21.5168
157.472,	28.3815
158.026,	35.1372
158.581,	40.8258
159.135,	44.3879
159.689,	47.661
160.244,	49.9324
160.798,	47.5998
161.353,	42.5747
161.907,	39.4884
162.462,	37.7632
163.016,	34.9637
163.571,	30.317
164.125,	24.5873
164.68,	21.5219
165.234,	25.3389
165.789,	35.2162
166.343,	44.9277
166.898,	49.7162
167.452,	47.7549
168.007,	39.8377
168.561,	29.5949
169.116,	20.6134
169.67,	13.7655
170.225,	10.2294
170.779,	12.4353
171.334,	20.0736
171.888,	28.7483
172.442,	31.907
172.997,	28.0945
173.551,	21.5054
174.106,	20.2768
174.66,	25.72
175.215,	30.2101
175.769,	31.3328
176.324,	31.0062
176.878,	30.4311
177.433,	30.1048
177.987,	27.247
178.542,	20.7352
179.096,	14.2828
179.651,	10.4493
180.205,	9.8969
180.76,	11.8269
181.314,	14.0089
181.869,	14.2376
182.423,	13.4432
182.978,	13.5431
183.532,	14.556
184.086,	15.3882
184.641,	14.2395
185.195,	12.1705
185.75,	11.5458
186.304,	11.6143
186.859,	11.4479
187.413,	11.0083
187.968,	10.6497
188.522,	12.3939
189.077,	16.122
189.631,	18.7331
190.186,	18.1875
190.74,	14.4681
191.295,	11.3823
191.849,	12.4357
192.404,	16.6554
192.958,	21.0801
193.513,	24.1991
194.067,	25.1708
194.622,	23.5395
195.176,	20.0323
195.731,	18.1993
196.285,	20.1385
196.839,	23.5802
197.394,	26.0561
197.948,	26.0995
198.503,	23.3114
199.057,	18.6068
199.612,	14.553
200.166,	13.5872
200.721,	17.288
201.275,	22.2893
201.83,	23.8708
202.384,	22.8967
202.939,	21.0292
203.493,	18.0578
204.048,	14.281
204.602,	10.374
205.157,	7.97548
205.711,	8.72591
206.266,	11.6918
206.82,	14.7441
207.375,	16.4693
207.929,	16.7033
208.484,	15.8691
209.038,	14.9366
209.592,	14.6346
210.147,	14.5309
210.701,	15.3316
211.256,	17.6249
211.81,	21.1463
212.365,	23.571
212.919,	23.1553
213.474,	20.5855
214.028,	16.3575
214.583,	12.9962
215.137,	12.5875
215.692,	14.1145
216.246,	16.7862
216.801,	19.4622
217.355,	20.4241
217.91,	19.4964
218.464,	16.7741
219.019,	16.3525
219.573,	20.8522
220.128,	26.5037
220.682,	28.3896
221.236,	24.111
221.791,	17.1513
222.345,	12.3092
222.9,	10.9517
223.454,	12.8303
224.009,	17.1307
224.563,	20.8564
225.118,	22.0057
225.672,	20.8437
226.227,	18.8889
226.781,	16.6792
227.336,	14.5665
227.89,	13.1658
228.445,	12.9326
