t,	etaU
0,	60.189
0.554477,	50.6045
1.10895,	36.7958
1.66343,	25.9231
2.21791,	25.9231
2.77239,	36.7958
3.32686,	50.6045
3.88134,	60.189
4.43582,	62.238
4.9903,	60.6024
5.54477,	56.6735
6.09925,	49.5338
6.65373,	40.0641
7.20821,	31.205
7.76268,	31.1637
8.31716,	43.3066
8.87164,	58.7467
9.42612,	67.5131
9.98059,	62.5483
10.5351,	46.5452
11.0895,	30.6949
11.644,	25.796
12.1985,	42.008
12.753,	73.996
13.3075,	98.0628
13.8619,	100
14.4164,	81.6245
14.9709,	55.887
15.5254,	41.9517
16.0798,	45.4514
16.6343,	58.7247
17.1888,	74.8411
17.7433,	79.9509
18.2978,	70.1603
18.8522,	58.6281
19.4067,	51.3863
19.9612,	47.3251
20.5157,	42.7489
21.0701,	33.9954
21.6246,	27.9813
22.1791,	30.1122
22.7336,	42.0778
23.2881,	61.3471
23.8425,	73.6403
24.397,	69.0813
24.9515,	54.8172
25.506,	41.9624
26.0604,	35.3733
26.6149,	31.3229
27.1694,	26.5493
27.7239,	24.3801
28.2783,	32.7014
28.8328,	50.2928
29.3873,	61.6002
29.9418,	57.8645
30.4963,	42.0286
31.0507,	24.7691
31.6052,	18.2414
32.1597,	24.831
32.7142,	36.8147
33.2686,	47.4275
33.8231,	53.2913
34.3776,	56.2245
34.9321,	61.7191
35.4866,	73.6336
36.041,	84.4837
36.5955,	83.6965
37.15,	71.344
37.7045,	54.8036
38.2589,	44.7677
38.8134,	43.2705
39.3679,	42.8522
39.9224,	43.8208
40.4769,	49.5263
41.0313,	54.6942
41.5858,	53.13
42.1403,	42.6069
42.6948,	31.9557
43.2492,	33.1912
43.8037,	43.4816
44.3582,	51.1284
44.9127,	50.0874
45.4671,	43.6064
46.0216,	38.0927
46.5761,	36.1889
47.1306,	38.2429
47.6851,	45.8678
48.2395,	59.5229
48.794,	72.2692
49.3485,	75.9928
49.903,	73.1285
50.4574,	67.8624
51.0119,	64.3809
51.5664,	63.7736
52.1209,	61.4775
52.6754,	58.0149
53.2298,	54.3692
53.7843,	47.4523
54.3388,	39.8093
54.8933,	33.6594
55.4477,	27.7364
56.0022,	22.1555
56.5567,	16.6956
57.1112,	11.8281
57.6657,	10.1255
58.2201,	11.9186
58.7746,	15.4353
59.3291,	21.2891
59.8836,	28.4086
60.438,	34.5938
60.9925,	38.9993
61.547,	47.2345
62.1015,	61.2389
62.6559,	77.233
63.2104,	88.9631
63.7649,	86.6253
64.3194,	69.4642
64.8739,	47.57
65.4283,	29.3499
65.9828,	21.5735
66.5373,	26.59
67.0918,	35.9271
67.6462,	44.7032
68.2007,	53.7819
68.7552,	60.0948
69.3097,	56.8126
69.8642,	43.3762
70.4186,	26.8682
70.9731,	18.8687
71.5276,	23.0249
72.0821,	29.6551
72.6365,	32.12
73.191,	30.5191
73.7455,	28.8826
74.3,	30.3856
74.8544,	34.6549
75.4089,	42.1265
75.9634,	48.6264
76.5179,	50.6834
77.0724,	49.1498
77.6268,	43.0157
78.1813,	34.8978
78.7358,	27.7071
79.2903,	21.6407
79.8447,	22.9672
80.3992,	31.894
80.9537,	42.1369
81.5082,	53.4999
82.0627,	60.8219
82.6171,	59.9816
83.1716,	54.8055
83.7261,	52.4535
84.2806,	57.6156
84.835,	63.9221
85.3895,	60.5663
85.944,	50.4372
86.4985,	43.7433
87.053,	42.6467
87.6074,	41.3649
88.1619,	34.2013
88.7164,	25.2542
89.2709,	22.5199
89.8253,	26.5554
90.3798,	32.5443
90.9343,	41.3194
91.4888,	54.4097
92.0432,	65.1707
92.5977,	67.514
93.1522,	61.1776
93.7067,	48.9458
94.2612,	38.844
94.8156,	37.4908
95.3701,	39.6628
95.9246,	41.6259
96.4791,	41.1955
97.0335,	35.9438
97.588,	32.9112
98.1425,	38.3903
98.697,	50.0933
99.2515,	60.8877
99.8059,	65.2084
100.36,	63.2239
100.915,	60.7353
101.469,	59.5928
102.024,	57.8695
102.578,	56.7522
103.133,	58.7852
103.687,	64.8064
104.242,	71.5794
104.796,	70.688
105.351,	59.5465
105.905,	44.7491
106.46,	31.9839
107.014,	26.5949
107.569,	28.4614
108.123,	32.9232
108.678,	41.137
109.232,	50.7068
109.787,	52.8926
110.341,	45.2772
110.895,	34.0312
111.45,	26.6034
112.004,	32.1648
112.559,	45.7634
113.113,	52.4336
113.668,	49.0804
114.222,	40.2717
114.777,	31.3373
115.331,	26.6183
115.886,	22.2694
116.44,	18.3656
116.995,	20.7824
117.549,	27.3821
118.104,	32.3746
118.658,	31.441
119.213,	29.9145
119.767,	32.9103
120.322,	38.223
120.876,	43.0448
121.431,	47.963
121.985,	51.4523
122.54,	49.3702
123.094,	39.6234
123.648,	28.9083
124.203,	26.4625
124.757,	33.3371
125.312,	43.6022
125.866,	49.6689
126.421,	51.3643
126.975,	50.4105
127.53,	47.1916
128.084,	41.3099
128.639,	33.2513
129.193,	24.4226
129.748,	20.9706
130.302,	25.9189
130.857,	32.7198
131.411,	34.8164
131.966,	31.8988
132.52,	29.2676
133.075,	30.1462
133.629,	30.1683
134.184,	25.819
134.738,	22.1989
135.292,	26.2536
135.847,	35.792
136.401,	40.8347
136.956,	40.5177
137.51,	40.4086
138.065,	44.6963
138.619,	51.0235
139.174,	52.0653
139.728,	46.5205
140.283,	44.7775
140.837,	53.6523
141.392,	64.8963
141.946,	65.5983
142.501,	55.106
143.055,	45.5125
143.61,	44.5583
144.164,	46.1535
144.719,	39.061
145.273,	29.0772
145.828,	27.9516
146.382,	37.1593
146.937,	49.1037
147.491,	55.3086
148.045,	53.483
148.6,	44.755
149.154,	34.5586
149.709,	32.9446
150.263,	40.7987
150.818,	46.5311
151.372,	42.6447
151.927,	35.0219
152.481,	34.3247
153.036,	38.8305
153.59,	39.1485
154.145,	33.2436
154.699,	26.5777
155.254,	24.7972
155.808,	25.6625
156.363,	23.513
156.917,	19.9489
157.472,	19.9845
158.026,	26.756
158.581,	36.9028
159.135,	41.5746
159.689,	36.1523
160.244,	28.0111
160.798,	24.7401
161.353,	24.857
161.907,	23.0891
162.462,	19.0789
163.016,	18.3134
163.571,	22.4303
164.125,	25.9573
164.68,	27.9336
165.234,	33.0708
165.789,	39.0217
166.343,	38.3957
166.898,	28.26
167.452,	17.3599
168.007,	16.3056
168.561,	26.1983
169.116,	37.4305
169.67,	41.6618
170.225,	38.9605
170.779,	33.1547
171.334,	27.7083
171.888,	25.4635
172.442,	24.5869
172.997,	22.1127
173.551,	19.4524
174.106,	20.2349
174.66,	26.3518
175.215,	34.1182
175.769,	37.4397
176.324,	33.8437
176.878,	29.3194
177.433,	28.8354
177.987,	29.369
178.542,	26.3241
179.096,	19.6915
179.651,	14.413
180.205,	15.7112
180.76,	22.2075
181.314,	27.261
181.869,	29.3864
182.423,	30.532
182.978,	31.3794
183.532,	33.0661
184.086,	34.443
184.641,	33.109
185.195,	29.4818
185.75,	23.536
186.304,	16.1528
186.859,	11.6606
187.413,	10.3051
187.968,	9.39511
188.522,	8.48948
189.077,	8.97127
189.631,	11.052
190.186,	14.0262
190.74,	14.9852
191.295,	12.9942
191.849,	11.3713
192.404,	11.4477
192.958,	12.8654
193.513,	15.6367
194.067,	18.4823
194.622,	19.9856
195.176,	18.8854
195.731,	17.1936
196.285,	19.4044
196.839,	24.8559
197.394,	28.1647
197.948,	28.2604
198.503,	28.5923
199.057,	29.755
199.612,	28.2163
200.166,	21.4702
200.721,	14.7959
201.275,	15.4195
201.83,	20.812
202.384,	25.0017
202.939,	25.9306
203.493,	25.1537
204.048,	26.5422
204.602,	29.532
205.157,	30.7822
205.711,	29.7935
206.266,	27.3814
206.82,	24.5941
207.375,	22.027
207.929,	18.6941
208.484,	13.9303
209.038,	9.95529
209.592,	9.35497
210.147,	10.2747
210.701,	10.8263
211.256,	12.0532
211.81,	14.5843
212.365,	18.0719
212.919,	20.7421
213.474,	20.4061
214.028,	17.9303
214.583,	15.5175
215.137,	13.5857
215.692,	12.3401
216.246,	11.764
216.801,	10.9742
