t,	etaU
0,	36.6964
0.554477,	33.1638
1.10895,	35.4601
1.66343,	39.6808
2.21791,	39.6808
2.77239,	35.4601
3.32686,	33.1638
3.88134,	36.6964
4.43582,	46.5761
4.9903,	63.3486
5.54477,	79.0774
6.09925,	86.8889
6.65373,	83.1583
7.20821,	68.2846
7.76268,	52.6391
8.31716,	46.7126
8.87164,	47.9188
9.42612,	53.3904
9.98059,	58.4958
10.5351,	57.8082
11.0895,	52.7719
11.644,	45.6024
12.1985,	39.0445
12.753,	35.5328
13.3075,	33.6502
13.8619,	32.844
14.4164,	34.4629
14.9709,	35.8722
15.5254,	33.6816
16.0798,	37.1203
16.6343,	51.8384
17.1888,	64.3
17.7433,	64.9966
18.2978,	55.6767
18.8522,	44.6259
19.4067,	40.7526
19.9612,	36.7949
20.5157,	26.8589
21.0701,	22.3282
21.6246,	27.8229
22.1791,	40.1813
22.7336,	52.8916
23.2881,	56.2001
23.8425,	48.6807
24.397,	39.9184
24.9515,	40.099
25.506,	52.2988
26.0604,	66.495
26.6149,	71.9141
27.1694,	71.6896
27.7239,	68.435
28.2783,	58.9424
28.8328,	44.2332
29.3873,	30.461
29.9418,	25.2265
30.4963,	35.0596
31.0507,	54.6159
31.6052,	73.0397
32.1597,	83.5437
32.7142,	81.8902
33.2686,	69.6921
33.8231,	58.6559
34.3776,	61.3084
34.9321,	73.4652
35.4866,	79.3647
36.041,	68.0783
36.5955,	48.386
37.15,	38.303
37.7045,	41.0624
38.2589,	43.677
38.8134,	41.0604
39.3679,	38.8135
39.9224,	42.5829
40.4769,	52.8579
41.0313,	62.749
41.5858,	67.0765
42.1403,	62.6866
42.6948,	50.6177
43.2492,	40.7902
43.8037,	39.2967
44.3582,	40.6897
44.9127,	42.4647
45.4671,	45.6162
46.0216,	50.3126
46.5761,	54.1553
47.1306,	58.9097
47.6851,	70.0169
48.2395,	80.4169
48.794,	77.7167
49.3485,	62.5226
49.903,	49.044
50.4574,	51.2314
51.0119,	63.879
51.5664,	74.4777
52.1209,	77.8903
52.6754,	73.6053
53.2298,	66.0153
53.7843,	55.7637
54.3388,	44.9842
54.8933,	39.9797
55.4477,	45.5679
56.0022,	59.4641
56.5567,	69.0203
57.1112,	64.3524
57.6657,	52.4925
58.2201,	43.4669
58.7746,	42.1391
59.3291,	42.3982
59.8836,	39.9066
60.438,	44.5626
60.9925,	58.4624
61.547,	72.3631
62.1015,	78.2361
62.6559,	76.556
63.2104,	76.7496
63.7649,	84.3033
64.3194,	94.9375
64.8739,	100
65.4283,	90.1688
65.9828,	69.9365
66.5373,	49.3806
67.0918,	35.4943
67.6462,	34.4618
68.2007,	38.4465
68.7552,	38.6685
69.3097,	37.3151
69.8642,	37.5454
70.4186,	41.3971
70.9731,	43.7443
71.5276,	38.0343
72.0821,	30.4358
72.6365,	31.6363
