eta
-0.147328
0.129704
0.417614
0.649035
0.795288
0.864971
0.89918
0.923095
0.915817
0.818601
0.599223
0.327378
0.193586
0.288359
0.437689
0.447278
0.3209
0.220354
0.226589
0.288243
0.319112
0.27649
0.173894
0.0504992
-0.0382376
-0.0344968
0.098516
0.33641
0.629009
0.937169
1.20924
1.40022
1.46763
1.39408
1.20076
0.901088
0.521045
0.198657
0.0230035
-0.0998628
-0.216645
-0.264419
-0.19717
-0.0359762
0.152375
0.313182
0.437274
0.538462
0.676376
0.872996
1.05533
1.16553
1.20068
1.18892
1.15283
1.12011
1.07229
0.917452
0.523842
-0.019628
-0.584054
-1.15277
-1.67388
-2.05775
-2.15827
-1.99731
-1.67357
-1.31396
-1.0238
-0.796576
-0.550378
-0.391692
-0.465469
-0.75714
-1.16854
-1.5679
-1.78702
-1.74889
-1.519
-1.17313
-0.808708
-0.52239
-0.36373
-0.334787
-0.351988
-0.379006
-0.39278
-0.377984
-0.363585
-0.323357
-0.236314
-0.168678
-0.156024
-0.232141
-0.403566
-0.619628
-0.819305
-0.940699
-0.930443
-0.78866
-0.567239
-0.315662
-0.0727674
0.136249
0.288711
0.366648
0.365405
0.323049
0.296671
0.325678
0.408587
0.50748
0.574204
0.581199
0.536397
0.454091
0.350889
0.24965
0.159645
0.0872627
0.0501443
0.0522876
0.0853561
0.137524
0.204019
0.305153
0.456031
0.617083
0.701229
0.644578
0.474995
0.267343
0.0654081
-0.123193
-0.272467
-0.345241
-0.322006
-0.215028
-0.0359906
0.222284
0.602991
1.09419
1.50818
1.68937
1.64615
1.44839
1.1928
0.963304
0.77984
0.625963
0.512595
0.449485
0.421603
0.388247
0.331786
0.287911
0.275052
0.307078
0.361368
0.352303
0.273369
0.189258
0.160902
0.2011
0.277019
0.302837
0.264296
0.3139
0.504708
0.692419
0.726696
0.58916
0.24707
-0.385077
-1.09765
-1.59099
-1.83127
-1.89043
-1.82754
-1.77725
-1.76466
-1.754
-1.75357
-1.77376
-1.70258
-1.31248
-0.709204
-0.249793
-0.12436
-0.262809
-0.53682
-0.806182
-1.00456
-1.15153
-1.15556
-0.889273
-0.476639
-0.100875
0.127741
0.220363
0.228222
0.182923
0.131711
0.115642
0.115472
0.100336
0.0328468
-0.114573
-0.347768
-0.619853
-0.835305
-0.933806
-0.919491
-0.802636
-0.576721
-0.277808
-0.000604531
0.192423
0.302349
0.358975
0.413443
0.515119
0.671709
0.842433
0.966085
1.01746
0.997444
0.915882
0.787503
0.615946
0.394604
0.112747
-0.193536
-0.434345
-0.563618
-0.573344
-0.496721
-0.38885
-0.297366
-0.231284
-0.183137
-0.142405
-0.0914517
0.00399328
0.149457
0.306856
0.432427
0.494916
0.503886
0.506667
0.545037
0.6081
0.626745
0.525995
0.287753
-0.0154412
-0.249017
-0.315599
-0.246242
-0.136816
-0.0141173
0.0877837
0.0930954
-0.0142196
-0.166622
-0.282566
-0.339622
-0.356675
-0.384856
-0.497418
-0.691417
-0.843602
-0.836576
-0.656633
-0.345294
0.0316248
0.376071
0.605354
0.674383
0.598972
0.427342
0.220214
0.0367964
-0.074041
-0.101098
-0.0391744
0.0694874
0.176509
0.249988
0.285474
0.299817
0.293534
0.255396
0.193591
0.127584
0.104165
0.11184
0.131534
0.115433
0.0392963
-0.0785895
-0.20194
-0.333906
-0.497817
-0.699435
-0.903694
-1.06638
-1.15867
-1.15614
-1.05017
-0.878387
-0.678184
-0.44118
-0.163495
0.110184
0.302132
0.37983
0.347254
0.179941
-0.124754
-0.49251
-0.801005
-0.966442
-1.00308
-0.948125
-0.819194
-0.629488
-0.412568
-0.241851
-0.157761
-0.136615
-0.148232
-0.172488
-0.178241
-0.132979
-0.0347504
0.0687427
0.132585
0.126259
-0.00761734
-0.224481
-0.489139
-0.761071
-0.996393
-1.19559
-1.26127
-1.19113
-1.07127
-0.883586
-0.637198
-0.414115
-0.308368
-0.329121
-0.415921
-0.503896
-0.542026
-0.510496
-0.412801
-0.296499
-0.217277
-0.182284
-0.163544
-0.142285
-0.0843847
0.0384506
0.199897
0.359155
0.477334
0.532344
0.536968
0.515274
0.418166
0.231677
0.00167566
-0.210951
-0.359954
-0.453332
-0.532189
-0.625397
-0.732061
-0.806945
-0.820041
-0.799376
-0.759308
-0.657191
-0.465168
-0.228904
0.00197061
0.204196
0.355859
0.42722
0.4432
0.460378
0.50008
0.561681
0.604256
0.579842
0.454912
0.242598
-0.0170877
-0.20844
-0.276361
-0.200788
-0.0457356
0.0951491
0.183612
0.242503
0.307134
0.406896
0.534645
0.667224
0.797403
0.935004
1.03785
1.06625
1.00437
0.814614
0.474373
0.0750077
-0.184956
-0.289628
-0.332583
-0.354377
-0.375126
-0.387982
-0.420124
-0.540959
-0.719037
-0.844
-0.767935
-0.53473
-0.289191
-0.131462
-0.0895062
-0.117641
-0.128923
-0.106397
-0.0553545
0.0539434
0.245947
0.494338
0.726945
0.881292
0.947018
0.900797
0.728986
0.431822
-0.00933789
-0.477448
-0.776767
-0.884457
-0.872594
-0.852821
-0.885295
-0.941011
-1.03101
-1.15213
-1.25345
-1.27028
-1.1639
-0.997026
-0.84431
-0.722939
-0.611305
-0.479335
-0.309503
-0.115844
0.0426279
0.0787259
-0.0154742
-0.196518
-0.407827
-0.599101
-0.767635
-0.895214
-0.974381
-1.00298
-0.969912
-0.884898
-0.762703
-0.622558
-0.495969
-0.372157
-0.206085
-0.00927885
0.189644
0.382252
0.560505
0.603247
0.442811
0.145828
-0.195112
-0.497969
-0.738841
-0.949592
-1.11735
-1.24582
-1.3339
-1.35378
-1.22266
-0.886728
-0.475151
-0.143012
0.112377
0.31091
0.372919
0.388511
0.50758
0.627489
0.587666
0.483736
0.375474
0.213767
-0.0298799
-0.304351
-0.546628
-0.726146
-0.813106
-0.777801
-0.652516
-0.513813
-0.406146
-0.324355
-0.292098
-0.335179
-0.393606
-0.369955
-0.223918
-0.022547
0.141473
0.224792
0.250864
0.218431
0.102682
-0.0707392
-0.245061
-0.376438
-0.469305
-0.543719
-0.626603
-0.701394
-0.784314
-0.890469
-0.93998
-0.857868
-0.684389
-0.493879
-0.369467
-0.342655
-0.431405
-0.6006
-0.762252
-0.844698
-0.815859
-0.661586
-0.434993
-0.17569
0.117518
0.418147
0.651629
0.76719
0.765124
0.679333
0.545431
0.442693
0.452035
0.514803
0.583774
0.601324
0.534179
0.331527
-0.0108228
-0.452198
-0.952271
-1.24332
-0.926289
-0.288354
-0.0377816
-0.28691
-0.704235
-1.01664
-1.04383
-0.738995
-0.283634
0.0963095
0.281303
0.294005
0.152255
-0.105527
-0.343427
-0.449906
-0.409101
-0.27217
-0.106956
0.0535262
0.179602
0.235936
0.217065
0.134283
0.024041
-0.0890038
-0.157846
-0.174148
-0.114192
0.104703
0.457694
0.814053
1.02951
1.06587
0.953006
0.72159
0.451441
0.204346
0.0197375
-0.0643699
-0.0423758
0.0517369
0.138024
0.170452
0.174973
0.171901
0.175153
0.159646
0.156815
0.176856
0.196259
0.160085
0.0800321
-0.00955967
-0.0950467
-0.193783
-0.309635
-0.464025
-0.656665
-0.829618
-0.903423
-0.873094
-0.79442
-0.730017
-0.663572
-0.538706
-0.329743
-0.0563835
0.242749
0.527371
0.699615
0.71963
0.644351
0.560694
0.464123
0.344311
0.217636
0.100301
-0.00930905
-0.121997
-0.218674
-0.267527
-0.264839
-0.227036
-0.156243
-0.0114606
0.224132
0.475778
0.704694
0.916234
1.10181
1.25062
1.35022
1.39679
1.38743
1.3096
1.14549
0.904043
0.644228
0.427984
0.22133
0.0167796
-0.13265
-0.192727
-0.171192
-0.131372
-0.0699827
0.0562462
0.222237
0.36301
0.460972
0.431297
0.230974
-0.0392442
-0.311576
-0.566969
-0.764456
-0.897578
-0.96216
-0.938785
-0.840975
-0.717298
-0.634442
-0.585061
-0.514673
-0.452632
-0.422017
-0.413049
-0.403013
-0.360185
-0.333095
-0.333067
-0.374946
-0.432266
-0.494009
-0.564795
-0.702125
-0.819227
-0.769228
-0.592859
-0.362656
-0.115192
0.103959
0.256183
0.275851
0.109242
-0.185284
-0.472355
-0.655861
-0.696071
-0.641356
-0.615598
-0.600152
-0.542496
-0.430823
-0.289544
-0.11289
0.149216
0.452687
0.693897
0.805485
0.764241
0.596786
0.350923
0.111984
-0.0493266
-0.108599
-0.0840649
-0.000666033
0.133366
0.277413
0.357741
0.278684
0.00146442
-0.352369
-0.648096
-0.80264
-0.789501
-0.63222
-0.415986
-0.221374
-0.0878694
-0.0216562
-0.0115021
-0.0446632
-0.108685
-0.169333
-0.214078
-0.251043
-0.27736
-0.265912
-0.236456
-0.190008
-0.114169
0.0308808
0.262228
0.52105
0.682218
0.680884
0.53402
0.284269
-0.00908685
-0.247432
-0.336487
-0.279992
-0.156351
-0.0295421
0.0603248
0.0695368
-0.020234
-0.17718
-0.369353
-0.573673
-0.738207
-0.801469
-0.813929
-0.782431
-0.688497
-0.527491
-0.377828
-0.281123
-0.242605
-0.273763
-0.376292
-0.527412
-0.690558
-0.844438
-0.919914
-0.876162
-0.759505
-0.594152
-0.42778
-0.304963
-0.242021
-0.240196
-0.268796
-0.279766
-0.294884
-0.347663
-0.394083
-0.367835
-0.286702
-0.205349
-0.140331
-0.0852704
-0.0431746
0.00494514
0.05623
0.101524
0.124147
0.0896214
0.0433543
0.0786913
0.219264
0.40254
0.597701
0.821896
1.07539
1.37569
1.71779
2.0107
2.19034
2.21686
2.07242
1.77741
1.37173
0.931597
0.629753
0.548258
0.563336
0.55942
0.552786
0.586161
0.653807
0.714306
0.743599
0.74549
0.714618
0.680914
0.621109
0.507944
0.36274
0.192027
0.0119612
-0.169013
-0.340035
-0.462798
-0.448663
-0.273708
-0.0424932
0.174669
0.350976
0.481865
0.585126
0.684659
0.806655
0.961626
1.13112
1.27238
1.34644
1.32481
1.20517
1.01372
0.777684
0.501755
0.212972
-0.0612485
-0.308586
-0.484884
-0.561245
-0.533094
-0.457276
-0.397747
-0.382027
-0.393251
-0.409914
-0.404813
-0.370639
-0.316583
-0.234055
-0.122192
0.00400904
0.13174
0.242569
0.315742
0.354146
0.371965
0.36057
0.297809
0.187978
0.0646408
-0.0367018
-0.100581
-0.139339
-0.167145
-0.172448
-0.181023
-0.258181
-0.374791
-0.491026
-0.551751
-0.541566
-0.484701
-0.396185
-0.260769
-0.044011
0.255517
0.594927
0.892489
1.02068
0.920327
0.650722
0.287349
-0.077089
-0.27226
-0.205324
0.0625667
0.36224
0.551974
0.564891
0.46522
0.346788
0.244888
0.18519
0.191296
0.256379
0.369921
0.487513
0.569333
0.597413
0.569075
0.502485
0.390042
0.228606
0.0464049
-0.133745
-0.29954
-0.437439
-0.553482
-0.641015
-0.665427
-0.616704
-0.518085
-0.38555
-0.23806
-0.104037
0.0086787
0.0932909
0.150148
0.183283
0.209223
0.236944
0.248145
0.179225
-0.0219686
-0.377944
-0.8021
-1.09295
-1.09398
-0.833346
-0.460841
-0.0792951
0.213251
0.343945
0.307917
0.210878
0.167632
0.19796
0.271756
0.337766
0.387651
0.407216
0.393888
0.355747
0.312243
0.277687
0.234375
0.158599
0.065048
-0.036757
-0.216238
-0.477239
-0.719811
-0.802425
-0.724931
-0.645595
-0.636829
-0.701148
-0.778138
-0.857676
-0.921201
-0.951213
-0.925695
-0.831931
-0.657625
-0.396732
-0.075142
0.258813
0.563535
0.763629
0.79841
0.684745
0.475815
0.255554
0.0978248
0.038404
0.0673404
0.195181
0.357988
0.461483
0.474708
0.422409
0.327611
0.183615
0.00979047
-0.164792
-0.341903
-0.45202
-0.409678
-0.262764
-0.0834768
0.126835
0.351029
0.525861
0.575226
0.482896
0.326677
0.189744
0.110945
0.102678
0.146245
0.235758
0.349361
0.452282
0.51997
0.531609
0.482062
0.395297
0.323849
0.318306
0.399235
0.567224
0.797093
1.0295
1.18679
1.19971
1.06641
0.854873
0.644102
0.528729
0.546103
0.633942
0.700123
0.645849
0.456942
0.268418
0.186048
0.224795
0.346868
0.486129
0.583679
0.596583
0.505387
0.304349
0.00977339
-0.305934
-0.550724
-0.690926
-0.788813
-0.882895
-0.92014
-0.868525
-0.778618
-0.710355
-0.693483
-0.706918
-0.707735
-0.683255
-0.639781
-0.598927
-0.563816
-0.502215
-0.400133
-0.301959
-0.239329
-0.173401
-0.0749991
0.0598638
0.194696
0.27547
0.256932
0.127488
-0.0583373
-0.216647
-0.283178
-0.254273
-0.157476
-0.0313297
0.0777628
0.182911
0.30839
0.401829
0.401095
0.30167
0.140242
-0.059598
-0.284873
-0.487896
-0.608287
-0.615219
-0.530196
-0.404461
-0.277893
-0.1621
-0.0512402
0.0650705
0.182201
0.29706
0.418078
0.512784
0.558873
0.602594
0.615982
0.560306
0.463437
0.324867
0.0932267
-0.265232
-0.686058
-0.929267
-0.88593
-0.637459
-0.295244
0.0451514
0.344091
0.596584
0.816897
0.997385
1.09745
1.09346
0.985838
0.80476
0.61168
0.448577
0.332316
0.253685
0.195745
0.103925
-0.0830548
-0.361264
-0.654071
-0.900287
-1.03069
-1.01831
-0.895266
-0.687508
-0.404601
-0.0618704
0.298229
0.610441
0.784952
0.749178
0.606219
0.475019
0.334838
0.174648
0.00696308
-0.205009
-0.516788
-0.919608
-1.33485
-1.63858
-1.75184
-1.70795
-1.50559
-1.11897
-0.550299
0.0772078
0.618394
1.03251
1.28357
1.36569
1.41195
1.39159
1.19779
0.909334
0.625168
0.423594
0.368032
0.443404
0.587517
0.731017
0.852899
0.91592
0.86168
0.71601
0.567891
0.457123
0.375234
0.296785
0.171949
0.000866488
-0.145763
-0.204386
-0.150515
-0.0199687
0.118285
0.205873
0.221219
0.205366
0.206634
0.172222
0.0311361
-0.19481
-0.41427
-0.543887
-0.533001
-0.399145
-0.175921
0.0827494
0.340158
0.579355
0.789769
0.96638
1.11995
1.234
1.28038
1.25788
1.20398
1.1763
1.21156
1.29286
1.36215
1.38157
1.36654
1.32677
1.24571
1.09139
0.861014
0.58512
0.3034
0.0402934
-0.192397
-0.370599
-0.477206
-0.557513
-0.670213
-0.814402
-0.905889
-0.860396
-0.69844
-0.396619
-0.0104042
0.358398
0.626296
0.758991
0.768784
0.703625
0.622343
0.566386
0.55153
0.547583
0.519089
0.479523
0.420783
0.302376
0.106454
-0.130831
-0.301077
-0.429158
-0.595856
-0.70539
-0.713041
-0.646266
-0.533873
-0.371297
-0.101143
0.258017
0.606469
0.897558
1.10938
1.21232
1.23497
1.18502
1.07023
0.926686
0.79624
0.711023
0.666224
0.626499
0.576723
0.480592
0.298926
0.0605571
-0.157253
-0.319245
-0.430914
-0.515602
-0.606836
-0.713626
-0.84057
-0.988828
-1.11617
-1.17348
-1.14722
-1.03852
-0.867766
-0.660176
-0.457253
-0.279833
-0.129058
-0.00827963
0.100293
0.233394
0.387987
0.518998
0.578576
0.595186
0.64296
0.703473
0.701291
0.606433
0.43543
0.241588
0.074375
-0.0102331
0.00146634
0.0653184
0.110767
0.101657
0.0311921
-0.113314
-0.349519
-0.658829
-0.802704
-0.738558
-0.578279
-0.397648
-0.291152
-0.316643
-0.44917
-0.606722
-0.730015
-0.796252
-0.807371
-0.735642
-0.521878
-0.156326
0.298163
0.736058
1.05843
1.21912
1.21034
1.0559
0.8181
0.552789
0.285004
0.0245189
-0.219168
-0.425242
-0.560441
-0.599278
-0.537232
-0.400204
-0.249076
-0.13566
-0.0790091
-0.089445
-0.190272
-0.366379
-0.573154
-0.785021
-0.951741
-1.04043
-1.05208
-0.992425
-0.903361
-0.789818
-0.671609
-0.559722
-0.452919
-0.373288
-0.328493
-0.321167
-0.33989
-0.373457
-0.418847
-0.485325
-0.589831
-0.726912
-0.858975
-0.939899
-0.948687
-0.877304
-0.740967
-0.59728
-0.52377
-0.519866
-0.516367
-0.478347
-0.455543
-0.489237
-0.554108
-0.600394
-0.543168
-0.337816
-0.0849096
0.111814
0.244349
0.34176
0.398722
0.435015
0.476065
0.542442
0.607086
0.627362
0.600974
0.552516
0.473762
0.328025
0.12869
-0.0748708
-0.234195
-0.341971
-0.387076
-0.338185
-0.197341
-0.0190531
0.126644
0.19948
0.205068
0.165777
0.0890046
-0.0414941
-0.231019
-0.417996
-0.453183
-0.379394
-0.309466
-0.264286
-0.454474
-1.04466
-1.63772
-1.85162
-1.72668
-1.37441
-0.883796
-0.2798
0.407184
0.964047
1.17288
1.02856
0.736926
0.428513
0.146908
-0.0781114
-0.263105
-0.438505
-0.573431
-0.592789
-0.443925
-0.171095
0.152487
0.470377
0.728813
0.881251
0.920563
0.874795
0.775607
0.616598
0.464218
0.379016
0.285904
0.154153
0.0057501
-0.169912
-0.315125
-0.374771
-0.357053
-0.259261
-0.119175
0.0255851
0.145791
0.222704
0.248532
0.226726
0.174755
0.119279
0.0812345
0.0971346
0.158528
0.2291
0.269747
0.272894
0.274438
0.330479
0.401467
0.36655
0.253844
0.117184
-0.0237485
-0.110284
-0.057317
0.158581
0.491823
0.828655
1.0335
1.04532
0.919191
0.734078
0.518594
0.262907
-0.00410792
-0.21673
-0.34337
-0.401136
-0.450689
-0.515361
-0.568496
-0.564239
-0.450941
-0.254959
-0.0761397
0.03841
0.0882681
0.0478895
-0.0292983
-0.126784
-0.28365
-0.475599
-0.636322
-0.825176
-1.12159
-1.47259
-1.73686
-1.74579
-1.5076
-1.12417
-0.647642
-0.174526
0.220455
0.512876
0.724317
0.840598
0.880658
0.826558
0.743398
0.606912
0.400343
0.212514
0.130593
0.170569
0.280249
0.399691
0.501758
0.547196
0.52919
0.476692
0.411085
0.363438
0.359678
0.363344
0.339713
0.330623
0.387828
0.474149
0.52628
0.522656
0.480098
0.424402
0.358393
0.293322
0.265138
0.302894
0.401278
0.525615
0.629539
0.704628
0.748092
0.764609
0.761126
0.752664
0.748738
0.738609
0.709592
0.670228
0.61421
0.51567
0.358439
0.178054
0.0534711
0.0403753
0.126955
0.256475
0.396531
0.539628
0.684507
0.84544
0.996904
1.08959
1.11581
1.11475
1.12322
1.1408
1.15675
1.15888
1.12752
1.06238
0.953228
0.829498
0.728577
0.616459
0.436472
0.216349
0.000352038
-0.207636
-0.390003
-0.477099
-0.473643
-0.389731
-0.257081
-0.122808
-0.00788716
0.0822025
0.136135
0.135531
0.111666
0.104521
0.130229
0.165017
0.191719
0.212893
0.247621
0.243766
0.237361
0.222284
0.161244
0.0294492
-0.132514
-0.270965
-0.378813
-0.471096
-0.566963
-0.677039
-0.795806
-0.907784
-0.95096
-0.883072
-0.79998
