eta
-0.769032
-0.715192
-0.663719
-0.662227
-0.709442
-0.770708
-0.814248
-0.830042
-0.84306
-0.842603
-0.771872
-0.607849
-0.470242
-0.484985
-0.599803
-0.704561
-0.719189
-0.694704
-0.695325
-0.708422
-0.696471
-0.638935
-0.543225
-0.440269
-0.342203
-0.226106
-0.0606331
0.1691
0.460884
0.744008
0.922851
0.961319
0.888815
0.762587
0.600691
0.39652
0.18129
0.0616574
0.107128
0.23568
0.352603
0.411976
0.396647
0.28456
0.0985999
-0.113411
-0.281589
-0.341043
-0.259007
-0.00479236
0.363438
0.755536
1.08486
1.29857
1.35642
1.25649
1.04065
0.79716
0.621988
0.45057
0.224979
-0.0720613
-0.379337
-0.510385
-0.399878
-0.156766
0.0958329
0.275343
0.321815
0.309313
0.274592
0.174456
0.028413
-0.126674
-0.229504
-0.240495
-0.19369
-0.152826
-0.19409
-0.323545
-0.520773
-0.706643
-0.757545
-0.622778
-0.408105
-0.220017
-0.116632
-0.095448
-0.0949038
-0.0694076
-0.0689197
-0.123041
-0.223862
-0.33324
-0.379741
-0.33415
-0.223814
-0.0979881
-0.00458853
0.0226877
-0.0344865
-0.173642
-0.369286
-0.577167
-0.745052
-0.822006
-0.7711
-0.596772
-0.374299
-0.207613
-0.140644
-0.137686
-0.137203
-0.0819079
0.0361547
0.153251
0.18874
0.106455
-0.0344649
-0.150547
-0.197705
-0.177124
-0.111435
-0.0379504
0.0131859
0.0433434
0.0563654
0.0387027
0.00843438
0.0127497
0.0588353
0.109551
0.174851
0.275301
0.398925
0.529217
0.660324
0.776627
0.857873
0.899954
0.876728
0.685878
0.344172
0.00823396
-0.244882
-0.387225
-0.427255
-0.392719
-0.32293
-0.27266
-0.246935
-0.238267
-0.235464
-0.220772
-0.186787
-0.158341
-0.141753
-0.108946
-0.0861312
-0.114301
-0.125201
-0.0831805
-0.036523
-0.0117549
0.0040666
0.0758391
0.307608
0.589375
0.600731
0.359881
0.124439
-0.0308886
-0.254789
-0.582913
-0.934259
-1.19085
-1.28702
-1.19502
-0.975059
-0.813097
-0.764739
-0.77899
-0.850136
-0.955762
-0.999364
-0.848339
-0.694325
-0.822659
-1.13499
-1.42089
-1.60042
-1.63399
-1.49004
-1.27068
-1.07205
-0.900402
-0.805761
-0.783922
-0.776171
-0.764724
-0.73922
-0.665107
-0.492438
-0.279166
-0.092126
0.091848
0.252516
0.338248
0.371258
0.437758
0.554266
0.649479
0.686264
0.656341
0.535555
0.326337
0.109719
-0.0193632
-0.0498968
-0.00576556
0.11734
0.306874
0.508624
0.635234
0.625228
0.493842
0.33755
0.239581
0.187223
0.12317
0.00311233
-0.190012
-0.397154
-0.485216
-0.397991
-0.202875
-0.0285381
0.0606718
0.064897
0.0281545
-0.052827
-0.173827
-0.330201
-0.521316
-0.717791
-0.827776
-0.800075
-0.637719
-0.397405
-0.169892
-0.0255405
0.0204875
-0.0327245
-0.147699
-0.186952
-0.0250134
0.313367
0.637681
0.759861
0.684563
0.547629
0.469377
0.470185
0.502184
0.536863
0.53215
0.458602
0.323404
0.147545
-0.0462996
-0.250906
-0.481912
-0.68693
-0.764528
-0.67635
-0.488815
-0.274647
-0.0417009
0.193266
0.392395
0.500039
0.50216
0.434974
0.349869
0.293068
0.293824
0.342371
0.391282
0.387742
0.323873
0.22256
0.100914
-0.0425108
-0.204494
-0.349952
-0.413559
-0.40894
-0.352
-0.317717
-0.384951
-0.505796
-0.59101
-0.662021
-0.705864
-0.630989
-0.386255
0.0016086
0.437433
0.807448
0.968266
0.912972
0.737823
0.511952
0.332149
0.227405
0.16744
0.114341
0.0477517
-0.0241955
-0.064514
-0.0535146
-0.00224096
0.0613128
0.0975846
0.111947
0.133959
0.162967
0.172581
0.105447
-0.015971
-0.133474
-0.199316
-0.202569
-0.154088
-0.0814445
-0.0326269
-0.00845382
-0.00976536
-0.0593712
-0.143143
-0.192593
-0.201884
-0.163574
-0.0573955
0.128446
0.414731
0.681945
0.832887
0.923418
0.923201
0.801359
0.629047
0.501446
0.473149
0.494616
0.466827
0.338427
0.123506
-0.120774
-0.321852
-0.420317
-0.374168
-0.177511
0.10866
0.367785
0.539706
0.622511
0.637192
0.632893
0.61181
0.517849
0.392814
0.317876
0.284572
0.284389
0.307846
0.343138
0.383108
0.417805
0.422261
0.367738
0.272764
0.184285
0.107867
0.0202218
-0.0533035
-0.0868021
-0.0903147
-0.0491913
0.046324
0.152016
0.195167
0.154974
0.0872854
0.0250017
-0.0082688
0.00330785
0.0201779
-0.0432102
-0.214129
-0.365753
-0.447219
-0.444602
-0.407777
-0.39196
-0.399748
-0.384403
-0.310836
-0.177205
-0.0138361
0.152197
0.300399
0.394349
0.398679
0.31707
0.22912
0.221854
0.314294
0.426725
0.478683
0.517051
0.550993
0.482381
0.215535
-0.223628
-0.729381
-1.12175
-1.29133
-1.20711
-0.894244
-0.568006
-0.419333
-0.444455
-0.544148
-0.621635
-0.60885
-0.526116
-0.435485
-0.334769
-0.216808
-0.101886
-0.051887
-0.0728451
-0.124155
-0.158769
-0.131253
-0.0502848
0.0316634
0.123659
0.215777
0.23189
0.12859
-0.0161518
-0.0637471
0.00513524
0.107209
0.156543
0.148421
0.132906
0.0962955
-0.0172835
-0.212011
-0.394778
-0.473204
-0.444688
-0.377696
-0.33594
-0.343569
-0.385112
-0.407978
-0.380062
-0.304432
-0.212674
