eta
0.233384
0.243895
0.171042
0.0296813
-0.128167
-0.261909
-0.334286
-0.305269
-0.18435
-0.012058
0.183392
0.401455
0.622557
0.78776
0.767093
0.50837
0.0996327
-0.256752
-0.448113
-0.49934
-0.481888
-0.464849
-0.494984
-0.5738
-0.667505
-0.723385
-0.696531
-0.627112
-0.592398
-0.606262
-0.64379
-0.696593
-0.76513
-0.837594
-0.91769
-1.00575
-1.08572
-1.10182
-1.01766
-0.869049
-0.694649
-0.528539
-0.39354
-0.316772
-0.32975
-0.425995
-0.530128
-0.586721
-0.580325
-0.517958
-0.44002
-0.37714
-0.338826
-0.308625
-0.263151
-0.202798
-0.156009
-0.179814
-0.336404
-0.556917
-0.710957
-0.779846
-0.760031
-0.646027
-0.463359
-0.225909
0.018622
0.258135
0.495724
0.727836
0.88103
0.90752
0.819418
0.690573
0.584132
0.520941
0.503177
0.561281
0.678848
0.807956
0.897611
0.908048
0.859621
0.788239
0.73553
0.711988
0.691994
0.596942
0.380807
0.178211
0.23231
0.4522
0.668854
0.804704
0.825932
0.750754
0.630067
0.49917
0.384561
0.299572
0.237043
0.187764
0.13688
0.0891329
0.0497235
0.016533
-0.00767315
-0.0107565
0.0143878
0.0565948
0.0836408
0.0736154
0.0380242
-0.0288626
-0.135646
-0.269019
-0.410821
-0.549642
-0.689765
-0.808958
-0.867479
-0.858891
-0.806287
-0.722162
-0.622459
-0.524538
-0.433138
-0.343456
-0.286265
-0.327152
-0.472572
-0.65545
-0.827159
-0.959588
-1.04826
-1.09475
-1.08727
-1.03246
-0.937755
-0.780215
-0.509889
-0.135937
0.249608
0.522341
0.651738
0.668903
0.658382
0.674531
0.685945
0.659553
0.611727
0.564901
0.534316
0.49553
0.421437
0.349972
0.278302
0.169863
0.0467459
-0.0720083
-0.213925
-0.40628
-0.619439
-0.815419
-0.976257
-1.09128
-1.11805
-0.931078
-0.472914
0.0545745
0.490742
0.761372
0.893946
0.97872
1.06127
1.09956
1.11356
1.14105
1.09787
0.932848
0.683289
0.424569
0.179573
-0.00561497
-0.0349909
0.154164
0.468763
0.767585
0.964666
1.04752
1.05554
1.01438
0.918655
0.768822
0.614493
0.551615
0.571244
0.610423
0.626181
0.606319
0.533925
0.412124
0.281777
0.191394
0.1667
0.206487
0.274456
0.347816
0.401978
0.39687
0.318604
0.200244
0.0612641
-0.102667
-0.26576
-0.375925
-0.402825
-0.357639
-0.269228
-0.192424
-0.162186
-0.167405
-0.172632
-0.145555
-0.0897215
-0.044021
-0.018566
-0.0033264
0.00447417
0.0130752
0.0139948
-0.0276158
-0.106694
-0.160561
-0.155515
-0.102459
-0.0525785
-0.0575023
-0.118909
-0.19604
-0.282104
-0.353944
-0.395227
-0.398789
-0.369744
-0.309352
-0.221569
-0.108749
0.00849787
0.108881
0.175096
0.188541
0.169564
0.153806
0.125868
0.058619
-0.0435085
-0.140589
-0.197764
-0.214883
-0.224068
-0.235646
-0.296306
-0.427846
-0.568634
-0.621103
-0.566084
-0.459066
-0.357416
-0.328182
-0.416413
-0.611875
-0.796573
-0.875561
-0.847506
-0.77031
-0.691621
-0.637309
-0.612245
-0.592985
-0.5729
-0.546478
-0.520588
-0.509169
-0.509089
-0.511138
-0.513309
-0.536024
-0.585467
-0.643718
-0.663431
-0.607763
-0.471669
-0.282039
-0.0827177
0.080015
0.175034
0.180034
0.123511
0.0713117
0.0181857
-0.101565
-0.253795
-0.364088
-0.406164
-0.374769
-0.279067
-0.143502
-0.0321215
-0.00986129
-0.0218165
-0.0379278
-0.0525101
0.0252893
0.173379
0.33335
0.496114
0.641772
0.730186
0.713271
0.58794
0.391328
0.163716
-0.0438556
-0.207109
-0.313914
-0.372756
-0.400673
-0.440963
-0.524691
-0.618073
-0.694612
-0.778827
-0.885612
-0.976498
-0.99012
-0.921347
-0.841586
-0.812319
-0.851236
-0.91723
-0.950662
-0.926244
-0.864719
-0.738305
-0.531453
-0.270464
-0.0252009
0.15898
0.280712
0.35346
0.387042
0.373108
0.308984
0.197923
0.0426552
-0.13589
-0.299894
-0.399978
-0.416311
-0.351828
-0.203453
0.0432476
0.362894
0.652894
0.838724
0.924595
0.892484
0.797795
0.712857
0.632487
0.526791
0.395409
0.247119
0.119704
0.0331624
-0.0286215
-0.101903
-0.21909
-0.376434
-0.52139
-0.615818
-0.674662
-0.723426
-0.778944
-0.817332
-0.814376
-0.779866
-0.709536
-0.617024
-0.541935
-0.486897
-0.414101
-0.317606
-0.255131
-0.274314
-0.368901
-0.526066
-0.721143
-0.901332
-0.966483
-0.875436
-0.659535
-0.388881
-0.126829
0.0590738
0.154951
0.200318
0.222143
0.214196
0.155461
0.0343163
-0.106252
-0.207695
-0.215636
-0.117667
0.0618253
0.232729
0.268864
0.230299
0.285997
0.398685
0.45344
0.424303
0.315582
0.149732
-0.02078
-0.184045
-0.329194
-0.416307
-0.430093
-0.370356
-0.25772
-0.134271
-0.0215065
0.0730837
0.14579
0.256054
0.415978
0.608156
0.769941
0.855228
0.903061
0.912309
0.854347
0.722326
0.519074
0.301879
0.13004
0.00652306
-0.0862108
-0.136248
-0.135688
-0.0758804
0.0440342
0.18581
0.280689
0.340678
0.416984
0.518983
0.602765
0.655177
0.698194
0.750803
0.818905
0.899858
0.971373
0.994717
0.923086
0.776126
0.607009
0.463134
0.353727
0.23236
0.0689084
-0.116015
-0.284969
-0.395503
-0.42549
-0.394693
-0.340066
-0.295546
-0.27126
-0.214572
-0.0514964
0.178725
0.388725
0.562368
0.627062
0.488516
0.167477
-0.226121
-0.605968
-0.903828
-1.05615
-1.0809
-1.06008
-1.01845
-0.931839
-0.783401
-0.630203
-0.505478
-0.517375
-0.669708
-0.758254
-0.834963
-0.916101
-0.894929
-0.743634
-0.582494
-0.52424
-0.554675
-0.607257
-0.663641
-0.743392
-0.84297
-0.979462
-1.13171
-1.20363
-1.14344
-1.04068
-0.994136
-1.01466
-1.09071
-1.19677
-1.24866
-1.1657
-0.947521
-0.707479
-0.516815
-0.384319
-0.316877
-0.308625
-0.322135
-0.340471
-0.370418
-0.37528
-0.326548
-0.211158
-0.101198
-0.0393092
-0.0432651
-0.0805099
-0.111148
-0.128977
-0.150961
-0.154639
-0.0709438
0.096992
0.264022
0.359673
0.387195
0.381251
0.341293
0.294195
0.285283
0.322222
0.375651
0.406399
0.420263
0.445704
0.507344
0.62065
0.752246
0.856476
0.938696
1.04186
1.09757
1.0303
0.83263
0.526596
0.127199
-0.327918
-0.804842
-1.06858
-0.799304
-0.201635
0.202698
0.242329
0.0340956
-0.303195
-0.59716
-0.649388
-0.523759
-0.34209
-0.114207
0.13322
0.249212
0.103218
-0.155671
-0.330684
-0.33973
-0.201183
0.0104493
0.241835
0.45487
0.622087
0.728231
0.737585
0.580905
0.238312
-0.156688
-0.410953
-0.522246
-0.49503
-0.317964
-0.0533028
0.183649
0.341559
0.46025
0.58714
0.720559
0.819447
0.868941
0.892411
0.906906
0.925316
0.949446
0.977785
0.998824
0.989236
0.928427
0.841264
0.739055
0.633379
0.521727
0.416266
0.329204
0.265386
0.226206
0.216179
0.23883
0.275834
0.283859
0.259849
0.255923
0.306463
0.370535
0.375597
0.29908
0.170325
0.0298012
-0.0948037
-0.192488
-0.257802
-0.296877
-0.314962
-0.319785
-0.332048
-0.343616
-0.350895
-0.342831
-0.296169
-0.233784
-0.210593
-0.238848
-0.297826
-0.378252
-0.478382
-0.583529
-0.649894
-0.643556
-0.568027
-0.459063
-0.351245
-0.259461
-0.183907
-0.130363
-0.105977
-0.0922558
