time	vel
0.264	        0.27764
0.265	        0.24675
0.266	        0.24003
0.267	        0.23321
0.268	        0.22616
0.269	        0.21843
0.270	         0.2122
0.271	        0.20554
0.272	        0.17479
0.273	        0.19044
0.274	        0.16212
0.275	        0.17788
0.276	        0.14964
0.277	        0.16581
0.278	         0.1366
0.279	         0.1306
0.280	        0.12364
0.281	        0.11658
0.282	        0.11026
0.283	        0.10357
0.284	       0.096107
0.285	       0.091309
0.286	       0.084332
0.287	       0.052909
0.288	       0.048313
0.289	       0.063642
0.290	       0.034205
0.291	       0.050366
0.292	       0.020222
0.293	       0.014478
0.294	      0.0081054
0.295	      0.0019541
0.296	     -0.0052056
0.297	      -0.010563
0.298	      -0.017903
0.299	      -0.024078
0.300	      -0.053982
0.301	      -0.035563
0.302	      -0.067086
0.303	      -0.049382
0.304	      -0.079026
0.305	      -0.085593
0.306	      -0.069199
0.307	      -0.098567
0.308	       -0.10552
0.309	       -0.11029
0.310	        -0.1183
0.311	       -0.12289
0.312	       -0.13157
0.313	       -0.15976
0.314	       -0.14241
0.315	       -0.14992
0.316	       -0.17882
0.317	       -0.18394
0.318	       -0.16765
0.319	       -0.19551
0.320	       -0.20171
0.321	       -0.18619
0.322	       -0.21429
0.323	       -0.22157
0.324	       -0.22858
0.325	       -0.23224
0.326	       -0.26322
0.327	       -0.24703
0.328	       -0.25381
0.329	       -0.28303
0.330	       -0.26847
0.331	       -0.27172
0.332	       -0.30169
0.333	        -0.3082
0.334	       -0.29193
0.335	       -0.31852
0.336	        -0.3242
0.337	        -0.3283
0.338	       -0.33471
0.339	       -0.34032
0.340	       -0.35132
0.341	       -0.37947
0.342	       -0.36532
0.343	       -0.37133
0.344	       -0.39624
0.345	       -0.38174
0.346	       -0.38281
0.347	       -0.41347
0.348	       -0.41993
0.349	       -0.42785
0.350	       -0.43099
0.351	       -0.41663
0.352	       -0.44408
0.353	       -0.45057
0.354	        -0.4566
0.355	       -0.46141
0.356	       -0.49128
0.357	       -0.47844
0.358	       -0.47925
0.359	       -0.50796
0.360	         -0.494
0.361	       -0.51873
0.362	       -0.50345
0.363	        -0.5331
0.364	       -0.53894
0.365	       -0.52276
0.366	       -0.54761
0.367	       -0.55362
0.368	       -0.55851
0.369	       -0.56816
0.370	        -0.5728
0.371	       -0.58699
0.372	       -0.58755
0.373	       -0.58759
0.374	       -0.61535
0.375	       -0.65446
0.376	       -0.66121
0.377	       -0.65138
0.378	       -0.66818
0.379	       -0.49036
0.380	        0.43809
0.381	        0.42409
0.382	        0.42649
0.383	        0.42279
0.384	        0.39314
0.385	        0.38398
0.386	        0.39662
0.387	         0.3645
0.388	        0.35233
0.389	        0.33568
0.390	        0.32243
0.391	        0.29358
0.392	        0.31073
0.393	        0.27591
0.394	        0.28852
0.395	        0.26467
0.396	        0.27771
0.397	        0.25125
0.398	        0.24458
0.399	        0.23452
0.400	        0.22992
0.401	        0.22241
0.402	        0.21473
0.403	        0.20762
0.404	        0.20136
0.405	        0.17356
0.406	         0.1865
0.407	        0.18018
0.408	        0.15272
0.409	        0.14645
0.410	         0.1587
0.411	        0.13104
0.412	        0.12298
0.413	        0.11794
0.414	        0.10948
0.415	        0.10251
0.416	        0.09726
0.417	       0.069796
0.418	       0.080879
0.419	       0.076461
0.420	       0.049183
0.421	       0.063155
0.422	       0.033871
0.423	       0.050104
0.424	       0.022382
0.425	       0.015801
0.426	      0.0074412
0.427	      0.0031113
0.428	     -0.0044734
0.429	      -0.011867
0.430	      -0.017052
0.431	      -0.044462
0.432	      -0.031271
0.433	      -0.056971
0.434	      -0.045687
0.435	      -0.050325
0.436	      -0.077996
0.437	       -0.08567
0.438	      -0.070253
0.439	       -0.11709
0.440	      -0.083613
0.441	       -0.10968
0.442	       -0.11825
0.443	       -0.14221
0.444	       -0.11031
0.445	       -0.15744
0.446	       -0.14412
0.447	        -0.1704
0.448	       -0.15536
0.449	       -0.18495
0.450	       -0.16881
0.451	       -0.19675
0.452	       -0.20434
0.453	       -0.18995
0.454	       -0.21736
0.455	       -0.22288
0.456	       -0.22843
0.457	       -0.25835
0.458	       -0.24291
0.459	       -0.24965
0.460	       -0.27685
0.461	       -0.25776
0.462	         -0.262
0.463	       -0.29643
0.464	        -0.3039
0.465	       -0.28819
0.466	       -0.29594
0.467	        -0.3458
0.468	       -0.32766
0.469	       -0.37621
0.470	       -0.34362
0.471	       -0.38646
0.472	       -0.38501
0.473	       -0.38806
0.474	       -0.40785
0.475	       -0.41225
0.476	       -0.38584
0.477	       -0.36979
0.478	      -0.055029
0.479	        0.24652
0.480	        0.24936
0.481	        0.23114
0.482	        0.23127
0.483	        0.22824
0.484	        0.21908
0.485	        0.21435
0.486	        0.18933
0.487	        0.19537
0.488	        0.17399
0.489	        0.18352
0.490	        0.17125
0.491	        0.12977
0.492	         0.1589
0.493	        0.13086
0.494	        0.12203
0.495	        0.11534
0.496	        0.10893
0.497	       0.081255
0.498	        0.11387
0.499	       0.067284
0.500	        0.06133
0.501	        0.08721
0.502	       0.043687
0.503	       0.039404
0.504	       0.028695
0.505	       0.021494
0.506	       0.031752
0.507	       0.009042
0.508	      0.0023941
0.509	      -0.010683
0.510	      -0.012911
0.511	      -0.035767
0.512	      -0.031922
0.513	      -0.036803
0.514	      -0.043167
0.515	      -0.066695
0.516	      -0.079121
0.517	       -0.06667
0.518	      -0.088664
0.519	       -0.10089
0.520	       -0.10507
0.521	         -0.113
0.522	        -0.1187
0.523	       -0.13007
0.524	        -0.1379
0.525	       -0.14358
0.526	       -0.17125
0.527	       -0.17374
0.528	       -0.15136
0.529	       -0.18906
0.530	       -0.19738
0.531	       -0.20875
0.532	       -0.20986
0.533	        -0.2178
0.534	       -0.22268
0.535	       -0.22479
0.536	       -0.22854
0.537	       -0.22767
0.538	       -0.23328
0.539	       -0.22636
0.540	       0.016087
0.541	        0.13479
0.542	       0.097518
0.543	        0.11929
0.544	       0.086781
0.545	        0.10819
0.546	       0.068856
0.547	       0.067689
0.548	       0.068749
0.549	       0.065386
0.550	       0.042307
0.551	       0.039968
0.552	       0.041696
0.553	        0.03485
0.554	       0.014071
0.555	      0.0071003
0.556	      0.0014206
0.557	      -0.011574
0.558	      -0.017396
0.559	      -0.046842
0.560	       -0.03019
0.561	      -0.038168
0.562	      -0.047643
0.563	      -0.064717
0.564	      -0.069177
0.565	      -0.066008
0.566	      -0.072872
0.567	       -0.10194
0.568	      -0.085663
0.569	       -0.11323
0.570	       -0.09284
0.571	       -0.12552
0.572	       -0.10542
0.573	       -0.10278
0.574	       0.040901
0.575	       0.044981
0.576	       0.022942
0.577	       0.014856
0.578	       0.012805
0.579	      0.0024105
0.580	     2.7633e-05
0.581	     -0.0085651
0.582	      -0.016061
0.583	      -0.019471
0.584	      -0.030573
0.585	       -0.06032
0.586	      -0.039558
0.587	      -0.025754
0.588	      0.0089479
0.589	    -0.00077453
0.590	     -0.0037457
0.591	      -0.010987
0.592	     -0.0073267
0.593	      -0.001172
0.594	     -0.0029278
0.595	     -0.0015274
0.596	     -0.0025776
0.597	     -0.0036556
0.598	     -0.0039535
0.599	     -0.0035981
0.600	      -0.004743
0.601	      -0.002751
0.602	     -0.0025063
0.603	     -0.0024031
0.604	     -0.0053613
0.605	     -0.0026456
0.606	     -0.0040163
0.607	      -0.006595
0.608	     -0.0015356
0.609	     -0.0051768
0.610	     -0.0025506
0.611	     -0.0038012
0.612	      -0.003983
0.613	      0.0014943
0.614	     -0.0039594
0.615	     -0.0048892
0.616	     -0.0024873
0.617	     -0.0031337
0.618	      -0.016025
0.619	     -0.0034497
0.620	     -0.0045238
0.621	     -0.0044794
0.622	       0.011936
0.623	      -0.020273
0.624	     -0.0060033
0.625	     -0.0059376
0.626	     -0.0014947
0.627	     -0.0052396
0.628	     -0.0042202
0.629	     -0.0025698
0.630	       -0.01374
0.631	     -0.0019341
0.632	     -0.0050226
0.633	     -0.0049967
0.634	       0.010203
0.635	     -0.0046392
0.636	     -0.0041024
0.637	      -0.015249
0.638	     -0.0050618
0.639	     -0.0066472
0.640	     -0.0019446
0.641	     -0.0033471
0.642	     2.5917e-05
0.643	     -0.0045292
0.644	     -0.0064538
0.645	     -0.0016426
0.646	     -0.0070638
0.647	     -0.0076355
0.648	     -0.0031894
0.649	     -0.0013752
0.650	    -0.00023617
0.651	     -0.0033804
0.652	      -0.004725
0.653	     0.00045489
0.654	     -0.0019803
0.655	     -0.0041493
0.656	     -0.0033983
0.657	     -0.0053944
0.658	     -0.0004165
0.659	     -0.0018981
0.660	     -0.0046346
0.661	     -0.0017629
0.662	    -0.00072759
0.663	    -0.00010281
0.664	      -0.006559
0.665	     -0.0020642
0.666	     -0.0020559
0.667	     -0.0045723
0.668	     -0.0054955
0.669	     -8.692e-05
0.670	     -0.0031528
0.671	     -0.0045643
0.672	     -0.0047368
0.673	     -0.0015134
0.674	     0.00036446
0.675	     -0.0062008
0.676	      -0.014975
0.677	       0.011238
0.678	     -0.0051468
0.679	     -0.0051112
0.680	     -0.0034476
0.681	      -0.003912
0.682	     -0.0080463
0.683	      -0.003282
0.684	     -0.0048823
0.685	     -0.0058563
0.686	       0.011494
0.687	     -0.0026626
0.688	      -0.017582
0.689	      -0.015382
0.690	       0.011239
0.691	     -0.0023564
0.692	     -0.0046138
0.693	     -0.0047123
0.694	     -0.0090137
0.695	     -0.0037191
0.696	     -0.0063253
0.697	     -0.0052191
0.698	     -0.0016169
0.699	       0.014872
0.700	     -0.0050677
0.701	     -0.0011373
0.702	     -0.0098325
0.703	     -0.0037589
0.704	     -0.0043264
0.705	     -0.0039774
0.706	     -0.0051468
0.707	     -0.0070944
0.708	     0.00026912
0.709	     -0.0090902
0.710	       -0.00456
0.711	       0.002544
0.712	     -0.0065945
0.713	     -0.0028416
0.714	     -0.0049523
0.715	     -0.0032515
0.716	     -0.0027716
0.717	     -0.0020903
0.718	     -0.0027133
0.719	     -0.0063645
0.720	      0.0021614
0.721	     -0.0025338
0.722	      -0.001928
0.723	     -0.0042535
0.724	     -0.0029537
0.725	      0.0014711
0.726	     -0.0014941
0.727	     -0.0061714
0.728	      0.0021016
0.729	     -0.0038454
0.730	     -0.0017849
0.731	     -0.0016221
0.732	       -0.00714
0.733	     -0.0029635
0.734	    -0.00049407
0.735	     -0.0047382
0.736	     -0.0051921
0.737	     -0.0032593
0.738	     -0.0018256
0.739	     -0.0018678
0.740	     -0.0038413
0.741	     -0.0044705
0.742	      -0.005031
0.743	     1.6456e-05
0.744	     -0.0039807
0.745	     -0.0025856
0.746	     0.00060445
0.747	     -0.0037059
0.748	      -0.003629
0.749	     -0.0048398
0.750	     -0.0045348
0.751	      -0.005458
0.752	      -0.010507
0.753	     -0.0032224
0.754	     -0.0077382
0.755	       0.010513
0.756	     -0.0049749
0.757	     -0.0022738
0.758	     -0.0035314
0.759	      -0.012274
0.760	      0.0022364
0.761	     -0.0038957
0.762	      -0.004002
0.763	     -0.0024035
0.764	     -0.0043216
0.765	       -0.01085
0.766	     -0.0066794
0.767	     -0.0037827
0.768	     -0.0069842
0.769	     -0.0070359
0.770	       0.010401
0.771	     -0.0023661
0.772	      -0.014292
0.773	      0.0042626
0.774	     -0.0054795
0.775	     -0.0025234
0.776	     -0.0049698
0.777	     -0.0036933
0.778	     -0.0051178
0.779	     0.00073993
0.780	      -0.001947
0.781	     -0.0048372
0.782	      0.0040911
0.783	      -0.003134
0.784	     -0.0047549
0.785	     -0.0051169
0.786	     -0.0030088
0.787	     -0.0030342
0.788	     -0.0045352
0.789	      0.0031178
0.790	     -0.0026115
0.791	     -0.0008604
0.792	     0.00021968
0.793	     -0.0058588
0.794	     -0.0012725
0.795	     -0.0058795
0.796	      -0.004416
0.797	     -0.0063509
0.798	      0.0015694
0.799	      -0.002626
0.800	     -0.0041509
0.801	     2.1438e-05
0.802	     -0.0036035
0.803	     -0.0055229
0.804	     -0.0038454
0.805	     -0.0046646
0.806	     -0.0069175
0.807	     -0.0057942
0.808	     -0.0031409
0.809	     -0.0061853
0.810	     -0.0010414
0.811	     -0.0048087
0.812	      -0.011217
0.813	     -0.0061719
0.814	     -0.0080302
0.815	      -0.010617
0.816	      -0.014565
0.817	      -0.010604
0.818	     -0.0086138
0.819	      -0.011941
0.820	     -0.0089742
0.821	       -0.01881
0.822	      -0.013119
0.823	      -0.013646
0.824	      -0.011761
0.825	      -0.013815
0.826	     -0.0071955
0.827	      -0.010768
0.828	      -0.015545
0.829	      -0.013951
0.830	      -0.016618
0.831	      -0.020383
0.832	      -0.011872
0.833	      -0.032453
0.834	      -0.018338
0.835	      -0.019683
0.836	      -0.036689
0.837	      -0.022946
0.838	      -0.027143
0.839	      -0.018065
0.840	      -0.026909
0.841	      -0.024636
0.842	      -0.044725
0.843	      -0.030725
0.844	      -0.049137
0.845	      -0.032213
0.846	      -0.029849
0.847	      -0.038685
0.848	      -0.057535
0.849	      -0.058226
0.850	      -0.047267
0.851	      -0.040763
0.852	      -0.065253
0.853	      -0.066607
0.854	      -0.056953
0.855	      -0.069661
0.856	       -0.06235
0.857	      -0.075881
0.858	      -0.052196
0.859	       0.034467
0.860	       0.028343
0.861	       0.023128
0.862	       0.036043
0.863	       0.017906
0.864	       0.014676
0.865	       0.014647
0.866	      0.0073361
0.867	      0.0075397
0.868	       0.026522
0.869	     5.7761e-05
0.870	     -0.0017937
0.871	    -0.00040691
0.872	     -0.0056806
0.873	      -0.007151
0.874	      -0.029159
0.875	      -0.014706
0.876	      -0.015107
0.877	      -0.034095
0.878	      -0.018931
0.879	      -0.022848
0.880	      -0.021548
0.881	       -0.01801
0.882	      -0.014956
0.883	       0.013348
0.884	      0.0060681
0.885	      0.0060313
0.886	      0.0024655
0.887	     0.00032971
0.888	     -0.0017844
0.889	     -0.0076874
0.890	    -8.4809e-05
0.891	       -0.01049
0.892	      -0.004457
0.893	      0.0019988
0.894	       0.002721
0.895	     -0.0026138
0.896	     -0.0028877
0.897	     5.5761e-05
0.898	     -0.0028709
0.899	      0.0025129
0.900	     1.4932e-05
0.901	    -0.00054136
0.902	    -0.00080945
0.903	      0.0032363
0.904	    -0.00067759
0.905	     -4.243e-05
0.906	    -0.00025436
0.907	     -0.0037316
0.908	      0.0052913
0.909	     -0.0018146
0.910	     0.00053708
0.911	     -0.0032357
0.912	      0.0024455
0.913	     0.00067218
0.914	    -0.00074858
0.915	      0.0025845
0.916	     -0.0026605
0.917	    -0.00018638
0.918	    -0.00050605
0.919	      0.0029024
0.920	     -0.0027314
0.921	       0.001014
0.922	    -0.00067889
0.923	     0.00080996
0.924	      0.0014898
0.925	     -0.0004849
0.926	     -0.0030006
0.927	    -0.00087693
0.928	      0.0037803
0.929	     -0.0017095
0.930	     0.00017906
0.931	      0.0017449
0.932	     -0.0036173
0.933	      0.0014858
0.934	     0.00035506
0.935	     0.00018138
0.936	      -0.001005
0.937	    -0.00033202
0.938	     0.00083306
0.939	     0.00064468
0.940	     0.00077252
0.941	     -0.0025105
0.942	      0.0023069
0.943	      0.0013713
