time	vel
0.199	         -1.219
0.200	         -1.222
0.201	        -1.2266
0.202	        -1.2004
0.203	        -1.2373
0.204	        -1.2071
0.205	        -1.2341
0.206	        -1.2304
0.207	        -1.2258
0.208	        -1.2143
0.209	        -1.2084
0.210	        -1.2741
0.211	        -1.2814
0.212	        0.18858
0.213	        0.78014
0.214	        0.72565
0.215	        0.69675
0.216	        0.65949
0.217	        0.63213
0.218	        0.64177
0.219	        0.65366
0.220	        0.62328
0.221	        0.62841
0.222	        0.60153
0.223	        0.59642
0.224	        0.60457
0.225	        0.56842
0.226	         0.5535
0.227	        0.52158
0.228	        0.52707
0.229	        0.51521
0.230	        0.48515
0.231	        0.47518
0.232	        0.47063
0.233	        0.45985
0.234	        0.45312
0.235	        0.44494
0.236	        0.43651
0.237	        0.42651
0.238	        0.41855
0.239	        0.41162
0.240	        0.38522
0.241	        0.37726
0.242	        0.38852
0.243	        0.36121
0.244	        0.35801
0.245	        0.37074
0.246	        0.32558
0.247	        0.35711
0.248	        0.30962
0.249	        0.32129
0.250	         0.3144
0.251	        0.30404
0.252	         0.2774
0.253	        0.29026
0.254	        0.26028
0.255	        0.25329
0.256	        0.26869
0.257	        0.24228
0.258	         0.2358
0.259	        0.22806
0.260	        0.22414
0.261	        0.21651
0.262	        0.20855
0.263	        0.18042
0.264	        0.19569
0.265	        0.18831
0.266	         0.1817
0.267	         0.1316
0.268	         0.1664
0.269	        0.15875
0.270	        0.11069
0.271	        0.14664
0.272	        0.11715
0.273	        0.11356
0.274	       0.084567
0.275	         0.1196
0.276	       0.071221
0.277	       0.086348
0.278	       0.079463
0.279	       0.053279
0.280	        0.06624
0.281	       0.039649
0.282	        0.05288
0.283	        0.02653
0.284	       0.019907
0.285	       0.012684
0.286	      0.0053139
0.287	    -0.00062531
0.288	     -0.0070075
0.289	      -0.015018
0.290	      -0.021028
0.291	      -0.026497
0.292	      -0.054709
0.293	      -0.059696
0.294	      -0.045918
0.295	      -0.053724
0.296	       -0.08003
0.297	      -0.085074
0.298	      -0.072664
0.299	       -0.11834
0.300	      -0.086295
0.301	       -0.13018
0.302	      -0.098719
0.303	       -0.14323
0.304	       -0.11129
0.305	       -0.15791
0.306	       -0.16396
0.307	       -0.13133
0.308	       -0.17784
0.309	       -0.18348
0.310	        -0.1915
0.311	       -0.17828
0.312	       -0.20294
0.313	       -0.20921
0.314	       -0.19607
0.315	       -0.22247
0.316	       -0.24839
0.317	       -0.23314
0.318	       -0.23956
0.319	       -0.24532
0.320	       -0.25062
0.321	       -0.27793
0.322	         -0.265
0.323	       -0.29092
0.324	       -0.27991
0.325	       -0.30704
0.326	       -0.31373
0.327	       -0.32127
0.328	       -0.30885
0.329	       -0.33314
0.330	       -0.33921
0.331	       -0.34225
0.332	       -0.36699
0.333	       -0.35421
0.334	       -0.36066
0.335	       -0.36712
0.336	       -0.39381
0.337	       -0.37723
0.338	       -0.40417
0.339	       -0.39288
0.340	       -0.41892
0.341	       -0.42527
0.342	       -0.41161
0.343	       -0.43707
0.344	       -0.44011
0.345	       -0.44642
0.346	       -0.45569
0.347	       -0.45991
0.348	       -0.48299
0.349	       -0.47113
0.350	       -0.47954
0.351	       -0.48449
0.352	       -0.51536
0.353	       -0.50065
0.354	       -0.52268
0.355	       -0.52595
0.356	        -0.5105
0.357	       -0.53765
0.358	        -0.5474
0.359	       -0.54535
0.360	       -0.54378
0.361	       -0.53092
0.362	       -0.56398
0.363	       -0.61187
0.364	       -0.61489
0.365	       -0.63661
0.366	       -0.61487
0.367	      -0.098068
0.368	        0.34816
0.369	        0.35645
0.370	        0.34727
0.371	         0.3216
0.372	        0.32592
0.373	        0.31223
0.374	        0.28345
0.375	        0.28679
0.376	        0.25964
0.377	        0.24484
0.378	        0.23313
0.379	        0.22565
0.380	        0.22472
0.381	        0.21584
0.382	        0.20365
0.383	        0.19842
0.384	        0.19569
0.385	        0.17107
0.386	        0.16458
0.387	        0.17622
0.388	        0.16837
0.389	        0.14197
0.390	         0.1376
0.391	        0.12764
0.392	        0.12117
0.393	        0.11457
0.394	        0.10755
0.395	        0.10076
0.396	       0.093445
0.397	       0.067915
0.398	       0.079452
0.399	          0.073
0.400	        0.04709
0.401	       0.059655
0.402	       0.034266
0.403	       0.045383
0.404	        0.01928
0.405	       0.013159
0.406	      0.0061817
0.407	     1.4884e-05
0.408	     -0.0069541
0.409	      -0.013944
0.410	      -0.019344
0.411	      -0.045408
0.412	      -0.033506
0.413	      -0.058511
0.414	       -0.04689
0.415	      -0.070711
0.416	      -0.059295
0.417	       -0.08622
0.418	      -0.090208
0.419	      -0.099283
0.420	       -0.10481
0.421	       -0.11167
0.422	       -0.11872
0.423	       -0.12519
0.424	       -0.13317
0.425	       -0.13823
0.426	       -0.16598
0.427	       -0.15282
0.428	       -0.17777
0.429	       -0.16536
0.430	       -0.18886
0.431	        -0.1911
0.432	       -0.17932
0.433	       -0.20302
0.434	       -0.21566
0.435	       -0.21815
0.436	        -0.2221
0.437	       -0.22899
0.438	       -0.24104
0.439	       -0.25053
0.440	       -0.27804
0.441	       -0.27527
0.442	       -0.28288
0.443	       -0.31193
0.444	        -0.3209
0.445	       -0.31555
0.446	        -0.3496
0.447	       -0.30655
0.448	       -0.32393
0.449	     -0.0075244
0.450	        0.18183
0.451	        0.16902
0.452	        0.16633
0.453	        0.14164
0.454	        0.16195
0.455	        0.15595
0.456	        0.11885
0.457	        0.13985
0.458	        0.10357
0.459	        0.12514
0.460	       0.083038
0.461	        0.11101
0.462	       0.068794
0.463	        0.06151
0.464	       0.070384
0.465	       0.060683
0.466	       0.036311
0.467	       0.030327
0.468	       0.021753
0.469	       0.014956
0.470	      0.0078955
0.471	     0.00027358
0.472	     -0.0065807
0.473	      -0.013498
0.474	       -0.02094
0.475	      -0.028346
0.476	      -0.035747
0.477	      -0.060296
0.478	      -0.066273
0.479	      -0.058628
0.480	      -0.065097
0.481	       -0.10665
0.482	      -0.081291
0.483	      -0.088653
0.484	       -0.13052
0.485	       -0.10489
0.486	       -0.14464
0.487	       -0.14909
0.488	       -0.13037
0.489	       -0.16223
0.490	       -0.16197
0.491	       -0.15308
0.492	        -0.1524
0.493	       -0.16728
0.494	       -0.11508
0.495	       0.082922
0.496	       0.053621
0.497	       0.059305
0.498	       0.054634
0.499	       0.034881
0.500	       0.026146
0.501	       0.020883
0.502	       0.014202
0.503	      0.0090154
0.504	    -0.00079476
0.505	     -0.0063595
0.506	      -0.014248
0.507	      -0.022056
0.508	      -0.026088
0.509	      -0.034365
0.510	      -0.064795
0.511	      -0.046781
0.512	      -0.050893
0.513	      -0.055259
0.514	       -0.08703
0.515	       0.020974
0.516	       0.013951
0.517	       0.033512
0.518	     0.00070925
0.519	      -0.033068
0.520	      -0.012566
0.521	      -0.017355
0.522	      -0.013235
0.523	      0.0054844
0.524	      -0.001343
0.525	      -0.011281
0.526	    -0.00093802
0.527	     -0.0037796
0.528	     -0.0028009
0.529	      -0.003345
0.530	     -0.0027956
0.531	     0.00069517
0.532	     -0.0025093
0.533	    -0.00069022
0.534	     -0.0015083
0.535	     -0.0034154
0.536	    -0.00025748
0.537	        -0.0029
0.538	     -0.0017748
0.539	     -0.0018423
0.540	     -0.0017468
0.541	    -0.00029322
0.542	     0.00065811
0.543	     -0.0024416
0.544	     -0.0018588
0.545	     -0.0023329
0.546	     -0.0012324
0.547	     -0.0024235
0.548	     -0.0010615
0.549	     -0.0025509
0.550	     -0.0017723
0.551	     -0.0010791
0.552	     -0.0024957
0.553	     -0.0027217
0.554	     0.00022318
0.555	     -0.0033873
0.556	     -0.0018647
0.557	     -0.0009786
0.558	     -0.0019766
0.559	    -0.00095115
0.560	     -0.0026024
0.561	    -5.4241e-05
0.562	    -0.00066352
0.563	     -0.0030051
0.564	     -0.0013634
0.565	     -0.0014906
0.566	    -0.00088258
0.567	     -0.0012709
0.568	     -0.0025862
0.569	     -0.0017259
0.570	       -0.00144
0.571	     -0.0018772
0.572	      -0.001107
0.573	    -0.00088974
0.574	       -0.00424
0.575	    -0.00041078
0.576	    -0.00061668
0.577	     -0.0029392
0.578	     -0.0016731
0.579	     9.1173e-05
0.580	     0.00026081
0.581	    -0.00056917
0.582	      -0.021219
0.583	     0.00056476
0.584	      -0.002533
0.585	    -0.00048305
0.586	     -0.0042266
0.587	     -0.0016482
0.588	     -0.0018346
0.589	      0.0005787
0.590	     -0.0043668
0.591	     -0.0030533
0.592	     -0.0014218
0.593	     -0.0028848
0.594	     0.00041095
0.595	     -0.0018867
0.596	     -0.0016447
0.597	        -0.0014
0.598	     -0.0012054
0.599	     -0.0020225
