t	velX	velY
0.002381	-0.008811	0.001111
0.003905	-0.018898	0.001270
0.005429	-0.030992	0.001524
0.006952	-0.043059	0.001524
0.008476	-0.055100	0.001524
0.010000	-0.067117	0.001524
0.011667	-0.079090	0.001524
0.013333	-0.092170	0.001667
0.015000	-0.105220	0.001667
0.016667	-0.118240	0.001667
0.018333	-0.131220	0.001667
0.020000	-0.144178	0.001667
0.021667	-0.157085	0.001667
0.023333	-0.169936	0.001667
0.024667	-0.182794	0.001667
0.026000	-0.192996	0.001333
0.027333	-0.203214	0.001333
0.028667	-0.213428	0.001333
0.029333	-0.223604	0.001333
0.030000	-0.228556	0.000667
0.030769	-0.233667	0.000667
0.031608	-0.239529	0.000769
0.032541	-0.245940	0.000839
0.033473	-0.253041	0.000932
0.034406	-0.260104	0.000932
0.035338	-0.267144	0.000932
0.036270	-0.274213	0.000932
0.037203	-0.281228	0.000932
0.038135	-0.288234	0.000932
0.039068	-0.295249	0.000932
0.040000	-0.302233	0.000932
0.040909	-0.309186	0.000932
0.041818	-0.316008	0.000909
0.042636	-0.322763	0.000909
0.043455	-0.328798	0.000818
0.044273	-0.334899	0.000818
0.045091	-0.340973	0.000818
0.045909	-0.347020	0.000818
0.046727	-0.353075	0.000818
0.047382	-0.359129	0.000818
0.048036	-0.363871	0.000655
0.048691	-0.368665	0.000655
0.049345	-0.373500	0.000655
0.050000	-0.378268	0.000655
0.050714	-0.383100	0.000655
0.051429	-0.388346	0.000714
0.052143	-0.393535	0.000714
0.052857	-0.398779	0.000714
0.053571	-0.403974	0.000714
0.054214	-0.409149	0.000714
0.054857	-0.413778	0.000643
0.055500	-0.418443	0.000643
0.056143	-0.423068	0.000643
0.056786	-0.427704	0.000643
0.057429	-0.432355	0.000643
0.058071	-0.436943	0.000643
0.058714	-0.441531	0.000643
0.059357	-0.446175	0.000643
0.060000	-0.450763	0.000643
0.060625	-0.455296	0.000643
0.061250	-0.459759	0.000625
0.061875	-0.464230	0.000625
0.062455	-0.468649	0.000625
0.063036	-0.472686	0.000580
0.063616	-0.476855	0.000580
0.064196	-0.480944	0.000580
0.064777	-0.484996	0.000580
0.065357	-0.489117	0.000580
0.065937	-0.493195	0.000580
0.066518	-0.497252	0.000580
0.067015	-0.501300	0.000580
0.067513	-0.504730	0.000497
0.068010	-0.508191	0.000497
0.068508	-0.511661	0.000497
0.069005	-0.515131	0.000497
0.069503	-0.518562	0.000497
0.070000	-0.522036	0.000497
0.070526	-0.525490	0.000497
0.071053	-0.529117	0.000526
0.071579	-0.532795	0.000526
0.072105	-0.536427	0.000526
0.072632	-0.540042	0.000526
0.073158	-0.543653	0.000526
0.073684	-0.547279	0.000526
0.074211	-0.550870	0.000526
0.074693	-0.554441	0.000526
0.075175	-0.557722	0.000482
0.075658	-0.560996	0.000482
0.076140	-0.564238	0.000482
0.076623	-0.567537	0.000482
0.077105	-0.570830	0.000482
0.077588	-0.574098	0.000482
0.078070	-0.577369	0.000482
0.078553	-0.580650	0.000482
0.079035	-0.583875	0.000482
0.079518	-0.587083	0.000482
0.080000	-0.590379	0.000482
0.080476	-0.593608	0.000482
0.080952	-0.596729	0.000476
0.081429	-0.599947	0.000476
0.081905	-0.603150	0.000476
0.082381	-0.606313	0.000476
0.082857	-0.609438	0.000476
0.083333	-0.612653	0.000476
0.083778	-0.615776	0.000476
0.084222	-0.618628	0.000444
0.084667	-0.621573	0.000444
0.085111	-0.624543	0.000444
0.085556	-0.627455	0.000444
0.086000	-0.630382	0.000444
0.086444	-0.633323	0.000444
0.086889	-0.636199	0.000444
0.087333	-0.639054	0.000444
0.087778	-0.642033	0.000444
0.088222	-0.644925	0.000444
0.088667	-0.647762	0.000444
0.089111	-0.650678	0.000444
0.089556	-0.653603	0.000444
0.090000	-0.656437	0.000444
0.090435	-0.659243	0.000444
0.090870	-0.662089	0.000435
0.091304	-0.664900	0.000435
0.091739	-0.667678	0.000435
0.092152	-0.670420	0.000435
0.092565	-0.673081	0.000413
0.092978	-0.675714	0.000413
0.093391	-0.678288	0.000413
0.093804	-0.680984	0.000413
0.094217	-0.683605	0.000413
0.094630	-0.686188	0.000413
0.095043	-0.688848	0.000413
0.095457	-0.691496	0.000413
0.095870	-0.694080	0.000413
0.096283	-0.696622	0.000413
0.096696	-0.699306	0.000413
0.097109	-0.701896	0.000413
0.097522	-0.704443	0.000413
0.097876	-0.707049	0.000413
0.098230	-0.709160	0.000354
0.098584	-0.711359	0.000354
0.098938	-0.713578	0.000354
0.099292	-0.715773	0.000354
0.099646	-0.717922	0.000354
0.100000	-0.720177	0.000354
0.100385	-0.722355	0.000354
0.100769	-0.724731	0.000385
0.101171	-0.727206	0.000385
0.101554	-0.729720	0.000401
0.101938	-0.732022	0.000384
0.102322	-0.734408	0.000384
0.102706	-0.736795	0.000384
0.103090	-0.739113	0.000384
0.103474	-0.741384	0.000384
0.103858	-0.743829	0.000384
0.104242	-0.746138	0.000384
0.104626	-0.748419	0.000384
0.105009	-0.750784	0.000384
0.105393	-0.753152	0.000384
0.105777	-0.755459	0.000384
0.106129	-0.757708	0.000384
0.106481	-0.759840	0.000352
0.106833	-0.761957	0.000352
0.107185	-0.764006	0.000352
0.107537	-0.766180	0.000352
0.107889	-0.768273	0.000352
0.108241	-0.770309	0.000352
0.108592	-0.772470	0.000352
0.108944	-0.774570	0.000352
0.109296	-0.776598	0.000352
0.109648	-0.778750	0.000352
0.110000	-0.780850	0.000352
0.110370	-0.782906	0.000352
0.110741	-0.785155	0.000370
0.111097	-0.787383	0.000370
0.111453	-0.789431	0.000356
0.111809	-0.791416	0.000356
0.112165	-0.793583	0.000356
0.112521	-0.795672	0.000356
0.112877	-0.797687	0.000356
0.113234	-0.799802	0.000356
0.113590	-0.801931	0.000356
0.113946	-0.803973	0.000356
0.114302	-0.805952	0.000356
0.114658	-0.808131	0.000356
0.115014	-0.810168	0.000356
0.115370	-0.812160	0.000356
0.115726	-0.814259	0.000356
0.116055	-0.816358	0.000356
0.116384	-0.818142	0.000329
0.116713	-0.819925	0.000329
0.117041	-0.821887	0.000329
0.117370	-0.823767	0.000329
0.117699	-0.825558	0.000329
0.118028	-0.827552	0.000329
0.118356	-0.829400	0.000329
0.118685	-0.831184	0.000329
0.119014	-0.833128	0.000329
0.119343	-0.834981	0.000329
0.119671	-0.836769	0.000329
0.120000	-0.838712	0.000329
0.120345	-0.840555	0.000329
0.120690	-0.842500	0.000345
0.121022	-0.844469	0.000345
0.121355	-0.846307	0.000333
0.121687	-0.848165	0.000333
0.122020	-0.849922	0.000333
0.122352	-0.851867	0.000333
0.122685	-0.853728	0.000333
0.123017	-0.855513	0.000333
0.123350	-0.857401	0.000333
0.123682	-0.859283	0.000333
0.124015	-0.861094	0.000333
0.124347	-0.862846	0.000333
0.124680	-0.864779	0.000333
0.125012	-0.866596	0.000333
0.125345	-0.868357	0.000333
0.125655	-0.870231	0.000333
0.125966	-0.871911	0.000310
0.126276	-0.873563	0.000310
0.126586	-0.875207	0.000310
0.126897	-0.876941	0.000310
0.127207	-0.878606	0.000310
0.127517	-0.880211	0.000310
0.127828	-0.881997	0.000310
0.128138	-0.883669	0.000310
0.128448	-0.885259	0.000310
0.128759	-0.887018	0.000310
0.129069	-0.888680	0.000310
0.129379	-0.890280	0.000310
0.129690	-0.892017	0.000310
0.130000	-0.893698	0.000310
0.130312	-0.895329	0.000310
0.130625	-0.897038	0.000313
0.130938	-0.898738	0.000313
0.131240	-0.900370	0.000313
0.131542	-0.901880	0.000302
0.131844	-0.903538	0.000302
0.132146	-0.905143	0.000302
0.132448	-0.906624	0.000302
0.132750	-0.908364	0.000302
0.133052	-0.909942	0.000302
0.133354	-0.911459	0.000302
0.133656	-0.913098	0.000302
0.133958	-0.914686	0.000302
0.134246	-0.916201	0.000302
0.134534	-0.917694	0.000288
0.134821	-0.919227	0.000288
0.135109	-0.920668	0.000288
0.135397	-0.922189	0.000288
0.135685	-0.923721	0.000288
0.135972	-0.925149	0.000288
0.136260	-0.926716	0.000288
0.136548	-0.928204	0.000288
0.136835	-0.929620	0.000288
0.137123	-0.931180	0.000288
0.137411	-0.932670	0.000288
0.137698	-0.934088	0.000288
0.137986	-0.935593	0.000288
0.138274	-0.937114	0.000288
0.138562	-0.938540	0.000288
0.138849	-0.940030	0.000288
0.139079	-0.941545	0.000288
0.139310	-0.942491	0.000230
0.139540	-0.943685	0.000230
0.139770	-0.944811	0.000230
0.140000	-0.945970	0.000230
0.140256	-0.947154	0.000230
0.140535	-0.948521	0.000256
0.140813	-0.950064	0.000278
0.141092	-0.951449	0.000278
0.141370	-0.952865	0.000278
0.141648	-0.954295	0.000278
0.141927	-0.955657	0.000278
0.142196	-0.957041	0.000278
0.142465	-0.958390	0.000269
0.142734	-0.959661	0.000269
0.143003	-0.961097	0.000269
0.143272	-0.962431	0.000269
0.143541	-0.963696	0.000269
0.143811	-0.965100	0.000269
0.144080	-0.966444	0.000269
0.144349	-0.967652	0.000269
0.144618	-0.969105	0.000269
0.144887	-0.970433	0.000269
0.145156	-0.971626	0.000269
0.145425	-0.973054	0.000269
0.145679	-0.974358	0.000269
0.145933	-0.975500	0.000254
0.146188	-0.976824	0.000254
0.146442	-0.978026	0.000254
0.146696	-0.979291	0.000254
0.146950	-0.980532	0.000254
0.147204	-0.981665	0.000254
0.147458	-0.983009	0.000254
0.147713	-0.984222	0.000254
0.147967	-0.985405	0.000254
0.148221	-0.986716	0.000254
0.148475	-0.987894	0.000254
0.148729	-0.989156	0.000254
0.148983	-0.990393	0.000254
0.149238	-0.991522	0.000254
0.149492	-0.992868	0.000254
0.149746	-0.994051	0.000254
0.150000	-0.995209	0.000254
0.150256	-0.996516	0.000254
0.150513	-0.997715	0.000256
0.150769	-0.998934	0.000256
0.151019	-1.000181	0.000256
0.151268	-1.001264	0.000249
0.151518	-1.002527	0.000249
0.151767	-1.003727	0.000249
0.152017	-1.004778	0.000249
0.152266	-1.006054	0.000249
0.152516	-1.007226	0.000249
0.152765	-1.008387	0.000249
0.153015	-1.009590	0.000249
0.153264	-1.010676	0.000249
0.153514	-1.011927	0.000249
0.153763	-1.013060	0.000249
0.154012	-1.014134	0.000249
0.154252	-1.015416	0.000249
0.154491	-1.016455	0.000240
0.154731	-1.017548	0.000240
0.154970	-1.018718	0.000240
0.155210	-1.019731	0.000240
0.155449	-1.020930	0.000240
0.155689	-1.022020	0.000240
0.155928	-1.023065	0.000240
0.156168	-1.024257	0.000240
0.156407	-1.025328	0.000240
0.156647	-1.026450	0.000240
0.156886	-1.027537	0.000240
0.157126	-1.028523	0.000240
0.157365	-1.029702	0.000240
0.157605	-1.030821	0.000240
0.157844	-1.031922	0.000240
0.158084	-1.033003	0.000240
0.158323	-1.033998	0.000240
0.158563	-1.035194	0.000240
0.158802	-1.036266	0.000240
0.159042	-1.037273	0.000240
0.159234	-1.038461	0.000240
0.159425	-1.039108	0.000192
0.159617	-1.040018	0.000192
0.159808	-1.040823	0.000192
0.160000	-1.041768	0.000192
0.160213	-1.042562	0.000192
0.160446	-1.043696	0.000213
0.160679	-1.044787	0.000233
0.160912	-1.045843	0.000233
0.161145	-1.046884	0.000233
0.161378	-1.047832	0.000233
0.161611	-1.049004	0.000233
0.161844	-1.049991	0.000233
0.162077	-1.050957	0.000233
0.162310	-1.052064	0.000233
0.162536	-1.053021	0.000233
0.162762	-1.054061	0.000226
0.162989	-1.055057	0.000226
0.163215	-1.056004	0.000226
0.163441	-1.057076	0.000226
0.163667	-1.057976	0.000226
0.163893	-1.059056	0.000226
0.164119	-1.060016	0.000226
0.164346	-1.060947	0.000226
0.164572	-1.062021	0.000226
0.164798	-1.062912	0.000226
0.165024	-1.063989	0.000226
0.165250	-1.064948	0.000226
0.165476	-1.065876	0.000226
0.165703	-1.066944	0.000226
0.165929	-1.067831	0.000226
0.166155	-1.068892	0.000226
0.166381	-1.069850	0.000226
0.166594	-1.070774	0.000226
0.166807	-1.071715	0.000213
0.167020	-1.072516	0.000213
0.167233	-1.073574	0.000213
0.167446	-1.074430	0.000213
0.167658	-1.075339	0.000213
0.167871	-1.076265	0.000213
0.168084	-1.077065	0.000213
0.168297	-1.078094	0.000213
0.168510	-1.078905	0.000213
0.168723	-1.079937	0.000213
0.168936	-1.080796	0.000213
0.169149	-1.081719	0.000213
0.169361	-1.082631	0.000213
0.169574	-1.083382	0.000213
0.169787	-1.084431	0.000213
0.170000	-1.085278	0.000213
0.170217	-1.086232	0.000213
0.170435	-1.087172	0.000217
0.170652	-1.088023	0.000217
0.170870	-1.088988	0.000217
0.171087	-1.089809	0.000217
0.171304	-1.090865	0.000217
0.171522	-1.091730	0.000217
0.171739	-1.092645	0.000217
0.171957	-1.093540	0.000217
0.172174	-1.094366	0.000217
0.172385	-1.095355	0.000217
0.172597	-1.096215	0.000212
0.172808	-1.097031	0.000212
0.173020	-1.097914	0.000212
0.173231	-1.098690	0.000212
0.173443	-1.099692	0.000212
0.173655	-1.100476	0.000212
0.173866	-1.101440	0.000212
0.174078	-1.102294	0.000212
0.174289	-1.103154	0.000212
0.174501	-1.104040	0.000212
0.174712	-1.104812	0.000212
0.174924	-1.105748	0.000212
0.175135	-1.106629	0.000212
0.175347	-1.107442	0.000212
0.175558	-1.108309	0.000212
0.175770	-1.109082	0.000212
0.175981	-1.110084	0.000212
0.176193	-1.110869	0.000212
0.176404	-1.111789	0.000212
0.176616	-1.112629	0.000212
0.176815	-1.113407	0.000212
0.177014	-1.114247	0.000199
0.177213	-1.114946	0.000199
0.177412	-1.115824	0.000199
0.177611	-1.116609	0.000199
0.177810	-1.117474	0.000199
0.178009	-1.118233	0.000199
0.178208	-1.119037	0.000199
0.178407	-1.119817	0.000199
0.178606	-1.120573	0.000199
0.178806	-1.121460	0.000199
0.179005	-1.122163	0.000199
0.179204	-1.123033	0.000199
0.179403	-1.123802	0.000199
0.179602	-1.124643	0.000199
0.179801	-1.125411	0.000199
0.180000	-1.126227	0.000199
0.180204	-1.127017	0.000199
0.180408	-1.127726	0.000204
0.180612	-1.128659	0.000204
0.180816	-1.129368	0.000204
0.181020	-1.130255	0.000204
0.181224	-1.131024	0.000204
0.181429	-1.131858	0.000204
0.181633	-1.132656	0.000204
0.181837	-1.133321	0.000204
0.182041	-1.134228	0.000204
0.182245	-1.135022	0.000204
0.182449	-1.135848	0.000204
0.182653	-1.136618	0.000204
0.182852	-1.137347	0.000204
0.183050	-1.138152	0.000199
0.183249	-1.138836	0.000199
0.183447	-1.139691	0.000199
0.183646	-1.140426	0.000199
0.183844	-1.141238	0.000199
0.184043	-1.142005	0.000199
0.184242	-1.142764	0.000199
0.184440	-1.143514	0.000199
0.184639	-1.144151	0.000199
0.184837	-1.145059	0.000199
0.185036	-1.145759	0.000199
0.185234	-1.146592	0.000199
0.185433	-1.147304	0.000199
0.185632	-1.148085	0.000199
0.185830	-1.148829	0.000199
0.186029	-1.149444	0.000199
0.186227	-1.150369	0.000199
0.186426	-1.151024	0.000199
0.186624	-1.151851	0.000199
0.186823	-1.152560	0.000199
0.187022	-1.153350	0.000199
0.187220	-1.154098	0.000199
0.187419	-1.154696	0.000199
0.187617	-1.155599	0.000199
0.187816	-1.156271	0.000199
0.188014	-1.157095	0.000199
0.188213	-1.157807	0.000199
0.188392	-1.158551	0.000199
0.188570	-1.159091	0.000179
0.188749	-1.159641	0.000179
0.188928	-1.160395	0.000179
0.189106	-1.160934	0.000179
0.189285	-1.161736	0.000179
0.189464	-1.162299	0.000179
0.189643	-1.163103	0.000179
0.189821	-1.163652	0.000179
0.190000	-1.164405	0.000179
0.190196	-1.164981	0.000179
0.190392	-1.165883	0.000196
0.190588	-1.166618	0.000196
0.190780	-1.167344	0.000196
0.190972	-1.168028	0.000192
0.191164	-1.168651	0.000192
0.191357	-1.169434	0.000192
0.191549	-1.170022	0.000192
0.191741	-1.170823	0.000192
0.191933	-1.171499	0.000192
0.192125	-1.172277	0.000192
0.192317	-1.172913	0.000192
0.192509	-1.173632	0.000192
0.192701	-1.174331	0.000192
0.192893	-1.174898	0.000192
0.193085	-1.175731	0.000192
0.193277	-1.176318	0.000192
0.193469	-1.177141	0.000192
0.193661	-1.177822	0.000192
0.193854	-1.178492	0.000192
0.194046	-1.179199	0.000192
0.194238	-1.179802	0.000192
0.194430	-1.180560	0.000192
0.194622	-1.181165	0.000192
0.194807	-1.181910	0.000192
0.194993	-1.182540	0.000185
0.195178	-1.183232	0.000185
0.195364	-1.183860	0.000185
0.195549	-1.184538	0.000185
0.195735	-1.185178	0.000185
0.195920	-1.185781	0.000185
0.196105	-1.186503	0.000185
0.196291	-1.187061	0.000185
0.196476	-1.187822	0.000185
0.196662	-1.188403	0.000185
0.196847	-1.189206	0.000185
0.197033	-1.189828	0.000185
0.197218	-1.190457	0.000185
0.197404	-1.191107	0.000185
0.197589	-1.191716	0.000185
0.197775	-1.192391	0.000185
0.197960	-1.192914	0.000185
0.198145	-1.193718	0.000185
0.198331	-1.194252	0.000185
0.198516	-1.195029	0.000185
0.198702	-1.195669	0.000185
0.198887	-1.196331	0.000185
0.199073	-1.196951	0.000185
0.199258	-1.197606	0.000185
0.199444	-1.198240	0.000185
0.199629	-1.198731	0.000185
0.199815	-1.199523	0.000185
0.200000	-1.200051	0.000185
0.200185	-1.200807	0.000185
0.200370	-1.201436	0.000185
0.200556	-1.202090	0.000185
0.200741	-1.202705	0.000185
0.200926	-1.203321	0.000185
0.201111	-1.203955	0.000185
0.201296	-1.204447	0.000185
0.201481	-1.205238	0.000185
0.201667	-1.205757	0.000185
0.201852	-1.206523	0.000185
0.202037	-1.207138	0.000185
0.202222	-1.207745	0.000185
0.202407	-1.208375	0.000185
0.202593	-1.208927	0.000185
0.202773	-1.209622	0.000185
0.202954	-1.210085	0.000181
0.203135	-1.210837	0.000181
0.203315	-1.211336	0.000181
0.203496	-1.212071	0.000181
0.203677	-1.212657	0.000181
0.203857	-1.213291	0.000181
0.204038	-1.213872	0.000181
0.204219	-1.214484	0.000181
0.204399	-1.215069	0.000181
0.204580	-1.215576	0.000181
0.204761	-1.216287	0.000181
0.204941	-1.216785	0.000181
0.205122	-1.217470	0.000181
0.205303	-1.218015	0.000181
0.205483	-1.218726	0.000181
0.205664	-1.219266	0.000181
0.205845	-1.219853	0.000181
0.206025	-1.220462	0.000181
0.206206	-1.220968	0.000181
0.206387	-1.221612	0.000181
0.206567	-1.222085	0.000181
0.206748	-1.222826	0.000181
0.206929	-1.223294	0.000181
0.207109	-1.224011	0.000181
0.207290	-1.224579	0.000181
0.207471	-1.225181	0.000181
0.207651	-1.225748	0.000181
0.207832	-1.226329	0.000181
0.208013	-1.226900	0.000181
0.208193	-1.227316	0.000181
0.208374	-1.228038	0.000181
0.208555	-1.228484	0.000181
0.208735	-1.229167	0.000181
0.208916	-1.229731	0.000181
0.209097	-1.230330	0.000181
0.209247	-1.230865	0.000181
0.209398	-1.231149	0.000151
0.209548	-1.231615	0.000151
0.209699	-1.232058	0.000151
0.209849	-1.232507	0.000151
0.210000	-1.233014	0.000151
0.210167	-1.233430	0.000151
0.210345	-1.234082	0.000167
0.210524	-1.234676	0.000179
0.210703	-1.235283	0.000179
0.210882	-1.235793	0.000179
0.211061	-1.236317	0.000179
0.211239	-1.236871	0.000179
0.211418	-1.237277	0.000179
0.211593	-1.237851	0.000179
0.211768	-1.238205	0.000175
0.211944	-1.238838	0.000175
0.212119	-1.239195	0.000175
0.212294	-1.239788	0.000175
0.212469	-1.240228	0.000175
0.212644	-1.240705	0.000175
0.212819	-1.241096	0.000175
0.212994	-1.241557	0.000175
0.213170	-1.242011	0.000175
0.213345	-1.242293	0.000175
0.213520	-1.242757	0.000175
0.213695	-1.242994	0.000175
0.213870	-1.243503	0.000175
0.214045	-1.243710	0.000175
0.214220	-1.244133	0.000175
0.214396	-1.244384	0.000175
0.214571	-1.244729	0.000175
0.214746	-1.244903	0.000175
0.214915	-1.245121	0.000175
0.215074	-1.245215	0.000169
0.215223	-1.245140	0.000159
0.215356	-1.245085	0.000149
0.215478	-1.244988	0.000133
0.215589	-1.244743	0.000122
0.215675	-1.244627	0.000110
0.215760	-1.244661	0.000086
0.215841	-1.245060	0.000085
0.215916	-1.245415	0.000082
0.215985	-1.246156	0.000074
0.216046	-1.243487	0.000069
0.216103	-1.234150	0.000061
0.216159	-1.208187	0.000057
0.216210	-1.180231	0.000056
0.216263	-1.147244	0.000051
0.216315	-1.103552	0.000053
0.216365	-1.052100	0.000051
0.216418	-0.993691	0.000050
0.216473	-0.921127	0.000053
0.216531	-0.835769	0.000055
0.216589	-0.742868	0.000058
0.216654	-0.644045	0.000059
0.216724	-0.540215	0.000064
0.216800	-0.410717	0.000070
0.216884	-0.274721	0.000076
0.216976	-0.124526	0.000084
0.217076	0.032992	0.000092
0.217189	0.192273	0.000101
0.217311	0.331727	0.000112
0.217419	0.471801	0.000122
0.217522	0.569652	0.000108
0.217617	0.644799	0.000103
0.217709	0.698674	0.000095
0.217800	0.719917	0.000092
