t	velX	velY
0.442727	0.168366	0.000909
0.443636	0.161342	0.000909
0.444545	0.154330	0.000909
0.445455	0.147270	0.000909
0.446364	0.140293	0.000909
0.447273	0.133272	0.000909
0.448182	0.126255	0.000909
0.449091	0.119260	0.000909
0.450000	0.112244	0.000909
0.451000	0.105268	0.000909
0.452000	0.097608	0.001000
0.453000	0.089913	0.001000
0.454000	0.082226	0.001000
0.455000	0.074575	0.001000
0.456000	0.066908	0.001000
0.457000	0.059248	0.001000
0.458000	0.051593	0.001000
0.459000	0.043912	0.001000
0.460000	0.036255	0.001000
0.461000	0.028585	0.001000
0.462000	0.020914	0.001000
0.463000	0.013265	0.001000
0.464000	0.005608	0.001000
0.465000	-0.002057	0.001000
0.466000	-0.009715	0.001000
0.467000	-0.017357	0.001000
0.468000	-0.024982	0.001000
0.469000	-0.032659	0.001000
0.470000	-0.040292	0.001000
0.471000	-0.047938	0.001000
0.472000	-0.055592	0.001000
0.473000	-0.063218	0.001000
0.474000	-0.070863	0.001000
0.475000	-0.078497	0.001000
0.476000	-0.086156	0.001000
0.477000	-0.093847	0.001000
0.478000	-0.101498	0.001000
0.479000	-0.109117	0.001000
0.480000	-0.116769	0.001000
0.481111	-0.124400	0.001000
0.482222	-0.132911	0.001111
0.483333	-0.141353	0.001111
0.484444	-0.149830	0.001111
0.485556	-0.158288	0.001111
0.486667	-0.166707	0.001111
0.487778	-0.175145	0.001111
0.488889	-0.183522	0.001111
0.490000	-0.191948	0.001111
0.491111	-0.200414	0.001111
