x	singVal	singValLomSumasingVal	singValsqLomSumasingValsq
401	3.81461e-05	7.95378e-08	2.33393e-14
402	3.81206e-05	7.94846e-08	2.33081e-14
403	3.80978e-05	7.9437e-08	2.32802e-14
404	3.80844e-05	7.94092e-08	2.32639e-14
405	3.8079e-05	7.9398e-08	2.32573e-14
406	3.8043e-05	7.93228e-08	2.32133e-14
407	3.80373e-05	7.93109e-08	2.32063e-14
408	3.80235e-05	7.92822e-08	2.31895e-14
409	3.80166e-05	7.92678e-08	2.31811e-14
410	3.79948e-05	7.92222e-08	2.31544e-14
411	3.79732e-05	7.91773e-08	2.31282e-14
412	3.79507e-05	7.91304e-08	2.31008e-14
413	3.79476e-05	7.91239e-08	2.3097e-14
414	3.79179e-05	7.9062e-08	2.30609e-14
415	3.79081e-05	7.90414e-08	2.30489e-14
416	3.78983e-05	7.90211e-08	2.3037e-14
417	3.78811e-05	7.89853e-08	2.30162e-14
418	3.78664e-05	7.89546e-08	2.29983e-14
419	3.78524e-05	7.89254e-08	2.29813e-14
420	3.78299e-05	7.88785e-08	2.2954e-14
421	3.78277e-05	7.88738e-08	2.29512e-14
422	3.78021e-05	7.88205e-08	2.29202e-14
423	3.77871e-05	7.87893e-08	2.29021e-14
424	3.77775e-05	7.87693e-08	2.28905e-14
425	3.77446e-05	7.87007e-08	2.28506e-14
426	3.77329e-05	7.86762e-08	2.28363e-14
427	3.77191e-05	7.86475e-08	2.28197e-14
428	3.7698e-05	7.86034e-08	2.27941e-14
429	3.76847e-05	7.85758e-08	2.27781e-14
430	3.76737e-05	7.85528e-08	2.27648e-14
431	3.76604e-05	7.85251e-08	2.27488e-14
432	3.76501e-05	7.85035e-08	2.27362e-14
433	3.76275e-05	7.84564e-08	2.2709e-14
434	3.76081e-05	7.8416e-08	2.26855e-14
435	3.76009e-05	7.8401e-08	2.26769e-14
436	3.7592e-05	7.83825e-08	2.26662e-14
437	3.75807e-05	7.83588e-08	2.26525e-14
438	3.75661e-05	7.83284e-08	2.26349e-14
439	3.75457e-05	7.82859e-08	2.26104e-14
440	3.75107e-05	7.82129e-08	2.25682e-14
441	3.7492e-05	7.8174e-08	2.25458e-14
442	3.74664e-05	7.81206e-08	2.2515e-14
443	3.74432e-05	7.80722e-08	2.24871e-14
444	3.74284e-05	7.80412e-08	2.24692e-14
445	3.74273e-05	7.80389e-08	2.24679e-14
446	3.7421e-05	7.80258e-08	2.24604e-14
447	3.73958e-05	7.79733e-08	2.24302e-14
448	3.73878e-05	7.79566e-08	2.24205e-14
449	3.73767e-05	7.79335e-08	2.24073e-14
450	3.73602e-05	7.7899e-08	2.23874e-14
451	3.73502e-05	7.78782e-08	2.23754e-14
452	3.73385e-05	7.7854e-08	2.23615e-14
453	3.73284e-05	7.78328e-08	2.23494e-14
454	3.73182e-05	7.78115e-08	2.23372e-14
455	3.72719e-05	7.77151e-08	2.22818e-14
456	3.72565e-05	7.76829e-08	2.22634e-14
457	3.72467e-05	7.76624e-08	2.22517e-14
458	3.72367e-05	7.76417e-08	2.22398e-14
459	3.72229e-05	7.76128e-08	2.22232e-14
460	3.72029e-05	7.7571e-08	2.21993e-14
461	3.71817e-05	7.75269e-08	2.21741e-14
462	3.71575e-05	7.74765e-08	2.21452e-14
463	3.71456e-05	7.74517e-08	2.2131e-14
464	3.71243e-05	7.74072e-08	2.21057e-14
465	3.71093e-05	7.7376e-08	2.20878e-14
466	3.70963e-05	7.73489e-08	2.20724e-14
467	3.70936e-05	7.73433e-08	2.20691e-14
468	3.70717e-05	7.72976e-08	2.20431e-14
469	3.70623e-05	7.72781e-08	2.20319e-14
470	3.70408e-05	7.72332e-08	2.20064e-14
471	3.70243e-05	7.71988e-08	2.19867e-14
472	3.70202e-05	7.71901e-08	2.19818e-14
473	3.70079e-05	7.71645e-08	2.19672e-14
474	3.70034e-05	7.71552e-08	2.19619e-14
475	3.69834e-05	7.71134e-08	2.19381e-14
476	3.69815e-05	7.71096e-08	2.1936e-14
477	3.6958e-05	7.70605e-08	2.19081e-14
478	3.69503e-05	7.70445e-08	2.1899e-14
479	3.6926e-05	7.69939e-08	2.18702e-14
480	3.691e-05	7.69604e-08	2.18512e-14
481	3.68856e-05	7.69096e-08	2.18223e-14
482	3.68819e-05	7.69017e-08	2.18179e-14
483	3.68585e-05	7.6853e-08	2.17902e-14
484	3.68346e-05	7.68031e-08	2.17619e-14
485	3.68292e-05	7.6792e-08	2.17557e-14
486	3.68109e-05	7.67538e-08	2.1734e-14
487	3.67956e-05	7.67219e-08	2.17159e-14
488	3.67871e-05	7.67042e-08	2.1706e-14
489	3.67765e-05	7.6682e-08	2.16934e-14
490	3.67671e-05	7.66625e-08	2.16823e-14
491	3.67508e-05	7.66286e-08	2.16631e-14
492	3.67377e-05	7.66012e-08	2.16477e-14
493	3.67161e-05	7.6556e-08	2.16222e-14
494	3.67074e-05	7.65379e-08	2.16119e-14
495	3.66987e-05	7.65198e-08	2.16017e-14
496	3.66814e-05	7.64837e-08	2.15813e-14
497	3.66588e-05	7.64367e-08	2.15548e-14
498	3.66531e-05	7.64247e-08	2.1548e-14
499	3.66347e-05	7.63864e-08	2.15265e-14
500	3.66283e-05	7.63731e-08	2.15189e-14
501	3.66214e-05	7.63586e-08	2.15108e-14
502	3.66086e-05	7.63319e-08	2.14957e-14
503	3.65698e-05	7.62511e-08	2.14503e-14
504	3.65646e-05	7.62403e-08	2.14442e-14
505	3.65272e-05	7.61622e-08	2.14003e-14
506	3.65204e-05	7.61481e-08	2.13924e-14
507	3.65168e-05	7.61405e-08	2.13881e-14
508	3.65088e-05	7.61238e-08	2.13787e-14
509	3.64945e-05	7.60941e-08	2.1362e-14
510	3.6472e-05	7.60472e-08	2.13357e-14
511	3.64695e-05	7.6042e-08	2.13328e-14
512	3.64504e-05	7.60021e-08	2.13104e-14
513	3.64281e-05	7.59557e-08	2.12844e-14
514	3.64127e-05	7.59236e-08	2.12664e-14
515	3.6402e-05	7.59011e-08	2.12538e-14
516	3.63924e-05	7.58812e-08	2.12426e-14
517	3.6382e-05	7.58595e-08	2.12305e-14
518	3.63802e-05	7.58558e-08	2.12284e-14
519	3.63619e-05	7.58175e-08	2.1207e-14
520	3.63482e-05	7.5789e-08	2.1191e-14
521	3.63374e-05	7.57664e-08	2.11784e-14
522	3.63089e-05	7.57071e-08	2.11453e-14
523	3.62877e-05	7.56629e-08	2.11206e-14
524	3.62712e-05	7.56285e-08	2.11014e-14
525	3.62549e-05	7.55944e-08	2.10824e-14
526	3.62451e-05	7.5574e-08	2.1071e-14
527	3.62325e-05	7.55477e-08	2.10563e-14
528	3.62243e-05	7.55306e-08	2.10468e-14
529	3.62189e-05	7.55193e-08	2.10405e-14
530	3.61975e-05	7.54747e-08	2.10157e-14
531	3.61864e-05	7.54516e-08	2.10028e-14
532	3.61748e-05	7.54274e-08	2.09893e-14
533	3.61543e-05	7.53848e-08	2.09656e-14
534	3.6148e-05	7.53716e-08	2.09583e-14
535	3.61267e-05	7.53271e-08	2.09336e-14
536	3.6117e-05	7.53069e-08	2.09223e-14
537	3.60911e-05	7.52528e-08	2.08923e-14
538	3.60832e-05	7.52364e-08	2.08832e-14
539	3.60759e-05	7.52212e-08	2.08747e-14
540	3.60545e-05	7.51765e-08	2.08499e-14
541	3.60514e-05	7.51702e-08	2.08464e-14
542	3.60148e-05	7.50938e-08	2.08041e-14
543	3.60058e-05	7.50751e-08	2.07937e-14
544	3.59926e-05	7.50476e-08	2.07785e-14
545	3.599e-05	7.50422e-08	2.07755e-14
546	3.59746e-05	7.50099e-08	2.07576e-14
