t,	etaU
0,	3.67291e-15
0.166667,	1.31948
0.333333,	1.32086
0.5,	1.32314
0.666667,	1.32635
0.833333,	1.3305
1,	1.33558
1.16667,	1.34163
1.33333,	1.34864
1.5,	1.35664
1.66667,	1.36562
1.83333,	1.37559
2,	1.38654
2.16667,	1.3984
2.33333,	1.41105
2.5,	1.4241
2.66667,	1.43655
2.83333,	1.44453
3,	1.41437
3.16667,	1.59802
3.33333,	1.56337
3.5,	1.57763
3.66667,	1.60026
3.83333,	1.62712
4,	1.6572
4.16667,	1.69023
4.33333,	1.72617
4.5,	1.76507
4.66667,	1.80702
4.83333,	1.85207
5,	1.9002
5.16667,	1.95114
5.33333,	2.00412
5.5,	2.05711
5.66667,	2.10459
5.83333,	2.12878
6,	2.04087
6.16667,	4.65976
6.33333,	3.08409
6.5,	3.00177
6.66667,	3.08764
6.83333,	3.23154
7,	3.41662
7.16667,	3.64218
7.33333,	3.91387
7.5,	4.24212
7.66667,	4.643
7.83333,	5.14079
8,	5.77303
8.16667,	6.60035
8.33333,	7.72704
8.5,	9.34853
8.66667,	11.8786
8.83333,	16.3713
9,	26.5425
9.16667,	71.5475
9.33333,	100
9.5,	29.2012
9.66667,	17.0225
9.83333,	11.9773
10,	9.21905
10.1667,	7.48085
10.3333,	6.28569
10.5,	5.41388
10.6667,	4.75014
10.8333,	4.22818
11,	3.80718
11.1667,	3.46063
11.3333,	3.1706
11.5,	2.92456
11.6667,	2.71352
11.8333,	2.53109
12,	2.37313
12.1667,	2.24023
12.3333,	2.29384
12.5,	1.9546
12.6667,	1.86618
12.8333,	1.77829
13,	1.69681
13.1667,	1.62198
13.3333,	1.55334
13.5,	1.49033
13.6667,	1.43243
13.8333,	1.37922
14,	1.33032
14.1667,	1.28551
14.3333,	1.24467
14.5,	1.20791
14.6667,	1.17571
14.8333,	1.14944
15,	1.13291
15.1667,	1.1397
15.3333,	1.26959
15.5,	0.510559
15.6667,	0.827785
15.8333,	0.854707
16,	0.851738
16.1667,	0.840269
16.3333,	0.825654
16.5,	0.809845
16.6667,	0.793676
16.8333,	0.777578
17,	0.761753
17.1667,	0.746317
17.3333,	0.731334
17.5,	0.716831
17.6667,	0.702812
17.8333,	0.689274
18,	0.676203
18.1667,	0.663581
18.3333,	0.651326
18.5,	0.638171
18.6667,	0.628919
18.8333,	0.617838
19,	0.607272
19.1667,	0.597099
19.3333,	0.587285
19.5,	0.577811
19.6667,	0.568659
19.8333,	0.559816
20,	0.551263
20.1667,	0.542994
20.3333,	0.534988
20.5,	0.527244
20.6667,	0.519751
20.8333,	0.512506
21,	0.505495
21.1667,	0.498735
21.3333,	0.492276
21.5,	0.486519
21.6667,	0.476457
21.8333,	0.472424
22,	0.466801
