f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7	sumEta	sumEtaSq
75.2706	0.08097931665775114	0.16236859562749992	0.011478218050768475	0.005904797921320463	0.011075854435571833	0.012327112899005324	0.0003847794110860958	0.0005244242442850603	0.2850430992472883	0.033362882040401526
75.6037	0.046166925884240935	0.1371851066968786	0.012515845419055325	0.0051547552789750475	0.011380592155011077	0.012487478135292416	0.0003146808511450974	0.0004935938948267969	0.22569897831542532	0.021420154080523966
75.9367	0.030918087827110304	0.11902748449875537	0.011787182354570392	0.004684456196591915	0.012416412844300033	0.011020161638945066	0.0003101145191677665	0.0005622400035281551	0.190726139882969	0.015560375574009183
76.2698	0.03971010311329838	0.12325619250991146	0.010478938176590583	0.004638403482682531	0.013371753874989952	0.009262274609765158	0.00037134498976787515	0.0006543209148298489	0.20174333167183578	0.01716546377908713
76.6028	0.061842904846474804	0.12210551681493434	0.009532446783227237	0.004613371748447115	0.013433735656796444	0.009009196055140533	0.00045623714244235697	0.0006430603632534717	0.2216364694107163	0.019108705403274355
76.9359	0.08480138932277737	0.09935676906392997	0.008442698374687864	0.00451010664574767	0.01260900340999116	0.009567154940360725	0.0004928218424656471	0.0005400131900747749	0.2203199567900352	0.017405715315958248
77.2689	0.0941267473627902	0.07391505763482953	0.007593107215647311	0.004867400221496408	0.010566117711861486	0.01013503364232944	0.00045066978273425974	0.00042534204089729894	0.20207947561258593	0.01461937294590013
77.602	0.08683425659569916	0.05850778189224218	0.007448090584444133	0.005326471293731106	0.007876748739049564	0.009735406739031739	0.0003538693525502679	0.0003974835502762094	0.17648010874702436	0.011204298542038848
77.9351	0.07016214010912593	0.059496376408836704	0.007622899335279428	0.005229761120177306	0.00632506564118167	0.007992722907259895	0.00023499468797453613	0.00048153922818861596	0.1575454994380241	0.008652180883493673
78.2681	0.05335538550978923	0.06976890028595528	0.00746823515413428	0.004179237792384785	0.006582779365534977	0.0071189010371868425	0.00016227942057293686	0.0005900293594262171	0.14922574792498455	0.00788212338026044
78.6012	0.04147228320102707	0.07295263771847071	0.006020465560484296	0.0028107294374811664	0.007614032976164506	0.00783382099797763	0.00019221829668503997	0.0006432883209888601	0.13953947650927928	0.007205976846852305
78.9342	0.03491707312720659	0.06806553783984741	0.003774892127765273	0.002554629880162919	0.007888782628850592	0.00882997700565438	0.0003008915126620604	0.0006246789352052494	0.12695646305735447	0.006013577526359398
79.2673	0.03382352511821975	0.058595869489189246	0.0022802985448686385	0.0032410681579034344	0.006331155079394238	0.009195516091460647	0.0004152030717801413	0.0005606882092720892	0.11444332376208818	0.00471833886256133
79.6003	0.039144796696266186	0.048820562345009595	0.0018088792082703196	0.0037762384356245086	0.004044003166297346	0.007870866276363036	0.00045087950651346946	0.000504641436716008	0.10642086707106047	0.004012056889646239
79.9334	0.04529793753289826	0.042105921676467914	0.0019366819406147788	0.003821728697714658	0.0027663689524323456	0.005269918051095794	0.0003777907694588929	0.000486802809668854	0.1020631504303515	0.0038789726684244786
80.2664	0.043826632207125286	0.03806597280162698	0.0026776077085165126	0.0033091353411487954	0.003139939071667221	0.0033781597061372736	0.0002595089778743886	0.0004569235297787273	0.09511387934387518	0.0034094592400951977
80.5995	0.03570590811597304	0.03408315502537743	0.0037461011689761898	0.002641604906340828	0.004460223517457547	0.002793660690082133	0.0001852966053412002	0.0003789283511674042	0.08399487838071577	0.00248546073672389
80.9326	0.03024961855140687	0.031871552312769835	0.00448902319092252	0.00215305505090743	0.005571993033342136	0.0029817829291345086	0.00018082545569443365	0.0003331415452098276	0.07783099206938757	0.001995704061526784
81.2656	0.030180318724724514	0.034180756082794785	0.004485685988112405	0.0018559385632576089	0.0060274926774171326	0.003763615442651368	0.00020041526993245864	0.00036535739188768503	0.08105958014077795	0.0021534107329327147
81.5987	0.03380795029421205	0.037723286881618044	0.0037973241982907184	0.0018437118068881046	0.005874688857825184	0.004310868935573074	0.00019725005412623244	0.00043168468460857626	0.08798676571314198	0.002637163639949274
81.9317	0.036855297567133835	0.03880671398829729	0.002955724123070024	0.002201036921991193	0.005674546905461726	0.004333327154236659	0.00017966390860958	0.00047027587385319703	0.09147658644265351	0.002929086523280672
82.2648	0.03460378581363004	0.036113498631352804	0.0024475227438627654	0.002693066619521157	0.005686472055294671	0.0040854857699451075	0.00018976856161788682	0.000426472487044102	0.08624607268226854	0.0025640948007324645
82.5978	0.028288601686102494	0.029966897123695498	0.002442486601440228	0.0030124866872551594	0.005418174307381425	0.003518392643526353	0.00024180829090909094	0.00031786277142072333	0.07320671011173097	0.0017551959330264113
82.9309	0.020373823438536425	0.024178434617340122	0.00310023714003095	0.0031547869975212155	0.004558621106352687	0.002648098161707045	0.00029903949036565484	0.00023070163649015717	0.05854374258834426	0.0010471896315010013
83.2639	0.01342897142612603	0.023940698777122404	0.004700171046539232	0.003374258851321532	0.0036003440965245645	0.0018705786119938917	0.00032531304012110856	0.00021779306259728367	0.051458128912346045	0.0008035863665122836
83.597	0.009425047767198031	0.026945844898798872	0.006374239396563852	0.003534752112488214	0.0031905635679185273	0.0017623386239630197	0.0003273844657557643	0.0002753860238913475	0.051835556856577626	0.0008815040344625502
83.9301	0.00853223590456831	0.028325548345838364	0.006696067100288397	0.0032415254785415027	0.0033958404632191694	0.0024987771934458706	0.0003337681349429393	0.00035253757203113073	0.05337630019287568	0.0009484918444849482
84.2631	0.010370716349630897	0.027656434959428447	0.005505268190658742	0.0024648163120935527	0.0034994454883635483	0.003441252205208634	0.0003433113735269001	0.0003926618704715398	0.05367390674938226	0.0009331738310826354
84.5962	0.01297659605006954	0.027086181024677972	0.003799368993467098	0.0014891831812040089	0.003111376706717797	0.004391244096743572	0.000323438432186942	0.00040029938886006406	0.05357768787392699	0.0009479346605924343
84.9292	0.01408029211511715	0.03040803980920641	0.002519667000975979	0.0007852983839491412	0.002639034449808834	0.005429343677411366	0.00025824821530937036	0.00039087651296200216	0.056510800164740256	0.0011665306786167728
85.2623	0.014005945394244143	0.038375638456723184	0.0021888591878714875	0.0006086727430326713	0.002568075579526275	0.006147113275001032	0.00020896554708485366	0.0003791834022401953	0.06448245358572384	0.0017185871808503767
85.5953	0.013462997261153312	0.04592726230357107	0.002542796850270812	0.0007018767916946138	0.0028324103597138824	0.006620799928185233	0.0002199921780917631	0.0003689804250755379	0.07267711609775622	0.0023495662480546905
85.9284	0.014427442460682572	0.04751283904861828	0.0029326246119825553	0.0010320412661436918	0.0029476868080990162	0.006662558659870402	0.000253435054576508	0.00036153162579581865	0.07613015953576883	0.0025285598465642355
86.2614	0.016492653270568095	0.04136311672324055	0.0031762828906112617	0.0015960858227717673	0.0027802393394720827	0.005990876161211771	0.0003032315460600885	0.000364293277704868	0.07206677903164048	0.0020393962868448753
86.5945	0.019536853018080665	0.029742298919365317	0.003001528748549221	0.0020157589848648332	0.002638623654373859	0.0050427788930620335	0.00037057788471391966	0.0003571555846787731	0.06270557568768863	0.0013120222718064373
86.9276	0.0240447606162405	0.018674620888547974	0.0023894129414764533	0.0021086318703061055	0.002835938367567195	0.0038398932882083452	0.00042644991275522093	0.00034390227142377537	0.05466361015652557	0.0009601350561825151
87.2606	0.026686891126564676	0.012881376484072617	0.0017758651710160728	0.0019240004899439113	0.003314696282592971	0.0024916453997275993	0.00043678929507025846	0.0003475402526598504	0.04985880450164796	0.0009024825704757941
87.5937	0.025308166461966406	0.012191273081704448	0.001401431015721169	0.0016552904474449077	0.00362553552246346	0.0018924514998555448	0.00036119758537380634	0.00033191113399053866	0.04676725674852028	0.0008108009335770169
87.9267	0.02105401453300524	0.012367246932519846	0.0011556672655013542	0.0014882843096050472	0.0033528640113896003	0.0023167239106029964	0.00022882074256657092	0.00026706836930871357	0.042230690074499366	0.0006165034728636305
88.2598	0.016026548171605863	0.010718398124979796	0.0010494471338761298	0.0012891027737695995	0.0026776250562591136	0.003319041295142185	0.00012542772604611446	0.00022139741072485888	0.03542698769240366	0.00039274788989921745
88.5928	0.012719638587782177	0.008823457739454482	0.0010713755901593219	0.001044599185733866	0.0020980168619470245	0.004289565975071195	7.944425485754211E-05	0.00026487848024416303	0.030390976675249773	0.0002647601684041906
88.9259	0.012058224110409757	0.009386412987600767	0.0010653989633084796	0.0009661870942618569	0.0017217886546034879	0.00450351978661934	8.134136776647776E-05	0.0003870731689424691	0.030169946133512635	0.000258976798618623
89.259	0.013206094066545415	0.01168303281520471	0.0009490762086308164	0.0010060896340730804	0.0013468774090956061	0.003790402028560815	0.00011280800094713143	0.0004854126411841904	0.03257979280424177	0.0003292367156277236
89.592	0.015468459355943083	0.013062232904547366	0.0007555063103612	0.0011428179917373849	0.0010086586534840466	0.0027230205043542862	0.00013613815812436923	0.0004705187796368076	0.03476735265818854	0.0004204441405128078
89.9251	0.017632220271744947	0.014202841445587679	0.0005851378595557979	0.0014305620345863347	0.0010399890547320803	0.001973165536753477	0.00013050546139274904	0.00037152719879139325	0.037365948863144455	0.0005201348144936111
90.2581	0.018192534062265966	0.0168120464029295	0.0005378812474721275	0.001738070739494328	0.0015167171570203337	0.001616622061166371	0.00011222884066454467	0.0002650457115336487	0.04079114622254682	0.0006219201483577595
90.5912	0.016824337327484753	0.020238704259940107	0.0005776977175816832	0.0018406524895161998	0.002047368201258367	0.001509742197077882	0.00010173297214501979	0.00022045101242179155	0.043360686177425806	0.0007029151991700366
90.9242	0.014750823562640418	0.0215852867705275	0.0005837016488191538	0.0015999020846480612	0.0022327940112747855	0.0019487664843782244	0.00010974038736122972	0.0002435298646238364	0.04305454481427321	0.0006952662046923551
91.2573	0.012492745419920829	0.018846517542018968	0.0005915798745076144	0.0011550920571384135	0.0019361272139109267	0.002732200955879318	0.00013464750603214037	0.0002790240051274225	0.038167934574535635	0.0005242536109950406
91.5903	0.010376251652936772	0.014049367683821045	0.0007394938045141209	0.0008472994980412742	0.0015945145630733549	0.0031322129452309214	0.0001598385584349041	0.0002757662648679994	0.031174744970920393	0.000318770928230291
91.9234	0.00911604760029956	0.01112254401977294	0.0009832127595575564	0.0007928993683473798	0.001771253257861924	0.0031297483944859464	0.00017249780839996895	0.00023287003773538837	0.027321073246460666	0.00022142535312624813
92.2565	0.008376921805927036	0.010700176576354173	0.0011320641401716316	0.0008659129736665597	0.002452182937988679	0.0031183806541747495	0.00016313041513857618	0.00019371829668243557	0.02700248780010384	0.00020249960957970795
92.5895	0.007675132175029421	0.010989003222801188	0.0010785232718144408	0.0010312790650802445	0.003155863435881833	0.003299833202773536	0.00012988516298424036	0.00020651289170761484	0.02756603242807252	0.00020280048561489226
92.9226	0.007055449543168931	0.011243148523935896	0.0010426210372190764	0.0012872945174535592	0.0033129201964476386	0.003604374657641669	0.0001033720441425355	0.00023891278622920802	0.027888093306238513	0.00020296666478901654
93.2556	0.0077587044014122185	0.012006490471194342	0.0013008719935901946	0.0014744648158408911	0.0027524139898618782	0.0035263716265632097	0.00013603490949460446	0.0002561908614680299	0.029211543069425368	0.0002283148407345523
93.5887	0.0101940207852787	0.012645201052715108	0.0017415829966939825	0.0014713371632012289	0.0018541856068521303	0.0029295960671096616	0.00021635427715239498	0.0002743284494796277	0.03132660639848284	0.00028115971646899016
93.9217	0.013052245195249812	0.01174011357802641	0.0019669169980744204	0.001285833194035364	0.0011461385951295681	0.0024256570535308927	0.00027285547653132516	0.00028345983843735693	0.032173219929015145	0.000321065746353749
94.2548	0.015285631543810848	0.009848747032148662	0.0017014516159919813	0.0010382545189505507	0.001025371986578183	0.0023687105278798136	0.00025737382847605	0.00026236160262475204	0.031787902656460844	0.00034141851201794943
94.5878	0.01574088310687921	0.00768833579730973	0.0011315969317782155	0.000886860361513711	0.0013834623672457145	0.0024728069899706963	0.00018792137910100148	0.0002260677415412788	0.029717934675339557	0.0003170681048331855
94.9209	0.014507758626297208	0.00639646826836888	0.0006645644999648296	0.0008200757786785648	0.0017319014716350733	0.00255544645713814	0.00012855099709649872	0.00020940814179764991	0.027014174240976845	0.00026209420335599696
95.254	0.013023103451374774	0.006963349706550521	0.00043612204585780605	0.000728359336230109	0.001830709855965188	0.002552596820339263	0.00013632529626581786	0.00022707580054326262	0.025897642313126742	0.00022874756951201208
95.587	0.011865519580614102	0.008267096477136806	0.0003367528882196743	0.0006284216354145402	0.0016931054674673067	0.0023769205625490115	0.00019499875001940842	0.00026922275675873646	0.025632038118179584	0.0002182706182297077
95.9201	0.01098095640526372	0.009474752263396256	0.00029449965329458725	0.0005616685919337435	0.0015340309763826538	0.0021645841124272565	0.00026749945386227777	0.0003073673730627194	0.025585358829623213	0.00021795924175610436
96.2531	0.01063033292821226	0.010128311896973812	0.0003360174900731544	0.0005028913255120391	0.0016658358999161855	0.0022753656684138843	0.0003321371292446239	0.00032770512692202044	0.02619859746526798	0.00022412249137920538
96.5862	0.010339186827859207	0.009243308394389046	0.000513951683031161	0.0004587562043471076	0.001999885081862751	0.00291063442981551	0.00035918020394379324	0.0003411593045750038	0.02616606212982358	0.0002055288711373657
96.9192	0.009589207497592811	0.008141357724466076	0.0007659669242605423	0.0005229908303830936	0.0023732981322548423	0.003576078534400924	0.0003668504478534275	0.00034486922329314817	0.025680619314504865	0.00017776922650837205
97.2523	0.008546236965871402	0.007845584741802665	0.0009504778338110647	0.0007121481080944466	0.0027307384895576196	0.003694145918527384	0.0003775221616955205	0.0003271735369571189	0.025184027756317222	0.00015735514152964253
97.5853	0.008127616086444849	0.007559073540761118	0.0009634686542046213	0.0008802686364546576	0.002796465759153587	0.003272045393123942	0.0003908178426674947	0.00032844505530901883	0.024318200968119288	0.0001436879973005188
97.9184	0.008558447193752006	0.007228166190858248	0.0008672176575194317	0.0009302795393349081	0.0024480749836389313	0.0027269021717776223	0.0003916535112646534	0.0003665364191912101	0.02351727766733701	0.00014082769933717018
98.2515	0.009556918228308548	0.006417760298945229	0.0007601601913709422	0.0008818403476130764	0.0018540285380093458	0.0025088356411738003	0.00037477397355795356	0.0004141225964535327	0.022768439815432428	0.00014392145034284408
98.5845	0.010337395994436718	0.005250574471511743	0.0006773490205483065	0.0007940400416630214	0.0012583389106398612	0.0025228065632093774	0.00035381692160546535	0.0004540834006165115	0.021648405324231006	0.00014379893742822152
98.9176	0.010666312399700438	0.005064533466759537	0.0007221464175429958	0.000777050842786737	0.0009815763603223992	0.0023175248895951133	0.0003419868871981989	0.00046002992104990083	0.02133116118495532	0.00014720801922888977
99.2506	0.011089600299561356	0.006031735281238337	0.0008948557644286569	0.0008031654281881543	0.0010320522452839937	0.001977185835156218	0.0003267472281189349	0.0004131995544758126	0.022568541636451465	0.0001660588001377751
99.5837	0.011293701042045575	0.0077464232755251085	0.001008344930538459	0.0007492699281638525	0.001085287708991125	0.001696473505303562	0.0002859736989208912	0.00033345919123454906	0.02419893328072312	0.00019338176946906917
99.9167	0.011352852812667166	0.009944787680705808	0.0010006511611507754	0.0006183448116998629	0.0011010972921283166	0.0016641570836600766	0.0002348575608881298	0.00023301204419349915	0.026149760447093634	0.00023326100878534522
100.25	0.011728330886915588	0.011784459391118048	0.0008895465781398376	0.00044540191605960746	0.0011408357093527907	0.0018486441103636138	0.00020346917080971976	0.00013339264532275294	0.028174080408081958	0.0002821950889792111
100.583	0.011581699616989408	0.012326877645233245	0.0007397061719656737	0.0002681207822285731	0.0011894352257540443	0.00198482594246564	0.00021683583521465725	7.671590595940792E-05	0.02838421712581065	0.00029211392576124033
100.916	0.010973955874612177	0.011449525179640456	0.0006835683530580664	0.0002644958591019995	0.0012492289177583613	0.0020432203916793926	0.00026992176351214967	7.849229464001221E-05	0.027012408634002612	0.0002578708993866141
101.249	0.010155490732855462	0.01023884924719996	0.0007186271854886928	0.0004619043575670973	0.0012942714289814806	0.0020038029832019476	0.0003259397915689776	0.00012075220204486494	0.025319637928908484	0.00021450898936865674
101.582	0.008438298551406868	0.009682538320651968	0.0007413080293145289	0.0006959053406044345	0.0013766238314752517	0.0018567771278220312	0.0003360750965142458	0.0001656309140729437	0.023293157211862273	0.00017147334715695938
101.915	0.007014748783566921	0.009658880508900469	0.0007506764677487426	0.000867232369990182	0.0015830606197687635	0.0016627399669817164	0.0003166909729058303	0.00019577365331298644	0.02204980334317561	0.00014922568594387408
102.248	0.006073638686209478	0.009113995802070752	0.0007241790774364296	0.0009036603242638981	0.001704293601961032	0.0013338133228362706	0.0003024152365810108	0.0002227091019563559	0.020378705153315226	0.00012611977266990045
102.581	0.004924384904247352	0.00738959300423496	0.0006671189770249359	0.0008635895745628104	0.0015865644631847251	0.0009283331115192538	0.0002881741853427529	0.00025934770240195333	0.016907105922518744	8.357578088984064E-05
102.914	0.004412076302984915	0.005223141477033942	0.0006670704358931523	0.0008286176871482314	0.001369338253613787	0.0006733368283461967	0.00026071972938436456	0.0002922782526354341	0.013726578967040022	5.036108552184216E-05
103.247	0.005164589933882528	0.0035134115560610467	0.0007203807338743713	0.0007600195914379866	0.0011598966175356213	0.0006913126453423584	0.00022363088566105114	0.0002935329544330841	0.012526774918228048	4.2073073833871575E-05
103.58	0.006506966106772226	0.002645572550938539	0.0007306289803221609	0.000644617093873028	0.001079467704255026	0.001132632045523959	0.00020457344717025077	0.00027058396339996947	0.013215041892255159	5.285218379317562E-05
103.913	0.007690001519204023	0.00273049402797248	0.0006484670471371294	0.0005468713781847521	0.0011584866226161637	0.0017697014693136325	0.00021552748148435678	0.00024577767737524794	0.015005327223287785	7.189209212489638E-05
104.246	0.007671550508184444	0.00360769548625622	0.0005406493055120812	0.000493097304674696	0.0014457945333938022	0.0020986419765570185	0.00021828131603136402	0.0002204257875904166	0.016296136218200044	7.899445478392844E-05
104.58	0.005892004763025569	0.005095137614727432	0.00048053718143970035	0.0005455519818611297	0.0018935373930789809	0.0021344241726856247	0.00017381826157906994	0.00018407120006104077	0.016399082568458546	6.941003579086829E-05
104.913	0.003823782096929496	0.006277474508835813	0.00045495357793321134	0.000695421737171075	0.0021397125985969665	0.0021958376965619713	0.00013837252300287245	0.00015221690929955746	0.015877771648330964	6.41609800213223E-05
105.246	0.0031590789981812343	0.00676291267166868	0.00042895555451412094	0.000883348980062796	0.0019385557398647487	0.0022864253398819597	0.00016605767511839142	0.0001440487351991454	0.015769383694491077	6.571514059068816E-05
105.579	0.0036000690150850543	0.007562194358481528	0.0003811686305657159	0.0009971850230283943	0.0013801155926725375	0.002190369474596558	0.0002510296841549569	0.00014788104106210897	0.016510012819646855	7.807427011291963E-05
105.912	0.004025283417567134	0.009369248490138512	0.00034868975928938203	0.000900254073994148	0.0007891271565897793	0.0017092275554088075	0.0003488521144476361	0.0001513172236471845	0.017641999791082583	0.00010860654101304317
106.245	0.003820471768481866	0.011221202128353657	0.0004009448944184574	0.0006409848115637728	0.0005621566376568653	0.0010648861665772421	0.000384977842046425	0.00015941159175949946	0.018255035840857785	0.00014270662270363457
106.578	0.0029810864362897187	0.011358769786900135	0.0004848245769044772	0.0004146011082577547	0.000687918035408797	0.0007749779817573982	0.00034264993699246955	0.00016842433058446513	0.017213252193095215	0.00013953507419186826
106.911	0.0026507319375200598	0.009196898814740362	0.0005321339774689622	0.0003256222817668388	0.0008680361267609677	0.0007951672733913905	0.00026714534332738144	0.00017368791206470317	0.014809423667040666	9.348583588881528E-05
107.244	0.0033339620220391567	0.0061711150274934385	0.0005378023681329794	0.0003480977513322252	0.0009896702386132702	0.0007472379227784885	0.00018632344522940766	0.00016410060763619717	0.012478309383255164	5.1207824008710636E-05
107.577	0.004242337855140687	0.004413923509285464	0.0005259176787799388	0.0003923069899798781	0.001127287917551695	0.0006978267610301704	0.00012950362703206274	0.00014257541819624598	0.011671679756996142	3.970548457897914E-05
107.91	0.004783196682571948	0.004352136351998307	0.0005199149610707628	0.0003730716634180008	0.0013380936361183505	0.0008469705897065499	0.0001211517808399969	0.00013902432249046236	0.012473559988214377	4.477141463843603E-05
108.243	0.005154051150529582	0.0050758086791687605	0.0005198979716746386	0.0003592237842349304	0.001462202186355443	0.0011827779514631228	0.0001380942356804596	0.00014430939179001985	0.014036365350896956	5.6304306772648606E-05
108.576	0.005367529348026105	0.005679183550371331	0.0004972753772069427	0.000397929405548589	0.0013351818214174997	0.0015514500974039376	0.00015481406066299202	0.00012594197753700595	0.015109305638174402	6.569866438936977E-05
108.909	0.005257832660746764	0.005749552956389616	0.00046145444900731546	0.0004534791447085241	0.0009694748100967886	0.0018115680250938957	0.00015691613823460912	8.74486980082405E-05	0.014947726882285753	6.537467709611477E-05
109.242	0.004565898040440783	0.005611179925528195	0.00043711653229522036	0.0004992579918909724	0.000570418458787329	0.0018906492971232822	0.00015178919846285224	6.0372364010376926E-05	0.013786681808539012	5.669971124356865E-05
109.575	0.003658368783138975	0.0056364988176792665	0.00041559096740583125	0.0004905962338747777	0.0003657637977484873	0.001826232102026497	0.00016487757554537692	7.907452111826645E-05	0.012637002798537479	4.906952583305025E-05
109.908	0.0032715324835776182	0.005471246485806568	0.0004248950888404319	0.0004143135744772681	0.00031838579365534974	0.0017231522671179165	0.00020409914877726886	0.0001494599286555776	0.011977084770907998	4.4124272456151607E-05
110.241	0.003369941493527335	0.005092318811625126	0.0004750483929632821	0.0003333709754746144	0.00029902524644936105	0.0016566556073300592	0.0002518459936340346	0.00021866191790019838	0.01169686843890401	4.0570187070135816E-05
110.575	0.0035560253664277306	0.004652117405007304	0.0005198421493730876	0.00027457425978439433	0.0002804282954636784	0.0015972291274918484	0.0002737468025929664	0.0002345769179917595	0.011388540324132768	3.739288419803976E-05
110.908	0.003777546034021611	0.00413140896835683	0.0005511293358641368	0.00023787716968689553	0.0002528808368830155	0.0014453588895538404	0.0002793319081593044	0.0001905511789653594	0.010866084321490993	3.396607029967592E-05
111.241	0.003997916226810742	0.0036354657303909036	0.0005606221609485458	0.00023511589921359347	0.00022222220699335226	0.0012056536034091379	0.00028669885921900475	0.00012928193206165116	0.010272976619046931	3.1171415301382446E-05
111.574	0.004174443561356585	0.003169935364468074	0.0005056432615622692	0.00024146477124415542	0.00022035792065168717	0.0010227531312476785	0.00027681522280878816	0.00010394779308408363	0.00971536102642332	2.8970462997508712E-05
111.907	0.004241317622766663	0.0030088256664403713	0.0004386935123140365	0.00025716769011888444	0.0002553891054800969	0.0009868862161872137	0.00025356976177315425	0.00011851092906455058	0.009560360504144971	2.8417904750100586E-05
112.24	0.00411613293976677	0.003626505963387145	0.00041572688257482507	0.0002836391958803573	0.0002851161963098614	0.000994042655412935	0.00023163184783790076	0.0001531539650724859	0.010105949646242281	3.149389741077942E-05
112.573	0.003861248502835134	0.004513251083602978	0.0004395059695072627	0.00032790257708631036	0.00026879553532268614	0.0009273549929423418	0.00021028600026395464	0.00018996073106058292	0.01073830539262125	3.659190454557897E-05
112.906	0.003591066007061089	0.004752567466988771	0.0004797538489255443	0.0003840452561080167	0.00031380542455538077	0.0008413760595154567	0.0002062802760810496	0.00021185308193499158	0.0107807474211703	3.6754127908279245E-05
113.239	0.0035310025394244145	0.00446411330523742	0.0004566112575836177	0.00041723832393728184	0.0005155579366683123	0.0009079697609888977	0.00020447584494992627	0.0002215272718937891	0.01071849624068366	3.3959961971226124E-05
113.572	0.003927590740986413	0.004039420349259249	0.0003420171739615939	0.0003978437236359395	0.0008312010666842715	0.0010825169464691072	0.00018116988667028959	0.0002154761151228445	0.011017236002789709	3.3960131799087533E-05
113.905	0.004518989058307478	0.003667217533907595	0.00022142037263039424	0.00032326892027645734	0.001159520860534806	0.0011885758070906763	0.00015885446993245864	0.00018775495969479628	0.011425601982374661	3.684096406905864E-05
114.238	0.004466316848614528	0.0034794701465631003	0.00018291208602240356	0.0002643423675774985	0.0012851493538813047	0.0011927147119980188	0.00015852375166524338	0.00015599222572867388	0.01118542149205077	3.528167301187927E-05
114.571	0.003517261962982775	0.0031880512079773588	0.00023507499300109028	0.0002724006726138053	0.001106157325309712	0.0011090570773040571	0.00018536194236472322	0.00012295423639859608	0.009736319417952118	2.5167333022686394E-05
114.904	0.002388434535572911	0.0026886700369420126	0.00032576499627633387	0.00030474165221972726	0.0007598748969539709	0.0009815073341863058	0.000225965272649639	9.468467445139632E-05	0.007769643399252297	1.473334840376559E-05
115.237	0.0022889564523376482	0.0021472786325283677	0.00038437659261245734	0.0003502729154705316	0.00039218398532670466	0.0008583845403442157	0.0002568261267603447	8.277855404242332E-05	0.006761057799422693	1.1084007892516399E-05
115.57	0.0034741734254841125	0.0015770699999706108	0.0003695533444940738	0.00040915846700883613	0.00017380513209410198	0.0007472071158941764	0.0002767877973915069	8.33008949024874E-05	0.007111056177239906	1.553308832256063E-05
115.903	0.005016970992190008	0.0015417745582681631	0.00033216635803028175	0.00044531518283514633	0.00023090086466812863	0.0006881133504065376	0.0002804595767875165	9.318716029543722E-05	0.00862888804348122	2.8469863439837544E-05
116.236	0.005675368186583931	0.0022903127556625318	0.00036401904870660856	0.00047859761216840184	0.0004093383194025053	0.0006622709955012588	0.00025865475678906916	0.00011607626571036168	0.010254637940524667	3.85034388281184E-05
116.57	0.005065980133518776	0.0034698207795146696	0.0004633348110997784	0.0004931603833833951	0.0005086481158076627	0.0006068278458046143	0.0002152524206816241	0.00014154773988097054	0.01096457222969149	3.8855029573507685E-05
116.903	0.003968372902107628	0.004725990180595599	0.0005340622739290613	0.00047361386852526896	0.00047347194435514426	0.0005106395109166701	0.00018364785378464406	0.0001620994376804517	0.011031897971894467	3.913743044025857E-05
117.236	0.003575491183053386	0.0056654922210172725	0.0005146585632627581	0.00044400209438239376	0.00036227082832933393	0.00040934339460976517	0.000201851877820045	0.00018819312435830915	0.011361303286833263	4.5718913603459654E-05
117.569	0.0039895915647801435	0.005936197990378032	0.0004321768653721028	0.0004133984075452257	0.000282285332474138	0.0003545641332700483	0.00024784510923064976	0.0002161637253410652	0.011872223128391405	5.182651720891131E-05
117.902	0.004680071811276345	0.005482068676288636	0.00036461428433510356	0.00040397760240101874	0.0002980574607334351	0.0004049241470551818	0.00027011696795279874	0.00023613992328399208	0.01213997087332651	5.263381766434318E-05
118.235	0.00516777544666738	0.0044635747125018	0.00034809391689673974	0.0004046940714006591	0.0003559409539651193	0.0006036932453258492	0.0002504368111637295	0.00023988721212269188	0.011834096370043968	4.752575291575863E-05
118.568	0.004983618076388145	0.0034378726664962105	0.0003328520015167235	0.0003542305787854928	0.0004135151423987049	0.0009018792399603781	0.00022321789114199207	0.00022100128744697084	0.010868186884134618	3.797473609264846E-05
118.901	0.004276824965443457	0.0028775449455274303	0.0003123373056967256	0.0002403135848103973	0.0005704643712182969	0.0011533635383218458	0.00022229349325362938	0.00018630126200518845	0.009839443466276972	2.8466601517872606E-05
119.234	0.0035604047681609074	0.0025596091234721375	0.00033458552668554146	0.00011525531391132755	0.0008218760103103435	0.0012438695433984069	0.0002221491064979427	0.0001605822107858996	0.009018331603222506	2.1651140729413498E-05
119.567	0.003032928350486787	0.0021727384648345545	0.00038631702435550243	4.563996889212913E-05	0.0010258033217849065	0.0011787514916835199	0.00019153588777268845	0.00016012442680909508	0.008193838936619183	1.6574824028322368E-05
119.9	0.002682668466887771	0.001731399469821873	0.0004372639759830127	5.4414322403351714E-05	0.0010629380208847608	0.0010790634947377112	0.00016398463622389566	0.0001833966693850145	0.007395129056327391	1.274335549168551E-05
120.233	0.0023760886384936344	0.0014212858263754802	0.000468483204889565	0.00011250035130889544	0.0009113001353950193	0.0010115686918981386	0.00017516049376601196	0.00022547075386540518	0.00670185809599215	9.833240875167067E-06
120.566	0.001998608086872793	0.001414837814278955	0.00045195555628143355	0.00018056438061882127	0.000785314008375719	0.000908173086425358	0.0002233703441968791	0.0002706185307614833	0.006233441807811442	7.797692792545532E-06
120.899	0.0021350044724510538	0.0018480022802949483	0.0003940368846015193	0.00021714635207294432	0.0008374451572958886	0.0007724256313921334	0.00026271936495613694	0.0002858879620204487	0.006752668105085073	9.624483269067423E-06
