time	vel
0.095	       -0.27601
0.096	       -0.29806
0.097	       -0.27899
0.098	       -0.30247
0.099	       -0.30437
0.100	       -0.28881
0.101	       -0.31031
0.102	       -0.31498
0.103	       -0.31444
0.104	        -0.2973
0.105	       -0.32092
0.106	       -0.32055
0.107	       -0.32585
0.108	       -0.32721
0.109	       -0.33394
0.110	         -0.336
0.111	       -0.33894
0.112	       -0.33945
0.113	       -0.34291
0.114	        -0.3431
0.115	       -0.34505
0.116	       -0.34913
0.117	       -0.34939
0.118	       -0.35421
0.119	        -0.3556
0.120	       -0.37793
0.121	       -0.36018
0.122	       -0.36228
0.123	       -0.38344
0.124	       -0.36572
0.125	       -0.36859
0.126	       -0.39223
0.127	        -0.3735
0.128	       -0.37626
0.129	       -0.39799
0.130	       -0.37691
0.131	       -0.39999
0.132	       -0.38391
0.133	       -0.40551
0.134	       -0.38761
0.135	       -0.41066
0.136	       -0.39343
0.137	       -0.41353
0.138	       -0.41477
0.139	       -0.39811
0.140	        -0.4205
0.141	       -0.42231
0.142	       -0.40602
0.143	       -0.42648
0.144	       -0.42854
0.145	       -0.43069
0.146	       -0.41237
0.147	        -0.4329
0.148	       -0.43578
0.149	       -0.43855
0.150	       -0.44128
0.151	       -0.44125
0.152	       -0.44442
0.153	       -0.44696
0.154	       -0.44653
0.155	       -0.44891
0.156	       -0.45055
0.157	       -0.45239
0.158	       -0.45342
0.159	       -0.45506
0.160	        -0.4553
0.161	       -0.45824
0.162	       -0.46063
0.163	       -0.46095
0.164	       -0.46419
0.165	       -0.46478
0.166	        -0.4677
0.167	       -0.46965
0.168	       -0.48886
0.169	       -0.49286
0.170	       -0.47595
0.171	       -0.47673
0.172	       -0.47959
0.173	       -0.48197
0.174	        -0.4838
0.175	       -0.52014
0.176	        -0.4858
0.177	       -0.48644
0.178	       -0.48954
0.179	       -0.49072
0.180	       -0.52731
0.181	       -0.49156
0.182	       -0.49493
0.183	       -0.49894
0.184	       -0.53455
0.185	       -0.49991
0.186	       -0.50247
0.187	       -0.50439
0.188	       -0.53885
0.189	       -0.50193
0.190	       -0.50584
0.191	       -0.54409
0.192	       -0.50839
0.193	       -0.51136
0.194	       -0.54951
0.195	       -0.51407
0.196	       -0.51416
0.197	       -0.55229
0.198	         -0.515
0.199	       -0.51834
0.200	       -0.55706
0.201	       -0.52004
0.202	       -0.52137
0.203	       -0.55927
0.204	       -0.52281
0.205	       -0.56286
0.206	       -0.52682
0.207	       -0.52933
0.208	       -0.56359
0.209	       -0.52574
0.210	       -0.55757
0.211	       -0.52849
0.212	       -0.58157
0.213	       -0.54617
0.214	       -0.55878
0.215	       -0.55679
0.216	       -0.54085
0.217	       -0.57783
0.218	        -0.5396
0.219	       -0.57975
0.220	       -0.54991
0.221	       -0.58249
0.222	       -0.54137
0.223	       -0.57272
0.224	       -0.54021
0.225	       -0.58186
0.226	       -0.55413
0.227	       -0.59116
0.228	       -0.59311
0.229	       -0.56192
0.230	       -0.59901
0.231	       -0.56314
0.232	       -0.59856
0.233	       -0.58108
0.234	       -0.58279
0.235	       -0.60419
0.236	       -0.56719
0.237	        -0.6008
0.238	       -0.58205
0.239	       -0.58532
0.240	       -0.60217
0.241	       -0.56553
0.242	       -0.60161
0.243	       -0.58282
0.244	       -0.58677
0.245	       -0.60567
0.246	       -0.58798
0.247	       -0.59055
0.248	       -0.60846
0.249	       -0.59228
0.250	       -0.59494
0.251	       -0.61456
0.252	       -0.59705
0.253	       -0.59923
0.254	        -0.6177
0.255	       -0.59793
0.256	       -0.59843
0.257	       -0.61251
0.258	        -0.5908
0.259	       -0.58817
0.260	       -0.61215
0.261	       -0.59895
0.262	       -0.59933
0.263	       -0.61966
0.264	       -0.59985
0.265	       -0.61973
0.266	        -0.6032
0.267	       -0.61798
0.268	        -0.5902
0.269	       -0.59653
0.270	       -0.62282
0.271	       -0.63262
0.272	       -0.61839
0.273	       -0.63427
0.274	       -0.61151
0.275	       -0.63132
0.276	       -0.61367
0.277	        -0.6355
0.278	       -0.61345
0.279	        -0.6326
0.280	       -0.63483
0.281	       -0.62486
0.282	       -0.64255
0.283	       -0.61992
0.284	       -0.64076
0.285	       -0.64212
0.286	       -0.62438
0.287	       -0.64269
0.288	       -0.64319
0.289	       -0.62487
0.290	       -0.64703
0.291	       -0.64673
0.292	       -0.62821
0.293	       -0.65129
0.294	        -0.6535
0.295	        -0.6329
0.296	       -0.64852
0.297	       -0.64627
0.298	       -0.64799
0.299	       -0.64723
0.300	       -0.62872
0.301	       -0.64931
0.302	       -0.63114
0.303	       -0.65609
0.304	       -0.65424
0.305	       -0.65349
0.306	       -0.65548
0.307	       -0.65553
0.308	        -0.6538
0.309	       -0.65433
0.310	        -0.6366
0.311	       -0.65838
0.312	       -0.66154
0.313	       -0.64076
0.314	        -0.6605
0.315	       -0.66026
0.316	       -0.66126
0.317	       -0.66353
0.318	       -0.66225
0.319	       -0.66442
0.320	       -0.66719
0.321	       -0.66988
0.322	       -0.66893
0.323	       -0.66861
0.324	       -0.66857
0.325	       -0.66948
0.326	       -0.67022
0.327	       -0.64679
0.328	       -0.66987
0.329	       -0.66856
0.330	       -0.66459
0.331	       -0.66748
0.332	       -0.66934
0.333	       -0.66963
0.334	       -0.67014
0.335	       -0.66958
0.336	       -0.66785
0.337	        -0.6448
0.338	        -0.6677
0.339	       -0.66721
0.340	       -0.66548
0.341	       -0.66655
0.342	        -0.6526
0.343	         -0.654
0.344	       -0.68692
0.345	       -0.67881
0.346	       -0.63114
0.347	        0.33971
0.348	        0.49495
0.349	        0.49265
0.350	        0.49177
0.351	        0.48746
0.352	        0.44981
0.353	        0.44763
0.354	        0.45801
0.355	         0.4513
0.356	        0.44881
0.357	        0.44708
0.358	        0.44473
0.359	        0.44197
0.360	        0.43859
0.361	        0.43434
0.362	        0.40608
0.363	        0.42146
0.364	        0.41508
0.365	        0.39047
0.366	        0.40499
0.367	        0.37747
0.368	         0.3912
0.369	         0.3419
0.370	        0.37311
0.371	        0.34366
0.372	        0.33128
0.373	        0.32655
0.374	        0.31749
0.375	        0.29011
0.376	        0.30338
0.377	        0.27342
0.378	        0.28724
0.379	         0.2575
0.380	        0.27194
0.381	        0.24393
0.382	        0.23849
0.383	         0.2333
0.384	        0.22773
0.385	        0.22197
0.386	        0.21733
0.387	        0.19174
0.388	        0.20772
0.389	        0.20316
0.390	         0.1982
0.391	        0.19425
0.392	         0.1712
0.393	        0.18632
0.394	        0.16342
0.395	        0.18008
0.396	        0.15649
0.397	        0.17361
0.398	        0.14975
0.399	        0.16709
0.400	        0.14279
0.401	        0.13939
0.402	        0.15641
0.403	        0.11268
0.404	        0.14875
0.405	        0.12606
0.406	        0.12273
0.407	        0.11946
0.408	         0.1165
0.409	        0.11242
0.410	        0.11009
0.411	        0.10573
0.412	        0.10309
0.413	        0.10135
0.414	       0.095342
0.415	        0.07315
0.416	       0.091589
0.417	       0.085754
0.418	       0.085577
0.419	       0.059716
0.420	       0.077333
0.421	       0.074717
0.422	       0.050217
0.423	       0.067207
0.424	       0.044602
0.425	       0.062828
0.426	       0.039052
0.427	       0.034923
0.428	       0.053538
0.429	       0.030073
0.430	       0.026313
0.431	       0.044948
0.432	       0.020128
0.433	       0.017646
0.434	       0.015276
0.435	       0.033814
0.436	      0.0089225
0.437	       0.005944
0.438	      0.0040972
0.439	     0.00043661
0.440	     -0.0026411
0.441	     -0.0051887
0.442	     -0.0085754
0.443	      -0.032237
0.444	      -0.014045
0.445	      -0.016091
0.446	      -0.039523
0.447	      -0.022282
0.448	      -0.025555
0.449	      -0.026875
0.450	      -0.029666
0.451	      -0.054968
0.452	      -0.035397
0.453	      -0.059138
0.454	      -0.040655
0.455	      -0.043091
0.456	       -0.06588
0.457	      -0.070551
0.458	      -0.051785
0.459	       -0.07405
0.460	       -0.05659
0.461	      -0.080712
0.462	      -0.082474
0.463	      -0.065214
0.464	      -0.088233
0.465	      -0.090572
0.466	      -0.093834
0.467	      -0.095183
0.468	      -0.076788
0.469	       -0.10084
0.470	       -0.10505
0.471	       -0.10551
0.472	       -0.10853
0.473	       -0.11255
0.474	       -0.11393
0.475	       -0.11682
0.476	       -0.11899
0.477	       -0.12217
0.478	       -0.14474
0.479	       -0.10733
0.480	       -0.15007
0.481	       -0.13224
0.482	       -0.13589
0.483	       -0.15788
0.484	       -0.13799
0.485	       -0.14435
0.486	       -0.14273
0.487	       -0.16828
0.488	       -0.14966
0.489	       -0.17331
0.490	       -0.15481
0.491	       -0.17781
0.492	       -0.15993
0.493	       -0.18371
0.494	       -0.16369
0.495	       -0.18777
0.496	        -0.1694
0.497	       -0.19308
0.498	       -0.19516
0.499	       -0.19809
0.500	       -0.18091
0.501	       -0.20421
0.502	       -0.20683
0.503	       -0.18808
0.504	       -0.21143
0.505	       -0.21437
0.506	       -0.21598
0.507	       -0.21843
0.508	       -0.21968
0.509	       -0.22259
0.510	       -0.22382
0.511	       -0.22732
0.512	       -0.22951
0.513	       -0.23162
0.514	       -0.23452
0.515	       -0.23745
0.516	       -0.23942
0.517	       -0.26265
0.518	       -0.24336
0.519	       -0.24558
0.520	       -0.26919
0.521	       -0.25178
0.522	        -0.2539
0.523	       -0.25588
0.524	       -0.27762
0.525	       -0.25997
0.526	       -0.26382
0.527	       -0.28576
0.528	       -0.26737
0.529	        -0.2902
0.530	       -0.27193
0.531	        -0.2936
0.532	       -0.27765
0.533	       -0.29843
0.534	       -0.30098
0.535	       -0.28319
0.536	        -0.3052
0.537	        -0.3061
0.538	        -0.2887
0.539	       -0.30895
0.540	       -0.31312
0.541	       -0.31984
0.542	       -0.29324
0.543	       -0.31172
0.544	       -0.31454
0.545	       -0.31941
0.546	       -0.31409
0.547	       -0.35406
0.548	       -0.32098
0.549	        -0.3258
0.550	        -0.3537
0.551	       -0.31425
0.552	      -0.094677
0.553	        0.26864
0.554	        0.23668
0.555	        0.23627
0.556	        0.23252
0.557	        0.22947
0.558	        0.22239
0.559	        0.21948
0.560	        0.21204
0.561	        0.18999
0.562	        0.19894
0.563	        0.19316
0.564	        0.18931
0.565	        0.16553
0.566	        0.16148
0.567	        0.17877
0.568	        0.15603
0.569	         0.1576
0.570	         0.1721
0.571	        0.16811
0.572	        0.14492
0.573	        0.13869
0.574	        0.13864
0.575	        0.15449
0.576	        0.13093
0.577	        0.12862
0.578	        0.12597
0.579	        0.12032
0.580	        0.12039
0.581	        0.11294
0.582	        0.11316
0.583	        0.12893
0.584	       0.085764
0.585	         0.1023
0.586	        0.10051
0.587	       0.096299
0.588	        0.09362
0.589	       0.070235
0.590	       0.086646
0.591	       0.083976
0.592	       0.061513
0.593	       0.078156
0.594	       0.073385
0.595	       0.052662
0.596	       0.069681
0.597	       0.045342
0.598	       0.062391
0.599	       0.040196
0.600	       0.056943
0.601	       0.032927
0.602	       0.030935
0.603	       0.047177
0.604	       0.025152
0.605	       0.022375
0.606	       0.019162
0.607	       0.016174
0.608	       0.012938
0.609	       0.010371
0.610	      0.0069692
0.611	       0.023378
0.612	      0.0027507
0.613	     -0.0020921
0.614	     -0.0050689
0.615	     -0.0076605
0.616	     -0.0091646
0.617	      -0.032295
0.618	      -0.016286
0.619	      -0.019847
0.620	      -0.020982
0.621	      -0.025255
0.622	      -0.047716
0.623	       -0.02934
0.624	      -0.053428
0.625	      -0.035078
0.626	       -0.04012
0.627	      -0.061647
0.628	       -0.04376
0.629	       -0.06659
0.630	      -0.050558
0.631	      -0.073168
0.632	      -0.074442
0.633	      -0.059325
0.634	      -0.080293
0.635	      -0.063414
0.636	      -0.086096
0.637	      -0.088972
0.638	      -0.091334
0.639	      -0.074753
0.640	      -0.097131
0.641	      -0.099628
0.642	       -0.10276
0.643	       -0.10516
0.644	       -0.10869
0.645	       -0.11101
0.646	       -0.11296
0.647	       -0.11544
0.648	       -0.11835
0.649	       -0.12125
0.650	        -0.1225
0.651	       -0.12853
0.652	       -0.14719
0.653	       -0.13226
0.654	       -0.13445
0.655	       -0.13572
0.656	       -0.16107
0.657	       -0.14337
0.658	       -0.14689
0.659	       -0.14397
0.660	       -0.16605
0.661	       -0.14867
0.662	       -0.15118
0.663	       -0.17337
0.664	       -0.17597
0.665	       -0.16577
0.666	       -0.16827
0.667	       -0.19023
0.668	       -0.19338
0.669	       -0.17812
0.670	       -0.19731
0.671	       -0.19968
0.672	       -0.18479
0.673	       -0.20388
0.674	       -0.20695
0.675	       -0.20431
0.676	       -0.20554
0.677	       -0.12375
0.678	        0.13574
0.679	        0.15476
0.680	        0.14803
0.681	        0.11633
0.682	        0.14289
0.683	         0.1246
0.684	        0.11905
0.685	        0.11568
0.686	        0.11268
0.687	        0.10681
0.688	       0.089233
0.689	        0.10127
0.690	       0.095719
0.691	       0.092615
0.692	        0.07413
0.693	        0.10352
0.694	       0.068234
0.695	       0.065426
0.696	       0.091266
0.697	       0.058388
0.698	       0.054777
0.699	        0.05163
0.700	       0.061745
0.701	       0.057744
0.702	       0.039153
0.703	       0.052419
0.704	       0.034353
0.705	       0.030141
0.706	       0.025494
0.707	       0.040744
0.708	       0.021966
0.709	       0.016935
0.710	       0.014765
0.711	       0.010757
0.712	      0.0072552
0.713	      0.0060835
0.714	      0.0028636
0.715	     9.3212e-05
0.716	     -0.0025344
0.717	     -0.0066408
0.718	     -0.0076486
0.719	      -0.012592
0.720	      -0.016003
0.721	      -0.018349
0.722	      -0.019901
0.723	      -0.023299
0.724	      -0.043593
0.725	      -0.045011
0.726	      -0.033853
0.727	      -0.036129
0.728	      -0.037935
0.729	      -0.042421
0.730	      -0.076107
0.731	      -0.048857
0.732	      -0.051832
0.733	      -0.068918
0.734	      -0.056878
0.735	       -0.07846
0.736	      -0.080789
0.737	      -0.066105
0.738	      -0.083186
0.739	      -0.088625
0.740	      -0.090901
0.741	      -0.076356
0.742	      -0.098518
0.743	      -0.097603
0.744	      -0.084716
0.745	       -0.12028
0.746	      -0.089495
0.747	       -0.12448
0.748	      -0.094367
0.749	        -0.1136
0.750	        -0.1178
0.751	       -0.12001
0.752	        -0.1202
0.753	        -0.1225
0.754	       -0.11942
0.755	      -0.065082
0.756	       0.092749
0.757	       0.066026
0.758	       0.094088
0.759	       0.059632
0.760	       0.054056
0.761	       0.054342
0.762	       0.077652
0.763	       0.046948
0.764	       0.041999
0.765	       0.054412
0.766	       0.037384
0.767	       0.030154
0.768	       0.045085
0.769	        0.02618
0.770	       0.022353
0.771	       0.018718
0.772	       0.013237
0.773	       0.013356
0.774	      0.0098139
0.775	       0.005544
0.776	      0.0027338
0.777	     0.00086536
0.778	     -0.0010748
0.779	     -0.0060176
0.780	     -0.0093293
0.781	      -0.012013
0.782	      -0.016326
0.783	      -0.016668
0.784	      -0.021814
0.785	       -0.02273
0.786	      -0.042801
0.787	      -0.028973
0.788	      -0.031599
0.789	      -0.051414
0.790	      -0.038907
0.791	      -0.041926
0.792	      -0.044799
0.793	      -0.075816
0.794	      -0.049877
0.795	       -0.05211
0.796	      -0.067507
0.797	      -0.072288
0.798	      -0.056346
0.799	      -0.075038
0.800	      -0.058302
0.801	       0.037456
0.802	       0.058244
0.803	        0.03314
0.804	       0.031168
0.805	       0.027299
0.806	       0.026463
0.807	       0.022139
0.808	       0.047799
0.809	       0.015804
0.810	       0.011625
0.811	       0.010131
0.812	      0.0050469
0.813	      0.0020435
0.814	     -0.0005434
0.815	     -0.0026397
0.816	      -0.021507
0.817	     -0.0090309
0.818	      -0.011886
0.819	      -0.013741
0.820	      -0.019375
0.821	      -0.033705
0.822	       -0.02482
0.823	      -0.026944
0.824	      -0.026702
0.825	      -0.032385
0.826	      -0.032482
0.827	      -0.035771
0.828	      -0.064076
0.829	        0.01878
0.830	       0.036816
0.831	       0.015323
0.832	       0.011035
0.833	      0.0085667
0.834	      0.0081731
0.835	      0.0027474
0.836	    -0.00034742
0.837	       0.015629
0.838	       -0.00674
0.839	     -0.0087713
0.840	      -0.012155
0.841	      -0.014921
0.842	      -0.029657
0.843	      -0.035801
0.844	      -0.019526
0.845	       0.010335
0.846	      0.0064009
0.847	      0.0078963
0.848	     0.00066605
0.849	       0.013129
0.850	     -0.0040374
0.851	     -0.0080809
0.852	     -0.0076966
0.853	      -0.001055
0.854	      0.0027874
0.855	     0.00043504
0.856	      -0.002256
0.857	      -0.017653
0.858	      0.0022723
0.859	     -0.0020428
0.860	     -0.0023651
0.861	     0.00069055
0.862	      -0.001038
0.863	    -0.00075012
0.864	     1.8099e-05
0.865	    -0.00044063
0.866	    -0.00068653
0.867	     -0.0001226
0.868	     0.00013066
0.869	    -0.00010602
0.870	       0.014956
0.871	    -0.00062476
0.872	     -0.0013006
0.873	     -0.0011707
0.874	     0.00049432
0.875	     -0.0018491
0.876	       -0.01329
0.877	    -0.00089617
0.878	    -0.00027555
0.879	      -0.001969
0.880	     -0.0011779
0.881	     0.00026226
0.882	       -0.00292
0.883	    -0.00040582
0.884	     -0.0012333
0.885	    -0.00038232
0.886	     -0.0012483
0.887	    -0.00072002
0.888	     0.00039903
0.889	     -0.0018899
0.890	       0.015407
0.891	     -0.0016728
0.892	     -0.0017795
0.893	     8.4852e-05
0.894	      -0.016633
0.895	    -0.00038892
0.896	    -0.00035153
0.897	     -0.0032525
0.898	    -0.00090968
0.899	     -0.0020713
0.900	     -0.0014842
0.901	     -0.0014465
0.902	     -0.0010709
0.903	     -0.0020509
0.904	    -0.00093938
0.905	     0.00054994
0.906	     0.00079483
0.907	    -0.00039549
0.908	     0.00088902
0.909	     -0.0013345
0.910	       0.015113
0.911	      -0.016632
0.912	     0.00050471
0.913	    -0.00050176
0.914	     -0.0021936
0.915	     0.00080054
0.916	     -0.0015737
0.917	     -0.0011761
0.918	     0.00015556
0.919	     -0.0024043
0.920	    -0.00023305
0.921	     0.00030221
0.922	      -0.001964
0.923	     0.00066657
0.924	     -0.0021017
0.925	      -0.001144
0.926	       0.001184
0.927	    -8.9921e-05
0.928	     -0.0020162
0.929	    -0.00027212
0.930	     0.00066927
0.931	     -0.0012968
0.932	     -0.0017089
0.933	     -0.0013056
0.934	     -0.0015725
0.935	     -0.0014518
0.936	     -0.0012494
0.937	    -0.00073231
0.938	      0.0007056
0.939	     0.00024741
0.940	    -0.00098139
0.941	    -0.00033306
0.942	     -0.0011414
0.943	     0.00048538
0.944	    -0.00075666
0.945	    -0.00047589
0.946	     0.00016884
0.947	      0.0017281
0.948	    -0.00036986
0.949	    -0.00054317
0.950	      -0.001543
0.951	     -0.0015603
0.952	     -0.0010857
0.953	    -0.00045749
0.954	     -0.0025963
0.955	      0.0012688
0.956	     -0.0016783
0.957	     0.00031194
0.958	    -8.8822e-05
0.959	     -0.0016701
0.960	    -0.00057327
0.961	    -0.00072175
0.962	     -0.0009041
0.963	    -0.00075764
0.964	     -0.0012075
0.965	    -0.00028549
0.966	     0.00013077
0.967	     0.00017047
0.968	    -6.4524e-05
0.969	     -0.0025407
0.970	    -0.00074692
0.971	     -0.0033974
0.972	    -0.00054984
0.973	     7.9569e-06
0.974	     -0.0017921
0.975	     -0.0011493
0.976	     -0.0015785
0.977	    -0.00014307
0.978	    -0.00040502
0.979	    -0.00085452
0.980	    -0.00077964
0.981	    -0.00079716
0.982	      -0.001531
0.983	     -0.0022611
0.984	      0.0017257
0.985	     -0.0018245
0.986	     -0.0021966
0.987	     -0.0015117
0.988	     4.6733e-05
0.989	    -0.00093721
0.990	     -0.0011706
0.991	    -0.00067935
0.992	     -0.0018643
0.993	    -0.00026025
0.994	     0.00034309
0.995	     -0.0020981
0.996	    -0.00021027
0.997	    -0.00012767
0.998	      0.0011466
0.999	    -0.00045094
1.000	      -0.001065
1.001	     0.00011126
1.002	     -0.0016564
1.003	    -0.00062636
1.004	      0.0024823
1.005	     -0.0019646
1.006	     -0.0013609
1.007	     0.00048094
1.008	     7.4165e-05
1.009	     -0.0024147
1.010	      -0.001561
1.011	     -0.0022663
1.012	     0.00037912
1.013	     -0.0015838
1.014	    -0.00088023
1.015	     0.00048454
1.016	     -0.0017666
1.017	     0.00073291
1.018	      0.0006938
1.019	     0.00043118
1.020	      -0.014774
1.021	     -0.0017515
1.022	     6.5066e-05
1.023	    -0.00032836
1.024	       0.018615
1.025	     -0.0013014
1.026	     -0.0018938
1.027	     0.00086125
1.028	    -0.00033842
1.029	     -0.0018336
1.030	     0.00012278
1.031	    -0.00099646
1.032	      -0.001321
1.033	    -1.6395e-05
1.034	     -0.0015011
1.035	      -0.001499
1.036	    -0.00095175
1.037	      0.0015191
1.038	     -0.0015554
1.039	    -0.00030567
1.040	     -0.0010041
1.041	       -0.01337
1.042	     -0.0028981
1.043	      0.0013537
1.044	    -0.00030824
1.045	       0.016461
1.046	     0.00025319
1.047	      -0.000352
1.048	     -0.0010058
1.049	     -0.0012595
1.050	     -0.0014712
1.051	     -0.0012894
1.052	     0.00030797
1.053	     -0.0012931
1.054	     -0.0011708
1.055	    -0.00093296
1.056	    -0.00036362
1.057	      5.368e-05
1.058	    -0.00036039
1.059	     0.00033352
1.060	     -0.0016097
1.061	     -0.0011632
1.062	      -0.012965
1.063	     -0.0012761
1.064	     -0.0018528
1.065	    -0.00050079
1.066	    -0.00016246
1.067	    -0.00013045
1.068	       0.017281
1.069	    -0.00027242
1.070	     -0.0017201
1.071	     -0.0019385
1.072	    -0.00081178
1.073	    -0.00064583
1.074	     -0.0027505
1.075	     2.7613e-05
1.076	     -0.0031042
1.077	     0.00094321
1.078	     0.00017004
1.079	    -1.3583e-05
1.080	     -0.0029955
1.081	    -0.00043103
1.082	    -0.00074118
1.083	      -0.012158
1.084	     -0.0017754
1.085	    -0.00077626
1.086	     -0.0014408
1.087	    -0.00090328
1.088	     0.00064765
1.089	     0.00058462
1.090	       0.016438
1.091	     -0.0034452
1.092	     0.00039841
1.093	     -0.0018252
1.094	     -0.0013953
1.095	    -0.00028762
1.096	    -0.00077291
1.097	     0.00038613
1.098	    -0.00050426
1.099	    -0.00020365
1.100	    -0.00093544
1.101	     -0.0027942
1.102	     0.00059314
1.103	    -0.00045248
1.104	      -0.010363
1.105	     0.00030256
1.106	     -0.0021498
1.107	     0.00055538
1.108	    -0.00063732
1.109	    -0.00099392
1.110	    -0.00042914
1.111	     -0.0024679
1.112	       0.018383
1.113	     -0.0017887
1.114	     -0.0014256
1.115	     -0.0017633
1.116	    -0.00062644
1.117	     0.00051624
1.118	    -0.00086246
1.119	    -2.6145e-05
1.120	     -0.0030908
1.121	     0.00054657
1.122	    -0.00032356
1.123	      -0.002079
1.124	    -0.00028169
1.125	     -0.0089009
1.126	     -0.0013745
1.127	     0.00011229
1.128	     0.00016689
1.129	     -0.0015053
1.130	    -0.00056324
1.131	     -0.0012924
1.132	    -0.00081539
1.133	    -0.00089825
1.134	       0.016501
1.135	      0.0012725
1.136	     -0.0028917
1.137	    -0.00099139
1.138	     0.00031561
1.139	     -0.0015619
1.140	     2.5289e-05
1.141	     -0.0023431
1.142	     0.00010518
1.143	     -0.0040863
1.144	     0.00078772
1.145	      -0.028561
1.146	       0.019117
1.147	     -0.0021332
1.148	      0.0011721
1.149	     -0.0015377
1.150	    -0.00023545
1.151	     -0.0015633
1.152	     -0.0033461
1.153	     8.7279e-07
1.154	    -0.00041227
1.155	       0.019144
1.156	     -0.0025452
1.157	    -6.4197e-05
1.158	      -0.001836
1.159	     -0.0016166
1.160	    -0.00026069
1.161	     -0.0029156
1.162	    -0.00084892
1.163	      -0.028295
1.164	    -0.00016814
1.165	     -0.0010961
1.166	    -0.00013699
1.167	       0.017076
1.168	      0.0010202
1.169	     -0.0012433
1.170	     -0.0010825
1.171	     -0.0030828
1.172	      0.0011946
1.173	     -0.0037082
1.174	     0.00087327
1.175	    -0.00065128
1.176	    -0.00080726
1.177	       0.015927
1.178	     -0.0022983
1.179	     0.00017556
1.180	    -0.00048991
1.181	       -0.02945
1.182	      -0.001079
1.183	    -0.00053406
1.184	    -0.00051797
1.185	     -0.0016227
1.186	    -0.00047294
1.187	      -0.001195
1.188	       0.018897
1.189	      0.0001505
1.190	     -0.0018818
1.191	     -0.0019356
1.192	     -0.0024262
1.193	     0.00010649
1.194	    -0.00069256
1.195	     0.00063034
1.196	     -0.0019828
1.197	     0.00026825
1.198	     -0.0014662
1.199	      -0.010787
1.200	    -0.00018082
1.201	    -0.00088608
1.202	     -0.0019051
1.203	     -0.0023859
1.204	      0.0001553
1.205	     -0.0012645
1.206	     0.00089287
1.207	    -0.00023518
1.208	     -0.0012996
1.209	    -6.7821e-05
1.210	     -0.0016349
1.211	    -0.00080923
1.212	    -0.00053749
1.213	       0.017217
1.214	     -0.0013988
1.215	    -0.00023067
1.216	     -0.0016776
1.217	      0.0015309
1.218	     -0.0023474
1.219	      0.0008671
1.220	     -0.0027378
1.221	    -5.1727e-05
1.222	      -0.012522
1.223	     -0.0012788
1.224	     -0.0015906
1.225	    -0.00086974
1.226	     0.00010356
1.227	    -0.00081589
1.228	     -0.0016853
1.229	     -0.0013597
1.230	    -0.00071795
1.231	     -0.0021316
1.232	     0.00047726
1.233	     -0.0023614
1.234	     0.00056453
1.235	     -0.0013814
1.236	     0.00020051
1.237	    -0.00035063
1.238	       0.018436
1.239	    -0.00091434
1.240	     -0.0019876
1.241	    -0.00039543
1.242	     -0.0015371
1.243	      -0.001207
1.244	     8.2484e-05
1.245	    -0.00059052
1.246	     -0.0096424
1.247	      -0.001564
1.248	    -0.00013545
1.249	     -0.0015442
1.250	      0.0001193
1.251	     -0.0017969
1.252	     0.00029524
1.253	     -0.0038081
1.254	    -0.00075006
1.255	    -0.00019965
1.256	    -0.00014482
1.257	     0.00076756
1.258	    -0.00064369
1.259	    -0.00026864
1.260	    -0.00054799
1.261	     -0.0023447
