time	vel
0.139	       -0.41327
0.140	       -0.39704
0.141	       -0.41858
0.142	       -0.42071
0.143	       -0.40435
0.144	       -0.42494
0.145	       -0.42807
0.146	       -0.42961
0.147	       -0.41247
0.148	       -0.43233
0.149	       -0.43325
0.150	       -0.43641
0.151	       -0.43872
0.152	       -0.44127
0.153	        -0.4442
0.154	       -0.44479
0.155	       -0.44687
0.156	       -0.44811
0.157	       -0.44929
0.158	       -0.44984
0.159	       -0.45259
0.160	       -0.45435
0.161	       -0.45541
0.162	       -0.45736
0.163	       -0.45863
0.164	       -0.46018
0.165	       -0.46325
0.166	        -0.4645
0.167	       -0.46571
0.168	       -0.46691
0.169	       -0.47076
0.170	       -0.50703
0.171	       -0.47483
0.172	       -0.47725
0.173	        -0.4786
0.174	        -0.4803
0.175	       -0.48129
0.176	        -0.4836
0.177	        -0.5208
0.178	       -0.48865
0.179	       -0.48557
0.180	       -0.48803
0.181	        -0.4903
0.182	       -0.52733
0.183	       -0.49525
0.184	       -0.49602
0.185	       -0.49768
0.186	       -0.53645
0.187	       -0.50149
0.188	       -0.50274
0.189	       -0.50205
0.190	       -0.53785
0.191	       -0.50391
0.192	       -0.50839
0.193	       -0.54718
0.194	       -0.50946
0.195	       -0.50954
0.196	       -0.55013
0.197	       -0.51335
0.198	       -0.51564
0.199	       -0.55132
0.200	       -0.51746
0.201	       -0.51806
0.202	       -0.55518
0.203	       -0.52208
0.204	       -0.52276
0.205	       -0.55932
0.206	        -0.5242
0.207	       -0.56062
0.208	       -0.52894
0.209	       -0.54661
0.210	       -0.54648
0.211	       -0.52272
0.212	       -0.55574
0.213	       -0.53469
0.214	       -0.58316
0.215	       -0.54678
0.216	        -0.5599
0.217	       -0.55944
0.218	        -0.5606
0.219	       -0.55812
0.220	       -0.55895
0.221	       -0.56261
0.222	       -0.56801
0.223	       -0.56267
0.224	         -0.556
0.225	       -0.55426
0.226	       -0.55777
0.227	       -0.56665
0.228	       -0.57127
0.229	       -0.57451
0.230	       -0.58134
0.231	       -0.60184
0.232	       -0.58265
0.233	       -0.58267
0.234	       -0.58056
0.235	       -0.58157
0.236	       -0.58356
0.237	       -0.60354
0.238	       -0.58718
0.239	       -0.58305
0.240	       -0.60269
0.241	       -0.56488
0.242	       -0.60221
0.243	       -0.58513
0.244	       -0.58168
0.245	       -0.60475
0.246	       -0.56798
0.247	       -0.60653
0.248	       -0.60848
0.249	       -0.57185
0.250	       -0.61006
0.251	       -0.61265
0.252	       -0.57619
0.253	        -0.6145
0.254	       -0.61854
0.255	       -0.58097
0.256	       -0.61664
0.257	       -0.61516
0.258	       -0.57752
0.259	        -0.6088
0.260	       -0.60895
0.261	       -0.57086
0.262	       -0.61501
0.263	       -0.61988
0.264	       -0.59924
0.265	       -0.59849
0.266	       -0.61849
0.267	       -0.61998
0.268	       -0.58165
0.269	       -0.61329
0.270	       -0.60863
0.271	        -0.5795
0.272	       -0.62733
0.273	        -0.6387
0.274	       -0.63777
0.275	       -0.61263
0.276	       -0.61026
0.277	       -0.63307
0.278	       -0.63388
0.279	       -0.63448
0.280	       -0.59518
0.281	       -0.63363
0.282	       -0.63906
0.283	       -0.64247
0.284	       -0.64087
0.285	       -0.60452
0.286	       -0.64222
0.287	       -0.64333
0.288	       -0.64325
0.289	        -0.6424
0.290	       -0.64395
0.291	       -0.60918
0.292	       -0.64763
0.293	       -0.64874
0.294	       -0.65031
0.295	        -0.6527
0.296	       -0.65354
0.297	       -0.64871
0.298	       -0.62863
0.299	        -0.6276
0.300	       -0.64623
0.301	       -0.64507
0.302	       -0.64967
0.303	       -0.65119
0.304	        -0.6524
0.305	       -0.65363
0.306	       -0.63489
0.307	        -0.6357
0.308	       -0.65616
0.309	       -0.65342
0.310	       -0.65303
0.311	       -0.65466
0.312	       -0.65779
0.313	       -0.66034
0.314	       -0.66199
0.315	       -0.66174
0.316	       -0.66034
0.317	       -0.65964
0.318	       -0.62736
0.319	       -0.66333
0.320	       -0.66469
0.321	       -0.66772
0.322	       -0.66777
0.323	       -0.66908
0.324	       -0.66773
0.325	       -0.66921
0.326	       -0.67023
0.327	       -0.67051
0.328	       -0.66834
0.329	       -0.67049
0.330	       -0.66962
0.331	       -0.66577
0.332	       -0.66536
0.333	       -0.67136
0.334	       -0.66923
0.335	        -0.6682
0.336	       -0.66704
0.337	       -0.67048
0.338	       -0.67062
0.339	       -0.66938
0.340	        -0.6673
0.341	       -0.66732
0.342	       -0.65076
0.343	       -0.61496
0.344	       -0.63319
0.345	       -0.66023
0.346	        -0.6804
0.347	       -0.65227
0.348	       -0.24397
0.349	        0.50614
0.350	        0.48668
0.351	        0.48783
0.352	        0.48596
0.353	        0.45238
0.354	        0.43625
0.355	        0.40971
0.356	        0.44315
0.357	        0.44188
0.358	        0.44823
0.359	         0.4451
0.360	        0.44167
0.361	        0.43807
0.362	        0.43402
0.363	        0.42902
0.364	        0.42498
0.365	        0.40438
0.366	        0.41224
0.367	        0.40586
0.368	        0.37793
0.369	        0.39069
0.370	        0.36966
0.371	        0.35449
0.372	        0.35131
0.373	        0.33483
0.374	        0.33273
0.375	        0.31809
0.376	         0.2966
0.377	        0.32303
0.378	        0.27944
0.379	        0.27285
0.380	        0.28328
0.381	        0.25623
0.382	        0.26422
0.383	        0.24059
0.384	        0.23653
0.385	        0.22994
0.386	        0.22474
0.387	        0.21958
0.388	         0.2146
0.389	        0.21024
0.390	        0.18955
0.391	        0.19999
0.392	         0.1771
0.393	        0.19055
0.394	        0.18758
0.395	        0.18534
0.396	        0.16489
0.397	        0.15839
0.398	         0.1739
0.399	        0.17099
0.400	        0.13321
0.401	        0.16186
0.402	        0.16048
0.403	        0.12062
0.404	        0.15191
0.405	        0.14971
0.406	         0.1097
0.407	         0.1437
0.408	        0.10271
0.409	        0.13685
0.410	       0.096553
0.411	        0.12886
0.412	       0.090376
0.413	        0.12297
0.414	       0.082474
0.415	        0.11654
0.416	       0.076139
0.417	       0.075455
0.418	        0.10499
0.419	        0.06594
0.420	       0.081002
0.421	       0.080059
0.422	       0.055821
0.423	       0.073223
0.424	       0.049056
0.425	        0.06582
0.426	       0.042713
0.427	       0.062158
0.428	       0.038129
0.429	        0.05159
0.430	       0.032282
0.431	       0.028886
0.432	       0.026068
0.433	       0.023489
0.434	       0.020279
0.435	        0.05175
0.436	       0.014282
0.437	       0.011134
0.438	      0.0088641
0.439	      0.0042859
0.440	      0.0018675
0.441	     -0.0015328
0.442	     -0.0041532
0.443	       -0.02718
0.444	       -0.01024
0.445	      -0.012998
0.446	      -0.015619
0.447	      -0.018664
0.448	      -0.021483
0.449	      -0.045532
0.450	      -0.026953
0.451	      -0.029554
0.452	      -0.033264
0.453	      -0.070184
0.454	      -0.040266
0.455	      -0.041386
0.456	      -0.042814
0.457	      -0.047755
0.458	       -0.08518
0.459	      -0.053095
0.460	      -0.053134
0.461	      -0.093896
0.462	      -0.062539
0.463	      -0.062871
0.464	       -0.10243
0.465	      -0.069813
0.466	      -0.071753
0.467	       -0.11053
0.468	      -0.076659
0.469	      -0.097874
0.470	       -0.10031
0.471	       -0.10353
0.472	       -0.10551
0.473	       -0.10839
0.474	       -0.11139
0.475	       -0.11351
0.476	       -0.11841
0.477	       -0.11564
0.478	        -0.1227
0.479	       -0.14027
0.480	       -0.10944
0.481	       -0.14652
0.482	       -0.11452
0.483	       -0.15347
0.484	       -0.15417
0.485	       -0.12232
0.486	       -0.15993
0.487	       -0.16205
0.488	       -0.12949
0.489	       -0.16896
0.490	        -0.1694
0.491	       -0.13743
0.492	       -0.17713
0.493	       -0.17845
0.494	       -0.18151
0.495	         -0.149
0.496	       -0.18713
0.497	       -0.18938
0.498	        -0.1921
0.499	       -0.19389
0.500	       -0.18109
0.501	       -0.19862
0.502	       -0.20084
0.503	       -0.18597
0.504	       -0.20644
0.505	       -0.21006
0.506	       -0.21097
0.507	       -0.21383
0.508	       -0.21714
0.509	       -0.21944
0.510	        -0.2223
0.511	        -0.2251
0.512	       -0.22782
0.513	       -0.22967
0.514	       -0.23079
0.515	       -0.23626
0.516	        -0.2351
0.517	       -0.23778
0.518	       -0.24061
0.519	       -0.24301
0.520	       -0.26273
0.521	       -0.24936
0.522	       -0.26816
0.523	       -0.25446
0.524	       -0.25755
0.525	       -0.25895
0.526	       -0.26041
0.527	       -0.29459
0.528	       -0.26756
0.529	       -0.26926
0.530	        -0.2709
0.531	        -0.2724
0.532	        -0.3082
0.533	       -0.27952
0.534	       -0.28121
0.535	       -0.31316
0.536	       -0.28653
0.537	       -0.28739
0.538	       -0.31771
0.539	       -0.29135
0.540	       -0.28795
0.541	       -0.31385
0.542	       -0.29384
0.543	       -0.28761
0.544	       -0.28555
0.545	       -0.31832
0.546	       -0.30059
0.547	       -0.33983
0.548	       -0.31788
0.549	       -0.32481
0.550	       -0.34768
0.551	       -0.31181
0.552	       -0.32213
0.553	      -0.012413
0.554	        0.23736
0.555	        0.22931
0.556	        0.22968
0.557	        0.23161
0.558	        0.22798
0.559	        0.22412
0.560	        0.21951
0.561	        0.21368
0.562	        0.20249
0.563	        0.19442
0.564	        0.18848
0.565	        0.18212
0.566	        0.14854
0.567	        0.17466
0.568	        0.17409
0.569	        0.14167
0.570	        0.17086
0.571	        0.16528
0.572	        0.13248
0.573	        0.15585
0.574	        0.15448
0.575	        0.12636
0.576	           0.15
0.577	         0.1502
0.578	        0.11359
0.579	        0.14192
0.580	        0.11019
0.581	        0.13415
0.582	        0.10297
0.583	        0.12734
0.584	       0.095961
0.585	        0.12053
0.586	       0.089087
0.587	        0.11562
0.588	       0.081288
0.589	        0.11148
0.590	       0.073811
0.591	       0.073143
0.592	       0.098818
0.593	       0.064228
0.594	       0.063337
0.595	       0.088786
0.596	       0.055072
0.597	       0.054265
0.598	       0.066205
0.599	       0.060722
0.600	       0.043151
0.601	       0.040693
0.602	       0.037808
0.603	       0.050297
0.604	       0.044924
0.605	       0.027187
0.606	       0.023266
0.607	       0.022348
0.608	       0.018811
0.609	       0.016478
0.610	       0.011979
0.611	      0.0095019
0.612	       0.023912
0.613	      0.0021733
0.614	     0.00033661
0.615	     -0.0026163
0.616	      -0.023751
0.617	     -0.0084788
0.618	      -0.012349
0.619	      -0.013932
0.620	      -0.019357
0.621	      -0.020863
0.622	      -0.023859
0.623	      -0.025492
0.624	      -0.044162
0.625	      -0.032165
0.626	      -0.054307
0.627	      -0.039037
0.628	      -0.040875
0.629	      -0.056978
0.630	      -0.046267
0.631	      -0.069187
0.632	      -0.052128
0.633	      -0.069906
0.634	      -0.077125
0.635	      -0.062574
0.636	      -0.076372
0.637	      -0.083888
0.638	      -0.070796
0.639	      -0.088154
0.640	      -0.091908
0.641	      -0.094468
0.642	      -0.097593
0.643	      -0.084676
0.644	       -0.10156
0.645	       -0.10799
0.646	       -0.10671
0.647	       -0.11236
0.648	       -0.11279
0.649	       -0.11693
0.650	       -0.11773
0.651	       -0.12297
0.652	       -0.14043
0.653	       -0.12722
0.654	        -0.1301
0.655	       -0.13119
0.656	       -0.13282
0.657	       -0.14694
0.658	       -0.13597
0.659	       -0.14003
0.660	       -0.15893
0.661	       -0.14465
0.662	       -0.14287
0.663	       -0.14703
0.664	       -0.14571
0.665	       -0.16667
0.666	       -0.15606
0.667	       -0.15785
0.668	       -0.17804
0.669	       -0.18477
0.670	       -0.18931
0.671	       -0.19452
0.672	       -0.16889
0.673	       -0.20193
0.674	       -0.20316
0.675	       -0.20157
0.676	       -0.19712
0.677	       -0.19234
0.678	       -0.19274
0.679	       -0.11923
0.680	        0.13187
0.681	        0.14619
0.682	        0.14135
0.683	        0.11422
0.684	        0.14029
0.685	        0.13463
0.686	        0.10969
0.687	        0.13348
0.688	         0.1012
0.689	        0.12516
0.690	       0.094359
0.691	        0.10773
0.692	       0.099002
0.693	       0.095329
0.694	       0.079821
0.695	       0.086672
0.696	       0.083493
0.697	        0.06806
0.698	       0.075867
0.699	       0.071727
0.700	       0.055909
0.701	       0.067243
0.702	       0.047424
0.703	        0.04519
0.704	       0.067553
0.705	        0.03893
0.706	       0.035114
0.707	       0.031503
0.708	        0.02982
0.709	       0.026116
0.710	       0.051433
0.711	       0.020054
0.712	       0.017259
0.713	       0.014372
0.714	       0.012004
0.715	      0.0071928
0.716	      0.0058124
0.717	       0.002407
0.718	    -0.00030077
0.719	     -0.0024247
0.720	      -0.004113
0.721	     -0.0085526
0.722	      -0.012117
0.723	      -0.029432
0.724	      -0.017877
0.725	      -0.019714
0.726	      -0.021989
0.727	      -0.039483
0.728	      -0.027536
0.729	      -0.030557
0.730	      -0.034653
0.731	      -0.036208
0.732	      -0.067341
0.733	      -0.043953
0.734	      -0.046539
0.735	      -0.049365
0.736	      -0.077433
0.737	       -0.05618
0.738	      -0.058821
0.739	      -0.063371
0.740	      -0.088526
0.741	      -0.068837
0.742	      -0.085454
0.743	      -0.091528
0.744	      -0.090872
0.745	      -0.081809
0.746	       -0.09813
0.747	       -0.10243
0.748	       -0.10367
0.749	       -0.10717
0.750	       -0.10438
0.751	      -0.098863
0.752	       -0.12735
0.753	       -0.10191
0.754	       -0.12709
0.755	       -0.10285
0.756	       -0.12802
0.757	       -0.12888
0.758	       -0.10349
0.759	     -0.0001781
0.760	        0.07046
0.761	        0.09301
0.762	       0.059774
0.763	       0.057529
0.764	       0.078975
0.765	       0.053036
0.766	       0.049447
0.767	       0.061953
0.768	       0.042379
0.769	       0.053824
0.770	       0.035982
0.771	       0.045965
0.772	       0.028775
0.773	       0.028418
0.774	       0.023869
0.775	       0.037424
0.776	       0.016138
0.777	       0.013136
0.778	       0.011933
0.779	      0.0082494
0.780	      0.0053017
0.781	      0.0011867
0.782	     -0.0015972
0.783	     -0.0056962
0.784	      -0.008387
0.785	      -0.011883
0.786	      -0.013818
0.787	      -0.015432
0.788	      -0.021861
0.789	      -0.023615
0.790	      -0.049419
0.791	      -0.029758
0.792	      -0.033172
0.793	      -0.034933
0.794	      -0.045865
0.795	      -0.040347
0.796	      -0.044612
0.797	      -0.057117
0.798	      -0.046096
0.799	      -0.061577
0.800	      -0.052096
0.801	        -0.0612
0.802	      -0.057562
0.803	      -0.084922
0.804	      -0.059578
0.805	       -0.05755
0.806	       0.034507
0.807	       0.034946
0.808	       0.032957
0.809	       0.027793
0.810	       0.053492
0.811	       0.021432
0.812	       0.018583
0.813	       0.015085
0.814	       0.011656
0.815	      0.0097299
0.816	      0.0059911
0.817	      0.0050183
0.818	    -0.00049384
0.819	     -0.0013688
0.820	     -0.0054626
0.821	     -0.0061573
0.822	       -0.01167
0.823	      -0.011035
0.824	      -0.031147
0.825	      -0.018419
0.826	      -0.022574
0.827	      -0.023258
0.828	       -0.02678
0.829	      -0.042795
0.830	      -0.025641
0.831	      -0.031981
0.832	      0.0030451
0.833	       0.017559
0.834	       0.015039
0.835	       0.011828
0.836	        0.00932
0.837	      0.0027512
0.838	      0.0022126
0.839	    -0.00046378
0.840	     -0.0016361
0.841	     -0.0056466
0.842	     -0.0087488
0.843	      -0.010922
0.844	      -0.014492
0.845	       -0.01593
0.846	      -0.015334
0.847	      0.0071556
0.848	      0.0085703
0.849	      0.0043462
0.850	      0.0012671
0.851	    -0.00070304
0.852	     -0.0062827
0.853	     -0.0059694
0.854	     -0.0089939
0.855	      0.0039924
0.856	      0.0026459
0.857	     -0.0006199
0.858	     -0.0010486
0.859	       -0.01706
0.860	      0.0025954
0.861	       0.013813
0.862	      -0.014445
0.863	       0.000224
0.864	      -0.002491
0.865	     0.00065489
0.866	       0.017795
0.867	     0.00056514
0.868	      0.0003199
0.869	     0.00061884
0.870	    -0.00014878
0.871	     -0.0012751
0.872	     0.00019287
0.873	    -0.00025091
0.874	     -0.0013901
0.875	     0.00059809
0.876	    -0.00073598
0.877	     0.00058773
0.878	     8.3736e-05
0.879	     0.00039132
0.880	     8.7337e-05
0.881	     0.00027212
0.882	     -0.0012119
0.883	    -0.00072883
0.884	      0.0010936
0.885	     -0.0011544
0.886	    -0.00047266
0.887	     0.00063947
0.888	     0.00011249
0.889	      0.0014623
0.890	     0.00087247
0.891	     -0.0015257
0.892	     0.00060712
0.893	    -6.1809e-05
0.894	    -0.00035082
0.895	    -3.0523e-05
0.896	    -0.00041427
0.897	    -0.00067802
0.898	      0.0020793
0.899	     -0.0012414
0.900	     0.00037671
0.901	       0.000216
0.902	    -0.00019278
0.903	     0.00097712
0.904	     0.00021735
0.905	     0.00054039
0.906	     1.8366e-06
0.907	     0.00038232
0.908	     0.00044564
0.909	    -0.00013334
0.910	     0.00057533
0.911	      0.0010439
0.912	    -0.00089796
0.913	    -0.00013031
0.914	    -0.00093679
0.915	    -0.00061264
0.916	      0.0020811
0.917	    -0.00072365
0.918	     8.9692e-05
0.919	    -0.00026943
0.920	      0.0054126
0.921	    -0.00049955
0.922	    -0.00042588
0.923	     0.00070267
0.924	    -0.00058495
0.925	    -0.00041523
0.926	     -0.0013947
0.927	     0.00052187
0.928	    -0.00018885
0.929	     -0.0009888
0.930	      0.0017803
0.931	    -0.00056711
0.932	     0.00063726
0.933	    -0.00083192
0.934	     0.00084639
0.935	     -0.0015935
0.936	    -0.00055231
0.937	      0.0019868
0.938	    -0.00079484
0.939	    -5.9639e-05
0.940	     0.00066336
0.941	     0.00018395
0.942	     -0.0005188
0.943	     5.7012e-05
0.944	      0.0012049
0.945	    -0.00091081
0.946	    -0.00042144
0.947	     0.00083157
0.948	    -0.00038256
0.949	     -0.0011417
0.950	     0.00085809
0.951	      0.0029064
0.952	     -0.0019228
0.953	      -0.001806
0.954	     6.1305e-05
0.955	     0.00087502
0.956	     6.3489e-05
0.957	    -4.8537e-06
0.958	     -0.0015553
0.959	     0.00023142
0.960	       0.001694
0.961	     0.00037659
0.962	     -0.0021746
0.963	      0.0010265
0.964	     0.00012101
0.965	     0.00050339
0.966	     8.0151e-05
0.967	    -0.00073911
0.968	    -0.00087258
0.969	      0.0015723
0.970	     0.00030285
0.971	     0.00085422
0.972	     -0.0013323
0.973	    -0.00058848
0.974	    -0.00019619
0.975	     0.00012815
0.976	    -0.00061394
0.977	     7.9078e-05
0.978	     0.00054471
0.979	     0.00040367
0.980	       0.001231
0.981	     0.00041222
0.982	     -0.0014884
0.983	    -0.00017945
0.984	     -0.0014739
0.985	      0.0023681
0.986	     -0.0010834
0.987	     0.00085398
0.988	     -0.0015591
0.989	      0.0020265
0.990	    -0.00030045
0.991	     0.00048694
0.992	    -0.00010516
0.993	    -0.00088555
0.994	      0.0010394
0.995	     -0.0010345
0.996	     0.00071101
0.997	     2.7284e-05
0.998	      0.0015359
0.999	     -0.0010511
1.000	      0.0019047
1.001	    -0.00048959
1.002	    -0.00029613
1.003	     -0.0011534
1.004	     0.00039219
1.005	    -0.00027019
1.006	      0.0013863
1.007	    -0.00063544
1.008	     0.00046754
1.009	      0.0008681
1.010	     -0.0007366
1.011	      0.0013416
1.012	    -0.00021914
1.013	      7.853e-05
1.014	     -0.0012401
1.015	     -0.0004653
1.016	     0.00093188
1.017	     0.00021191
1.018	     0.00052352
1.019	     0.00033108
1.020	     0.00039741
1.021	    -1.1597e-05
1.022	      0.0011121
1.023	      -0.001245
1.024	     0.00084236
1.025	     -0.0016488
1.026	      0.0022912
1.027	     0.00085575
1.028	    -0.00069574
1.029	    -0.00047302
1.030	    -0.00027102
1.031	      0.0011722
1.032	     0.00083977
1.033	     -0.0004446
1.034	    -0.00047521
1.035	     -0.0002885
1.036	     1.6551e-05
1.037	     0.00030982
1.038	     0.00064496
1.039	     2.7543e-06
1.040	      0.0004956
1.041	      0.0011476
1.042	    -1.6735e-05
1.043	     2.5762e-05
1.044	    -0.00024817
1.045	     -0.0010576
1.046	       0.001719
1.047	     -0.0007219
1.048	     0.00020374
1.049	      0.0012666
1.050	    -7.5254e-05
1.051	     0.00092381
1.052	     0.00055716
1.053	    -0.00056283
1.054	    -0.00072151
1.055	     6.5768e-05
1.056	      0.0013103
1.057	    -0.00014869
1.058	    -0.00055192
1.059	     0.00077147
1.060	      0.0008513
1.061	     0.00020436
1.062	    -0.00031364
1.063	     0.00014647
1.064	    -6.3878e-05
1.065	     0.00012269
1.066	    -0.00011082
1.067	     0.00080125
1.068	      0.0011613
1.069	     0.00037579
1.070	     0.00077067
1.071	    -0.00090588
1.072	     0.00033796
1.073	     7.1085e-05
1.074	     0.00037371
1.075	    -0.00036535
1.076	    -0.00010576
1.077	     0.00034126
1.078	      0.0012471
1.079	      0.0012263
1.080	    -6.4937e-05
1.081	    -0.00083623
1.082	     -0.0006459
1.083	      0.0015743
1.084	      0.0003947
1.085	     -0.0009014
1.086	    -0.00088581
1.087	     0.00065572
1.088	      0.0012719
1.089	     0.00019564
1.090	     0.00046129
1.091	    -0.00060556
1.092	     0.00053324
1.093	    -0.00017368
1.094	     0.00074494
1.095	    -0.00036938
1.096	    -1.7206e-05
1.097	     0.00033504
1.098	    -2.2943e-05
1.099	    -0.00019227
1.100	      0.0015684
1.101	    -0.00019603
1.102	     0.00012185
1.103	    -1.1769e-05
1.104	    -0.00017624
1.105	      0.0010153
1.106	    -0.00071639
1.107	    -0.00031947
1.108	        0.00208
1.109	    -0.00021623
1.110	     0.00056749
1.111	     -0.0007405
1.112	    -0.00014568
1.113	      0.0017608
1.114	    -0.00049833
1.115	     7.9095e-05
1.116	     -0.0016507
1.117	      0.0017648
1.118	     0.00015556
1.119	     0.00098978
1.120	     0.00020879
1.121	     0.00079242
1.122	    -0.00029423
1.123	     0.00011498
1.124	     0.00029223
1.125	     -0.0012318
1.126	       0.001496
1.127	     -0.0011587
1.128	      0.0018999
1.129	     0.00016001
1.130	     0.00098443
1.131	     0.00068149
1.132	     -0.0010487
1.133	     0.00040407
1.134	      -0.001199
1.135	      0.0011629
1.136	     0.00014928
1.137	      0.0010101
1.138	    -0.00041757
1.139	     0.00016691
1.140	      0.0016365
1.141	    -0.00057922
1.142	       0.002971
1.143	     -0.0016142
1.144	     0.00029605
1.145	     -0.0002991
1.146	     0.00035972
1.147	      0.0010465
1.148	    -0.00052272
1.149	     0.00088026
1.150	      0.0016684
1.151	     0.00074912
1.152	     0.00010024
1.153	     -0.0010837
1.154	    -0.00075947
1.155	      0.0006371
1.156	      0.0021766
1.157	    -0.00050173
1.158	     0.00016093
1.159	      0.0010466
1.160	     5.9827e-05
1.161	     0.00043767
1.162	     0.00063536
1.163	     -0.0012802
1.164	      0.0002709
1.165	    -7.2619e-05
1.166	     0.00024695
1.167	    -4.3692e-05
1.168	     0.00086216
1.169	    -8.8003e-05
1.170	      0.0018917
1.171	     0.00024006
1.172	     0.00018638
1.173	     -0.0015805
1.174	      0.0006513
1.175	    -0.00016154
1.176	    -3.0759e-05
1.177	     -0.0001658
1.178	    -1.6357e-05
1.179	      0.0013407
1.180	     0.00041286
1.181	    -4.3548e-06
1.182	     0.00018716
1.183	    -2.6039e-05
1.184	    -0.00044292
1.185	    -0.00037924
1.186	    -0.00053553
1.187	      0.0010083
1.188	     0.00019828
1.189	    -0.00019174
1.190	      0.0014426
1.191	    -0.00026105
1.192	     -0.0013661
1.193	      0.0014899
1.194	     -0.0011557
1.195	    -0.00082378
1.196	    -0.00061301
1.197	       0.001142
1.198	     0.00026266
1.199	      0.0013349
1.200	     0.00016337
1.201	    -0.00028027
1.202	     0.00022616
1.203	     0.00010944
1.204	     0.00074222
1.205	      -0.001569
1.206	    -0.00096188
