time	vel
1.283	      0.0013247
1.284	    -0.00083146
1.285	    -0.00030589
1.286	     -0.0012942
1.287	     -0.0010062
1.288	     0.00063193
1.289	    -0.00045479
1.290	       -0.00162
1.291	      0.0028599
1.292	     -0.0022156
1.293	      0.0012893
1.294	    -0.00082934
1.295	     0.00025611
1.296	    -0.00055982
1.297	    -0.00032135
1.298	    -4.8171e-05
1.299	     0.00037675
