t	velX	velY
0.342348	0.478881	0.000333
0.342696	0.477312	0.000348
0.343043	0.475516	0.000348
0.343391	0.474096	0.000348
0.343739	0.472504	0.000348
0.344087	0.470798	0.000348
0.344435	0.469407	0.000348
0.344783	0.467812	0.000348
0.345130	0.466165	0.000348
0.345478	0.464723	0.000348
0.345855	0.463275	0.000348
0.346232	0.461535	0.000377
0.346609	0.459890	0.000377
0.346986	0.458276	0.000377
0.347362	0.456436	0.000377
0.347739	0.454924	0.000377
0.348116	0.453183	0.000377
0.348493	0.451358	0.000377
0.348870	0.449907	0.000377
0.349246	0.448211	0.000377
0.349623	0.446428	0.000377
0.350000	0.444905	0.000377
0.350400	0.443243	0.000377
0.350800	0.441387	0.000400
0.351200	0.439742	0.000400
0.351619	0.438053	0.000400
0.352038	0.436158	0.000419
0.352457	0.434386	0.000419
0.352876	0.432480	0.000419
0.353295	0.430843	0.000419
0.353714	0.429029	0.000419
0.354133	0.427063	0.000419
0.354552	0.425516	0.000419
0.354971	0.423693	0.000419
0.355390	0.421825	0.000419
0.355810	0.420131	0.000419
0.356229	0.418378	0.000419
0.356648	0.416577	0.000419
0.357067	0.414681	0.000419
0.357486	0.412833	0.000419
0.357905	0.410970	0.000419
0.358324	0.409016	0.000419
0.358743	0.406915	0.000419
0.359162	0.405051	0.000419
0.359581	0.402931	0.000419
0.360000	0.400805	0.000419
0.360400	0.398894	0.000419
0.360800	0.396837	0.000400
0.361200	0.394865	0.000400
0.361600	0.392873	0.000400
0.362000	0.390837	0.000400
0.362381	0.388816	0.000400
0.362762	0.386955	0.000381
0.363143	0.385182	0.000381
0.363524	0.383270	0.000381
0.363905	0.381497	0.000381
0.364286	0.379714	0.000381
0.364667	0.377864	0.000381
0.365022	0.376026	0.000381
0.365378	0.374379	0.000356
0.365733	0.372714	0.000356
0.366089	0.371036	0.000356
0.366444	0.369321	0.000356
0.366800	0.367839	0.000356
0.367156	0.366258	0.000356
0.367511	0.364523	0.000356
0.367867	0.362940	0.000356
0.368222	0.361375	0.000356
0.368578	0.359822	0.000356
0.368933	0.358171	0.000356
0.369289	0.356606	0.000356
0.369644	0.355075	0.000356
0.370000	0.353577	0.000356
0.370370	0.351945	0.000356
0.370741	0.350406	0.000370
0.371111	0.348861	0.000370
0.371481	0.347272	0.000370
0.371852	0.345654	0.000370
0.372222	0.344182	0.000370
0.372593	0.342628	0.000370
0.372963	0.341082	0.000370
0.373333	0.339439	0.000370
0.373725	0.337915	0.000370
0.374118	0.336311	0.000392
0.374510	0.334600	0.000392
0.374902	0.332931	0.000392
0.375294	0.331306	0.000392
0.375686	0.329780	0.000392
0.376078	0.328090	0.000392
0.376471	0.326384	0.000392
0.376863	0.324795	0.000392
0.377255	0.323265	0.000392
0.377647	0.321588	0.000392
0.378039	0.319888	0.000392
0.378431	0.318300	0.000392
0.378824	0.316685	0.000392
0.379216	0.315042	0.000392
0.379608	0.313314	0.000392
0.380000	0.311736	0.000392
0.380417	0.310060	0.000392
0.380833	0.308387	0.000417
0.381270	0.306563	0.000417
0.381706	0.304870	0.000437
0.382143	0.303079	0.000437
0.382579	0.301169	0.000437
0.383016	0.299376	0.000437
0.383452	0.297635	0.000437
0.383889	0.295804	0.000437
0.384325	0.293982	0.000437
0.384762	0.292182	0.000437
0.385198	0.290390	0.000437
0.385635	0.288531	0.000437
0.386071	0.286641	0.000437
0.386508	0.284900	0.000437
0.386944	0.283089	0.000437
0.387381	0.281302	0.000437
0.387817	0.279441	0.000437
0.388254	0.277647	0.000437
0.388690	0.275849	0.000437
0.389127	0.274035	0.000437
0.389563	0.272183	0.000437
0.390000	0.270355	0.000437
0.390455	0.268554	0.000437
0.390888	0.266720	0.000455
0.391344	0.264824	0.000434
0.391800	0.262983	0.000456
0.392255	0.261090	0.000456
0.392711	0.259246	0.000456
0.393166	0.257316	0.000456
0.393622	0.255354	0.000456
0.394077	0.253452	0.000456
0.394533	0.251583	0.000456
0.394989	0.249708	0.000456
0.395444	0.247755	0.000456
0.395900	0.245839	0.000456
0.396355	0.243920	0.000456
0.396811	0.242061	0.000456
0.397267	0.240116	0.000456
0.397722	0.238159	0.000456
0.398178	0.236248	0.000456
0.398633	0.234364	0.000456
0.399089	0.232513	0.000456
0.399544	0.230512	0.000456
0.400000	0.228621	0.000456
0.400455	0.226693	0.000456
0.400909	0.224849	0.000455
0.401388	0.222949	0.000455
0.401841	0.220949	0.000478
0.402294	0.218977	0.000453
0.402747	0.217115	0.000453
0.403201	0.215210	0.000453
0.403686	0.213338	0.000453
0.404137	0.211246	0.000486
0.404588	0.209335	0.000451
0.405039	0.207497	0.000451
0.405490	0.205595	0.000451
0.405941	0.203651	0.000451
0.406392	0.201719	0.000451
0.406843	0.199790	0.000451
0.407294	0.197942	0.000451
0.407745	0.196076	0.000451
0.408196	0.194167	0.000451
0.408647	0.192295	0.000451
0.409098	0.190355	0.000451
0.409549	0.188490	0.000451
0.410000	0.186591	0.000451
0.410500	0.184687	0.000451
0.411000	0.182626	0.000500
0.411500	0.180450	0.000500
0.412000	0.178398	0.000500
0.412500	0.176311	0.000500
0.413000	0.174211	0.000500
0.413500	0.172137	0.000500
0.414000	0.170009	0.000500
0.414500	0.167897	0.000500
0.415000	0.165767	0.000500
0.415500	0.163657	0.000500
0.416000	0.161549	0.000500
0.416500	0.159475	0.000500
0.417000	0.157350	0.000500
0.417500	0.155234	0.000500
0.418000	0.153113	0.000500
0.418500	0.150986	0.000500
0.419000	0.148815	0.000500
0.419500	0.146701	0.000500
0.420000	0.144625	0.000500
0.420526	0.142535	0.000500
0.421053	0.140325	0.000526
0.421579	0.138111	0.000526
0.422105	0.135889	0.000526
0.422632	0.133637	0.000526
0.423158	0.131417	0.000526
0.423684	0.129256	0.000526
0.424211	0.127051	0.000526
0.424737	0.124840	0.000526
0.425263	0.122618	0.000526
0.425789	0.120412	0.000526
0.426316	0.118204	0.000526
0.426842	0.115955	0.000526
0.427368	0.113801	0.000526
0.427895	0.111608	0.000526
0.428421	0.109431	0.000526
0.428947	0.107273	0.000526
0.429298	0.105112	0.000526
0.429649	0.103599	0.000351
0.430000	0.102137	0.000351
0.430385	0.100677	0.000351
0.430803	0.099099	0.000385
0.431263	0.097411	0.000418
0.431722	0.095519	0.000460
0.432182	0.093639	0.000460
0.432642	0.091759	0.000460
0.433102	0.089877	0.000460
0.433562	0.087992	0.000460
0.434022	0.086122	0.000460
0.434482	0.084275	0.000460
0.434941	0.082425	0.000460
0.435401	0.080550	0.000460
0.435861	0.078703	0.000460
0.436321	0.076820	0.000460
0.436781	0.074961	0.000460
0.437241	0.073084	0.000460
0.437701	0.071228	0.000460
0.438161	0.069368	0.000460
0.438620	0.067529	0.000460
0.439080	0.065700	0.000460
0.439540	0.063873	0.000460
0.440000	0.062052	0.000460
0.440500	0.060221	0.000460
0.441000	0.058246	0.000500
0.441500	0.056257	0.000500
0.442000	0.054259	0.000500
0.442500	0.052279	0.000500
0.443036	0.050278	0.000500
0.443571	0.048132	0.000536
0.444107	0.045985	0.000536
0.444643	0.043831	0.000536
0.445179	0.041707	0.000536
0.445714	0.039548	0.000536
0.446250	0.037399	0.000536
0.446786	0.035247	0.000536
0.447321	0.033104	0.000536
0.447857	0.030951	0.000536
0.448393	0.028793	0.000536
0.448929	0.026643	0.000536
0.449464	0.024482	0.000536
0.450000	0.022335	0.000536
0.450588	0.020187	0.000536
0.451176	0.017833	0.000588
0.451765	0.015468	0.000588
0.452353	0.013101	0.000588
0.452941	0.010733	0.000588
0.453529	0.008359	0.000588
0.454118	0.005988	0.000588
0.454706	0.003604	0.000588
0.455294	0.001235	0.000588
0.455882	-0.001121	0.000588
0.456471	-0.003464	0.000588
0.457059	-0.005832	0.000588
0.457647	-0.008187	0.000588
0.458235	-0.010525	0.000588
0.458824	-0.012864	0.000588
0.459412	-0.015219	0.000588
0.460000	-0.017555	0.000588
0.460588	-0.019891	0.000588
0.461176	-0.022232	0.000588
0.461765	-0.024571	0.000588
0.462353	-0.026902	0.000588
0.462941	-0.029251	0.000588
0.463529	-0.031596	0.000588
0.464118	-0.033910	0.000588
0.464706	-0.036204	0.000588
0.465294	-0.038519	0.000588
0.465882	-0.040809	0.000588
0.466471	-0.043105	0.000588
0.467059	-0.045395	0.000588
0.467647	-0.047699	0.000588
0.468235	-0.049974	0.000588
0.468824	-0.052243	0.000588
0.469412	-0.054507	0.000588
0.470000	-0.056771	0.000588
0.470625	-0.059015	0.000588
0.471250	-0.061459	0.000625
0.471875	-0.063899	0.000625
0.472500	-0.066349	0.000625
0.473125	-0.068834	0.000625
0.473750	-0.071267	0.000625
0.474375	-0.073685	0.000625
0.475000	-0.076072	0.000625
0.475625	-0.078443	0.000625
0.476250	-0.080842	0.000625
0.476875	-0.083140	0.000625
0.477500	-0.085509	0.000625
0.478125	-0.087906	0.000625
0.478750	-0.090319	0.000625
0.479375	-0.092714	0.000625
0.480000	-0.095087	0.000625
0.480667	-0.097428	0.000625
0.481333	-0.099922	0.000667
0.482000	-0.102407	0.000667
0.482667	-0.104913	0.000667
0.483333	-0.107450	0.000667
0.484000	-0.109980	0.000667
0.484667	-0.112471	0.000667
0.485333	-0.114924	0.000667
0.486000	-0.117373	0.000667
0.486667	-0.119842	0.000667
0.487333	-0.122359	0.000667
0.488000	-0.124804	0.000667
0.488667	-0.127218	0.000667
0.489333	-0.129612	0.000667
0.490000	-0.132000	0.000667
0.490714	-0.134415	0.000667
0.491429	-0.137032	0.000714
0.492143	-0.139671	0.000714
0.492857	-0.142300	0.000714
0.493571	-0.144854	0.000714
0.494286	-0.147336	0.000714
0.495000	-0.149928	0.000714
0.495714	-0.152558	0.000714
0.496429	-0.155146	0.000714
0.497143	-0.157583	0.000714
0.497857	-0.160066	0.000714
0.498571	-0.162656	0.000714
0.499286	-0.165228	0.000714
0.500000	-0.167733	0.000714
0.500769	-0.170216	0.000714
0.501608	-0.173035	0.000769
0.502448	-0.176054	0.000839
0.503287	-0.178939	0.000839
0.504126	-0.181988	0.000839
0.504965	-0.185005	0.000839
0.505804	-0.187942	0.000839
0.506643	-0.190908	0.000839
0.507483	-0.193957	0.000839
0.508322	-0.196928	0.000839
0.509161	-0.199909	0.000839
0.510000	-0.203015	0.000839
0.510909	-0.206011	0.000839
0.511818	-0.209319	0.000909
0.512727	-0.212748	0.000909
0.513535	-0.215978	0.000909
0.514343	-0.218872	0.000808
0.515152	-0.221871	0.000808
0.515960	-0.224768	0.000808
0.516768	-0.227642	0.000808
0.517576	-0.230665	0.000808
0.518384	-0.233559	0.000808
0.519192	-0.236579	0.000808
0.520000	-0.239545	0.000808
0.520833	-0.242462	0.000808
0.521667	-0.245580	0.000833
0.522500	-0.248567	0.000833
0.523333	-0.251595	0.000833
0.524167	-0.254703	0.000833
0.525000	-0.257742	0.000833
0.525833	-0.260775	0.000833
0.526667	-0.263823	0.000833
0.527500	-0.266936	0.000833
0.528333	-0.269867	0.000833
0.528889	-0.273051	0.000833
0.529444	-0.274769	0.000556
0.530000	-0.276843	0.000556
0.530625	-0.278972	0.000556
0.531295	-0.281229	0.000625
0.532020	-0.283610	0.000670
0.532746	-0.286410	0.000725
0.533471	-0.288912	0.000725
0.534196	-0.291627	0.000725
0.534922	-0.294131	0.000725
0.535647	-0.296803	0.000725
0.536373	-0.299495	0.000725
0.537098	-0.302056	0.000725
0.537824	-0.304756	0.000725
0.538549	-0.307260	0.000725
0.539275	-0.309913	0.000725
0.540000	-0.312418	0.000725
0.540714	-0.315090	0.000725
0.541429	-0.317584	0.000714
0.542143	-0.320195	0.000714
0.542857	-0.322688	0.000714
0.543571	-0.325187	0.000714
0.544286	-0.327710	0.000714
0.545000	-0.330136	0.000714
0.545714	-0.332748	0.000714
0.546429	-0.335099	0.000714
0.547143	-0.337674	0.000714
0.547857	-0.339991	0.000714
0.548571	-0.342513	0.000714
0.549286	-0.344893	0.000714
0.550000	-0.347393	0.000714
0.550667	-0.349685	0.000714
0.551333	-0.352011	0.000667
0.552000	-0.354040	0.000667
0.552667	-0.356523	0.000667
0.553333	-0.358470	0.000667
0.554000	-0.360869	0.000667
0.554667	-0.362897	0.000667
0.555333	-0.365375	0.000667
0.556000	-0.367491	0.000667
0.556667	-0.370032	0.000667
0.557333	-0.372332	0.000667
0.558000	-0.374931	0.000667
0.558667	-0.377500	0.000667
0.559333	-0.380198	0.000667
0.560000	-0.382828	0.000667
0.560625	-0.385523	0.000667
0.561250	-0.387732	0.000625
0.561875	-0.390199	0.000625
0.562500	-0.392348	0.000625
0.563125	-0.394726	0.000625
0.563750	-0.396756	0.000625
0.564375	-0.399068	0.000625
0.565000	-0.401112	0.000625
0.565625	-0.403365	0.000625
0.566250	-0.405378	0.000625
0.566875	-0.407600	0.000625
0.567500	-0.409652	0.000625
0.568000	-0.411973	0.000625
0.568500	-0.413299	0.000500
0.569000	-0.415049	0.000500
0.569500	-0.416717	0.000500
0.570000	-0.418301	0.000500
0.570556	-0.420111	0.000500
0.571146	-0.421887	0.000556
0.571736	-0.424113	0.000590
0.572326	-0.425994	0.000590
0.572874	-0.427975	0.000590
0.573468	-0.429668	0.000548
0.574013	-0.431915	0.000594
0.574557	-0.433556	0.000544
0.575052	-0.435465	0.000544
0.575602	-0.436874	0.000495
0.576151	-0.438884	0.000550
0.576701	-0.440653	0.000550
0.577251	-0.442459	0.000550
0.577801	-0.444091	0.000550
0.578351	-0.445945	0.000550
0.578900	-0.447705	0.000550
0.579450	-0.449385	0.000550
0.580000	-0.451191	0.000550
0.580526	-0.452952	0.000550
0.581053	-0.454516	0.000526
0.581579	-0.456249	0.000526
0.582105	-0.457913	0.000526
0.582599	-0.459478	0.000526
0.583127	-0.461102	0.000493
0.583618	-0.462712	0.000529
0.584109	-0.464281	0.000491
0.584645	-0.465714	0.000491
0.585132	-0.467538	0.000536
0.585618	-0.468796	0.000487
0.586105	-0.470451	0.000487
0.586592	-0.471781	0.000487
0.587018	-0.473377	0.000487
0.587444	-0.474251	0.000426
0.587870	-0.475585	0.000426
0.588296	-0.476962	0.000426
0.588722	-0.478043	0.000426
0.589148	-0.479461	0.000426
0.589574	-0.480553	0.000426
0.590000	-0.481835	0.000426
0.590455	-0.483000	0.000426
0.590932	-0.484320	0.000455
0.591385	-0.485802	0.000477
0.591864	-0.486913	0.000453
0.592316	-0.488525	0.000479
0.592796	-0.489731	0.000452
0.593246	-0.491193	0.000480
0.593697	-0.492369	0.000450
0.594147	-0.493671	0.000450
0.594597	-0.494929	0.000450
0.595047	-0.496131	0.000450
0.595498	-0.497591	0.000450
0.595948	-0.498679	0.000450
0.596398	-0.500056	0.000450
0.596848	-0.501225	0.000450
0.597299	-0.502668	0.000450
0.597684	-0.503673	0.000450
0.598070	-0.504708	0.000386
0.598456	-0.505802	0.000386
0.598842	-0.506699	0.000386
0.599228	-0.507944	0.000386
0.599614	-0.508777	0.000386
0.600000	-0.509857	0.000386
0.600417	-0.511046	0.000386
0.600852	-0.512119	0.000417
0.601288	-0.513617	0.000436
0.601723	-0.514438	0.000436
0.602159	-0.515726	0.000436
0.602595	-0.516828	0.000436
0.603006	-0.518042	0.000436
0.603443	-0.519167	0.000411
0.603880	-0.520270	0.000437
0.604288	-0.521558	0.000437
0.604728	-0.522327	0.000408
0.605133	-0.523845	0.000439
0.605539	-0.524593	0.000406
0.605944	-0.525757	0.000406
0.606350	-0.526547	0.000406
0.606755	-0.527668	0.000406
0.607161	-0.528768	0.000406
0.607567	-0.529498	0.000406
0.607972	-0.530601	0.000406
0.608378	-0.531644	0.000406
0.608783	-0.532699	0.000406
0.609189	-0.533510	0.000406
0.609594	-0.534661	0.000406
0.609797	-0.535541	0.000406
0.610000	-0.534778	0.000203
0.610233	-0.535289	0.000203
0.610497	-0.536005	0.000233
0.610785	-0.536719	0.000264
0.611064	-0.537625	0.000288
0.611319	-0.538125	0.000279
0.611536	-0.538511	0.000255
0.611748	-0.538991	0.000217
0.611944	-0.539415	0.000212
0.612127	-0.540264	0.000196
0.612302	-0.483102	0.000183
0.612486	-0.345507	0.000175
0.612689	-0.227391	0.000183
0.612917	-0.104890	0.000203
0.613179	0.014514	0.000228
0.613476	0.158997	0.000262
0.613802	0.313998	0.000297
0.614041	0.458924	0.000326
0.614193	0.459414	0.000238
0.614332	0.459500	0.000153
0.614481	0.459213	0.000138
0.614638	0.459179	0.000149
0.614811	0.458635	0.000158
0.614997	0.457860	0.000173
0.615197	0.456727	0.000185
0.615415	0.455376	0.000200
0.615656	0.453675	0.000218
0.615898	0.452040	0.000241
0.616154	0.450396	0.000241
0.616429	0.448900	0.000256
0.616726	0.447040	0.000275
0.617054	0.445052	0.000298
0.617381	0.443419	0.000327
0.617709	0.441959	0.000327
0.618036	0.440268	0.000327
0.618363	0.438816	0.000327
0.618691	0.437463	0.000327
0.619018	0.435698	0.000327
0.619345	0.434091	0.000327
0.619673	0.432575	0.000327
0.620000	0.431076	0.000327
0.620357	0.429214	0.000327
0.620743	0.427478	0.000357
0.621145	0.425742	0.000386
0.621548	0.423489	0.000402
0.621970	0.421558	0.000402
0.622393	0.419660	0.000423
0.622816	0.417319	0.000423
0.623238	0.415245	0.000423
0.623661	0.413276	0.000423
0.624083	0.411080	0.000423
0.624506	0.409138	0.000423
0.624899	0.407261	0.000423
0.625324	0.405297	0.000392
0.625749	0.403494	0.000425
0.626174	0.401532	0.000425
0.626599	0.399555	0.000425
0.626977	0.397616	0.000425
0.627355	0.395771	0.000378
0.627733	0.393961	0.000378
0.628111	0.392280	0.000378
0.628488	0.390663	0.000378
0.628866	0.388874	0.000378
0.629244	0.387221	0.000378
0.629622	0.385483	0.000378
0.630000	0.383650	0.000378
0.630417	0.381837	0.000378
0.630852	0.380167	0.000417
0.631288	0.378195	0.000436
0.631746	0.375954	0.000436
0.632181	0.374134	0.000459
0.632615	0.372030	0.000434
0.633050	0.369854	0.000434
0.633484	0.368016	0.000434
0.633918	0.366046	0.000434
0.634386	0.363851	0.000434
0.634854	0.361946	0.000468
0.635322	0.359777	0.000468
0.635790	0.357450	0.000468
0.636257	0.355393	0.000468
0.636725	0.353182	0.000468
0.637193	0.350951	0.000468
0.637661	0.348896	0.000468
0.638129	0.346740	0.000468
0.638597	0.344483	0.000468
0.639064	0.342473	0.000468
0.639532	0.340318	0.000468
0.640000	0.338138	0.000468
0.640500	0.336070	0.000468
0.641028	0.333894	0.000500
0.641589	0.331535	0.000528
0.642149	0.329087	0.000561
0.642710	0.326554	0.000561
0.643271	0.323907	0.000561
0.643832	0.321496	0.000561
0.644392	0.319048	0.000561
0.644953	0.316533	0.000561
0.645514	0.314174	0.000561
0.646075	0.311731	0.000561
0.646635	0.309241	0.000561
0.647196	0.306804	0.000561
0.647757	0.304370	0.000561
0.648318	0.301950	0.000561
0.648878	0.299530	0.000561
0.649439	0.297098	0.000561
0.650000	0.294703	0.000561
