t	velX	velY
0.493158	-0.250560	0.000526
0.493684	-0.252184	0.000526
0.494211	-0.253846	0.000526
0.494737	-0.255453	0.000526
0.495263	-0.257078	0.000526
0.495789	-0.258734	0.000526
0.496316	-0.260344	0.000526
0.496842	-0.261970	0.000526
0.497368	-0.263614	0.000526
0.497895	-0.265236	0.000526
0.498421	-0.266851	0.000526
0.498947	-0.268487	0.000526
0.499474	-0.270105	0.000526
0.500000	-0.271726	0.000526
0.500556	-0.273336	0.000526
0.501111	-0.275055	0.000556
0.501667	-0.276762	0.000556
0.502222	-0.278459	0.000556
0.502778	-0.280153	0.000556
0.503333	-0.281870	0.000556
0.503889	-0.283558	0.000556
0.504444	-0.285243	0.000556
0.505000	-0.286917	0.000556
0.505556	-0.288601	0.000556
0.506111	-0.290305	0.000556
0.506667	-0.291986	0.000556
0.507222	-0.293658	0.000556
0.507778	-0.295320	0.000556
0.508333	-0.296984	0.000556
0.508889	-0.298679	0.000556
0.509444	-0.300325	0.000556
0.510000	-0.301994	0.000556
0.510556	-0.303646	0.000556
0.511146	-0.305292	0.000556
0.511736	-0.307078	0.000590
0.512326	-0.308812	0.000590
0.512917	-0.310580	0.000590
0.513507	-0.312297	0.000590
0.514097	-0.314040	0.000590
0.514687	-0.315747	0.000590
0.515278	-0.317457	0.000590
0.515868	-0.319170	0.000590
0.516458	-0.320854	0.000590
0.517049	-0.322538	0.000590
0.517639	-0.324213	0.000590
0.518229	-0.325857	0.000590
0.518819	-0.327495	0.000590
0.519410	-0.329121	0.000590
0.520000	-0.330731	0.000590
0.520556	-0.332327	0.000590
0.521080	-0.333764	0.000556
0.521550	-0.335120	0.000525
0.521994	-0.336241	0.000469
0.522395	-0.337371	0.000445
0.522775	-0.338331	0.000400
0.523119	-0.339198	0.000380
0.523418	-0.340023	0.000344
0.523671	-0.340755	0.000299
0.523925	-0.341538	0.000253
0.524168	-0.342452	0.000253
0.524392	-0.343169	0.000243
0.524592	-0.343974	0.000224
0.524800	-0.254278	0.000200
0.525026	-0.149908	0.000208
0.525275	-0.057895	0.000226
0.525570	0.026784	0.000249
0.525911	0.133360	0.000295
0.526283	0.277989	0.000341
0.526531	0.308720	0.000372
0.526723	0.305551	0.000248
0.526905	0.303434	0.000193
0.527087	0.301810	0.000182
0.527269	0.300117	0.000182
0.527464	0.298579	0.000182
0.527659	0.296971	0.000195
0.527872	0.295346	0.000195
0.528109	0.293781	0.000213
0.528345	0.292021	0.000236
0.528582	0.290315	0.000236
0.528818	0.288510	0.000236
0.529054	0.286875	0.000236
0.529291	0.285145	0.000236
0.529527	0.283600	0.000236
0.529764	0.282018	0.000236
0.530000	0.280528	0.000236
0.530270	0.278977	0.000236
0.530574	0.277388	0.000270
0.530911	0.275498	0.000304
0.531275	0.273542	0.000337
0.531654	0.271411	0.000364
0.532051	0.269110	0.000379
0.532449	0.266728	0.000397
0.532868	0.264417	0.000397
0.533288	0.262010	0.000420
0.533707	0.259547	0.000420
0.534127	0.257103	0.000420
0.534579	0.254735	0.000420
0.535030	0.252235	0.000452
0.535482	0.249713	0.000452
0.535934	0.247244	0.000452
0.536386	0.244808	0.000452
0.536838	0.242362	0.000452
0.537289	0.239926	0.000452
0.537741	0.237571	0.000452
0.538193	0.235222	0.000452
0.538645	0.232881	0.000452
0.539096	0.230543	0.000452
0.539548	0.228238	0.000452
0.540000	0.225950	0.000452
0.540500	0.223690	0.000452
0.541028	0.221205	0.000500
0.541589	0.218630	0.000528
0.542149	0.215862	0.000561
0.542710	0.213095	0.000561
0.543271	0.210378	0.000561
0.543832	0.207663	0.000561
0.544392	0.204954	0.000561
0.544953	0.202267	0.000561
0.545514	0.199607	0.000561
0.546075	0.196945	0.000561
0.546635	0.194278	0.000561
0.547196	0.191663	0.000561
0.547757	0.189058	0.000561
0.548318	0.186457	0.000561
0.548878	0.183853	0.000561
0.549439	0.181289	0.000561
0.550000	0.178723	0.000561
